commentId,comment,classification,comment_processed,word_phrase_list,complain,ask,ask send,send,send picture,picture,similarity_score,regression_weight
128425,Instead of the doctor fixing the dent he was asking about moles in my face,1,instead doctor fix go ask mole face,"['instead', 'instead doctor', 'instead doctor fix', 'instead doctor fix go', 'instead doctor fix go ask', 'instead doctor fix go ask mole', 'instead doctor fix go ask mole face', 'doctor', 'doctor fix', 'doctor fix go', 'doctor fix go ask', 'doctor fix go ask mole', 'doctor fix go ask mole face', 'fix', 'fix go', 'fix go ask', 'fix go ask mole', 'fix go ask mole face', 'go', 'go ask', 'go ask mole', 'go ask mole face', 'ask', 'ask mole', 'ask mole face', 'mole', 'mole face', 'face']",0,1,0,0,0,0,0.1,0.0
148241,My wife asked for a large C cup to match her previous size...wife came out of surgery with man tits.,1,wife ask large c cup match previous sizewife come surgery man,"['wife', 'wife ask', 'wife ask large', 'wife ask large c', 'wife ask large c cup', 'wife ask large c cup match', 'wife ask large c cup match previous', 'wife ask large c cup match previous sizewife', 'wife ask large c cup match previous sizewife come', 'wife ask large c cup match previous sizewife come surgery', 'wife ask large c cup match previous sizewife come surgery man', 'ask', 'ask large', 'ask large c', 'ask large c cup', 'ask large c cup match', 'ask large c cup match previous', 'ask large c cup match previous sizewife', 'ask large c cup match previous sizewife come', 'ask large c cup match previous sizewife come surgery', 'ask large c cup match previous sizewife come surgery man', 'large', 'large c', 'large c cup', 'large c cup match', 'large c cup match previous', 'large c cup match previous sizewife', 'large c cup match previous sizewife come', 'large c cup match previous sizewife come surgery', 'large c cup match previous sizewife come surgery man', 'c', 'c cup', 'c cup match', 'c cup match previous', 'c cup match previous sizewife', 'c cup match previous sizewife come', 'c cup match previous sizewife come surgery', 'c cup match previous sizewife come surgery man', 'cup', 'cup match', 'cup match previous', 'cup match previous sizewife', 'cup match previous sizewife come', 'cup match previous sizewife come surgery', 'cup match previous sizewife come surgery man', 'match', 'match previous', 'match previous sizewife', 'match previous sizewife come', 'match previous sizewife come surgery', 'match previous sizewife come surgery man', 'previous', 'previous sizewife', 'previous sizewife come', 'previous sizewife come surgery', 'previous sizewife come surgery man', 'sizewife', 'sizewife come', 'sizewife come surgery', 'sizewife come surgery man', 'come', 'come surgery', 'come surgery man', 'surgery', 'surgery man', 'man']",0,1,0,0,0,0,0.1,0.0
173324,"Up until I asked, her excuse was ""oh yeah I forgot to tell you, you have this this and this.""",1,ask excuse ohio yea forget tell,"['ask', 'ask excuse', 'ask excuse ohio', 'ask excuse ohio yea', 'ask excuse ohio yea forget', 'ask excuse ohio yea forget tell', 'excuse', 'excuse ohio', 'excuse ohio yea', 'excuse ohio yea forget', 'excuse ohio yea forget tell', 'ohio', 'ohio yea', 'ohio yea forget', 'ohio yea forget tell', 'yea', 'yea forget', 'yea forget tell', 'forget', 'forget tell', 'tell']",0,1,0,0,0,0,0.1,0.0
96979,"Very nice place, better in person than on-line from the pictures.",0,nice place good person on-line picture,"['nice', 'nice place', 'nice place good', 'nice place good person', 'nice place good person on-line', 'nice place good person on-line picture', 'place', 'place good', 'place good person', 'place good person on-line', 'place good person on-line picture', 'good', 'good person', 'good person on-line', 'good person on-line picture', 'person', 'person on-line', 'person on-line picture', 'on-line', 'on-line picture', 'picture']",0,0,0,0,0,1,0.1,0.0
71086,"After reading several articles by Dr. Soto and seeing his impressive before and after pictures, I met Dr. Soto and he didn't disappoint me.",0,read article see impressive picture meet disappoint,"['read', 'read article', 'read article see', 'read article see impressive', 'read article see impressive picture', 'read article see impressive picture meet', 'read article see impressive picture meet disappoint', 'article', 'article see', 'article see impressive', 'article see impressive picture', 'article see impressive picture meet', 'article see impressive picture meet disappoint', 'see', 'see impressive', 'see impressive picture', 'see impressive picture meet', 'see impressive picture meet disappoint', 'impressive', 'impressive picture', 'impressive picture meet', 'impressive picture meet disappoint', 'picture', 'picture meet', 'picture meet disappoint', 'meet', 'meet disappoint', 'disappoint']",0,0,0,0,0,1,0.1,0.0
188908,I went to my consultation and was asked to pay the $200 - $250 fee before seeing the doctor.,1,go consultation ask pay fee see doctor,"['go', 'go consultation', 'go consultation ask', 'go consultation ask pay', 'go consultation ask pay fee', 'go consultation ask pay fee see', 'go consultation ask pay fee see doctor', 'consultation', 'consultation ask', 'consultation ask pay', 'consultation ask pay fee', 'consultation ask pay fee see', 'consultation ask pay fee see doctor', 'ask', 'ask pay', 'ask pay fee', 'ask pay fee see', 'ask pay fee see doctor', 'pay', 'pay fee', 'pay fee see', 'pay fee see doctor', 'fee', 'fee see', 'fee see doctor', 'see', 'see doctor', 'doctor']",0,1,0,0,0,0,0.1,0.0
114314,"After asking 3 times, he became irritated and failed to read it!",1,ask time irritate fail read,"['ask', 'ask time', 'ask time irritate', 'ask time irritate fail', 'ask time irritate fail read', 'time', 'time irritate', 'time irritate fail', 'time irritate fail read', 'irritate', 'irritate fail', 'irritate fail read', 'fail', 'fail read', 'read']",0,1,0,0,0,0,0.1,0.0
135624,The staff member who wanted to know if I was checking out asked if I wanted to be rescheduled I said I don't think,1,staff member want know check ask want reschedule say think,"['staff', 'staff member', 'staff member want', 'staff member want know', 'staff member want know check', 'staff member want know check ask', 'staff member want know check ask want', 'staff member want know check ask want reschedule', 'staff member want know check ask want reschedule say', 'staff member want know check ask want reschedule say think', 'member', 'member want', 'member want know', 'member want know check', 'member want know check ask', 'member want know check ask want', 'member want know check ask want reschedule', 'member want know check ask want reschedule say', 'member want know check ask want reschedule say think', 'want', 'want know', 'want know check', 'want know check ask', 'want know check ask want', 'want know check ask want reschedule', 'want know check ask want reschedule say', 'want know check ask want reschedule say think', 'know', 'know check', 'know check ask', 'know check ask want', 'know check ask want reschedule', 'know check ask want reschedule say', 'know check ask want reschedule say think', 'check', 'check ask', 'check ask want', 'check ask want reschedule', 'check ask want reschedule say', 'check ask want reschedule say think', 'ask', 'ask want', 'ask want reschedule', 'ask want reschedule say', 'ask want reschedule say think', 'want', 'want reschedule', 'want reschedule say', 'want reschedule say think', 'reschedule', 'reschedule say', 'reschedule say think', 'say', 'say think', 'think']",0,1,0,0,0,0,0.1,0.0
60220,I was very pleased that he listened and asked for tests that would expand our understanding of the problem,0,please listen ask test expand understanding problem,"['please', 'please listen', 'please listen ask', 'please listen ask test', 'please listen ask test expand', 'please listen ask test expand understanding', 'please listen ask test expand understanding problem', 'listen', 'listen ask', 'listen ask test', 'listen ask test expand', 'listen ask test expand understanding', 'listen ask test expand understanding problem', 'ask', 'ask test', 'ask test expand', 'ask test expand understanding', 'ask test expand understanding problem', 'test', 'test expand', 'test expand understanding', 'test expand understanding problem', 'expand', 'expand understanding', 'expand understanding problem', 'understanding', 'understanding problem', 'problem']",0,1,0,0,0,0,0.1,0.0
167325,There is a reason he doesn't post after pictures of patients once the healing process is completed.,1,reason post picture patient heal process complete,"['reason', 'reason post', 'reason post picture', 'reason post picture patient', 'reason post picture patient heal', 'reason post picture patient heal process', 'reason post picture patient heal process complete', 'post', 'post picture', 'post picture patient', 'post picture patient heal', 'post picture patient heal process', 'post picture patient heal process complete', 'picture', 'picture patient', 'picture patient heal', 'picture patient heal process', 'picture patient heal process complete', 'patient', 'patient heal', 'patient heal process', 'patient heal process complete', 'heal', 'heal process', 'heal process complete', 'process', 'process complete', 'complete']",0,0,0,0,0,1,0.1,0.0
68652,I called the next day to ask a question about my treatment and the receptionist was able to answer my questions.,0,call ask question treatment reception able answer question,"['call', 'call ask', 'call ask question', 'call ask question treatment', 'call ask question treatment reception', 'call ask question treatment reception able', 'call ask question treatment reception able answer', 'call ask question treatment reception able answer question', 'ask', 'ask question', 'ask question treatment', 'ask question treatment reception', 'ask question treatment reception able', 'ask question treatment reception able answer', 'ask question treatment reception able answer question', 'question', 'question treatment', 'question treatment reception', 'question treatment reception able', 'question treatment reception able answer', 'question treatment reception able answer question', 'treatment', 'treatment reception', 'treatment reception able', 'treatment reception able answer', 'treatment reception able answer question', 'reception', 'reception able', 'reception able answer', 'reception able answer question', 'able', 'able answer', 'able answer question', 'answer', 'answer question', 'question']",0,1,0,0,0,0,0.1,0.0
130971,Doctor wise was everything I could ask for in a surgeon.,0,doctor wise ask surgeon,"['doctor', 'doctor wise', 'doctor wise ask', 'doctor wise ask surgeon', 'wise', 'wise ask', 'wise ask surgeon', 'ask', 'ask surgeon', 'surgeon']",0,1,0,0,0,0,0.1,0.0
65923,He asked really intelligent questions.,0,ask intelligent question,"['ask', 'ask intelligent', 'ask intelligent question', 'intelligent', 'intelligent question', 'question']",0,1,0,0,0,0,0.1,0.0
96672,"They don't return phone calls, don't answer messages sent through patient portal.",1,return phone call answer message send patient portal,"['return', 'return phone', 'return phone call', 'return phone call answer', 'return phone call answer message', 'return phone call answer message send', 'return phone call answer message send patient', 'return phone call answer message send patient portal', 'phone', 'phone call', 'phone call answer', 'phone call answer message', 'phone call answer message send', 'phone call answer message send patient', 'phone call answer message send patient portal', 'call', 'call answer', 'call answer message', 'call answer message send', 'call answer message send patient', 'call answer message send patient portal', 'answer', 'answer message', 'answer message send', 'answer message send patient', 'answer message send patient portal', 'message', 'message send', 'message send patient', 'message send patient portal', 'send', 'send patient', 'send patient portal', 'patient', 'patient portal', 'portal']",0,0,0,1,0,0,0.1,0.0
136197,When you ask him a question he beats around it.,1,ask question beat,"['ask', 'ask question', 'ask question beat', 'question', 'question beat', 'beat']",0,1,0,0,0,0,0.1,0.0
121156,I asked for discounts and they did their best to work with me.,0,ask discount good work,"['ask', 'ask discount', 'ask discount good', 'ask discount good work', 'discount', 'discount good', 'discount good work', 'good', 'good work', 'work']",0,1,0,0,0,0,0.1,0.0
77286,The Doctor asked me about my current skin care routine and offered his opinions on the products I was using.,0,doctor ask current skin care routine offer opinion product,"['doctor', 'doctor ask', 'doctor ask current', 'doctor ask current skin', 'doctor ask current skin care', 'doctor ask current skin care routine', 'doctor ask current skin care routine offer', 'doctor ask current skin care routine offer opinion', 'doctor ask current skin care routine offer opinion product', 'ask', 'ask current', 'ask current skin', 'ask current skin care', 'ask current skin care routine', 'ask current skin care routine offer', 'ask current skin care routine offer opinion', 'ask current skin care routine offer opinion product', 'current', 'current skin', 'current skin care', 'current skin care routine', 'current skin care routine offer', 'current skin care routine offer opinion', 'current skin care routine offer opinion product', 'skin', 'skin care', 'skin care routine', 'skin care routine offer', 'skin care routine offer opinion', 'skin care routine offer opinion product', 'care', 'care routine', 'care routine offer', 'care routine offer opinion', 'care routine offer opinion product', 'routine', 'routine offer', 'routine offer opinion', 'routine offer opinion product', 'offer', 'offer opinion', 'offer opinion product', 'opinion', 'opinion product', 'product']",0,1,0,0,0,0,0.1,0.0
169681,She then walked in asking about a prescription she never wrote without looking at his chart to freshen up her memory.,1,walk ask prescription write look chart fresh memory,"['walk', 'walk ask', 'walk ask prescription', 'walk ask prescription write', 'walk ask prescription write look', 'walk ask prescription write look chart', 'walk ask prescription write look chart fresh', 'walk ask prescription write look chart fresh memory', 'ask', 'ask prescription', 'ask prescription write', 'ask prescription write look', 'ask prescription write look chart', 'ask prescription write look chart fresh', 'ask prescription write look chart fresh memory', 'prescription', 'prescription write', 'prescription write look', 'prescription write look chart', 'prescription write look chart fresh', 'prescription write look chart fresh memory', 'write', 'write look', 'write look chart', 'write look chart fresh', 'write look chart fresh memory', 'look', 'look chart', 'look chart fresh', 'look chart fresh memory', 'chart', 'chart fresh', 'chart fresh memory', 'fresh', 'fresh memory', 'memory']",0,1,0,0,0,0,0.1,0.0
107719,"Nurse sent his clothes to be labeled, its over a week,",1,nurse send clothe label week,"['nurse', 'nurse send', 'nurse send clothe', 'nurse send clothe label', 'nurse send clothe label week', 'send', 'send clothe', 'send clothe label', 'send clothe label week', 'clothe', 'clothe label', 'clothe label week', 'label', 'label week', 'week']",0,0,0,1,0,0,0.1,0.0
125748,I've already recomend him to everyone who asked.,0,recommend ask,"['recommend', 'recommend ask', 'ask']",0,1,0,0,0,0,0.1,0.0
65924,I couldn't ask for anything more.,0,ask,['ask'],0,1,0,0,0,0,0.1,0.0
165357,"While I kept asking the same questions, they kept talking something else I am not asking about.",1,keep ask question keep talk not ask,"['keep', 'keep ask', 'keep ask question', 'keep ask question keep', 'keep ask question keep talk', 'keep ask question keep talk not', 'keep ask question keep talk not ask', 'ask', 'ask question', 'ask question keep', 'ask question keep talk', 'ask question keep talk not', 'ask question keep talk not ask', 'question', 'question keep', 'question keep talk', 'question keep talk not', 'question keep talk not ask', 'keep', 'keep talk', 'keep talk not', 'keep talk not ask', 'talk', 'talk not', 'talk not ask', 'not', 'not ask', 'ask']",0,1,0,0,0,0,0.1,0.0
158556,"Je remercie infiniment Dr G , pour son savoir-faire, sa comp?tence et son ?quipe pour son amabilit? ..je me suis tout de suite sentie ?",0,infiniment son savoirfaire sa competence et son pour son je suis tout delaware suite send,"['infiniment', 'infiniment son', 'infiniment son savoirfaire', 'infiniment son savoirfaire sa', 'infiniment son savoirfaire sa competence', 'infiniment son savoirfaire sa competence et', 'infiniment son savoirfaire sa competence et son', 'infiniment son savoirfaire sa competence et son pour', 'infiniment son savoirfaire sa competence et son pour son', 'infiniment son savoirfaire sa competence et son pour son je', 'infiniment son savoirfaire sa competence et son pour son je suis', 'infiniment son savoirfaire sa competence et son pour son je suis tout', 'infiniment son savoirfaire sa competence et son pour son je suis tout delaware', 'infiniment son savoirfaire sa competence et son pour son je suis tout delaware suite', 'infiniment son savoirfaire sa competence et son pour son je suis tout delaware suite send', 'son', 'son savoirfaire', 'son savoirfaire sa', 'son savoirfaire sa competence', 'son savoirfaire sa competence et', 'son savoirfaire sa competence et son', 'son savoirfaire sa competence et son pour', 'son savoirfaire sa competence et son pour son', 'son savoirfaire sa competence et son pour son je', 'son savoirfaire sa competence et son pour son je suis', 'son savoirfaire sa competence et son pour son je suis tout', 'son savoirfaire sa competence et son pour son je suis tout delaware', 'son savoirfaire sa competence et son pour son je suis tout delaware suite', 'son savoirfaire sa competence et son pour son je suis tout delaware suite send', 'savoirfaire', 'savoirfaire sa', 'savoirfaire sa competence', 'savoirfaire sa competence et', 'savoirfaire sa competence et son', 'savoirfaire sa competence et son pour', 'savoirfaire sa competence et son pour son', 'savoirfaire sa competence et son pour son je', 'savoirfaire sa competence et son pour son je suis', 'savoirfaire sa competence et son pour son je suis tout', 'savoirfaire sa competence et son pour son je suis tout delaware', 'savoirfaire sa competence et son pour son je suis tout delaware suite', 'savoirfaire sa competence et son pour son je suis tout delaware suite send', 'sa', 'sa competence', 'sa competence et', 'sa competence et son', 'sa competence et son pour', 'sa competence et son pour son', 'sa competence et son pour son je', 'sa competence et son pour son je suis', 'sa competence et son pour son je suis tout', 'sa competence et son pour son je suis tout delaware', 'sa competence et son pour son je suis tout delaware suite', 'sa competence et son pour son je suis tout delaware suite send', 'competence', 'competence et', 'competence et son', 'competence et son pour', 'competence et son pour son', 'competence et son pour son je', 'competence et son pour son je suis', 'competence et son pour son je suis tout', 'competence et son pour son je suis tout delaware', 'competence et son pour son je suis tout delaware suite', 'competence et son pour son je suis tout delaware suite send', 'et', 'et son', 'et son pour', 'et son pour son', 'et son pour son je', 'et son pour son je suis', 'et son pour son je suis tout', 'et son pour son je suis tout delaware', 'et son pour son je suis tout delaware suite', 'et son pour son je suis tout delaware suite send', 'son', 'son pour', 'son pour son', 'son pour son je', 'son pour son je suis', 'son pour son je suis tout', 'son pour son je suis tout delaware', 'son pour son je suis tout delaware suite', 'son pour son je suis tout delaware suite send', 'pour', 'pour son', 'pour son je', 'pour son je suis', 'pour son je suis tout', 'pour son je suis tout delaware', 'pour son je suis tout delaware suite', 'pour son je suis tout delaware suite send', 'son', 'son je', 'son je suis', 'son je suis tout', 'son je suis tout delaware', 'son je suis tout delaware suite', 'son je suis tout delaware suite send', 'je', 'je suis', 'je suis tout', 'je suis tout delaware', 'je suis tout delaware suite', 'je suis tout delaware suite send', 'suis', 'suis tout', 'suis tout delaware', 'suis tout delaware suite', 'suis tout delaware suite send', 'tout', 'tout delaware', 'tout delaware suite', 'tout delaware suite send', 'delaware', 'delaware suite', 'delaware suite send', 'suite', 'suite send', 'send']",0,0,0,1,0,0,0.1,0.0
127336,They sent us several bills for medications that had already been returned.,1,send bill meditation return,"['send', 'send bill', 'send bill meditation', 'send bill meditation return', 'bill', 'bill meditation', 'bill meditation return', 'meditation', 'meditation return', 'return']",0,0,0,1,0,0,0.1,0.0
190725,"office, because I ask her,, (this is how you treating your new customers) your staff members called back",1,office ask treat new customer staff member call,"['office', 'office ask', 'office ask treat', 'office ask treat new', 'office ask treat new customer', 'office ask treat new customer staff', 'office ask treat new customer staff member', 'office ask treat new customer staff member call', 'ask', 'ask treat', 'ask treat new', 'ask treat new customer', 'ask treat new customer staff', 'ask treat new customer staff member', 'ask treat new customer staff member call', 'treat', 'treat new', 'treat new customer', 'treat new customer staff', 'treat new customer staff member', 'treat new customer staff member call', 'new', 'new customer', 'new customer staff', 'new customer staff member', 'new customer staff member call', 'customer', 'customer staff', 'customer staff member', 'customer staff member call', 'staff', 'staff member', 'staff member call', 'member', 'member call', 'call']",0,1,0,0,0,0,0.1,0.0
70235,HE AND HIS NURSE SENT ME HOME WITH PERTINENT INFORMATION AND NEW KNOWLEDGE THAT MADE MY JOURNEY A BREEZE.,0,nurse send home permanent information new cognition journey breeze,"['nurse', 'nurse send', 'nurse send home', 'nurse send home permanent', 'nurse send home permanent information', 'nurse send home permanent information new', 'nurse send home permanent information new cognition', 'nurse send home permanent information new cognition journey', 'nurse send home permanent information new cognition journey breeze', 'send', 'send home', 'send home permanent', 'send home permanent information', 'send home permanent information new', 'send home permanent information new cognition', 'send home permanent information new cognition journey', 'send home permanent information new cognition journey breeze', 'home', 'home permanent', 'home permanent information', 'home permanent information new', 'home permanent information new cognition', 'home permanent information new cognition journey', 'home permanent information new cognition journey breeze', 'permanent', 'permanent information', 'permanent information new', 'permanent information new cognition', 'permanent information new cognition journey', 'permanent information new cognition journey breeze', 'information', 'information new', 'information new cognition', 'information new cognition journey', 'information new cognition journey breeze', 'new', 'new cognition', 'new cognition journey', 'new cognition journey breeze', 'cognition', 'cognition journey', 'cognition journey breeze', 'journey', 'journey breeze', 'breeze']",0,0,0,1,0,0,0.1,0.0
163454,"even came to check how it was only the nurse that took me the pictures, waste of money !",1,come check nurse take picture waste money,"['come', 'come check', 'come check nurse', 'come check nurse take', 'come check nurse take picture', 'come check nurse take picture waste', 'come check nurse take picture waste money', 'check', 'check nurse', 'check nurse take', 'check nurse take picture', 'check nurse take picture waste', 'check nurse take picture waste money', 'nurse', 'nurse take', 'nurse take picture', 'nurse take picture waste', 'nurse take picture waste money', 'take', 'take picture', 'take picture waste', 'take picture waste money', 'picture', 'picture waste', 'picture waste money', 'waste', 'waste money', 'money']",0,0,0,0,0,1,0.1,0.0
160743,He asked what my end goal was and made some suggestions which I accepted.,0,ask end goal suggestion accept,"['ask', 'ask end', 'ask end goal', 'ask end goal suggestion', 'ask end goal suggestion accept', 'end', 'end goal', 'end goal suggestion', 'end goal suggestion accept', 'goal', 'goal suggestion', 'goal suggestion accept', 'suggestion', 'suggestion accept', 'accept']",0,1,0,0,0,0,0.1,0.0
169764,"Didn't schedule me an appointment, didn't ask how she could help.",1,schedule appointment ask help,"['schedule', 'schedule appointment', 'schedule appointment ask', 'schedule appointment ask help', 'appointment', 'appointment ask', 'appointment ask help', 'ask', 'ask help', 'help']",0,1,0,0,0,0,0.1,0.0
186057,Had to ask him if they all had to go “friendly school” to work with him.,0,ask friendly school work,"['ask', 'ask friendly', 'ask friendly school', 'ask friendly school work', 'friendly', 'friendly school', 'friendly school work', 'school', 'school work', 'work']",0,1,0,0,0,0,0.1,0.0
111160,She was able to show me detailed pictures of my 12-week-old baby and was so very imformative!,0,able detail picture weekly baby imformative,"['able', 'able detail', 'able detail picture', 'able detail picture weekly', 'able detail picture weekly baby', 'able detail picture weekly baby imformative', 'detail', 'detail picture', 'detail picture weekly', 'detail picture weekly baby', 'detail picture weekly baby imformative', 'picture', 'picture weekly', 'picture weekly baby', 'picture weekly baby imformative', 'weekly', 'weekly baby', 'weekly baby imformative', 'baby', 'baby imformative', 'imformative']",0,0,0,0,0,1,0.1,0.0
160592,but it's worth acknowledging that Serafina tried very hard to make things right which is all that I can ask a business to do.,0,worth acknowledge serafina try hard thing right ask business,"['worth', 'worth acknowledge', 'worth acknowledge serafina', 'worth acknowledge serafina try', 'worth acknowledge serafina try hard', 'worth acknowledge serafina try hard thing', 'worth acknowledge serafina try hard thing right', 'worth acknowledge serafina try hard thing right ask', 'worth acknowledge serafina try hard thing right ask business', 'acknowledge', 'acknowledge serafina', 'acknowledge serafina try', 'acknowledge serafina try hard', 'acknowledge serafina try hard thing', 'acknowledge serafina try hard thing right', 'acknowledge serafina try hard thing right ask', 'acknowledge serafina try hard thing right ask business', 'serafina', 'serafina try', 'serafina try hard', 'serafina try hard thing', 'serafina try hard thing right', 'serafina try hard thing right ask', 'serafina try hard thing right ask business', 'try', 'try hard', 'try hard thing', 'try hard thing right', 'try hard thing right ask', 'try hard thing right ask business', 'hard', 'hard thing', 'hard thing right', 'hard thing right ask', 'hard thing right ask business', 'thing', 'thing right', 'thing right ask', 'thing right ask business', 'right', 'right ask', 'right ask business', 'ask', 'ask business', 'business']",0,1,0,0,0,0,0.1,0.0
102974,after I went there to ask for fix they treated me so bad and even asked for more money.,1,go ask fix treat bad ask money,"['go', 'go ask', 'go ask fix', 'go ask fix treat', 'go ask fix treat bad', 'go ask fix treat bad ask', 'go ask fix treat bad ask money', 'ask', 'ask fix', 'ask fix treat', 'ask fix treat bad', 'ask fix treat bad ask', 'ask fix treat bad ask money', 'fix', 'fix treat', 'fix treat bad', 'fix treat bad ask', 'fix treat bad ask money', 'treat', 'treat bad', 'treat bad ask', 'treat bad ask money', 'bad', 'bad ask', 'bad ask money', 'ask', 'ask money', 'money']",0,1,0,0,0,0,0.1,0.0
190822,even after I had asked him if my tooth pain was from an infection.,1,ask tooth pain infection,"['ask', 'ask tooth', 'ask tooth pain', 'ask tooth pain infection', 'tooth', 'tooth pain', 'tooth pain infection', 'pain', 'pain infection', 'infection']",0,1,0,0,0,0,0.1,0.0
155745,Please be careful and ask questions.,1,careful ask question,"['careful', 'careful ask', 'careful ask question', 'ask', 'ask question', 'question']",0,1,0,0,0,0,0.1,0.0
133216,Dr. Ohlemacher is always so personable and does a good job of asking about my life,0,personal good job ask life,"['personal', 'personal good', 'personal good job', 'personal good job ask', 'personal good job ask life', 'good', 'good job', 'good job ask', 'good job ask life', 'job', 'job ask', 'job ask life', 'ask', 'ask life', 'life']",0,1,0,0,0,0,0.1,0.0
153545,"When they sent the PT order to my Physical Therapy office, they neglected to specify which type of surgery I had",1,send order physical therapy office neglect specify type surgery,"['send', 'send order', 'send order physical', 'send order physical therapy', 'send order physical therapy office', 'send order physical therapy office neglect', 'send order physical therapy office neglect specify', 'send order physical therapy office neglect specify type', 'send order physical therapy office neglect specify type surgery', 'order', 'order physical', 'order physical therapy', 'order physical therapy office', 'order physical therapy office neglect', 'order physical therapy office neglect specify', 'order physical therapy office neglect specify type', 'order physical therapy office neglect specify type surgery', 'physical', 'physical therapy', 'physical therapy office', 'physical therapy office neglect', 'physical therapy office neglect specify', 'physical therapy office neglect specify type', 'physical therapy office neglect specify type surgery', 'therapy', 'therapy office', 'therapy office neglect', 'therapy office neglect specify', 'therapy office neglect specify type', 'therapy office neglect specify type surgery', 'office', 'office neglect', 'office neglect specify', 'office neglect specify type', 'office neglect specify type surgery', 'neglect', 'neglect specify', 'neglect specify type', 'neglect specify type surgery', 'specify', 'specify type', 'specify type surgery', 'type', 'type surgery', 'surgery']",0,0,0,1,0,0,0.1,0.0
152785,He has honestly told me that I should wait a while before doing a few of the things I have asked him about!,0,honestly tell wait thing ask,"['honestly', 'honestly tell', 'honestly tell wait', 'honestly tell wait thing', 'honestly tell wait thing ask', 'tell', 'tell wait', 'tell wait thing', 'tell wait thing ask', 'wait', 'wait thing', 'wait thing ask', 'thing', 'thing ask', 'ask']",0,1,0,0,0,0,0.1,0.0
64627,She's very thorough and asks a lot of questions.,0,thorough ask lot question,"['thorough', 'thorough ask', 'thorough ask lot', 'thorough ask lot question', 'ask', 'ask lot', 'ask lot question', 'lot', 'lot question', 'question']",0,1,0,0,0,0,0.1,0.0
106104,She explained every picture and image as she did the ultrasound and was able to capture some very nice shots.,0,explain picture image ultrasound able capture nice shoot,"['explain', 'explain picture', 'explain picture image', 'explain picture image ultrasound', 'explain picture image ultrasound able', 'explain picture image ultrasound able capture', 'explain picture image ultrasound able capture nice', 'explain picture image ultrasound able capture nice shoot', 'picture', 'picture image', 'picture image ultrasound', 'picture image ultrasound able', 'picture image ultrasound able capture', 'picture image ultrasound able capture nice', 'picture image ultrasound able capture nice shoot', 'image', 'image ultrasound', 'image ultrasound able', 'image ultrasound able capture', 'image ultrasound able capture nice', 'image ultrasound able capture nice shoot', 'ultrasound', 'ultrasound able', 'ultrasound able capture', 'ultrasound able capture nice', 'ultrasound able capture nice shoot', 'able', 'able capture', 'able capture nice', 'able capture nice shoot', 'capture', 'capture nice', 'capture nice shoot', 'nice', 'nice shoot', 'shoot']",0,0,0,0,0,1,0.1,0.0
163493,The office called to ask why and I let them know that I went to a plastic surgeon to get the best results.,1,office call ask let know go plastic surgeon good result,"['office', 'office call', 'office call ask', 'office call ask let', 'office call ask let know', 'office call ask let know go', 'office call ask let know go plastic', 'office call ask let know go plastic surgeon', 'office call ask let know go plastic surgeon good', 'office call ask let know go plastic surgeon good result', 'call', 'call ask', 'call ask let', 'call ask let know', 'call ask let know go', 'call ask let know go plastic', 'call ask let know go plastic surgeon', 'call ask let know go plastic surgeon good', 'call ask let know go plastic surgeon good result', 'ask', 'ask let', 'ask let know', 'ask let know go', 'ask let know go plastic', 'ask let know go plastic surgeon', 'ask let know go plastic surgeon good', 'ask let know go plastic surgeon good result', 'let', 'let know', 'let know go', 'let know go plastic', 'let know go plastic surgeon', 'let know go plastic surgeon good', 'let know go plastic surgeon good result', 'know', 'know go', 'know go plastic', 'know go plastic surgeon', 'know go plastic surgeon good', 'know go plastic surgeon good result', 'go', 'go plastic', 'go plastic surgeon', 'go plastic surgeon good', 'go plastic surgeon good result', 'plastic', 'plastic surgeon', 'plastic surgeon good', 'plastic surgeon good result', 'surgeon', 'surgeon good', 'surgeon good result', 'good', 'good result', 'result']",0,1,0,0,0,0,0.1,0.0
105942,I asked if he would have let his wife or daughter walk around the way I did for pretty much an entire year?,1,ask let wife daughter walk way pretty,"['ask', 'ask let', 'ask let wife', 'ask let wife daughter', 'ask let wife daughter walk', 'ask let wife daughter walk way', 'ask let wife daughter walk way pretty', 'let', 'let wife', 'let wife daughter', 'let wife daughter walk', 'let wife daughter walk way', 'let wife daughter walk way pretty', 'wife', 'wife daughter', 'wife daughter walk', 'wife daughter walk way', 'wife daughter walk way pretty', 'daughter', 'daughter walk', 'daughter walk way', 'daughter walk way pretty', 'walk', 'walk way', 'walk way pretty', 'way', 'way pretty', 'pretty']",0,1,0,0,0,0,0.1,0.0
124845,"and if anyone of my family/friends asked me how it was, I will tell them to run like hell.",1,familyfriends ask tell run like hell,"['familyfriends', 'familyfriends ask', 'familyfriends ask tell', 'familyfriends ask tell run', 'familyfriends ask tell run like', 'familyfriends ask tell run like hell', 'ask', 'ask tell', 'ask tell run', 'ask tell run like', 'ask tell run like hell', 'tell', 'tell run', 'tell run like', 'tell run like hell', 'run', 'run like', 'run like hell', 'like', 'like hell', 'hell']",0,1,0,0,0,0,0.1,0.0
98376,but sometimes you have to know what to ask because sometimes they do not tell you.,1,know ask not tell,"['know', 'know ask', 'know ask not', 'know ask not tell', 'ask', 'ask not', 'ask not tell', 'not', 'not tell', 'tell']",0,1,0,0,0,0,0.1,0.0
