commentId,comment,classification,comment_processed,word_phrase_list,ignore,word,word try,try,try sell,sell,similarity_score
156688,"Still the surgeon Dr, Byron ""Trip"" Cook, pretty much had me sold on what is a darn slick sales pitch",1,surgeon dr byron trip cook pretty sell dark sick sale pitch,"['surgeon', 'surgeon dr', 'surgeon dr byron', 'surgeon dr byron trip', 'surgeon dr byron trip cook', 'surgeon dr byron trip cook pretty', 'surgeon dr byron trip cook pretty sell', 'surgeon dr byron trip cook pretty sell dark', 'surgeon dr byron trip cook pretty sell dark sick', 'surgeon dr byron trip cook pretty sell dark sick sale', 'surgeon dr byron trip cook pretty sell dark sick sale pitch', 'dr', 'dr byron', 'dr byron trip', 'dr byron trip cook', 'dr byron trip cook pretty', 'dr byron trip cook pretty sell', 'dr byron trip cook pretty sell dark', 'dr byron trip cook pretty sell dark sick', 'dr byron trip cook pretty sell dark sick sale', 'dr byron trip cook pretty sell dark sick sale pitch', 'byron', 'byron trip', 'byron trip cook', 'byron trip cook pretty', 'byron trip cook pretty sell', 'byron trip cook pretty sell dark', 'byron trip cook pretty sell dark sick', 'byron trip cook pretty sell dark sick sale', 'byron trip cook pretty sell dark sick sale pitch', 'trip', 'trip cook', 'trip cook pretty', 'trip cook pretty sell', 'trip cook pretty sell dark', 'trip cook pretty sell dark sick', 'trip cook pretty sell dark sick sale', 'trip cook pretty sell dark sick sale pitch', 'cook', 'cook pretty', 'cook pretty sell', 'cook pretty sell dark', 'cook pretty sell dark sick', 'cook pretty sell dark sick sale', 'cook pretty sell dark sick sale pitch', 'pretty', 'pretty sell', 'pretty sell dark', 'pretty sell dark sick', 'pretty sell dark sick sale', 'pretty sell dark sick sale pitch', 'sell', 'sell dark', 'sell dark sick', 'sell dark sick sale', 'sell dark sick sale pitch', 'dark', 'dark sick', 'dark sick sale', 'dark sick sale pitch', 'sick', 'sick sale', 'sick sale pitch', 'sale', 'sale pitch', 'pitch']",0,0,0,0,0,1,0.1
167306,I hope you will stop this travesty of trying to trick people out of their money.,1,hope stop brave try trick people money,"['hope', 'hope stop', 'hope stop brave', 'hope stop brave try', 'hope stop brave try trick', 'hope stop brave try trick people', 'hope stop brave try trick people money', 'stop', 'stop brave', 'stop brave try', 'stop brave try trick', 'stop brave try trick people', 'stop brave try trick people money', 'brave', 'brave try', 'brave try trick', 'brave try trick people', 'brave try trick people money', 'try', 'try trick', 'try trick people', 'try trick people money', 'trick', 'trick people', 'trick people money', 'people', 'people money', 'money']",0,0,0,1,0,0,0.1
189081,"and tried letting the front office staff listen to the policy over the insurance hotline, she very rudely said ""no were good""",1,try let office staff listen policy insurance outline impolitely say no good,"['try', 'try let', 'try let office', 'try let office staff', 'try let office staff listen', 'try let office staff listen policy', 'try let office staff listen policy insurance', 'try let office staff listen policy insurance outline', 'try let office staff listen policy insurance outline impolitely', 'try let office staff listen policy insurance outline impolitely say', 'try let office staff listen policy insurance outline impolitely say no', 'try let office staff listen policy insurance outline impolitely say no good', 'let', 'let office', 'let office staff', 'let office staff listen', 'let office staff listen policy', 'let office staff listen policy insurance', 'let office staff listen policy insurance outline', 'let office staff listen policy insurance outline impolitely', 'let office staff listen policy insurance outline impolitely say', 'let office staff listen policy insurance outline impolitely say no', 'let office staff listen policy insurance outline impolitely say no good', 'office', 'office staff', 'office staff listen', 'office staff listen policy', 'office staff listen policy insurance', 'office staff listen policy insurance outline', 'office staff listen policy insurance outline impolitely', 'office staff listen policy insurance outline impolitely say', 'office staff listen policy insurance outline impolitely say no', 'office staff listen policy insurance outline impolitely say no good', 'staff', 'staff listen', 'staff listen policy', 'staff listen policy insurance', 'staff listen policy insurance outline', 'staff listen policy insurance outline impolitely', 'staff listen policy insurance outline impolitely say', 'staff listen policy insurance outline impolitely say no', 'staff listen policy insurance outline impolitely say no good', 'listen', 'listen policy', 'listen policy insurance', 'listen policy insurance outline', 'listen policy insurance outline impolitely', 'listen policy insurance outline impolitely say', 'listen policy insurance outline impolitely say no', 'listen policy insurance outline impolitely say no good', 'policy', 'policy insurance', 'policy insurance outline', 'policy insurance outline impolitely', 'policy insurance outline impolitely say', 'policy insurance outline impolitely say no', 'policy insurance outline impolitely say no good', 'insurance', 'insurance outline', 'insurance outline impolitely', 'insurance outline impolitely say', 'insurance outline impolitely say no', 'insurance outline impolitely say no good', 'outline', 'outline impolitely', 'outline impolitely say', 'outline impolitely say no', 'outline impolitely say no good', 'impolitely', 'impolitely say', 'impolitely say no', 'impolitely say no good', 'say', 'say no', 'say no good', 'no', 'no good', 'good']",0,0,0,1,0,0,0.1
168871,Take his word for it.,0,word,['word'],0,1,0,0,0,0,0.1
190070,Try if you dare to feel better.,0,try dare feel good,"['try', 'try dare', 'try dare feel', 'try dare feel good', 'dare', 'dare feel', 'dare feel good', 'feel', 'feel good', 'good']",0,0,0,1,0,0,0.1
188901,After 20 minutes I was getting really annoyed not knowing what was going on so I tried to leave,1,minute get annoyed not know go try leave,"['minute', 'minute get', 'minute get annoyed', 'minute get annoyed not', 'minute get annoyed not know', 'minute get annoyed not know go', 'minute get annoyed not know go try', 'minute get annoyed not know go try leave', 'get', 'get annoyed', 'get annoyed not', 'get annoyed not know', 'get annoyed not know go', 'get annoyed not know go try', 'get annoyed not know go try leave', 'annoyed', 'annoyed not', 'annoyed not know', 'annoyed not know go', 'annoyed not know go try', 'annoyed not know go try leave', 'not', 'not know', 'not know go', 'not know go try', 'not know go try leave', 'know', 'know go', 'know go try', 'know go try leave', 'go', 'go try', 'go try leave', 'try', 'try leave', 'leave']",0,0,0,1,0,0,0.1
191331,"Burn blisters never addressed, fibrous internal scar tissue ignored.",1,burn blister address fibrous internal scar tissue ignore,"['burn', 'burn blister', 'burn blister address', 'burn blister address fibrous', 'burn blister address fibrous internal', 'burn blister address fibrous internal scar', 'burn blister address fibrous internal scar tissue', 'burn blister address fibrous internal scar tissue ignore', 'blister', 'blister address', 'blister address fibrous', 'blister address fibrous internal', 'blister address fibrous internal scar', 'blister address fibrous internal scar tissue', 'blister address fibrous internal scar tissue ignore', 'address', 'address fibrous', 'address fibrous internal', 'address fibrous internal scar', 'address fibrous internal scar tissue', 'address fibrous internal scar tissue ignore', 'fibrous', 'fibrous internal', 'fibrous internal scar', 'fibrous internal scar tissue', 'fibrous internal scar tissue ignore', 'internal', 'internal scar', 'internal scar tissue', 'internal scar tissue ignore', 'scar', 'scar tissue', 'scar tissue ignore', 'tissue', 'tissue ignore', 'ignore']",1,0,0,0,0,0,0.1
184064,"I mentioned having a tread lift to my sagging cheeks and under eye area, they ignored me.",1,mention have tread lift lag cheek eye area ignore,"['mention', 'mention have', 'mention have tread', 'mention have tread lift', 'mention have tread lift lag', 'mention have tread lift lag cheek', 'mention have tread lift lag cheek eye', 'mention have tread lift lag cheek eye area', 'mention have tread lift lag cheek eye area ignore', 'have', 'have tread', 'have tread lift', 'have tread lift lag', 'have tread lift lag cheek', 'have tread lift lag cheek eye', 'have tread lift lag cheek eye area', 'have tread lift lag cheek eye area ignore', 'tread', 'tread lift', 'tread lift lag', 'tread lift lag cheek', 'tread lift lag cheek eye', 'tread lift lag cheek eye area', 'tread lift lag cheek eye area ignore', 'lift', 'lift lag', 'lift lag cheek', 'lift lag cheek eye', 'lift lag cheek eye area', 'lift lag cheek eye area ignore', 'lag', 'lag cheek', 'lag cheek eye', 'lag cheek eye area', 'lag cheek eye area ignore', 'cheek', 'cheek eye', 'cheek eye area', 'cheek eye area ignore', 'eye', 'eye area', 'eye area ignore', 'area', 'area ignore', 'ignore']",1,0,0,0,0,0,0.1
147411,If you're responding to clients I would assume that you'd use the most reassuring words to use not a mess of a reply.,1,respond client assume use reassure word use not mess reply,"['respond', 'respond client', 'respond client assume', 'respond client assume use', 'respond client assume use reassure', 'respond client assume use reassure word', 'respond client assume use reassure word use', 'respond client assume use reassure word use not', 'respond client assume use reassure word use not mess', 'respond client assume use reassure word use not mess reply', 'client', 'client assume', 'client assume use', 'client assume use reassure', 'client assume use reassure word', 'client assume use reassure word use', 'client assume use reassure word use not', 'client assume use reassure word use not mess', 'client assume use reassure word use not mess reply', 'assume', 'assume use', 'assume use reassure', 'assume use reassure word', 'assume use reassure word use', 'assume use reassure word use not', 'assume use reassure word use not mess', 'assume use reassure word use not mess reply', 'use', 'use reassure', 'use reassure word', 'use reassure word use', 'use reassure word use not', 'use reassure word use not mess', 'use reassure word use not mess reply', 'reassure', 'reassure word', 'reassure word use', 'reassure word use not', 'reassure word use not mess', 'reassure word use not mess reply', 'word', 'word use', 'word use not', 'word use not mess', 'word use not mess reply', 'use', 'use not', 'use not mess', 'use not mess reply', 'not', 'not mess', 'not mess reply', 'mess', 'mess reply', 'reply']",0,1,0,0,0,0,0.1
163022,"He fixed a tooth that had been bothering for me years, which other dentists had tried to repair without success.",0,fix tooth bother dentist try repair success,"['fix', 'fix tooth', 'fix tooth bother', 'fix tooth bother dentist', 'fix tooth bother dentist try', 'fix tooth bother dentist try repair', 'fix tooth bother dentist try repair success', 'tooth', 'tooth bother', 'tooth bother dentist', 'tooth bother dentist try', 'tooth bother dentist try repair', 'tooth bother dentist try repair success', 'bother', 'bother dentist', 'bother dentist try', 'bother dentist try repair', 'bother dentist try repair success', 'dentist', 'dentist try', 'dentist try repair', 'dentist try repair success', 'try', 'try repair', 'try repair success', 'repair', 'repair success', 'success']",0,0,0,1,0,0,0.1
92854,I like how Dr. Eye tries to keep teeth instead of taking out teeth like my last dentist did.,0,like dr eye try tooth instead take tooth like dentist,"['like', 'like dr', 'like dr eye', 'like dr eye try', 'like dr eye try tooth', 'like dr eye try tooth instead', 'like dr eye try tooth instead take', 'like dr eye try tooth instead take tooth', 'like dr eye try tooth instead take tooth like', 'like dr eye try tooth instead take tooth like dentist', 'dr', 'dr eye', 'dr eye try', 'dr eye try tooth', 'dr eye try tooth instead', 'dr eye try tooth instead take', 'dr eye try tooth instead take tooth', 'dr eye try tooth instead take tooth like', 'dr eye try tooth instead take tooth like dentist', 'eye', 'eye try', 'eye try tooth', 'eye try tooth instead', 'eye try tooth instead take', 'eye try tooth instead take tooth', 'eye try tooth instead take tooth like', 'eye try tooth instead take tooth like dentist', 'try', 'try tooth', 'try tooth instead', 'try tooth instead take', 'try tooth instead take tooth', 'try tooth instead take tooth like', 'try tooth instead take tooth like dentist', 'tooth', 'tooth instead', 'tooth instead take', 'tooth instead take tooth', 'tooth instead take tooth like', 'tooth instead take tooth like dentist', 'instead', 'instead take', 'instead take tooth', 'instead take tooth like', 'instead take tooth like dentist', 'take', 'take tooth', 'take tooth like', 'take tooth like dentist', 'tooth', 'tooth like', 'tooth like dentist', 'like', 'like dentist', 'dentist']",0,0,0,1,0,0,0.1
159168,and then found out the dr double books and tried to pass me to physician assistant.,1,find dr double book try pa doctor assistant,"['find', 'find dr', 'find dr double', 'find dr double book', 'find dr double book try', 'find dr double book try pa', 'find dr double book try pa doctor', 'find dr double book try pa doctor assistant', 'dr', 'dr double', 'dr double book', 'dr double book try', 'dr double book try pa', 'dr double book try pa doctor', 'dr double book try pa doctor assistant', 'double', 'double book', 'double book try', 'double book try pa', 'double book try pa doctor', 'double book try pa doctor assistant', 'book', 'book try', 'book try pa', 'book try pa doctor', 'book try pa doctor assistant', 'try', 'try pa', 'try pa doctor', 'try pa doctor assistant', 'pa', 'pa doctor', 'pa doctor assistant', 'doctor', 'doctor assistant', 'assistant']",0,0,0,1,0,0,0.1
113060,My wife tried to express her concerns,1,wife try express concern,"['wife', 'wife try', 'wife try express', 'wife try express concern', 'try', 'try express', 'try express concern', 'express', 'express concern', 'concern']",0,0,0,1,0,0,0.1
165916,"i wanna go back and try the other frequencies, it's like taking a disco nap that heals you from the outside in.",0,anna try frequency like take disco nap heal outside,"['anna', 'anna try', 'anna try frequency', 'anna try frequency like', 'anna try frequency like take', 'anna try frequency like take disco', 'anna try frequency like take disco nap', 'anna try frequency like take disco nap heal', 'anna try frequency like take disco nap heal outside', 'try', 'try frequency', 'try frequency like', 'try frequency like take', 'try frequency like take disco', 'try frequency like take disco nap', 'try frequency like take disco nap heal', 'try frequency like take disco nap heal outside', 'frequency', 'frequency like', 'frequency like take', 'frequency like take disco', 'frequency like take disco nap', 'frequency like take disco nap heal', 'frequency like take disco nap heal outside', 'like', 'like take', 'like take disco', 'like take disco nap', 'like take disco nap heal', 'like take disco nap heal outside', 'take', 'take disco', 'take disco nap', 'take disco nap heal', 'take disco nap heal outside', 'disco', 'disco nap', 'disco nap heal', 'disco nap heal outside', 'nap', 'nap heal', 'nap heal outside', 'heal', 'heal outside', 'outside']",0,0,0,1,0,0,0.1
138394,I love how my hair like edges look I am not longer trying to hide away the edges.,0,love hair like edge look not long try hide away edge,"['love', 'love hair', 'love hair like', 'love hair like edge', 'love hair like edge look', 'love hair like edge look not', 'love hair like edge look not long', 'love hair like edge look not long try', 'love hair like edge look not long try hide', 'love hair like edge look not long try hide away', 'love hair like edge look not long try hide away edge', 'hair', 'hair like', 'hair like edge', 'hair like edge look', 'hair like edge look not', 'hair like edge look not long', 'hair like edge look not long try', 'hair like edge look not long try hide', 'hair like edge look not long try hide away', 'hair like edge look not long try hide away edge', 'like', 'like edge', 'like edge look', 'like edge look not', 'like edge look not long', 'like edge look not long try', 'like edge look not long try hide', 'like edge look not long try hide away', 'like edge look not long try hide away edge', 'edge', 'edge look', 'edge look not', 'edge look not long', 'edge look not long try', 'edge look not long try hide', 'edge look not long try hide away', 'edge look not long try hide away edge', 'look', 'look not', 'look not long', 'look not long try', 'look not long try hide', 'look not long try hide away', 'look not long try hide away edge', 'not', 'not long', 'not long try', 'not long try hide', 'not long try hide away', 'not long try hide away edge', 'long', 'long try', 'long try hide', 'long try hide away', 'long try hide away edge', 'try', 'try hide', 'try hide away', 'try hide away edge', 'hide', 'hide away', 'hide away edge', 'away', 'away edge', 'edge']",0,0,0,1,0,0,0.1
180919,"My experience with him was so great, I'm trying to figure out what my next surgery will be.",0,experience great try figure surgery,"['experience', 'experience great', 'experience great try', 'experience great try figure', 'experience great try figure surgery', 'great', 'great try', 'great try figure', 'great try figure surgery', 'try', 'try figure', 'try figure surgery', 'figure', 'figure surgery', 'surgery']",0,0,0,1,0,0,0.1
179884,Keep in mind going through this whole process- I was caring for my little people and trying to manage my own recovery.,1,mind go process dare little people try manage recovery,"['mind', 'mind go', 'mind go process', 'mind go process dare', 'mind go process dare little', 'mind go process dare little people', 'mind go process dare little people try', 'mind go process dare little people try manage', 'mind go process dare little people try manage recovery', 'go', 'go process', 'go process dare', 'go process dare little', 'go process dare little people', 'go process dare little people try', 'go process dare little people try manage', 'go process dare little people try manage recovery', 'process', 'process dare', 'process dare little', 'process dare little people', 'process dare little people try', 'process dare little people try manage', 'process dare little people try manage recovery', 'dare', 'dare little', 'dare little people', 'dare little people try', 'dare little people try manage', 'dare little people try manage recovery', 'little', 'little people', 'little people try', 'little people try manage', 'little people try manage recovery', 'people', 'people try', 'people try manage', 'people try manage recovery', 'try', 'try manage', 'try manage recovery', 'manage', 'manage recovery', 'recovery']",0,0,0,1,0,0,0.1
172819,Initially concerns post op downplayed and then ignored.,1,initially concern post op downplay ignore,"['initially', 'initially concern', 'initially concern post', 'initially concern post op', 'initially concern post op downplay', 'initially concern post op downplay ignore', 'concern', 'concern post', 'concern post op', 'concern post op downplay', 'concern post op downplay ignore', 'post', 'post op', 'post op downplay', 'post op downplay ignore', 'op', 'op downplay', 'op downplay ignore', 'downplay', 'downplay ignore', 'ignore']",1,0,0,0,0,0,0.1
73297,Just a word of caution for you ladies.,1,word caution lady,"['word', 'word caution', 'word caution lady', 'caution', 'caution lady', 'lady']",0,1,0,0,0,0,0.1
66979,"The following (3) words describe my experience in emergency: compassion, efficiency, excellency.",0,follow word describe experience emergency compassion efficiency excellency,"['follow', 'follow word', 'follow word describe', 'follow word describe experience', 'follow word describe experience emergency', 'follow word describe experience emergency compassion', 'follow word describe experience emergency compassion efficiency', 'follow word describe experience emergency compassion efficiency excellency', 'word', 'word describe', 'word describe experience', 'word describe experience emergency', 'word describe experience emergency compassion', 'word describe experience emergency compassion efficiency', 'word describe experience emergency compassion efficiency excellency', 'describe', 'describe experience', 'describe experience emergency', 'describe experience emergency compassion', 'describe experience emergency compassion efficiency', 'describe experience emergency compassion efficiency excellency', 'experience', 'experience emergency', 'experience emergency compassion', 'experience emergency compassion efficiency', 'experience emergency compassion efficiency excellency', 'emergency', 'emergency compassion', 'emergency compassion efficiency', 'emergency compassion efficiency excellency', 'compassion', 'compassion efficiency', 'compassion efficiency excellency', 'efficiency', 'efficiency excellency', 'excellency']",0,1,0,0,0,0,0.1
189356,How dare any Doctor ignore a patient of their practice like that.,1,dare doctor ignore patient practice like,"['dare', 'dare doctor', 'dare doctor ignore', 'dare doctor ignore patient', 'dare doctor ignore patient practice', 'dare doctor ignore patient practice like', 'doctor', 'doctor ignore', 'doctor ignore patient', 'doctor ignore patient practice', 'doctor ignore patient practice like', 'ignore', 'ignore patient', 'ignore patient practice', 'ignore patient practice like', 'patient', 'patient practice', 'patient practice like', 'practice', 'practice like', 'like']",1,0,0,0,0,0,0.1
95192,"After reading multiple good reviews, I decided to give the The Skin Center in Mt Lebanon a try...Big Mistake!",1,read multiple good review decide skin center try mistake,"['read', 'read multiple', 'read multiple good', 'read multiple good review', 'read multiple good review decide', 'read multiple good review decide skin', 'read multiple good review decide skin center', 'read multiple good review decide skin center try', 'read multiple good review decide skin center try mistake', 'multiple', 'multiple good', 'multiple good review', 'multiple good review decide', 'multiple good review decide skin', 'multiple good review decide skin center', 'multiple good review decide skin center try', 'multiple good review decide skin center try mistake', 'good', 'good review', 'good review decide', 'good review decide skin', 'good review decide skin center', 'good review decide skin center try', 'good review decide skin center try mistake', 'review', 'review decide', 'review decide skin', 'review decide skin center', 'review decide skin center try', 'review decide skin center try mistake', 'decide', 'decide skin', 'decide skin center', 'decide skin center try', 'decide skin center try mistake', 'skin', 'skin center', 'skin center try', 'skin center try mistake', 'center', 'center try', 'center try mistake', 'try', 'try mistake', 'mistake']",0,0,0,1,0,0,0.1
182006,"and his compassion, willingness and expertise REVERSED what I tried to hide for 3 long years.",0,compassion willingness expertness reverse try hide long year,"['compassion', 'compassion willingness', 'compassion willingness expertness', 'compassion willingness expertness reverse', 'compassion willingness expertness reverse try', 'compassion willingness expertness reverse try hide', 'compassion willingness expertness reverse try hide long', 'compassion willingness expertness reverse try hide long year', 'willingness', 'willingness expertness', 'willingness expertness reverse', 'willingness expertness reverse try', 'willingness expertness reverse try hide', 'willingness expertness reverse try hide long', 'willingness expertness reverse try hide long year', 'expertness', 'expertness reverse', 'expertness reverse try', 'expertness reverse try hide', 'expertness reverse try hide long', 'expertness reverse try hide long year', 'reverse', 'reverse try', 'reverse try hide', 'reverse try hide long', 'reverse try hide long year', 'try', 'try hide', 'try hide long', 'try hide long year', 'hide', 'hide long', 'hide long year', 'long', 'long year', 'year']",0,0,0,1,0,0,0.1
82724,"Words cannot express the professionalism, the nurture and care and being treated like a princess by not only Dr. Schusterman",0,word not express professionalism nurture care treat like princess not dr schusterman,"['word', 'word not', 'word not express', 'word not express professionalism', 'word not express professionalism nurture', 'word not express professionalism nurture care', 'word not express professionalism nurture care treat', 'word not express professionalism nurture care treat like', 'word not express professionalism nurture care treat like princess', 'word not express professionalism nurture care treat like princess not', 'word not express professionalism nurture care treat like princess not dr', 'word not express professionalism nurture care treat like princess not dr schusterman', 'not', 'not express', 'not express professionalism', 'not express professionalism nurture', 'not express professionalism nurture care', 'not express professionalism nurture care treat', 'not express professionalism nurture care treat like', 'not express professionalism nurture care treat like princess', 'not express professionalism nurture care treat like princess not', 'not express professionalism nurture care treat like princess not dr', 'not express professionalism nurture care treat like princess not dr schusterman', 'express', 'express professionalism', 'express professionalism nurture', 'express professionalism nurture care', 'express professionalism nurture care treat', 'express professionalism nurture care treat like', 'express professionalism nurture care treat like princess', 'express professionalism nurture care treat like princess not', 'express professionalism nurture care treat like princess not dr', 'express professionalism nurture care treat like princess not dr schusterman', 'professionalism', 'professionalism nurture', 'professionalism nurture care', 'professionalism nurture care treat', 'professionalism nurture care treat like', 'professionalism nurture care treat like princess', 'professionalism nurture care treat like princess not', 'professionalism nurture care treat like princess not dr', 'professionalism nurture care treat like princess not dr schusterman', 'nurture', 'nurture care', 'nurture care treat', 'nurture care treat like', 'nurture care treat like princess', 'nurture care treat like princess not', 'nurture care treat like princess not dr', 'nurture care treat like princess not dr schusterman', 'care', 'care treat', 'care treat like', 'care treat like princess', 'care treat like princess not', 'care treat like princess not dr', 'care treat like princess not dr schusterman', 'treat', 'treat like', 'treat like princess', 'treat like princess not', 'treat like princess not dr', 'treat like princess not dr schusterman', 'like', 'like princess', 'like princess not', 'like princess not dr', 'like princess not dr schusterman', 'princess', 'princess not', 'princess not dr', 'princess not dr schusterman', 'not', 'not dr', 'not dr schusterman', 'dr', 'dr schusterman', 'schusterman']",0,1,0,0,0,0,0.1
159291,Girl you work in health care and have the balls to yell and try to jump at a patient?,1,girl work health care ball yell try jump patient,"['girl', 'girl work', 'girl work health', 'girl work health care', 'girl work health care ball', 'girl work health care ball yell', 'girl work health care ball yell try', 'girl work health care ball yell try jump', 'girl work health care ball yell try jump patient', 'work', 'work health', 'work health care', 'work health care ball', 'work health care ball yell', 'work health care ball yell try', 'work health care ball yell try jump', 'work health care ball yell try jump patient', 'health', 'health care', 'health care ball', 'health care ball yell', 'health care ball yell try', 'health care ball yell try jump', 'health care ball yell try jump patient', 'care', 'care ball', 'care ball yell', 'care ball yell try', 'care ball yell try jump', 'care ball yell try jump patient', 'ball', 'ball yell', 'ball yell try', 'ball yell try jump', 'ball yell try jump patient', 'yell', 'yell try', 'yell try jump', 'yell try jump patient', 'try', 'try jump', 'try jump patient', 'jump', 'jump patient', 'patient']",0,0,0,1,0,0,0.1
182199,They lied saying I didn't report allergies after trying to prescribe me meds I'm allergic to.,1,lie say report gallery try order bed allergic,"['lie', 'lie say', 'lie say report', 'lie say report gallery', 'lie say report gallery try', 'lie say report gallery try order', 'lie say report gallery try order bed', 'lie say report gallery try order bed allergic', 'say', 'say report', 'say report gallery', 'say report gallery try', 'say report gallery try order', 'say report gallery try order bed', 'say report gallery try order bed allergic', 'report', 'report gallery', 'report gallery try', 'report gallery try order', 'report gallery try order bed', 'report gallery try order bed allergic', 'gallery', 'gallery try', 'gallery try order', 'gallery try order bed', 'gallery try order bed allergic', 'try', 'try order', 'try order bed', 'try order bed allergic', 'order', 'order bed', 'order bed allergic', 'bed', 'bed allergic', 'allergic']",0,0,0,1,0,0,0.1
139785,Could not get pregnant after a year of trying.,1,not pregnant try,"['not', 'not pregnant', 'not pregnant try', 'pregnant', 'pregnant try', 'try']",0,0,0,1,0,0,0.1
144390,He not only does surgery but tries other treatments to avoid surgery if possible.,0,not surgery try treatment avoid surgery possible,"['not', 'not surgery', 'not surgery try', 'not surgery try treatment', 'not surgery try treatment avoid', 'not surgery try treatment avoid surgery', 'not surgery try treatment avoid surgery possible', 'surgery', 'surgery try', 'surgery try treatment', 'surgery try treatment avoid', 'surgery try treatment avoid surgery', 'surgery try treatment avoid surgery possible', 'try', 'try treatment', 'try treatment avoid', 'try treatment avoid surgery', 'try treatment avoid surgery possible', 'treatment', 'treatment avoid', 'treatment avoid surgery', 'treatment avoid surgery possible', 'avoid', 'avoid surgery', 'avoid surgery possible', 'surgery', 'surgery possible', 'possible']",0,0,0,1,0,0,0.1
140984,I guess I?ll go see my dentist to try to get that taken care of or find another oral surgeon.,1,guess ill dentist try take care find oral surgeon,"['guess', 'guess ill', 'guess ill dentist', 'guess ill dentist try', 'guess ill dentist try take', 'guess ill dentist try take care', 'guess ill dentist try take care find', 'guess ill dentist try take care find oral', 'guess ill dentist try take care find oral surgeon', 'ill', 'ill dentist', 'ill dentist try', 'ill dentist try take', 'ill dentist try take care', 'ill dentist try take care find', 'ill dentist try take care find oral', 'ill dentist try take care find oral surgeon', 'dentist', 'dentist try', 'dentist try take', 'dentist try take care', 'dentist try take care find', 'dentist try take care find oral', 'dentist try take care find oral surgeon', 'try', 'try take', 'try take care', 'try take care find', 'try take care find oral', 'try take care find oral surgeon', 'take', 'take care', 'take care find', 'take care find oral', 'take care find oral surgeon', 'care', 'care find', 'care find oral', 'care find oral surgeon', 'find', 'find oral', 'find oral surgeon', 'oral', 'oral surgeon', 'surgeon']",0,0,0,1,0,0,0.1
63303,She tries her best to do what is right for you and to help you,0,try good right help,"['try', 'try good', 'try good right', 'try good right help', 'good', 'good right', 'good right help', 'right', 'right help', 'help']",0,0,0,1,0,0,0.1
73084,We are the proud parents of a 3 month old after many years of trying.,0,proud parent try,"['proud', 'proud parent', 'proud parent try', 'parent', 'parent try', 'try']",0,0,0,1,0,0,0.1
127938,My concerns and fears were ignored and even ridiculed.,1,concern fear ignore ridicule,"['concern', 'concern fear', 'concern fear ignore', 'concern fear ignore ridicule', 'fear', 'fear ignore', 'fear ignore ridicule', 'ignore', 'ignore ridicule', 'ridicule']",1,0,0,0,0,0,0.1
166394,"and asked if he would be willing to help the women, I was completely ignored!",1,ask willing help woman completely ignore,"['ask', 'ask willing', 'ask willing help', 'ask willing help woman', 'ask willing help woman completely', 'ask willing help woman completely ignore', 'willing', 'willing help', 'willing help woman', 'willing help woman completely', 'willing help woman completely ignore', 'help', 'help woman', 'help woman completely', 'help woman completely ignore', 'woman', 'woman completely', 'woman completely ignore', 'completely', 'completely ignore', 'ignore']",1,0,0,0,0,0,0.1
111213,I said one wrong word and he laughed in my face this was not a professional,1,say wrong word laugh face not professional,"['say', 'say wrong', 'say wrong word', 'say wrong word laugh', 'say wrong word laugh face', 'say wrong word laugh face not', 'say wrong word laugh face not professional', 'wrong', 'wrong word', 'wrong word laugh', 'wrong word laugh face', 'wrong word laugh face not', 'wrong word laugh face not professional', 'word', 'word laugh', 'word laugh face', 'word laugh face not', 'word laugh face not professional', 'laugh', 'laugh face', 'laugh face not', 'laugh face not professional', 'face', 'face not', 'face not professional', 'not', 'not professional', 'professional']",0,1,0,0,0,0,0.1
99772,Tried theraphy without success.,1,try therapy success,"['try', 'try therapy', 'try therapy success', 'therapy', 'therapy success', 'success']",0,0,0,1,0,0,0.1
