commentId,comment,classification,comment_processed,word_phrase_list,harm,harm know,know,similarity_score,regression_weight
179298,She knew where the source of little creature of pain was hidden!,0,know source little creature pain hide,"['know', 'know source', 'know source little', 'know source little creature', 'know source little creature pain', 'know source little creature pain hide', 'source', 'source little', 'source little creature', 'source little creature pain', 'source little creature pain hide', 'little', 'little creature', 'little creature pain', 'little creature pain hide', 'creature', 'creature pain', 'creature pain hide', 'pain', 'pain hide', 'hide']",0,0,1,0.0833333333333333,0.0
188278,So happy I found this practice because it's hard to find a good injector who really knows what he's doing,0,happy find practice hard find good injection know,"['happy', 'happy find', 'happy find practice', 'happy find practice hard', 'happy find practice hard find', 'happy find practice hard find good', 'happy find practice hard find good injection', 'happy find practice hard find good injection know', 'find', 'find practice', 'find practice hard', 'find practice hard find', 'find practice hard find good', 'find practice hard find good injection', 'find practice hard find good injection know', 'practice', 'practice hard', 'practice hard find', 'practice hard find good', 'practice hard find good injection', 'practice hard find good injection know', 'hard', 'hard find', 'hard find good', 'hard find good injection', 'hard find good injection know', 'find', 'find good', 'find good injection', 'find good injection know', 'good', 'good injection', 'good injection know', 'injection', 'injection know', 'know']",0,0,1,0.0512820512820512,0.0
65090,"Knows my problems, and spends time with me and truly is interested in my health.",0,know problem spend time truly interest health,"['know', 'know problem', 'know problem spend', 'know problem spend time', 'know problem spend time truly', 'know problem spend time truly interest', 'know problem spend time truly interest health', 'problem', 'problem spend', 'problem spend time', 'problem spend time truly', 'problem spend time truly interest', 'problem spend time truly interest health', 'spend', 'spend time', 'spend time truly', 'spend time truly interest', 'spend time truly interest health', 'time', 'time truly', 'time truly interest', 'time truly interest health', 'truly', 'truly interest', 'truly interest health', 'interest', 'interest health', 'health']",0,0,1,0.064516129032258,0.0
136241,I know that Dr. Gilliland and his staff care about my husband and I.,0,know dr gilliland staff care husband,"['know', 'know dr', 'know dr gilliland', 'know dr gilliland staff', 'know dr gilliland staff care', 'know dr gilliland staff care husband', 'dr', 'dr gilliland', 'dr gilliland staff', 'dr gilliland staff care', 'dr gilliland staff care husband', 'gilliland', 'gilliland staff', 'gilliland staff care', 'gilliland staff care husband', 'staff', 'staff care', 'staff care husband', 'care', 'care husband', 'husband']",0,0,1,0.0833333333333333,0.0
164843,but let me tell you this man really knows what he is doing with his patients.,0,let tell man know patient,"['let', 'let tell', 'let tell man', 'let tell man know', 'let tell man know patient', 'tell', 'tell man', 'tell man know', 'tell man know patient', 'man', 'man know', 'man know patient', 'know', 'know patient', 'patient']",0,0,1,0.1111111111111111,0.0
63658,She always knows who I am,0,know,['know'],0,0,1,0.5,0.5
174146,It has been so disheartening knowing that I will be left with these results and can do very little about it.,1,dishearten know leave result little,"['dishearten', 'dishearten know', 'dishearten know leave', 'dishearten know leave result', 'dishearten know leave result little', 'know', 'know leave', 'know leave result', 'know leave result little', 'leave', 'leave result', 'leave result little', 'result', 'result little', 'little']",0,0,1,0.1111111111111111,0.0
102618,He knows his specialty and was able to.provide the right diagnosis,0,know specially able provide right diagnosis,"['know', 'know specially', 'know specially able', 'know specially able provide', 'know specially able provide right', 'know specially able provide right diagnosis', 'specially', 'specially able', 'specially able provide', 'specially able provide right', 'specially able provide right diagnosis', 'able', 'able provide', 'able provide right', 'able provide right diagnosis', 'provide', 'provide right', 'provide right diagnosis', 'right', 'right diagnosis', 'diagnosis']",0,0,1,0.0833333333333333,0.0
165703,and a bag full of skincare that I know will make a marked difference in my fine lines and skin tone.,0,bag sincere know mark difference fine line skin tone,"['bag', 'bag sincere', 'bag sincere know', 'bag sincere know mark', 'bag sincere know mark difference', 'bag sincere know mark difference fine', 'bag sincere know mark difference fine line', 'bag sincere know mark difference fine line skin', 'bag sincere know mark difference fine line skin tone', 'sincere', 'sincere know', 'sincere know mark', 'sincere know mark difference', 'sincere know mark difference fine', 'sincere know mark difference fine line', 'sincere know mark difference fine line skin', 'sincere know mark difference fine line skin tone', 'know', 'know mark', 'know mark difference', 'know mark difference fine', 'know mark difference fine line', 'know mark difference fine line skin', 'know mark difference fine line skin tone', 'mark', 'mark difference', 'mark difference fine', 'mark difference fine line', 'mark difference fine line skin', 'mark difference fine line skin tone', 'difference', 'difference fine', 'difference fine line', 'difference fine line skin', 'difference fine line skin tone', 'fine', 'fine line', 'fine line skin', 'fine line skin tone', 'line', 'line skin', 'line skin tone', 'skin', 'skin tone', 'tone']",0,0,1,0.0416666666666666,0.0
59807,"Also, the gentelmen that checked us in were very nice and funny, which helped the situation since I have never been in a hospital before and did not know what to expect.",0,gentleman check nice funny help situation hospital not know expect,"['gentleman', 'gentleman check', 'gentleman check nice', 'gentleman check nice funny', 'gentleman check nice funny help', 'gentleman check nice funny help situation', 'gentleman check nice funny help situation hospital', 'gentleman check nice funny help situation hospital not', 'gentleman check nice funny help situation hospital not know', 'gentleman check nice funny help situation hospital not know expect', 'check', 'check nice', 'check nice funny', 'check nice funny help', 'check nice funny help situation', 'check nice funny help situation hospital', 'check nice funny help situation hospital not', 'check nice funny help situation hospital not know', 'check nice funny help situation hospital not know expect', 'nice', 'nice funny', 'nice funny help', 'nice funny help situation', 'nice funny help situation hospital', 'nice funny help situation hospital not', 'nice funny help situation hospital not know', 'nice funny help situation hospital not know expect', 'funny', 'funny help', 'funny help situation', 'funny help situation hospital', 'funny help situation hospital not', 'funny help situation hospital not know', 'funny help situation hospital not know expect', 'help', 'help situation', 'help situation hospital', 'help situation hospital not', 'help situation hospital not know', 'help situation hospital not know expect', 'situation', 'situation hospital', 'situation hospital not', 'situation hospital not know', 'situation hospital not know expect', 'hospital', 'hospital not', 'hospital not know', 'hospital not know expect', 'not', 'not know', 'not know expect', 'know', 'know expect', 'expect']",0,0,1,0.0344827586206896,0.0
110390,My surgery had a fantastic outcome and he was so compassionate knowing how nervous I was to have surgery.,0,surgery fantastic result compassionate know nervous surgery,"['surgery', 'surgery fantastic', 'surgery fantastic result', 'surgery fantastic result compassionate', 'surgery fantastic result compassionate know', 'surgery fantastic result compassionate know nervous', 'surgery fantastic result compassionate know nervous surgery', 'fantastic', 'fantastic result', 'fantastic result compassionate', 'fantastic result compassionate know', 'fantastic result compassionate know nervous', 'fantastic result compassionate know nervous surgery', 'result', 'result compassionate', 'result compassionate know', 'result compassionate know nervous', 'result compassionate know nervous surgery', 'compassionate', 'compassionate know', 'compassionate know nervous', 'compassionate know nervous surgery', 'know', 'know nervous', 'know nervous surgery', 'nervous', 'nervous surgery', 'surgery']",0,0,1,0.064516129032258,0.0
134699,"When he finally called back he recommended over the counter Prilosec, which I'm sure he knew before the procedure even took place.",1,finally call recommend counter omeprazole sure know procedure take place,"['finally', 'finally call', 'finally call recommend', 'finally call recommend counter', 'finally call recommend counter omeprazole', 'finally call recommend counter omeprazole sure', 'finally call recommend counter omeprazole sure know', 'finally call recommend counter omeprazole sure know procedure', 'finally call recommend counter omeprazole sure know procedure take', 'finally call recommend counter omeprazole sure know procedure take place', 'call', 'call recommend', 'call recommend counter', 'call recommend counter omeprazole', 'call recommend counter omeprazole sure', 'call recommend counter omeprazole sure know', 'call recommend counter omeprazole sure know procedure', 'call recommend counter omeprazole sure know procedure take', 'call recommend counter omeprazole sure know procedure take place', 'recommend', 'recommend counter', 'recommend counter omeprazole', 'recommend counter omeprazole sure', 'recommend counter omeprazole sure know', 'recommend counter omeprazole sure know procedure', 'recommend counter omeprazole sure know procedure take', 'recommend counter omeprazole sure know procedure take place', 'counter', 'counter omeprazole', 'counter omeprazole sure', 'counter omeprazole sure know', 'counter omeprazole sure know procedure', 'counter omeprazole sure know procedure take', 'counter omeprazole sure know procedure take place', 'omeprazole', 'omeprazole sure', 'omeprazole sure know', 'omeprazole sure know procedure', 'omeprazole sure know procedure take', 'omeprazole sure know procedure take place', 'sure', 'sure know', 'sure know procedure', 'sure know procedure take', 'sure know procedure take place', 'know', 'know procedure', 'know procedure take', 'know procedure take place', 'procedure', 'procedure take', 'procedure take place', 'take', 'take place', 'place']",0,0,1,0.0344827586206896,0.0
176221,I learned more about the topic since I knew a little bit.,0,learn subject know little bit,"['learn', 'learn subject', 'learn subject know', 'learn subject know little', 'learn subject know little bit', 'subject', 'subject know', 'subject know little', 'subject know little bit', 'know', 'know little', 'know little bit', 'little', 'little bit', 'bit']",0,0,1,0.1111111111111111,0.0
181852,her attention to deal and her smile made me feel like i have known her forever.,0,attention deal smile feel like know forever,"['attention', 'attention deal', 'attention deal smile', 'attention deal smile feel', 'attention deal smile feel like', 'attention deal smile feel like know', 'attention deal smile feel like know forever', 'deal', 'deal smile', 'deal smile feel', 'deal smile feel like', 'deal smile feel like know', 'deal smile feel like know forever', 'smile', 'smile feel', 'smile feel like', 'smile feel like know', 'smile feel like know forever', 'feel', 'feel like', 'feel like know', 'feel like know forever', 'like', 'like know', 'like know forever', 'know', 'know forever', 'forever']",0,0,1,0.064516129032258,0.0
163127,"Not knowing what to expect, he confidently communicated what he felt would be best",0,not know expect confidently communicate feel good,"['not', 'not know', 'not know expect', 'not know expect confidently', 'not know expect confidently communicate', 'not know expect confidently communicate feel', 'not know expect confidently communicate feel good', 'know', 'know expect', 'know expect confidently', 'know expect confidently communicate', 'know expect confidently communicate feel', 'know expect confidently communicate feel good', 'expect', 'expect confidently', 'expect confidently communicate', 'expect confidently communicate feel', 'expect confidently communicate feel good', 'confidently', 'confidently communicate', 'confidently communicate feel', 'confidently communicate feel good', 'communicate', 'communicate feel', 'communicate feel good', 'feel', 'feel good', 'good']",0,0,1,0.064516129032258,0.0
151994,I looked and said ok. I know I'm not hurting for nothing but you are the professional.,1,look say ok know not hurt professional,"['look', 'look say', 'look say ok', 'look say ok know', 'look say ok know not', 'look say ok know not hurt', 'look say ok know not hurt professional', 'say', 'say ok', 'say ok know', 'say ok know not', 'say ok know not hurt', 'say ok know not hurt professional', 'ok', 'ok know', 'ok know not', 'ok know not hurt', 'ok know not hurt professional', 'know', 'know not', 'know not hurt', 'know not hurt professional', 'not', 'not hurt', 'not hurt professional', 'hurt', 'hurt professional', 'professional']",0,0,1,0.064516129032258,0.0
143787,"so patient, and explained every step of the process to me so I knew what to expect.",0,patient explain step process know expect,"['patient', 'patient explain', 'patient explain step', 'patient explain step process', 'patient explain step process know', 'patient explain step process know expect', 'explain', 'explain step', 'explain step process', 'explain step process know', 'explain step process know expect', 'step', 'step process', 'step process know', 'step process know expect', 'process', 'process know', 'process know expect', 'know', 'know expect', 'expect']",0,0,1,0.0833333333333333,0.0
163345,I already knew Afterwards I wanted him to be my surgeon.,0,know want surgeon,"['know', 'know want', 'know want surgeon', 'want', 'want surgeon', 'surgeon']",0,0,1,0.2222222222222222,0.0
87018,"Hopkins was fantastic diagnosed me right away, when no one else's knew what was wrong with me I would recommend him to anyone!!!!!!",0,hopkins fantastic diagnose right away no know wrong recommend,"['hopkins', 'hopkins fantastic', 'hopkins fantastic diagnose', 'hopkins fantastic diagnose right', 'hopkins fantastic diagnose right away', 'hopkins fantastic diagnose right away no', 'hopkins fantastic diagnose right away no know', 'hopkins fantastic diagnose right away no know wrong', 'hopkins fantastic diagnose right away no know wrong recommend', 'fantastic', 'fantastic diagnose', 'fantastic diagnose right', 'fantastic diagnose right away', 'fantastic diagnose right away no', 'fantastic diagnose right away no know', 'fantastic diagnose right away no know wrong', 'fantastic diagnose right away no know wrong recommend', 'diagnose', 'diagnose right', 'diagnose right away', 'diagnose right away no', 'diagnose right away no know', 'diagnose right away no know wrong', 'diagnose right away no know wrong recommend', 'right', 'right away', 'right away no', 'right away no know', 'right away no know wrong', 'right away no know wrong recommend', 'away', 'away no', 'away no know', 'away no know wrong', 'away no know wrong recommend', 'no', 'no know', 'no know wrong', 'no know wrong recommend', 'know', 'know wrong', 'know wrong recommend', 'wrong', 'wrong recommend', 'recommend']",0,0,1,0.0416666666666666,0.0
111107,I liked the fact they were careful so if I had a reaction the staff and technicians would know my medical history.,0,like fact careful reaction staff technician know medical history,"['like', 'like fact', 'like fact careful', 'like fact careful reaction', 'like fact careful reaction staff', 'like fact careful reaction staff technician', 'like fact careful reaction staff technician know', 'like fact careful reaction staff technician know medical', 'like fact careful reaction staff technician know medical history', 'fact', 'fact careful', 'fact careful reaction', 'fact careful reaction staff', 'fact careful reaction staff technician', 'fact careful reaction staff technician know', 'fact careful reaction staff technician know medical', 'fact careful reaction staff technician know medical history', 'careful', 'careful reaction', 'careful reaction staff', 'careful reaction staff technician', 'careful reaction staff technician know', 'careful reaction staff technician know medical', 'careful reaction staff technician know medical history', 'reaction', 'reaction staff', 'reaction staff technician', 'reaction staff technician know', 'reaction staff technician know medical', 'reaction staff technician know medical history', 'staff', 'staff technician', 'staff technician know', 'staff technician know medical', 'staff technician know medical history', 'technician', 'technician know', 'technician know medical', 'technician know medical history', 'know', 'know medical', 'know medical history', 'medical', 'medical history', 'history']",0,0,1,0.0416666666666666,0.0
102786,Told me he didn't know what was wrong and suggested no procedure or test to aid diagnosis.,1,tell know wrong suggest no procedure test aid diagnosis,"['tell', 'tell know', 'tell know wrong', 'tell know wrong suggest', 'tell know wrong suggest no', 'tell know wrong suggest no procedure', 'tell know wrong suggest no procedure test', 'tell know wrong suggest no procedure test aid', 'tell know wrong suggest no procedure test aid diagnosis', 'know', 'know wrong', 'know wrong suggest', 'know wrong suggest no', 'know wrong suggest no procedure', 'know wrong suggest no procedure test', 'know wrong suggest no procedure test aid', 'know wrong suggest no procedure test aid diagnosis', 'wrong', 'wrong suggest', 'wrong suggest no', 'wrong suggest no procedure', 'wrong suggest no procedure test', 'wrong suggest no procedure test aid', 'wrong suggest no procedure test aid diagnosis', 'suggest', 'suggest no', 'suggest no procedure', 'suggest no procedure test', 'suggest no procedure test aid', 'suggest no procedure test aid diagnosis', 'no', 'no procedure', 'no procedure test', 'no procedure test aid', 'no procedure test aid diagnosis', 'procedure', 'procedure test', 'procedure test aid', 'procedure test aid diagnosis', 'test', 'test aid', 'test aid diagnosis', 'aid', 'aid diagnosis', 'diagnosis']",0,0,1,0.0416666666666666,0.0
181828,Dr. Kareth: (sigh) I don't know the reason he snapped like that,1,know reason snap like,"['know', 'know reason', 'know reason snap', 'know reason snap like', 'reason', 'reason snap', 'reason snap like', 'snap', 'snap like', 'like']",0,0,1,0.1538461538461538,0.0
118078,which to me is great because he knows everything about my knee including the surgery.,0,great know knee include surgery,"['great', 'great know', 'great know knee', 'great know knee include', 'great know knee include surgery', 'know', 'know knee', 'know knee include', 'know knee include surgery', 'knee', 'knee include', 'knee include surgery', 'include', 'include surgery', 'surgery']",0,0,1,0.1111111111111111,0.0
190420,Honestly if it wasn't for her I don't know where I would be.,0,honestly know,"['honestly', 'honestly know', 'know']",0,0,1,0.3333333333333333,0.0
67722,He really knows what he's doing and I wouldn't ask for a better more professional doctor.,0,know ask good professional doctor,"['know', 'know ask', 'know ask good', 'know ask good professional', 'know ask good professional doctor', 'ask', 'ask good', 'ask good professional', 'ask good professional doctor', 'good', 'good professional', 'good professional doctor', 'professional', 'professional doctor', 'doctor']",0,0,1,0.1111111111111111,0.0
94070,Needless to say I left and will continue to tell everyone I know about this horrible person.,1,needle leave continue tell know atrocious person,"['needle', 'needle leave', 'needle leave continue', 'needle leave continue tell', 'needle leave continue tell know', 'needle leave continue tell know atrocious', 'needle leave continue tell know atrocious person', 'leave', 'leave continue', 'leave continue tell', 'leave continue tell know', 'leave continue tell know atrocious', 'leave continue tell know atrocious person', 'continue', 'continue tell', 'continue tell know', 'continue tell know atrocious', 'continue tell know atrocious person', 'tell', 'tell know', 'tell know atrocious', 'tell know atrocious person', 'know', 'know atrocious', 'know atrocious person', 'atrocious', 'atrocious person', 'person']",0,0,1,0.064516129032258,0.0
93881,and no one knows what the hell is going on Update..just got a call from someone at Mission Hospital ask about my Yelp review.,1,no know hell go updatejust get mission hospital ask yip review,"['no', 'no know', 'no know hell', 'no know hell go', 'no know hell go updatejust', 'no know hell go updatejust get', 'no know hell go updatejust get mission', 'no know hell go updatejust get mission hospital', 'no know hell go updatejust get mission hospital ask', 'no know hell go updatejust get mission hospital ask yip', 'no know hell go updatejust get mission hospital ask yip review', 'know', 'know hell', 'know hell go', 'know hell go updatejust', 'know hell go updatejust get', 'know hell go updatejust get mission', 'know hell go updatejust get mission hospital', 'know hell go updatejust get mission hospital ask', 'know hell go updatejust get mission hospital ask yip', 'know hell go updatejust get mission hospital ask yip review', 'hell', 'hell go', 'hell go updatejust', 'hell go updatejust get', 'hell go updatejust get mission', 'hell go updatejust get mission hospital', 'hell go updatejust get mission hospital ask', 'hell go updatejust get mission hospital ask yip', 'hell go updatejust get mission hospital ask yip review', 'go', 'go updatejust', 'go updatejust get', 'go updatejust get mission', 'go updatejust get mission hospital', 'go updatejust get mission hospital ask', 'go updatejust get mission hospital ask yip', 'go updatejust get mission hospital ask yip review', 'updatejust', 'updatejust get', 'updatejust get mission', 'updatejust get mission hospital', 'updatejust get mission hospital ask', 'updatejust get mission hospital ask yip', 'updatejust get mission hospital ask yip review', 'get', 'get mission', 'get mission hospital', 'get mission hospital ask', 'get mission hospital ask yip', 'get mission hospital ask yip review', 'mission', 'mission hospital', 'mission hospital ask', 'mission hospital ask yip', 'mission hospital ask yip review', 'hospital', 'hospital ask', 'hospital ask yip', 'hospital ask yip review', 'ask', 'ask yip', 'ask yip review', 'yip', 'yip review', 'review']",0,0,1,0.0289855072463768,0.0
104002,but he knew what needed to be done and hopefully fixed the issues.,0,know need hopefully fix issue,"['know', 'know need', 'know need hopefully', 'know need hopefully fix', 'know need hopefully fix issue', 'need', 'need hopefully', 'need hopefully fix', 'need hopefully fix issue', 'hopefully', 'hopefully fix', 'hopefully fix issue', 'fix', 'fix issue', 'issue']",0,0,1,0.1111111111111111,0.0
158519,She will let you know all what you need to know.,0,let know need know,"['let', 'let know', 'let know need', 'let know need know', 'know', 'know need', 'know need know', 'need', 'need know', 'know']",0,0,1,0.1538461538461538,0.0
65922,She spends adequate time with her patients and she lets you know exactly what's going on,0,spend adequate time patient let know precisely go,"['spend', 'spend adequate', 'spend adequate time', 'spend adequate time patient', 'spend adequate time patient let', 'spend adequate time patient let know', 'spend adequate time patient let know precisely', 'spend adequate time patient let know precisely go', 'adequate', 'adequate time', 'adequate time patient', 'adequate time patient let', 'adequate time patient let know', 'adequate time patient let know precisely', 'adequate time patient let know precisely go', 'time', 'time patient', 'time patient let', 'time patient let know', 'time patient let know precisely', 'time patient let know precisely go', 'patient', 'patient let', 'patient let know', 'patient let know precisely', 'patient let know precisely go', 'let', 'let know', 'let know precisely', 'let know precisely go', 'know', 'know precisely', 'know precisely go', 'precisely', 'precisely go', 'go']",0,0,1,0.0512820512820512,0.0
112606,I cannot wait to see the final results as I know they will be fantastic.,0,not wait final result know fantastic,"['not', 'not wait', 'not wait final', 'not wait final result', 'not wait final result know', 'not wait final result know fantastic', 'wait', 'wait final', 'wait final result', 'wait final result know', 'wait final result know fantastic', 'final', 'final result', 'final result know', 'final result know fantastic', 'result', 'result know', 'result know fantastic', 'know', 'know fantastic', 'fantastic']",0,0,1,0.0833333333333333,0.0
63661,"Knows my problems, and spends time with me and truly is interested in my health.",0,know problem spend time truly interest health,"['know', 'know problem', 'know problem spend', 'know problem spend time', 'know problem spend time truly', 'know problem spend time truly interest', 'know problem spend time truly interest health', 'problem', 'problem spend', 'problem spend time', 'problem spend time truly', 'problem spend time truly interest', 'problem spend time truly interest health', 'spend', 'spend time', 'spend time truly', 'spend time truly interest', 'spend time truly interest health', 'time', 'time truly', 'time truly interest', 'time truly interest health', 'truly', 'truly interest', 'truly interest health', 'interest', 'interest health', 'health']",0,0,1,0.064516129032258,0.0
140764,I have recommened him to multiple people I know.,0,recommend multiple people know,"['recommend', 'recommend multiple', 'recommend multiple people', 'recommend multiple people know', 'multiple', 'multiple people', 'multiple people know', 'people', 'people know', 'know']",0,0,1,0.1538461538461538,0.0
84774,To this day I don't know what I did or why Dr Berkowitz dropped me like a hot potato.,1,know drop like hot potato,"['know', 'know drop', 'know drop like', 'know drop like hot', 'know drop like hot potato', 'drop', 'drop like', 'drop like hot', 'drop like hot potato', 'like', 'like hot', 'like hot potato', 'hot', 'hot potato', 'potato']",0,0,1,0.1111111111111111,0.0
123587,I knew there was gonna be a lot of pain but man oh man the results was perfect.,0,know sodium lot pain man ohio man result perfect,"['know', 'know sodium', 'know sodium lot', 'know sodium lot pain', 'know sodium lot pain man', 'know sodium lot pain man ohio', 'know sodium lot pain man ohio man', 'know sodium lot pain man ohio man result', 'know sodium lot pain man ohio man result perfect', 'sodium', 'sodium lot', 'sodium lot pain', 'sodium lot pain man', 'sodium lot pain man ohio', 'sodium lot pain man ohio man', 'sodium lot pain man ohio man result', 'sodium lot pain man ohio man result perfect', 'lot', 'lot pain', 'lot pain man', 'lot pain man ohio', 'lot pain man ohio man', 'lot pain man ohio man result', 'lot pain man ohio man result perfect', 'pain', 'pain man', 'pain man ohio', 'pain man ohio man', 'pain man ohio man result', 'pain man ohio man result perfect', 'man', 'man ohio', 'man ohio man', 'man ohio man result', 'man ohio man result perfect', 'ohio', 'ohio man', 'ohio man result', 'ohio man result perfect', 'man', 'man result', 'man result perfect', 'result', 'result perfect', 'perfect']",0,0,1,0.0416666666666666,0.0
62020,She knows my medical history,0,know medical history,"['know', 'know medical', 'know medical history', 'medical', 'medical history', 'history']",0,0,1,0.2222222222222222,0.0
105141,you leave your appointment knowing that you can entrust your care and life with him,0,leave appointment know entrust care life,"['leave', 'leave appointment', 'leave appointment know', 'leave appointment know entrust', 'leave appointment know entrust care', 'leave appointment know entrust care life', 'appointment', 'appointment know', 'appointment know entrust', 'appointment know entrust care', 'appointment know entrust care life', 'know', 'know entrust', 'know entrust care', 'know entrust care life', 'entrust', 'entrust care', 'entrust care life', 'care', 'care life', 'life']",0,0,1,0.0833333333333333,0.0
118568,had a retina tear in one eye and a retina detachment in the other and they did not even know.,1,retina tear eye retina detachment not know,"['retina', 'retina tear', 'retina tear eye', 'retina tear eye retina', 'retina tear eye retina detachment', 'retina tear eye retina detachment not', 'retina tear eye retina detachment not know', 'tear', 'tear eye', 'tear eye retina', 'tear eye retina detachment', 'tear eye retina detachment not', 'tear eye retina detachment not know', 'eye', 'eye retina', 'eye retina detachment', 'eye retina detachment not', 'eye retina detachment not know', 'retina', 'retina detachment', 'retina detachment not', 'retina detachment not know', 'detachment', 'detachment not', 'detachment not know', 'not', 'not know', 'know']",0,0,1,0.064516129032258,0.0
65575,She knows what she is doing and I like her,0,know like,"['know', 'know like', 'like']",0,0,1,0.3333333333333333,0.0
91063,for wasting my time or to let me know they would refund my co-pay that they collected as soon as I checked in.,1,waste time let know refund copy collect soon check,"['waste', 'waste time', 'waste time let', 'waste time let know', 'waste time let know refund', 'waste time let know refund copy', 'waste time let know refund copy collect', 'waste time let know refund copy collect soon', 'waste time let know refund copy collect soon check', 'time', 'time let', 'time let know', 'time let know refund', 'time let know refund copy', 'time let know refund copy collect', 'time let know refund copy collect soon', 'time let know refund copy collect soon check', 'let', 'let know', 'let know refund', 'let know refund copy', 'let know refund copy collect', 'let know refund copy collect soon', 'let know refund copy collect soon check', 'know', 'know refund', 'know refund copy', 'know refund copy collect', 'know refund copy collect soon', 'know refund copy collect soon check', 'refund', 'refund copy', 'refund copy collect', 'refund copy collect soon', 'refund copy collect soon check', 'copy', 'copy collect', 'copy collect soon', 'copy collect soon check', 'collect', 'collect soon', 'collect soon check', 'soon', 'soon check', 'check']",0,0,1,0.0416666666666666,0.0
158957,"Thankfully, I didn?t have to waste time researching other Plastic Surgeons because I have always known him to be ?my guy?",0,grateful waste time search plastic surgeon know guy,"['grateful', 'grateful waste', 'grateful waste time', 'grateful waste time search', 'grateful waste time search plastic', 'grateful waste time search plastic surgeon', 'grateful waste time search plastic surgeon know', 'grateful waste time search plastic surgeon know guy', 'waste', 'waste time', 'waste time search', 'waste time search plastic', 'waste time search plastic surgeon', 'waste time search plastic surgeon know', 'waste time search plastic surgeon know guy', 'time', 'time search', 'time search plastic', 'time search plastic surgeon', 'time search plastic surgeon know', 'time search plastic surgeon know guy', 'search', 'search plastic', 'search plastic surgeon', 'search plastic surgeon know', 'search plastic surgeon know guy', 'plastic', 'plastic surgeon', 'plastic surgeon know', 'plastic surgeon know guy', 'surgeon', 'surgeon know', 'surgeon know guy', 'know', 'know guy', 'guy']",0,0,1,0.0512820512820512,0.0
86935,Interested in knowing more about me as a person truly like his approach caring,0,interest know person truly like approach dare,"['interest', 'interest know', 'interest know person', 'interest know person truly', 'interest know person truly like', 'interest know person truly like approach', 'interest know person truly like approach dare', 'know', 'know person', 'know person truly', 'know person truly like', 'know person truly like approach', 'know person truly like approach dare', 'person', 'person truly', 'person truly like', 'person truly like approach', 'person truly like approach dare', 'truly', 'truly like', 'truly like approach', 'truly like approach dare', 'like', 'like approach', 'like approach dare', 'approach', 'approach dare', 'dare']",0,0,1,0.064516129032258,0.0
63558,"He is very courteous, knows his business and was on time.",0,courteous know business time,"['courteous', 'courteous know', 'courteous know business', 'courteous know business time', 'know', 'know business', 'know business time', 'business', 'business time', 'time']",0,0,1,0.1538461538461538,0.0
188028,Don't know how long takes to get back to me.,1,know long take,"['know', 'know long', 'know long take', 'long', 'long take', 'take']",0,0,1,0.2222222222222222,0.0
142381,"It's all about marketing and selling here and as a man who didn't know better, I am wiser now",1,market sell man know good wise,"['market', 'market sell', 'market sell man', 'market sell man know', 'market sell man know good', 'market sell man know good wise', 'sell', 'sell man', 'sell man know', 'sell man know good', 'sell man know good wise', 'man', 'man know', 'man know good', 'man know good wise', 'know', 'know good', 'know good wise', 'good', 'good wise', 'wise']",0,0,1,0.0833333333333333,0.0
161437,And nurses don't know what they're doing!,1,nurse know,"['nurse', 'nurse know', 'know']",0,0,1,0.3333333333333333,0.0
62288,They really know what they're doin,0,know,['know'],0,0,1,0.5,0.5
135624,The staff member who wanted to know if I was checking out asked if I wanted to be rescheduled I said I don't think,1,staff member want know check ask want reschedule say think,"['staff', 'staff member', 'staff member want', 'staff member want know', 'staff member want know check', 'staff member want know check ask', 'staff member want know check ask want', 'staff member want know check ask want reschedule', 'staff member want know check ask want reschedule say', 'staff member want know check ask want reschedule say think', 'member', 'member want', 'member want know', 'member want know check', 'member want know check ask', 'member want know check ask want', 'member want know check ask want reschedule', 'member want know check ask want reschedule say', 'member want know check ask want reschedule say think', 'want', 'want know', 'want know check', 'want know check ask', 'want know check ask want', 'want know check ask want reschedule', 'want know check ask want reschedule say', 'want know check ask want reschedule say think', 'know', 'know check', 'know check ask', 'know check ask want', 'know check ask want reschedule', 'know check ask want reschedule say', 'know check ask want reschedule say think', 'check', 'check ask', 'check ask want', 'check ask want reschedule', 'check ask want reschedule say', 'check ask want reschedule say think', 'ask', 'ask want', 'ask want reschedule', 'ask want reschedule say', 'ask want reschedule say think', 'want', 'want reschedule', 'want reschedule say', 'want reschedule say think', 'reschedule', 'reschedule say', 'reschedule say think', 'say', 'say think', 'think']",0,0,1,0.0344827586206896,0.0
