commentId,comment,classification,comment_processed,word_phrase_list,facility,far,hygienic,similarity_score
118307,"I spoke to other doctors and he was by far the most intelligent, professional and charismatic one!",0,speak doctor far intelligent professional charismatic,"['speak', 'speak doctor', 'speak doctor far', 'speak doctor far intelligent', 'speak doctor far intelligent professional', 'speak doctor far intelligent professional charismatic', 'doctor', 'doctor far', 'doctor far intelligent', 'doctor far intelligent professional', 'doctor far intelligent professional charismatic', 'far', 'far intelligent', 'far intelligent professional', 'far intelligent professional charismatic', 'intelligent', 'intelligent professional', 'intelligent professional charismatic', 'professional', 'professional charismatic', 'charismatic']",0,1,0,0.2857142857142857
131158,The CALL CENTER is by far the most unhelpful thing I've ever experienced.,1,center far helpful thing ve experience,"['center', 'center far', 'center far helpful', 'center far helpful thing', 'center far helpful thing ve', 'center far helpful thing ve experience', 'far', 'far helpful', 'far helpful thing', 'far helpful thing ve', 'far helpful thing ve experience', 'helpful', 'helpful thing', 'helpful thing ve', 'helpful thing ve experience', 'thing', 'thing ve', 'thing ve experience', 've', 've experience', 'experience']",0,1,0,0.2857142857142857
191293,Dr. Deuber has been life changing (and I'm only seven weeks out so far!),0,life change m seven week far,"['life', 'life change', 'life change m', 'life change m seven', 'life change m seven week', 'life change m seven week far', 'change', 'change m', 'change m seven', 'change m seven week', 'change m seven week far', 'm', 'm seven', 'm seven week', 'm seven week far', 'seven', 'seven week', 'seven week far', 'week', 'week far', 'far']",0,1,0,0.2857142857142857
100728,"Tell youall more after I have my knee surgery, no complaints so far.",0,tell youall knee surgery complaint far,"['tell', 'tell youall', 'tell youall knee', 'tell youall knee surgery', 'tell youall knee surgery complaint', 'tell youall knee surgery complaint far', 'youall', 'youall knee', 'youall knee surgery', 'youall knee surgery complaint', 'youall knee surgery complaint far', 'knee', 'knee surgery', 'knee surgery complaint', 'knee surgery complaint far', 'surgery', 'surgery complaint', 'surgery complaint far', 'complaint', 'complaint far', 'far']",0,1,0,0.2857142857142857
58309,I have had surgery elsewhere and I you are far superior.,0,surgery far superior,"['surgery', 'surgery far', 'surgery far superior', 'far', 'far superior', 'superior']",0,1,0,0.2857142857142857
76182,He is by far one of the best doctors in atlanta area.,0,far good doctor area,"['far', 'far good', 'far good doctor', 'far good doctor area', 'good', 'good doctor', 'good doctor area', 'doctor', 'doctor area', 'area']",0,1,0,0.2857142857142857
115322,"I receive a certified letter, saying I'm not welcome back. ?I would stay far away from this money machine.",1,receive terrify letter say m welcome stay far away money machine,"['receive', 'receive terrify', 'receive terrify letter', 'receive terrify letter say', 'receive terrify letter say m', 'receive terrify letter say m welcome', 'receive terrify letter say m welcome stay', 'receive terrify letter say m welcome stay far', 'receive terrify letter say m welcome stay far away', 'receive terrify letter say m welcome stay far away money', 'receive terrify letter say m welcome stay far away money machine', 'terrify', 'terrify letter', 'terrify letter say', 'terrify letter say m', 'terrify letter say m welcome', 'terrify letter say m welcome stay', 'terrify letter say m welcome stay far', 'terrify letter say m welcome stay far away', 'terrify letter say m welcome stay far away money', 'terrify letter say m welcome stay far away money machine', 'letter', 'letter say', 'letter say m', 'letter say m welcome', 'letter say m welcome stay', 'letter say m welcome stay far', 'letter say m welcome stay far away', 'letter say m welcome stay far away money', 'letter say m welcome stay far away money machine', 'say', 'say m', 'say m welcome', 'say m welcome stay', 'say m welcome stay far', 'say m welcome stay far away', 'say m welcome stay far away money', 'say m welcome stay far away money machine', 'm', 'm welcome', 'm welcome stay', 'm welcome stay far', 'm welcome stay far away', 'm welcome stay far away money', 'm welcome stay far away money machine', 'welcome', 'welcome stay', 'welcome stay far', 'welcome stay far away', 'welcome stay far away money', 'welcome stay far away money machine', 'stay', 'stay far', 'stay far away', 'stay far away money', 'stay far away money machine', 'far', 'far away', 'far away money', 'far away money machine', 'away', 'away money', 'away money machine', 'money', 'money machine', 'machine']",0,1,0,0.2857142857142857
76376,"for night time driving however, the benefit far out weighed the short adjustment period.",0,time drive benefit far weigh short adjustment period,"['time', 'time drive', 'time drive benefit', 'time drive benefit far', 'time drive benefit far weigh', 'time drive benefit far weigh short', 'time drive benefit far weigh short adjustment', 'time drive benefit far weigh short adjustment period', 'drive', 'drive benefit', 'drive benefit far', 'drive benefit far weigh', 'drive benefit far weigh short', 'drive benefit far weigh short adjustment', 'drive benefit far weigh short adjustment period', 'benefit', 'benefit far', 'benefit far weigh', 'benefit far weigh short', 'benefit far weigh short adjustment', 'benefit far weigh short adjustment period', 'far', 'far weigh', 'far weigh short', 'far weigh short adjustment', 'far weigh short adjustment period', 'weigh', 'weigh short', 'weigh short adjustment', 'weigh short adjustment period', 'short', 'short adjustment', 'short adjustment period', 'adjustment', 'adjustment period', 'period']",0,1,0,0.2857142857142857
126442,I was able to take a tour of the facility afterwards and it was nothing short of amazing!,0,able tour facility short amaze,"['able', 'able tour', 'able tour facility', 'able tour facility short', 'able tour facility short amaze', 'tour', 'tour facility', 'tour facility short', 'tour facility short amaze', 'facility', 'facility short', 'facility short amaze', 'short', 'short amaze', 'amaze']",1,0,0,0.2857142857142857
150904,"The staff at Arrowhead Orthopedics in Redlands, are by far the most helpful and kid.",0,staff arrowhead orthopedic newlands far helpful kid,"['staff', 'staff arrowhead', 'staff arrowhead orthopedic', 'staff arrowhead orthopedic newlands', 'staff arrowhead orthopedic newlands far', 'staff arrowhead orthopedic newlands far helpful', 'staff arrowhead orthopedic newlands far helpful kid', 'arrowhead', 'arrowhead orthopedic', 'arrowhead orthopedic newlands', 'arrowhead orthopedic newlands far', 'arrowhead orthopedic newlands far helpful', 'arrowhead orthopedic newlands far helpful kid', 'orthopedic', 'orthopedic newlands', 'orthopedic newlands far', 'orthopedic newlands far helpful', 'orthopedic newlands far helpful kid', 'newlands', 'newlands far', 'newlands far helpful', 'newlands far helpful kid', 'far', 'far helpful', 'far helpful kid', 'helpful', 'helpful kid', 'kid']",0,1,0,0.2857142857142857
105096,"From Dr. Bressman's expertise to his bedside manner to the attitudes of the whole office staff, the whole experience far exceeded my expectations.",0,dr bressmans expertness bedside manner attitude office staff experience far exceed expectation,"['dr', 'dr bressmans', 'dr bressmans expertness', 'dr bressmans expertness bedside', 'dr bressmans expertness bedside manner', 'dr bressmans expertness bedside manner attitude', 'dr bressmans expertness bedside manner attitude office', 'dr bressmans expertness bedside manner attitude office staff', 'dr bressmans expertness bedside manner attitude office staff experience', 'dr bressmans expertness bedside manner attitude office staff experience far', 'dr bressmans expertness bedside manner attitude office staff experience far exceed', 'dr bressmans expertness bedside manner attitude office staff experience far exceed expectation', 'bressmans', 'bressmans expertness', 'bressmans expertness bedside', 'bressmans expertness bedside manner', 'bressmans expertness bedside manner attitude', 'bressmans expertness bedside manner attitude office', 'bressmans expertness bedside manner attitude office staff', 'bressmans expertness bedside manner attitude office staff experience', 'bressmans expertness bedside manner attitude office staff experience far', 'bressmans expertness bedside manner attitude office staff experience far exceed', 'bressmans expertness bedside manner attitude office staff experience far exceed expectation', 'expertness', 'expertness bedside', 'expertness bedside manner', 'expertness bedside manner attitude', 'expertness bedside manner attitude office', 'expertness bedside manner attitude office staff', 'expertness bedside manner attitude office staff experience', 'expertness bedside manner attitude office staff experience far', 'expertness bedside manner attitude office staff experience far exceed', 'expertness bedside manner attitude office staff experience far exceed expectation', 'bedside', 'bedside manner', 'bedside manner attitude', 'bedside manner attitude office', 'bedside manner attitude office staff', 'bedside manner attitude office staff experience', 'bedside manner attitude office staff experience far', 'bedside manner attitude office staff experience far exceed', 'bedside manner attitude office staff experience far exceed expectation', 'manner', 'manner attitude', 'manner attitude office', 'manner attitude office staff', 'manner attitude office staff experience', 'manner attitude office staff experience far', 'manner attitude office staff experience far exceed', 'manner attitude office staff experience far exceed expectation', 'attitude', 'attitude office', 'attitude office staff', 'attitude office staff experience', 'attitude office staff experience far', 'attitude office staff experience far exceed', 'attitude office staff experience far exceed expectation', 'office', 'office staff', 'office staff experience', 'office staff experience far', 'office staff experience far exceed', 'office staff experience far exceed expectation', 'staff', 'staff experience', 'staff experience far', 'staff experience far exceed', 'staff experience far exceed expectation', 'experience', 'experience far', 'experience far exceed', 'experience far exceed expectation', 'far', 'far exceed', 'far exceed expectation', 'exceed', 'exceed expectation', 'expectation']",0,1,0,0.2857142857142857
104843,"Dr. Rhee is by far one of the most talented, professional, caring cosmetic surgeons in NYC / Long Island.",0,far talented professional dare cosmetic surgeon,"['far', 'far talented', 'far talented professional', 'far talented professional dare', 'far talented professional dare cosmetic', 'far talented professional dare cosmetic surgeon', 'talented', 'talented professional', 'talented professional dare', 'talented professional dare cosmetic', 'talented professional dare cosmetic surgeon', 'professional', 'professional dare', 'professional dare cosmetic', 'professional dare cosmetic surgeon', 'dare', 'dare cosmetic', 'dare cosmetic surgeon', 'cosmetic', 'cosmetic surgeon', 'surgeon']",0,1,0,0.2857142857142857
62208,"I know my blood pressure is better than when I first began going to her as far as her taking it, and so that I feel comfortable.",0,know blood pressure good begin go far take feel comfortable,"['know', 'know blood', 'know blood pressure', 'know blood pressure good', 'know blood pressure good begin', 'know blood pressure good begin go', 'know blood pressure good begin go far', 'know blood pressure good begin go far take', 'know blood pressure good begin go far take feel', 'know blood pressure good begin go far take feel comfortable', 'blood', 'blood pressure', 'blood pressure good', 'blood pressure good begin', 'blood pressure good begin go', 'blood pressure good begin go far', 'blood pressure good begin go far take', 'blood pressure good begin go far take feel', 'blood pressure good begin go far take feel comfortable', 'pressure', 'pressure good', 'pressure good begin', 'pressure good begin go', 'pressure good begin go far', 'pressure good begin go far take', 'pressure good begin go far take feel', 'pressure good begin go far take feel comfortable', 'good', 'good begin', 'good begin go', 'good begin go far', 'good begin go far take', 'good begin go far take feel', 'good begin go far take feel comfortable', 'begin', 'begin go', 'begin go far', 'begin go far take', 'begin go far take feel', 'begin go far take feel comfortable', 'go', 'go far', 'go far take', 'go far take feel', 'go far take feel comfortable', 'far', 'far take', 'far take feel', 'far take feel comfortable', 'take', 'take feel', 'take feel comfortable', 'feel', 'feel comfortable', 'comfortable']",0,1,0,0.2857142857142857
90570,I would recommend this facility to anyone if they did not know where to go.,0,recommend facility know,"['recommend', 'recommend facility', 'recommend facility know', 'facility', 'facility know', 'know']",1,0,0,0.2857142857142857
90144,the outcome of the procedure was far better than my expectations.,0,result procedure far good expectation,"['result', 'result procedure', 'result procedure far', 'result procedure far good', 'result procedure far good expectation', 'procedure', 'procedure far', 'procedure far good', 'procedure far good expectation', 'far', 'far good', 'far good expectation', 'good', 'good expectation', 'expectation']",0,1,0,0.2857142857142857
123805,it was just a terrible accident visiting this location by far.,1,terrible accident visit location far,"['terrible', 'terrible accident', 'terrible accident visit', 'terrible accident visit location', 'terrible accident visit location far', 'accident', 'accident visit', 'accident visit location', 'accident visit location far', 'visit', 'visit location', 'visit location far', 'location', 'location far', 'far']",0,1,0,0.2857142857142857
96126,So far the work I have seen has been a great turn out.,0,far work see great turn,"['far', 'far work', 'far work see', 'far work see great', 'far work see great turn', 'work', 'work see', 'work see great', 'work see great turn', 'see', 'see great', 'see great turn', 'great', 'great turn', 'turn']",0,1,0,0.2857142857142857
99865,Impressed with facility for my colonoscopy.,0,impress facility colonoscopy,"['impress', 'impress facility', 'impress facility colonoscopy', 'facility', 'facility colonoscopy', 'colonoscopy']",1,0,0,0.2857142857142857
112021,They even went to so far as to hint that my issues were caused by my referring doctor.,1,go far hint issue cause refer doctor,"['go', 'go far', 'go far hint', 'go far hint issue', 'go far hint issue cause', 'go far hint issue cause refer', 'go far hint issue cause refer doctor', 'far', 'far hint', 'far hint issue', 'far hint issue cause', 'far hint issue cause refer', 'far hint issue cause refer doctor', 'hint', 'hint issue', 'hint issue cause', 'hint issue cause refer', 'hint issue cause refer doctor', 'issue', 'issue cause', 'issue cause refer', 'issue cause refer doctor', 'cause', 'cause refer', 'cause refer doctor', 'refer', 'refer doctor', 'doctor']",0,1,0,0.2857142857142857
130980,Everything from my consultation to insurance authorization to surgery and post-op has gone incredibly smoothly so far.,0,consultation insurance authorization surgery rostov go incredibly smoothly far,"['consultation', 'consultation insurance', 'consultation insurance authorization', 'consultation insurance authorization surgery', 'consultation insurance authorization surgery rostov', 'consultation insurance authorization surgery rostov go', 'consultation insurance authorization surgery rostov go incredibly', 'consultation insurance authorization surgery rostov go incredibly smoothly', 'consultation insurance authorization surgery rostov go incredibly smoothly far', 'insurance', 'insurance authorization', 'insurance authorization surgery', 'insurance authorization surgery rostov', 'insurance authorization surgery rostov go', 'insurance authorization surgery rostov go incredibly', 'insurance authorization surgery rostov go incredibly smoothly', 'insurance authorization surgery rostov go incredibly smoothly far', 'authorization', 'authorization surgery', 'authorization surgery rostov', 'authorization surgery rostov go', 'authorization surgery rostov go incredibly', 'authorization surgery rostov go incredibly smoothly', 'authorization surgery rostov go incredibly smoothly far', 'surgery', 'surgery rostov', 'surgery rostov go', 'surgery rostov go incredibly', 'surgery rostov go incredibly smoothly', 'surgery rostov go incredibly smoothly far', 'rostov', 'rostov go', 'rostov go incredibly', 'rostov go incredibly smoothly', 'rostov go incredibly smoothly far', 'go', 'go incredibly', 'go incredibly smoothly', 'go incredibly smoothly far', 'incredibly', 'incredibly smoothly', 'incredibly smoothly far', 'smoothly', 'smoothly far', 'far']",0,1,0,0.2857142857142857
166717,"I really tried to give them the benefit of the doubt, until I had a dental hygienist",1,try benefit doubt dental hygienic,"['try', 'try benefit', 'try benefit doubt', 'try benefit doubt dental', 'try benefit doubt dental hygienic', 'benefit', 'benefit doubt', 'benefit doubt dental', 'benefit doubt dental hygienic', 'doubt', 'doubt dental', 'doubt dental hygienic', 'dental', 'dental hygienic', 'hygienic']",0,0,1,0.2857142857142857
101918,He is by far the most knowledgeable plastic surgeon around.,0,far knowledgeable plastic surgeon,"['far', 'far knowledgeable', 'far knowledgeable plastic', 'far knowledgeable plastic surgeon', 'knowledgeable', 'knowledgeable plastic', 'knowledgeable plastic surgeon', 'plastic', 'plastic surgeon', 'surgeon']",0,1,0,0.2857142857142857
73129,So happy with my skin tightening results to my stomach so far.,0,happy skin tighten result stomach far,"['happy', 'happy skin', 'happy skin tighten', 'happy skin tighten result', 'happy skin tighten result stomach', 'happy skin tighten result stomach far', 'skin', 'skin tighten', 'skin tighten result', 'skin tighten result stomach', 'skin tighten result stomach far', 'tighten', 'tighten result', 'tighten result stomach', 'tighten result stomach far', 'result', 'result stomach', 'result stomach far', 'stomach', 'stomach far', 'far']",0,1,0,0.2857142857142857
165477,I would say there are far better choices in Mount Pleasant where you would be treated with compassion and valued as a potential patient.,1,far good choice treat compassion value potential patient,"['far', 'far good', 'far good choice', 'far good choice treat', 'far good choice treat compassion', 'far good choice treat compassion value', 'far good choice treat compassion value potential', 'far good choice treat compassion value potential patient', 'good', 'good choice', 'good choice treat', 'good choice treat compassion', 'good choice treat compassion value', 'good choice treat compassion value potential', 'good choice treat compassion value potential patient', 'choice', 'choice treat', 'choice treat compassion', 'choice treat compassion value', 'choice treat compassion value potential', 'choice treat compassion value potential patient', 'treat', 'treat compassion', 'treat compassion value', 'treat compassion value potential', 'treat compassion value potential patient', 'compassion', 'compassion value', 'compassion value potential', 'compassion value potential patient', 'value', 'value potential', 'value potential patient', 'potential', 'potential patient', 'patient']",0,1,0,0.2857142857142857
58335,The facility itself could be a little bit nicer facility.,1,facility little bit nice facility,"['facility', 'facility little', 'facility little bit', 'facility little bit nice', 'facility little bit nice facility', 'little', 'little bit', 'little bit nice', 'little bit nice facility', 'bit', 'bit nice', 'bit nice facility', 'nice', 'nice facility', 'facility']",1,0,0,0.2857142857142857
70576,"This was my first visit, and by far the best experience I have ever had at a doctors office.",0,visit far good experience doctor office,"['visit', 'visit far', 'visit far good', 'visit far good experience', 'visit far good experience doctor', 'visit far good experience doctor office', 'far', 'far good', 'far good experience', 'far good experience doctor', 'far good experience doctor office', 'good', 'good experience', 'good experience doctor', 'good experience doctor office', 'experience', 'experience doctor', 'experience doctor office', 'doctor', 'doctor office', 'office']",0,1,0,0.2857142857142857
78706,This is by far my favorite dental office.,0,far favorite dental office,"['far', 'far favorite', 'far favorite dental', 'far favorite dental office', 'favorite', 'favorite dental', 'favorite dental office', 'dental', 'dental office', 'office']",0,1,0,0.2857142857142857
75983,my experience with this dental practice was far from ideal. 7:00 am appointment which was very convenient since I needed to go to work.,1,experience dental practice far ideal appointment convenient need work,"['experience', 'experience dental', 'experience dental practice', 'experience dental practice far', 'experience dental practice far ideal', 'experience dental practice far ideal appointment', 'experience dental practice far ideal appointment convenient', 'experience dental practice far ideal appointment convenient need', 'experience dental practice far ideal appointment convenient need work', 'dental', 'dental practice', 'dental practice far', 'dental practice far ideal', 'dental practice far ideal appointment', 'dental practice far ideal appointment convenient', 'dental practice far ideal appointment convenient need', 'dental practice far ideal appointment convenient need work', 'practice', 'practice far', 'practice far ideal', 'practice far ideal appointment', 'practice far ideal appointment convenient', 'practice far ideal appointment convenient need', 'practice far ideal appointment convenient need work', 'far', 'far ideal', 'far ideal appointment', 'far ideal appointment convenient', 'far ideal appointment convenient need', 'far ideal appointment convenient need work', 'ideal', 'ideal appointment', 'ideal appointment convenient', 'ideal appointment convenient need', 'ideal appointment convenient need work', 'appointment', 'appointment convenient', 'appointment convenient need', 'appointment convenient need work', 'convenient', 'convenient need', 'convenient need work', 'need', 'need work', 'work']",0,1,0,0.2857142857142857
145539,Very pleased with out come so far.,0,please come far,"['please', 'please come', 'please come far', 'come', 'come far', 'far']",0,1,0,0.2857142857142857
89269,Dr. Mendieta is by far the most experienced,0,far experience,"['far', 'far experience', 'experience']",0,1,0,0.2857142857142857
91126,The results of my surgery far exceeded anything I ever dreamed possible.,0,result surgery far exceed dream possible,"['result', 'result surgery', 'result surgery far', 'result surgery far exceed', 'result surgery far exceed dream', 'result surgery far exceed dream possible', 'surgery', 'surgery far', 'surgery far exceed', 'surgery far exceed dream', 'surgery far exceed dream possible', 'far', 'far exceed', 'far exceed dream', 'far exceed dream possible', 'exceed', 'exceed dream', 'exceed dream possible', 'dream', 'dream possible', 'possible']",0,1,0,0.2857142857142857
175222,I decided to try this and so far it's working.,0,decide try far work,"['decide', 'decide try', 'decide try far', 'decide try far work', 'try', 'try far', 'try far work', 'far', 'far work', 'work']",0,1,0,0.2857142857142857
124754,"Dr. Alexander is, by far, the nicest doctor I have ever met!",0,far nice doctor meet,"['far', 'far nice', 'far nice doctor', 'far nice doctor meet', 'nice', 'nice doctor', 'nice doctor meet', 'doctor', 'doctor meet', 'meet']",0,1,0,0.2857142857142857
67734,I love his safe conservative approach and plan to consult with him far into the future!,0,love safe conservative approach plan consult far future,"['love', 'love safe', 'love safe conservative', 'love safe conservative approach', 'love safe conservative approach plan', 'love safe conservative approach plan consult', 'love safe conservative approach plan consult far', 'love safe conservative approach plan consult far future', 'safe', 'safe conservative', 'safe conservative approach', 'safe conservative approach plan', 'safe conservative approach plan consult', 'safe conservative approach plan consult far', 'safe conservative approach plan consult far future', 'conservative', 'conservative approach', 'conservative approach plan', 'conservative approach plan consult', 'conservative approach plan consult far', 'conservative approach plan consult far future', 'approach', 'approach plan', 'approach plan consult', 'approach plan consult far', 'approach plan consult far future', 'plan', 'plan consult', 'plan consult far', 'plan consult far future', 'consult', 'consult far', 'consult far future', 'far', 'far future', 'future']",0,1,0,0.2857142857142857
83294,He is by far the most knowledgeable,0,far knowledgeable,"['far', 'far knowledgeable', 'knowledgeable']",0,1,0,0.2857142857142857
142993,so far and the front desk girl are really friendly and helpful,0,far desk girl friendly helpful,"['far', 'far desk', 'far desk girl', 'far desk girl friendly', 'far desk girl friendly helpful', 'desk', 'desk girl', 'desk girl friendly', 'desk girl friendly helpful', 'girl', 'girl friendly', 'girl friendly helpful', 'friendly', 'friendly helpful', 'helpful']",0,1,0,0.2857142857142857
180511,"It's been fantastic working with Dr. Gurjala through the 2 consults I've had thus far (one over Zoom, the other in person).",0,fantastic work consult ve far room person,"['fantastic', 'fantastic work', 'fantastic work consult', 'fantastic work consult ve', 'fantastic work consult ve far', 'fantastic work consult ve far room', 'fantastic work consult ve far room person', 'work', 'work consult', 'work consult ve', 'work consult ve far', 'work consult ve far room', 'work consult ve far room person', 'consult', 'consult ve', 'consult ve far', 'consult ve far room', 'consult ve far room person', 've', 've far', 've far room', 've far room person', 'far', 'far room', 'far room person', 'room', 'room person', 'person']",0,1,0,0.2857142857142857
89867,"By far, she is the sweetest lady in the business office.",0,far sweet lady business office,"['far', 'far sweet', 'far sweet lady', 'far sweet lady business', 'far sweet lady business office', 'sweet', 'sweet lady', 'sweet lady business', 'sweet lady business office', 'lady', 'lady business', 'lady business office', 'business', 'business office', 'office']",0,1,0,0.2857142857142857
98106,"He did not disappoint, in any way, and my expectations were far exceeded. The office/spa/surgical suites are quite beautiful.",0,disappoint way expectation far exceed officespasurgical suite beautiful,"['disappoint', 'disappoint way', 'disappoint way expectation', 'disappoint way expectation far', 'disappoint way expectation far exceed', 'disappoint way expectation far exceed officespasurgical', 'disappoint way expectation far exceed officespasurgical suite', 'disappoint way expectation far exceed officespasurgical suite beautiful', 'way', 'way expectation', 'way expectation far', 'way expectation far exceed', 'way expectation far exceed officespasurgical', 'way expectation far exceed officespasurgical suite', 'way expectation far exceed officespasurgical suite beautiful', 'expectation', 'expectation far', 'expectation far exceed', 'expectation far exceed officespasurgical', 'expectation far exceed officespasurgical suite', 'expectation far exceed officespasurgical suite beautiful', 'far', 'far exceed', 'far exceed officespasurgical', 'far exceed officespasurgical suite', 'far exceed officespasurgical suite beautiful', 'exceed', 'exceed officespasurgical', 'exceed officespasurgical suite', 'exceed officespasurgical suite beautiful', 'officespasurgical', 'officespasurgical suite', 'officespasurgical suite beautiful', 'suite', 'suite beautiful', 'beautiful']",0,1,0,0.2857142857142857
112498,Amazing experience thus far,0,amaze experience far,"['amaze', 'amaze experience', 'amaze experience far', 'experience', 'experience far', 'far']",0,1,0,0.2857142857142857
127003,Was an all around wonderful facility with wonderful people working there who helped in every step of the way.,0,fantastic facility fantastic people work help step way,"['fantastic', 'fantastic facility', 'fantastic facility fantastic', 'fantastic facility fantastic people', 'fantastic facility fantastic people work', 'fantastic facility fantastic people work help', 'fantastic facility fantastic people work help step', 'fantastic facility fantastic people work help step way', 'facility', 'facility fantastic', 'facility fantastic people', 'facility fantastic people work', 'facility fantastic people work help', 'facility fantastic people work help step', 'facility fantastic people work help step way', 'fantastic', 'fantastic people', 'fantastic people work', 'fantastic people work help', 'fantastic people work help step', 'fantastic people work help step way', 'people', 'people work', 'people work help', 'people work help step', 'people work help step way', 'work', 'work help', 'work help step', 'work help step way', 'help', 'help step', 'help step way', 'step', 'step way', 'way']",1,0,0,0.2857142857142857
69318,"The facility is very nice, clean, and calming.",0,facility nice clean calm,"['facility', 'facility nice', 'facility nice clean', 'facility nice clean calm', 'nice', 'nice clean', 'nice clean calm', 'clean', 'clean calm', 'calm']",1,0,0,0.2857142857142857
94348,the facility is never honest and have deceptive unfair business practices.,1,facility honest deceptive unfair business practice,"['facility', 'facility honest', 'facility honest deceptive', 'facility honest deceptive unfair', 'facility honest deceptive unfair business', 'facility honest deceptive unfair business practice', 'honest', 'honest deceptive', 'honest deceptive unfair', 'honest deceptive unfair business', 'honest deceptive unfair business practice', 'deceptive', 'deceptive unfair', 'deceptive unfair business', 'deceptive unfair business practice', 'unfair', 'unfair business', 'unfair business practice', 'business', 'business practice', 'practice']",1,0,0,0.2857142857142857
150674,"and ended up trying a Platelet-Rich Plasma (PRP) injection, which is apparently far more effective than the Prolotherapy.",0,end try plateletrich plasma pp injection apparently far effective prolotherapy,"['end', 'end try', 'end try plateletrich', 'end try plateletrich plasma', 'end try plateletrich plasma pp', 'end try plateletrich plasma pp injection', 'end try plateletrich plasma pp injection apparently', 'end try plateletrich plasma pp injection apparently far', 'end try plateletrich plasma pp injection apparently far effective', 'end try plateletrich plasma pp injection apparently far effective prolotherapy', 'try', 'try plateletrich', 'try plateletrich plasma', 'try plateletrich plasma pp', 'try plateletrich plasma pp injection', 'try plateletrich plasma pp injection apparently', 'try plateletrich plasma pp injection apparently far', 'try plateletrich plasma pp injection apparently far effective', 'try plateletrich plasma pp injection apparently far effective prolotherapy', 'plateletrich', 'plateletrich plasma', 'plateletrich plasma pp', 'plateletrich plasma pp injection', 'plateletrich plasma pp injection apparently', 'plateletrich plasma pp injection apparently far', 'plateletrich plasma pp injection apparently far effective', 'plateletrich plasma pp injection apparently far effective prolotherapy', 'plasma', 'plasma pp', 'plasma pp injection', 'plasma pp injection apparently', 'plasma pp injection apparently far', 'plasma pp injection apparently far effective', 'plasma pp injection apparently far effective prolotherapy', 'pp', 'pp injection', 'pp injection apparently', 'pp injection apparently far', 'pp injection apparently far effective', 'pp injection apparently far effective prolotherapy', 'injection', 'injection apparently', 'injection apparently far', 'injection apparently far effective', 'injection apparently far effective prolotherapy', 'apparently', 'apparently far', 'apparently far effective', 'apparently far effective prolotherapy', 'far', 'far effective', 'far effective prolotherapy', 'effective', 'effective prolotherapy', 'prolotherapy']",0,1,0,0.2857142857142857
147057,Anais is my hygienist and during the whole visit I felt safe,0,hygienic visit feel safe,"['hygienic', 'hygienic visit', 'hygienic visit feel', 'hygienic visit feel safe', 'visit', 'visit feel', 'visit feel safe', 'feel', 'feel safe', 'safe']",0,0,1,0.2857142857142857
133471,The facility is very passionate about what they do and willing to help no matter what.,0,facility passionate willing help matter,"['facility', 'facility passionate', 'facility passionate willing', 'facility passionate willing help', 'facility passionate willing help matter', 'passionate', 'passionate willing', 'passionate willing help', 'passionate willing help matter', 'willing', 'willing help', 'willing help matter', 'help', 'help matter', 'matter']",1,0,0,0.2857142857142857
150587,Staff was professional and facility is like none other!!,0,staff professional facility like,"['staff', 'staff professional', 'staff professional facility', 'staff professional facility like', 'professional', 'professional facility', 'professional facility like', 'facility', 'facility like', 'like']",1,0,0,0.2857142857142857
135953,Run far far away from Pearlman!!,1,run far far away parkman,"['run', 'run far', 'run far far', 'run far far away', 'run far far away parkman', 'far', 'far far', 'far far away', 'far far away parkman', 'far', 'far away', 'far away parkman', 'away', 'away parkman', 'parkman']",0,1,0,0.2857142857142857
130215,The are the best as far as we are concerned!!,0,good far concerned,"['good', 'good far', 'good far concerned', 'far', 'far concerned', 'concerned']",0,1,0,0.2857142857142857
138226,Surgical facilities are modern and super clean (as they should be).,0,surgical facility modern super clean,"['surgical', 'surgical facility', 'surgical facility modern', 'surgical facility modern super', 'surgical facility modern super clean', 'facility', 'facility modern', 'facility modern super', 'facility modern super clean', 'modern', 'modern super', 'modern super clean', 'super', 'super clean', 'clean']",1,0,0,0.2857142857142857
104684,Moderate wait but very nice staff and facility!,0,moderate wait nice staff facility,"['moderate', 'moderate wait', 'moderate wait nice', 'moderate wait nice staff', 'moderate wait nice staff facility', 'wait', 'wait nice', 'wait nice staff', 'wait nice staff facility', 'nice', 'nice staff', 'nice staff facility', 'staff', 'staff facility', 'facility']",1,0,0,0.2857142857142857
126843,As a hairdresser I?ve seen work done by many other Doctors and his work is by far the best.,0,hairdresser ve see work doctor work far good,"['hairdresser', 'hairdresser ve', 'hairdresser ve see', 'hairdresser ve see work', 'hairdresser ve see work doctor', 'hairdresser ve see work doctor work', 'hairdresser ve see work doctor work far', 'hairdresser ve see work doctor work far good', 've', 've see', 've see work', 've see work doctor', 've see work doctor work', 've see work doctor work far', 've see work doctor work far good', 'see', 'see work', 'see work doctor', 'see work doctor work', 'see work doctor work far', 'see work doctor work far good', 'work', 'work doctor', 'work doctor work', 'work doctor work far', 'work doctor work far good', 'doctor', 'doctor work', 'doctor work far', 'doctor work far good', 'work', 'work far', 'work far good', 'far', 'far good', 'good']",0,1,0,0.2857142857142857
177440,I had it done last year and so far my vision has still been 20/20 no complications.,0,far vision complication,"['far', 'far vision', 'far vision complication', 'vision', 'vision complication', 'complication']",0,1,0,0.2857142857142857
