commentId,comment,classification,comment_processed,word_phrase_list,lot,lot test,lot test tell,test,test tell,tell,tell precisely,tell precisely wrong,precisely,precisely wrong,wrong,wife,similarity_score
139781,Here it is 1 year later and I am still in a lot of pain.,1,lot pain,"['lot', 'lot pain', 'pain']",1,0,0,0,0,0,0,0,0,0,0,0,0.0574712643678161
115906,"for initial visit, $495 and $1195 for additional testing.",1,initial visit extra test,"['initial', 'initial visit', 'initial visit extra', 'initial visit extra test', 'visit', 'visit extra', 'visit extra test', 'extra', 'extra test', 'test']",0,0,0,1,0,0,0,0,0,0,0,0,0.05319148936170213
156358,And she was not aware of all the testing that I had I had to ask her what were the results.,1,not aware test ask result,"['not', 'not aware', 'not aware test', 'not aware test ask', 'not aware test ask result', 'aware', 'aware test', 'aware test ask', 'aware test ask result', 'test', 'test ask', 'test ask result', 'ask', 'ask result', 'result']",0,0,0,1,0,0,0,0,0,0,0,0,0.050505050505050504
158670,He picked the wrong person to scam!,1,pick wrong person scar,"['pick', 'pick wrong', 'pick wrong person', 'pick wrong person scar', 'wrong', 'wrong person', 'wrong person scar', 'person', 'person scar', 'scar']",0,0,0,0,0,0,0,0,0,0,1,0,0.05319148936170213
78993,and each woman told me that Dr. Kovanda was their surgeon.,0,woman tell surgeon,"['woman', 'woman tell', 'woman tell surgeon', 'tell', 'tell surgeon', 'surgeon']",0,0,0,0,0,1,0,0,0,0,0,0,0.05555555555555555
168842,Running test to see how to further assist me.,0,run test assist,"['run', 'run test', 'run test assist', 'test', 'test assist', 'assist']",0,0,0,1,0,0,0,0,0,0,0,0,0.05555555555555555
70499,"instead of considering it another fluke or bad luck, Dr. Doody ran numerous tests and.",0,instead consider luke bad fortune dr moody run numerous test,"['instead', 'instead consider', 'instead consider luke', 'instead consider luke bad', 'instead consider luke bad fortune', 'instead consider luke bad fortune dr', 'instead consider luke bad fortune dr moody', 'instead consider luke bad fortune dr moody run', 'instead consider luke bad fortune dr moody run numerous', 'instead consider luke bad fortune dr moody run numerous test', 'consider', 'consider luke', 'consider luke bad', 'consider luke bad fortune', 'consider luke bad fortune dr', 'consider luke bad fortune dr moody', 'consider luke bad fortune dr moody run', 'consider luke bad fortune dr moody run numerous', 'consider luke bad fortune dr moody run numerous test', 'luke', 'luke bad', 'luke bad fortune', 'luke bad fortune dr', 'luke bad fortune dr moody', 'luke bad fortune dr moody run', 'luke bad fortune dr moody run numerous', 'luke bad fortune dr moody run numerous test', 'bad', 'bad fortune', 'bad fortune dr', 'bad fortune dr moody', 'bad fortune dr moody run', 'bad fortune dr moody run numerous', 'bad fortune dr moody run numerous test', 'fortune', 'fortune dr', 'fortune dr moody', 'fortune dr moody run', 'fortune dr moody run numerous', 'fortune dr moody run numerous test', 'dr', 'dr moody', 'dr moody run', 'dr moody run numerous', 'dr moody run numerous test', 'moody', 'moody run', 'moody run numerous', 'moody run numerous test', 'run', 'run numerous', 'run numerous test', 'numerous', 'numerous test', 'test']",0,0,0,1,0,0,0,0,0,0,0,0,0.03597122302158274
133086,Over prescribe medications and tests - all very costly.,1,order meditation test costly,"['order', 'order meditation', 'order meditation test', 'order meditation test costly', 'meditation', 'meditation test', 'meditation test costly', 'test', 'test costly', 'costly']",0,0,0,1,0,0,0,0,0,0,0,0,0.05319148936170213
175503,and I think it says a lot that she doesn't just try to inject a ton of units just because.,0,think say lot try inject ton unit,"['think', 'think say', 'think say lot', 'think say lot try', 'think say lot try inject', 'think say lot try inject ton', 'think say lot try inject ton unit', 'say', 'say lot', 'say lot try', 'say lot try inject', 'say lot try inject ton', 'say lot try inject ton unit', 'lot', 'lot try', 'lot try inject', 'lot try inject ton', 'lot try inject ton unit', 'try', 'try inject', 'try inject ton', 'try inject ton unit', 'inject', 'inject ton', 'inject ton unit', 'ton', 'ton unit', 'unit']",1,0,0,0,0,0,0,0,0,0,0,0,0.044642857142857144
58147,"She was very concerned, very knowledgeable in what she told me, just took care of me.",0,concerned knowledgeable tell take care,"['concerned', 'concerned knowledgeable', 'concerned knowledgeable tell', 'concerned knowledgeable tell take', 'concerned knowledgeable tell take care', 'knowledgeable', 'knowledgeable tell', 'knowledgeable tell take', 'knowledgeable tell take care', 'tell', 'tell take', 'tell take care', 'take', 'take care', 'care']",0,0,0,0,0,1,0,0,0,0,0,0,0.050505050505050504
165111,but I just told them up front I was on a budget and they got me out,0,tell budget get,"['tell', 'tell budget', 'tell budget get', 'budget', 'budget get', 'get']",0,0,0,0,0,1,0,0,0,0,0,0,0.05555555555555555
128070,You can tell Dr. Liu cares so much about her staff and patients.,0,tell staff patient,"['tell', 'tell staff', 'tell staff patient', 'staff', 'staff patient', 'patient']",0,0,0,0,0,1,0,0,0,0,0,0,0.05555555555555555
178516,"If she is not quite sure what is wrong with you, she will do everything to find out.",0,not sure wrong find,"['not', 'not sure', 'not sure wrong', 'not sure wrong find', 'sure', 'sure wrong', 'sure wrong find', 'wrong', 'wrong find', 'find']",0,0,0,0,0,0,0,0,0,0,1,0,0.05319148936170213
108851,The result was very natural looking and exactly what I expected.,0,result natural look precisely expect,"['result', 'result natural', 'result natural look', 'result natural look precisely', 'result natural look precisely expect', 'natural', 'natural look', 'natural look precisely', 'natural look precisely expect', 'look', 'look precisely', 'look precisely expect', 'precisely', 'precisely expect', 'expect']",0,0,0,0,0,0,0,0,1,0,0,0,0.050505050505050504
91522,"so many nice comments from friends and family, telling me I never age.",0,nice comment friend family tell age,"['nice', 'nice comment', 'nice comment friend', 'nice comment friend family', 'nice comment friend family tell', 'nice comment friend family tell age', 'comment', 'comment friend', 'comment friend family', 'comment friend family tell', 'comment friend family tell age', 'friend', 'friend family', 'friend family tell', 'friend family tell age', 'family', 'family tell', 'family tell age', 'tell', 'tell age', 'age']",0,0,0,0,0,1,0,0,0,0,0,0,0.047619047619047616
160734,The gave me lots of information about the different things they offer.,0,give lot information different thing offer,"['give', 'give lot', 'give lot information', 'give lot information different', 'give lot information different thing', 'give lot information different thing offer', 'lot', 'lot information', 'lot information different', 'lot information different thing', 'lot information different thing offer', 'information', 'information different', 'information different thing', 'information different thing offer', 'different', 'different thing', 'different thing offer', 'thing', 'thing offer', 'offer']",1,0,0,0,0,0,0,0,0,0,0,0,0.047619047619047616
127488,the espresso machine is devine and i can tell u that u will never find a cup of joe this good,0,express machine tell u u find cup good,"['express', 'express machine', 'express machine tell', 'express machine tell u', 'express machine tell u u', 'express machine tell u u find', 'express machine tell u u find cup', 'express machine tell u u find cup good', 'machine', 'machine tell', 'machine tell u', 'machine tell u u', 'machine tell u u find', 'machine tell u u find cup', 'machine tell u u find cup good', 'tell', 'tell u', 'tell u u', 'tell u u find', 'tell u u find cup', 'tell u u find cup good', 'u', 'u u', 'u u find', 'u u find cup', 'u u find cup good', 'u', 'u find', 'u find cup', 'u find cup good', 'find', 'find cup', 'find cup good', 'cup', 'cup good', 'good']",0,0,0,0,0,1,0,0,0,0,0,0,0.041666666666666664
182125,I have told many friends about his practice.,0,tell friend practice,"['tell', 'tell friend', 'tell friend practice', 'friend', 'friend practice', 'practice']",0,0,0,0,0,1,0,0,0,0,0,0,0.05555555555555555
65299,If any kind of test is needed she will prescribe it,0,kind test need order,"['kind', 'kind test', 'kind test need', 'kind test need order', 'test', 'test need', 'test need order', 'need', 'need order', 'order']",0,0,0,1,0,0,0,0,0,0,0,0,0.05319148936170213
108976,Post-op experience: I was in a lot of pain hours after my surgery.,1,rostov experience lot pain surgery,"['rostov', 'rostov experience', 'rostov experience lot', 'rostov experience lot pain', 'rostov experience lot pain surgery', 'experience', 'experience lot', 'experience lot pain', 'experience lot pain surgery', 'lot', 'lot pain', 'lot pain surgery', 'pain', 'pain surgery', 'surgery']",1,0,0,0,0,0,0,0,0,0,0,0,0.050505050505050504
88249,"I can tell you that the care I have received at Euromed is far superior in my experiences, not even close.",0,tell care receive europe far superior experience not close,"['tell', 'tell care', 'tell care receive', 'tell care receive europe', 'tell care receive europe far', 'tell care receive europe far superior', 'tell care receive europe far superior experience', 'tell care receive europe far superior experience not', 'tell care receive europe far superior experience not close', 'care', 'care receive', 'care receive europe', 'care receive europe far', 'care receive europe far superior', 'care receive europe far superior experience', 'care receive europe far superior experience not', 'care receive europe far superior experience not close', 'receive', 'receive europe', 'receive europe far', 'receive europe far superior', 'receive europe far superior experience', 'receive europe far superior experience not', 'receive europe far superior experience not close', 'europe', 'europe far', 'europe far superior', 'europe far superior experience', 'europe far superior experience not', 'europe far superior experience not close', 'far', 'far superior', 'far superior experience', 'far superior experience not', 'far superior experience not close', 'superior', 'superior experience', 'superior experience not', 'superior experience not close', 'experience', 'experience not', 'experience not close', 'not', 'not close', 'close']",0,0,0,0,0,1,0,0,0,0,0,0,0.03875968992248063
120097,and they don't have the decency to tell you your next step to the whole process.,1,decency tell step process,"['decency', 'decency tell', 'decency tell step', 'decency tell step process', 'tell', 'tell step', 'tell step process', 'step', 'step process', 'process']",0,0,0,0,0,1,0,0,0,0,0,0,0.05319148936170213
150365,I tell he loves what he does and isn't just in it for the money.,0,tell love money,"['tell', 'tell love', 'tell love money', 'love', 'love money', 'money']",0,0,0,0,0,1,0,0,0,0,0,0,0.05555555555555555
184475,I told him that pictures were sent to me before and I did not sign,1,tell picture send not sign,"['tell', 'tell picture', 'tell picture send', 'tell picture send not', 'tell picture send not sign', 'picture', 'picture send', 'picture send not', 'picture send not sign', 'send', 'send not', 'send not sign', 'not', 'not sign', 'sign']",0,0,0,0,0,1,0,0,0,0,0,0,0.050505050505050504
121354,"and wad told if I wanted to confer with Dr. Jones, the owner of the practice it would cost me $600.",1,wad tell want confer owner practice cost,"['wad', 'wad tell', 'wad tell want', 'wad tell want confer', 'wad tell want confer owner', 'wad tell want confer owner practice', 'wad tell want confer owner practice cost', 'tell', 'tell want', 'tell want confer', 'tell want confer owner', 'tell want confer owner practice', 'tell want confer owner practice cost', 'want', 'want confer', 'want confer owner', 'want confer owner practice', 'want confer owner practice cost', 'confer', 'confer owner', 'confer owner practice', 'confer owner practice cost', 'owner', 'owner practice', 'owner practice cost', 'practice', 'practice cost', 'cost']",0,0,0,0,0,1,0,0,0,0,0,0,0.044642857142857144
125881,and overall my wife and I were glad to get our problem areas treated.,0,overall wife glad problem area treat,"['overall', 'overall wife', 'overall wife glad', 'overall wife glad problem', 'overall wife glad problem area', 'overall wife glad problem area treat', 'wife', 'wife glad', 'wife glad problem', 'wife glad problem area', 'wife glad problem area treat', 'glad', 'glad problem', 'glad problem area', 'glad problem area treat', 'problem', 'problem area', 'problem area treat', 'area', 'area treat', 'treat']",0,0,0,0,0,0,0,0,0,0,0,1,0.047619047619047616
135251,"I am now 10 was pregnant, after 1 frozen embryo transfer with genetic testing.",0,pregnant freeze embryo transfer genetic test,"['pregnant', 'pregnant freeze', 'pregnant freeze embryo', 'pregnant freeze embryo transfer', 'pregnant freeze embryo transfer genetic', 'pregnant freeze embryo transfer genetic test', 'freeze', 'freeze embryo', 'freeze embryo transfer', 'freeze embryo transfer genetic', 'freeze embryo transfer genetic test', 'embryo', 'embryo transfer', 'embryo transfer genetic', 'embryo transfer genetic test', 'transfer', 'transfer genetic', 'transfer genetic test', 'genetic', 'genetic test', 'test']",0,0,0,1,0,0,0,0,0,0,0,0,0.047619047619047616
65223,He gave a lot of thought to everything that I said and he was very thorough and willing to listen.,0,give lot think say thorough willing listen,"['give', 'give lot', 'give lot think', 'give lot think say', 'give lot think say thorough', 'give lot think say thorough willing', 'give lot think say thorough willing listen', 'lot', 'lot think', 'lot think say', 'lot think say thorough', 'lot think say thorough willing', 'lot think say thorough willing listen', 'think', 'think say', 'think say thorough', 'think say thorough willing', 'think say thorough willing listen', 'say', 'say thorough', 'say thorough willing', 'say thorough willing listen', 'thorough', 'thorough willing', 'thorough willing listen', 'willing', 'willing listen', 'listen']",1,0,0,0,0,0,0,0,0,0,0,0,0.044642857142857144
148618,"Dr Elsissy doing a good job for my wife, knee replacement surgery, professional attitude ,comfort and patient",0,good job wife knee replacement surgery professional attitude comfort patient,"['good', 'good job', 'good job wife', 'good job wife knee', 'good job wife knee replacement', 'good job wife knee replacement surgery', 'good job wife knee replacement surgery professional', 'good job wife knee replacement surgery professional attitude', 'good job wife knee replacement surgery professional attitude comfort', 'good job wife knee replacement surgery professional attitude comfort patient', 'job', 'job wife', 'job wife knee', 'job wife knee replacement', 'job wife knee replacement surgery', 'job wife knee replacement surgery professional', 'job wife knee replacement surgery professional attitude', 'job wife knee replacement surgery professional attitude comfort', 'job wife knee replacement surgery professional attitude comfort patient', 'wife', 'wife knee', 'wife knee replacement', 'wife knee replacement surgery', 'wife knee replacement surgery professional', 'wife knee replacement surgery professional attitude', 'wife knee replacement surgery professional attitude comfort', 'wife knee replacement surgery professional attitude comfort patient', 'knee', 'knee replacement', 'knee replacement surgery', 'knee replacement surgery professional', 'knee replacement surgery professional attitude', 'knee replacement surgery professional attitude comfort', 'knee replacement surgery professional attitude comfort patient', 'replacement', 'replacement surgery', 'replacement surgery professional', 'replacement surgery professional attitude', 'replacement surgery professional attitude comfort', 'replacement surgery professional attitude comfort patient', 'surgery', 'surgery professional', 'surgery professional attitude', 'surgery professional attitude comfort', 'surgery professional attitude comfort patient', 'professional', 'professional attitude', 'professional attitude comfort', 'professional attitude comfort patient', 'attitude', 'attitude comfort', 'attitude comfort patient', 'comfort', 'comfort patient', 'patient']",0,0,0,0,0,0,0,0,0,0,0,1,0.03597122302158274
148370,His post-op care is beyond what I expected and I expected a lot.,0,rostov care expect expect lot,"['rostov', 'rostov care', 'rostov care expect', 'rostov care expect expect', 'rostov care expect expect lot', 'care', 'care expect', 'care expect expect', 'care expect expect lot', 'expect', 'expect expect', 'expect expect lot', 'expect', 'expect lot', 'lot']",1,0,0,0,0,0,0,0,0,0,0,0,0.050505050505050504
145711,The staff stays consistent and there is never any turnover (that says a lot about this practice).,0,staff stay consistent turnover say lot practice,"['staff', 'staff stay', 'staff stay consistent', 'staff stay consistent turnover', 'staff stay consistent turnover say', 'staff stay consistent turnover say lot', 'staff stay consistent turnover say lot practice', 'stay', 'stay consistent', 'stay consistent turnover', 'stay consistent turnover say', 'stay consistent turnover say lot', 'stay consistent turnover say lot practice', 'consistent', 'consistent turnover', 'consistent turnover say', 'consistent turnover say lot', 'consistent turnover say lot practice', 'turnover', 'turnover say', 'turnover say lot', 'turnover say lot practice', 'say', 'say lot', 'say lot practice', 'lot', 'lot practice', 'practice']",1,0,0,0,0,0,0,0,0,0,0,0,0.044642857142857144
188387,"for a refund, because the patient care coordinator told me Dr Sani refused to do any thing less than 50 on me.",1,refund patient care coordinate tell refuse thing,"['refund', 'refund patient', 'refund patient care', 'refund patient care coordinate', 'refund patient care coordinate tell', 'refund patient care coordinate tell refuse', 'refund patient care coordinate tell refuse thing', 'patient', 'patient care', 'patient care coordinate', 'patient care coordinate tell', 'patient care coordinate tell refuse', 'patient care coordinate tell refuse thing', 'care', 'care coordinate', 'care coordinate tell', 'care coordinate tell refuse', 'care coordinate tell refuse thing', 'coordinate', 'coordinate tell', 'coordinate tell refuse', 'coordinate tell refuse thing', 'tell', 'tell refuse', 'tell refuse thing', 'refuse', 'refuse thing', 'thing']",0,0,0,0,0,1,0,0,0,0,0,0,0.044642857142857144
108106,but Kristin knows exactly where to hit me with Botox to smooth out fine lines around my eyes.,0,know precisely hit smooth fine line eye,"['know', 'know precisely', 'know precisely hit', 'know precisely hit smooth', 'know precisely hit smooth fine', 'know precisely hit smooth fine line', 'know precisely hit smooth fine line eye', 'precisely', 'precisely hit', 'precisely hit smooth', 'precisely hit smooth fine', 'precisely hit smooth fine line', 'precisely hit smooth fine line eye', 'hit', 'hit smooth', 'hit smooth fine', 'hit smooth fine line', 'hit smooth fine line eye', 'smooth', 'smooth fine', 'smooth fine line', 'smooth fine line eye', 'fine', 'fine line', 'fine line eye', 'line', 'line eye', 'eye']",0,0,0,0,0,0,0,0,1,0,0,0,0.044642857142857144
85021,The staff works closely with your insurance to tell you what your insurance will cover right away.,0,staff work closely insurance tell insurance cover right away,"['staff', 'staff work', 'staff work closely', 'staff work closely insurance', 'staff work closely insurance tell', 'staff work closely insurance tell insurance', 'staff work closely insurance tell insurance cover', 'staff work closely insurance tell insurance cover right', 'staff work closely insurance tell insurance cover right away', 'work', 'work closely', 'work closely insurance', 'work closely insurance tell', 'work closely insurance tell insurance', 'work closely insurance tell insurance cover', 'work closely insurance tell insurance cover right', 'work closely insurance tell insurance cover right away', 'closely', 'closely insurance', 'closely insurance tell', 'closely insurance tell insurance', 'closely insurance tell insurance cover', 'closely insurance tell insurance cover right', 'closely insurance tell insurance cover right away', 'insurance', 'insurance tell', 'insurance tell insurance', 'insurance tell insurance cover', 'insurance tell insurance cover right', 'insurance tell insurance cover right away', 'tell', 'tell insurance', 'tell insurance cover', 'tell insurance cover right', 'tell insurance cover right away', 'insurance', 'insurance cover', 'insurance cover right', 'insurance cover right away', 'cover', 'cover right', 'cover right away', 'right', 'right away', 'away']",0,0,0,0,0,1,0,0,0,0,0,0,0.03875968992248063
149270,and was told I have a case to sue this company because my procedure was done very poorly and negligently!,1,tell case sue company procedure poorly negligently,"['tell', 'tell case', 'tell case sue', 'tell case sue company', 'tell case sue company procedure', 'tell case sue company procedure poorly', 'tell case sue company procedure poorly negligently', 'case', 'case sue', 'case sue company', 'case sue company procedure', 'case sue company procedure poorly', 'case sue company procedure poorly negligently', 'sue', 'sue company', 'sue company procedure', 'sue company procedure poorly', 'sue company procedure poorly negligently', 'company', 'company procedure', 'company procedure poorly', 'company procedure poorly negligently', 'procedure', 'procedure poorly', 'procedure poorly negligently', 'poorly', 'poorly negligently', 'negligently']",0,0,0,0,0,1,0,0,0,0,0,0,0.044642857142857144
88840,and can tell you Morristown Medical is lucky to have him there.,0,tell morristown medical lucky,"['tell', 'tell morristown', 'tell morristown medical', 'tell morristown medical lucky', 'morristown', 'morristown medical', 'morristown medical lucky', 'medical', 'medical lucky', 'lucky']",0,0,0,0,0,1,0,0,0,0,0,0,0.05319148936170213
107610,"My results are exactly how I wanted them to be, and for such a big surgery the incisions are barely visible!",0,result precisely want big surgery incision barely visible,"['result', 'result precisely', 'result precisely want', 'result precisely want big', 'result precisely want big surgery', 'result precisely want big surgery incision', 'result precisely want big surgery incision barely', 'result precisely want big surgery incision barely visible', 'precisely', 'precisely want', 'precisely want big', 'precisely want big surgery', 'precisely want big surgery incision', 'precisely want big surgery incision barely', 'precisely want big surgery incision barely visible', 'want', 'want big', 'want big surgery', 'want big surgery incision', 'want big surgery incision barely', 'want big surgery incision barely visible', 'big', 'big surgery', 'big surgery incision', 'big surgery incision barely', 'big surgery incision barely visible', 'surgery', 'surgery incision', 'surgery incision barely', 'surgery incision barely visible', 'incision', 'incision barely', 'incision barely visible', 'barely', 'barely visible', 'visible']",0,0,0,0,0,0,0,0,1,0,0,0,0.041666666666666664
108808,"Was running late but spent a lot of time with me, my mom, my dad (patient) at the end of the day.",0,run late spend lot time mon dad patient,"['run', 'run late', 'run late spend', 'run late spend lot', 'run late spend lot time', 'run late spend lot time mon', 'run late spend lot time mon dad', 'run late spend lot time mon dad patient', 'late', 'late spend', 'late spend lot', 'late spend lot time', 'late spend lot time mon', 'late spend lot time mon dad', 'late spend lot time mon dad patient', 'spend', 'spend lot', 'spend lot time', 'spend lot time mon', 'spend lot time mon dad', 'spend lot time mon dad patient', 'lot', 'lot time', 'lot time mon', 'lot time mon dad', 'lot time mon dad patient', 'time', 'time mon', 'time mon dad', 'time mon dad patient', 'mon', 'mon dad', 'mon dad patient', 'dad', 'dad patient', 'patient']",1,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664
79166,I left my last dentist because he never told me what I needed to know about my teeth.,1,leave dentist tell need know tooth,"['leave', 'leave dentist', 'leave dentist tell', 'leave dentist tell need', 'leave dentist tell need know', 'leave dentist tell need know tooth', 'dentist', 'dentist tell', 'dentist tell need', 'dentist tell need know', 'dentist tell need know tooth', 'tell', 'tell need', 'tell need know', 'tell need know tooth', 'need', 'need know', 'need know tooth', 'know', 'know tooth', 'tooth']",0,0,0,0,0,1,0,0,0,0,0,0,0.047619047619047616
67760,I would tell anyone who has a jaw problem that treatment worked wonders.,0,tell jaw problem treatment work wonder,"['tell', 'tell jaw', 'tell jaw problem', 'tell jaw problem treatment', 'tell jaw problem treatment work', 'tell jaw problem treatment work wonder', 'jaw', 'jaw problem', 'jaw problem treatment', 'jaw problem treatment work', 'jaw problem treatment work wonder', 'problem', 'problem treatment', 'problem treatment work', 'problem treatment work wonder', 'treatment', 'treatment work', 'treatment work wonder', 'work', 'work wonder', 'wonder']",0,0,0,0,0,1,0,0,0,0,0,0,0.047619047619047616
69748,"The doctor is very attentive to everything that you say, and you can tell she is paying attention.",0,doctor attentive tell pay attention,"['doctor', 'doctor attentive', 'doctor attentive tell', 'doctor attentive tell pay', 'doctor attentive tell pay attention', 'attentive', 'attentive tell', 'attentive tell pay', 'attentive tell pay attention', 'tell', 'tell pay', 'tell pay attention', 'pay', 'pay attention', 'attention']",0,0,0,0,0,1,0,0,0,0,0,0,0.050505050505050504
165418,Dr. Korunda well was very considerate in telling me just before he was going to do something so that I could be prepared.,0,considerate tell go prepare,"['considerate', 'considerate tell', 'considerate tell go', 'considerate tell go prepare', 'tell', 'tell go', 'tell go prepare', 'go', 'go prepare', 'prepare']",0,0,0,0,0,1,0,0,0,0,0,0,0.05319148936170213
169607,She barely answered my questions and she could not tell me anything about the gummy implants except that they are indestructible,1,barely answer question not tell gumma plant indestructible,"['barely', 'barely answer', 'barely answer question', 'barely answer question not', 'barely answer question not tell', 'barely answer question not tell gumma', 'barely answer question not tell gumma plant', 'barely answer question not tell gumma plant indestructible', 'answer', 'answer question', 'answer question not', 'answer question not tell', 'answer question not tell gumma', 'answer question not tell gumma plant', 'answer question not tell gumma plant indestructible', 'question', 'question not', 'question not tell', 'question not tell gumma', 'question not tell gumma plant', 'question not tell gumma plant indestructible', 'not', 'not tell', 'not tell gumma', 'not tell gumma plant', 'not tell gumma plant indestructible', 'tell', 'tell gumma', 'tell gumma plant', 'tell gumma plant indestructible', 'gumma', 'gumma plant', 'gumma plant indestructible', 'plant', 'plant indestructible', 'indestructible']",0,0,0,0,0,1,0,0,0,0,0,0,0.041666666666666664
135117,I've had a lot of work done here and Dr Brown is very accommodating with payment plans.,0,lot work accommodation payment plan,"['lot', 'lot work', 'lot work accommodation', 'lot work accommodation payment', 'lot work accommodation payment plan', 'work', 'work accommodation', 'work accommodation payment', 'work accommodation payment plan', 'accommodation', 'accommodation payment', 'accommodation payment plan', 'payment', 'payment plan', 'plan']",1,0,0,0,0,0,0,0,0,0,0,0,0.050505050505050504
173175,"The surgeries I was told are fine together, don't compliment each other and its very stressful to take care of both.",1,forgery tell fine compliment distressing care,"['forgery', 'forgery tell', 'forgery tell fine', 'forgery tell fine compliment', 'forgery tell fine compliment distressing', 'forgery tell fine compliment distressing care', 'tell', 'tell fine', 'tell fine compliment', 'tell fine compliment distressing', 'tell fine compliment distressing care', 'fine', 'fine compliment', 'fine compliment distressing', 'fine compliment distressing care', 'compliment', 'compliment distressing', 'compliment distressing care', 'distressing', 'distressing care', 'care']",0,0,0,0,0,1,0,0,0,0,0,0,0.047619047619047616
96220,and reassured us that there was nothing wrong just a little acne.,0,reassure wrong little acne,"['reassure', 'reassure wrong', 'reassure wrong little', 'reassure wrong little acne', 'wrong', 'wrong little', 'wrong little acne', 'little', 'little acne', 'acne']",0,0,0,0,0,0,0,0,0,0,1,0,0.05319148936170213
102875,He was able to provide us with a lot of information and remained patient while we took time to consider our choices.,0,able provide lot information remain patient take time consider choice,"['able', 'able provide', 'able provide lot', 'able provide lot information', 'able provide lot information remain', 'able provide lot information remain patient', 'able provide lot information remain patient take', 'able provide lot information remain patient take time', 'able provide lot information remain patient take time consider', 'able provide lot information remain patient take time consider choice', 'provide', 'provide lot', 'provide lot information', 'provide lot information remain', 'provide lot information remain patient', 'provide lot information remain patient take', 'provide lot information remain patient take time', 'provide lot information remain patient take time consider', 'provide lot information remain patient take time consider choice', 'lot', 'lot information', 'lot information remain', 'lot information remain patient', 'lot information remain patient take', 'lot information remain patient take time', 'lot information remain patient take time consider', 'lot information remain patient take time consider choice', 'information', 'information remain', 'information remain patient', 'information remain patient take', 'information remain patient take time', 'information remain patient take time consider', 'information remain patient take time consider choice', 'remain', 'remain patient', 'remain patient take', 'remain patient take time', 'remain patient take time consider', 'remain patient take time consider choice', 'patient', 'patient take', 'patient take time', 'patient take time consider', 'patient take time consider choice', 'take', 'take time', 'take time consider', 'take time consider choice', 'time', 'time consider', 'time consider choice', 'consider', 'consider choice', 'choice']",1,0,0,0,0,0,0,0,0,0,0,0,0.03597122302158274
166205,I did a lot of research and found Anita.,0,lot research find anita,"['lot', 'lot research', 'lot research find', 'lot research find anita', 'research', 'research find', 'research find anita', 'find', 'find anita', 'anita']",1,0,0,0,0,0,0,0,0,0,0,0,0.05319148936170213
66301,Don't feel as though he pays a lot of attention,1,feel pay lot attention,"['feel', 'feel pay', 'feel pay lot', 'feel pay lot attention', 'pay', 'pay lot', 'pay lot attention', 'lot', 'lot attention', 'attention']",1,0,0,0,0,0,0,0,0,0,0,0,0.05319148936170213
119912,Spoke to an old employee and they said they have sales goals and push tests that don?t need to be done,1,speak old employee say sale goal push test need,"['speak', 'speak old', 'speak old employee', 'speak old employee say', 'speak old employee say sale', 'speak old employee say sale goal', 'speak old employee say sale goal push', 'speak old employee say sale goal push test', 'speak old employee say sale goal push test need', 'old', 'old employee', 'old employee say', 'old employee say sale', 'old employee say sale goal', 'old employee say sale goal push', 'old employee say sale goal push test', 'old employee say sale goal push test need', 'employee', 'employee say', 'employee say sale', 'employee say sale goal', 'employee say sale goal push', 'employee say sale goal push test', 'employee say sale goal push test need', 'say', 'say sale', 'say sale goal', 'say sale goal push', 'say sale goal push test', 'say sale goal push test need', 'sale', 'sale goal', 'sale goal push', 'sale goal push test', 'sale goal push test need', 'goal', 'goal push', 'goal push test', 'goal push test need', 'push', 'push test', 'push test need', 'test', 'test need', 'need']",0,0,0,1,0,0,0,0,0,0,0,0,0.03875968992248063
113058,My wife had a really bad experience with Dr Tonya M.,1,wife bad experience,"['wife', 'wife bad', 'wife bad experience', 'bad', 'bad experience', 'experience']",0,0,0,0,0,0,0,0,0,0,0,1,0.05555555555555555
114788,He was very nice and professional and i could just tell it was all about the patients wants,0,nice professional tell patient want,"['nice', 'nice professional', 'nice professional tell', 'nice professional tell patient', 'nice professional tell patient want', 'professional', 'professional tell', 'professional tell patient', 'professional tell patient want', 'tell', 'tell patient', 'tell patient want', 'patient', 'patient want', 'want']",0,0,0,0,0,1,0,0,0,0,0,0,0.050505050505050504
130157,You are encouraged to ask lots questions and discuss what procedures are available to improve your appearance.,0,encourage ask lot question discus procedure available better appearance,"['encourage', 'encourage ask', 'encourage ask lot', 'encourage ask lot question', 'encourage ask lot question discus', 'encourage ask lot question discus procedure', 'encourage ask lot question discus procedure available', 'encourage ask lot question discus procedure available better', 'encourage ask lot question discus procedure available better appearance', 'ask', 'ask lot', 'ask lot question', 'ask lot question discus', 'ask lot question discus procedure', 'ask lot question discus procedure available', 'ask lot question discus procedure available better', 'ask lot question discus procedure available better appearance', 'lot', 'lot question', 'lot question discus', 'lot question discus procedure', 'lot question discus procedure available', 'lot question discus procedure available better', 'lot question discus procedure available better appearance', 'question', 'question discus', 'question discus procedure', 'question discus procedure available', 'question discus procedure available better', 'question discus procedure available better appearance', 'discus', 'discus procedure', 'discus procedure available', 'discus procedure available better', 'discus procedure available better appearance', 'procedure', 'procedure available', 'procedure available better', 'procedure available better appearance', 'available', 'available better', 'available better appearance', 'better', 'better appearance', 'appearance']",1,0,0,0,0,0,0,0,0,0,0,0,0.03875968992248063
