commentId,comment,classification,comment_processed,word_phrase_list,nervous,nervous eye,nervous eye breeze,eye,eye breeze,breeze,similarity_score
164560,I had a facelift fat transfer neck lift turned out terribleSkeletonized face sunken eyes and still have saggy jawline,1,face lift fat transfer neck lift turn terribleskeletonized face sink eye shaggy saline,"['face', 'face lift', 'face lift fat', 'face lift fat transfer', 'face lift fat transfer neck', 'face lift fat transfer neck lift', 'face lift fat transfer neck lift turn', 'face lift fat transfer neck lift turn terribleskeletonized', 'face lift fat transfer neck lift turn terribleskeletonized face', 'face lift fat transfer neck lift turn terribleskeletonized face sink', 'face lift fat transfer neck lift turn terribleskeletonized face sink eye', 'face lift fat transfer neck lift turn terribleskeletonized face sink eye shaggy', 'face lift fat transfer neck lift turn terribleskeletonized face sink eye shaggy saline', 'lift', 'lift fat', 'lift fat transfer', 'lift fat transfer neck', 'lift fat transfer neck lift', 'lift fat transfer neck lift turn', 'lift fat transfer neck lift turn terribleskeletonized', 'lift fat transfer neck lift turn terribleskeletonized face', 'lift fat transfer neck lift turn terribleskeletonized face sink', 'lift fat transfer neck lift turn terribleskeletonized face sink eye', 'lift fat transfer neck lift turn terribleskeletonized face sink eye shaggy', 'lift fat transfer neck lift turn terribleskeletonized face sink eye shaggy saline', 'fat', 'fat transfer', 'fat transfer neck', 'fat transfer neck lift', 'fat transfer neck lift turn', 'fat transfer neck lift turn terribleskeletonized', 'fat transfer neck lift turn terribleskeletonized face', 'fat transfer neck lift turn terribleskeletonized face sink', 'fat transfer neck lift turn terribleskeletonized face sink eye', 'fat transfer neck lift turn terribleskeletonized face sink eye shaggy', 'fat transfer neck lift turn terribleskeletonized face sink eye shaggy saline', 'transfer', 'transfer neck', 'transfer neck lift', 'transfer neck lift turn', 'transfer neck lift turn terribleskeletonized', 'transfer neck lift turn terribleskeletonized face', 'transfer neck lift turn terribleskeletonized face sink', 'transfer neck lift turn terribleskeletonized face sink eye', 'transfer neck lift turn terribleskeletonized face sink eye shaggy', 'transfer neck lift turn terribleskeletonized face sink eye shaggy saline', 'neck', 'neck lift', 'neck lift turn', 'neck lift turn terribleskeletonized', 'neck lift turn terribleskeletonized face', 'neck lift turn terribleskeletonized face sink', 'neck lift turn terribleskeletonized face sink eye', 'neck lift turn terribleskeletonized face sink eye shaggy', 'neck lift turn terribleskeletonized face sink eye shaggy saline', 'lift', 'lift turn', 'lift turn terribleskeletonized', 'lift turn terribleskeletonized face', 'lift turn terribleskeletonized face sink', 'lift turn terribleskeletonized face sink eye', 'lift turn terribleskeletonized face sink eye shaggy', 'lift turn terribleskeletonized face sink eye shaggy saline', 'turn', 'turn terribleskeletonized', 'turn terribleskeletonized face', 'turn terribleskeletonized face sink', 'turn terribleskeletonized face sink eye', 'turn terribleskeletonized face sink eye shaggy', 'turn terribleskeletonized face sink eye shaggy saline', 'terribleskeletonized', 'terribleskeletonized face', 'terribleskeletonized face sink', 'terribleskeletonized face sink eye', 'terribleskeletonized face sink eye shaggy', 'terribleskeletonized face sink eye shaggy saline', 'face', 'face sink', 'face sink eye', 'face sink eye shaggy', 'face sink eye shaggy saline', 'sink', 'sink eye', 'sink eye shaggy', 'sink eye shaggy saline', 'eye', 'eye shaggy', 'eye shaggy saline', 'shaggy', 'shaggy saline', 'saline']",0,0,0,1,0,0,0.2857142857142857
95044,I was nervous and Dr. Laurel was very welcoming,0,nervous welcome,"['nervous', 'nervous welcome', 'welcome']",1,0,0,0,0,0,0.2857142857142857
124740,My only suggestion: I wish I had more warning about the cost of the prescription eye drops.,1,suggestion wish warning cost prescription eye drop,"['suggestion', 'suggestion wish', 'suggestion wish warning', 'suggestion wish warning cost', 'suggestion wish warning cost prescription', 'suggestion wish warning cost prescription eye', 'suggestion wish warning cost prescription eye drop', 'wish', 'wish warning', 'wish warning cost', 'wish warning cost prescription', 'wish warning cost prescription eye', 'wish warning cost prescription eye drop', 'warning', 'warning cost', 'warning cost prescription', 'warning cost prescription eye', 'warning cost prescription eye drop', 'cost', 'cost prescription', 'cost prescription eye', 'cost prescription eye drop', 'prescription', 'prescription eye', 'prescription eye drop', 'eye', 'eye drop', 'drop']",0,0,0,1,0,0,0.2857142857142857
140138,WE highly recommend Summit Eye Care!,0,highly recommend summit eye care,"['highly', 'highly recommend', 'highly recommend summit', 'highly recommend summit eye', 'highly recommend summit eye care', 'recommend', 'recommend summit', 'recommend summit eye', 'recommend summit eye care', 'summit', 'summit eye', 'summit eye care', 'eye', 'eye care', 'care']",0,0,0,1,0,0,0.2857142857142857
185402,I had perfect vision the day after surgery in my first eye and now it's the second go round.,0,perfect vision surgery eye round,"['perfect', 'perfect vision', 'perfect vision surgery', 'perfect vision surgery eye', 'perfect vision surgery eye round', 'vision', 'vision surgery', 'vision surgery eye', 'vision surgery eye round', 'surgery', 'surgery eye', 'surgery eye round', 'eye', 'eye round', 'round']",0,0,0,1,0,0,0.2857142857142857
181282,"The results were amazing and got me teary eyed, as I had not see defined knees my entire adult life.",0,result amaze get tear eye define knee entire adult life,"['result', 'result amaze', 'result amaze get', 'result amaze get tear', 'result amaze get tear eye', 'result amaze get tear eye define', 'result amaze get tear eye define knee', 'result amaze get tear eye define knee entire', 'result amaze get tear eye define knee entire adult', 'result amaze get tear eye define knee entire adult life', 'amaze', 'amaze get', 'amaze get tear', 'amaze get tear eye', 'amaze get tear eye define', 'amaze get tear eye define knee', 'amaze get tear eye define knee entire', 'amaze get tear eye define knee entire adult', 'amaze get tear eye define knee entire adult life', 'get', 'get tear', 'get tear eye', 'get tear eye define', 'get tear eye define knee', 'get tear eye define knee entire', 'get tear eye define knee entire adult', 'get tear eye define knee entire adult life', 'tear', 'tear eye', 'tear eye define', 'tear eye define knee', 'tear eye define knee entire', 'tear eye define knee entire adult', 'tear eye define knee entire adult life', 'eye', 'eye define', 'eye define knee', 'eye define knee entire', 'eye define knee entire adult', 'eye define knee entire adult life', 'define', 'define knee', 'define knee entire', 'define knee entire adult', 'define knee entire adult life', 'knee', 'knee entire', 'knee entire adult', 'knee entire adult life', 'entire', 'entire adult', 'entire adult life', 'adult', 'adult life', 'life']",0,0,0,1,0,0,0.2857142857142857
145834,I was so nervous and having a panic attack before surgery and he handled it so well,0,nervous have panic attack surgery handle,"['nervous', 'nervous have', 'nervous have panic', 'nervous have panic attack', 'nervous have panic attack surgery', 'nervous have panic attack surgery handle', 'have', 'have panic', 'have panic attack', 'have panic attack surgery', 'have panic attack surgery handle', 'panic', 'panic attack', 'panic attack surgery', 'panic attack surgery handle', 'attack', 'attack surgery', 'attack surgery handle', 'surgery', 'surgery handle', 'handle']",1,0,0,0,0,0,0.2857142857142857
162071,"Immediately after taking my bandage off, my nose was so swollen and I'll admit, I was nervous.",1,immediately take bandage nose swell ill admit nervous,"['immediately', 'immediately take', 'immediately take bandage', 'immediately take bandage nose', 'immediately take bandage nose swell', 'immediately take bandage nose swell ill', 'immediately take bandage nose swell ill admit', 'immediately take bandage nose swell ill admit nervous', 'take', 'take bandage', 'take bandage nose', 'take bandage nose swell', 'take bandage nose swell ill', 'take bandage nose swell ill admit', 'take bandage nose swell ill admit nervous', 'bandage', 'bandage nose', 'bandage nose swell', 'bandage nose swell ill', 'bandage nose swell ill admit', 'bandage nose swell ill admit nervous', 'nose', 'nose swell', 'nose swell ill', 'nose swell ill admit', 'nose swell ill admit nervous', 'swell', 'swell ill', 'swell ill admit', 'swell ill admit nervous', 'ill', 'ill admit', 'ill admit nervous', 'admit', 'admit nervous', 'nervous']",1,0,0,0,0,0,0.2857142857142857
73721,He also tightened up my eyes which took about 10 years off me.,0,tighten eye take,"['tighten', 'tighten eye', 'tighten eye take', 'eye', 'eye take', 'take']",0,0,0,1,0,0,0.2857142857142857
120931,I was able to see my results underneath my eye immediately after the fillers..,0,able result underneath eye immediately tiller,"['able', 'able result', 'able result underneath', 'able result underneath eye', 'able result underneath eye immediately', 'able result underneath eye immediately tiller', 'result', 'result underneath', 'result underneath eye', 'result underneath eye immediately', 'result underneath eye immediately tiller', 'underneath', 'underneath eye', 'underneath eye immediately', 'underneath eye immediately tiller', 'eye', 'eye immediately', 'eye immediately tiller', 'immediately', 'immediately tiller', 'tiller']",0,0,0,1,0,0,0.2857142857142857
104147,He also does co2 fractional laser with the eye surgery if the patient wants it.,0,co functional laser eye surgery patient want,"['co', 'co functional', 'co functional laser', 'co functional laser eye', 'co functional laser eye surgery', 'co functional laser eye surgery patient', 'co functional laser eye surgery patient want', 'functional', 'functional laser', 'functional laser eye', 'functional laser eye surgery', 'functional laser eye surgery patient', 'functional laser eye surgery patient want', 'laser', 'laser eye', 'laser eye surgery', 'laser eye surgery patient', 'laser eye surgery patient want', 'eye', 'eye surgery', 'eye surgery patient', 'eye surgery patient want', 'surgery', 'surgery patient', 'surgery patient want', 'patient', 'patient want', 'want']",0,0,0,1,0,0,0.2857142857142857
168324,This experience has devastated my every waking and sleeping hour and I would do anything to return my eyes to their natural state.,1,experience devastate wake sleeping hour return eye natural state,"['experience', 'experience devastate', 'experience devastate wake', 'experience devastate wake sleeping', 'experience devastate wake sleeping hour', 'experience devastate wake sleeping hour return', 'experience devastate wake sleeping hour return eye', 'experience devastate wake sleeping hour return eye natural', 'experience devastate wake sleeping hour return eye natural state', 'devastate', 'devastate wake', 'devastate wake sleeping', 'devastate wake sleeping hour', 'devastate wake sleeping hour return', 'devastate wake sleeping hour return eye', 'devastate wake sleeping hour return eye natural', 'devastate wake sleeping hour return eye natural state', 'wake', 'wake sleeping', 'wake sleeping hour', 'wake sleeping hour return', 'wake sleeping hour return eye', 'wake sleeping hour return eye natural', 'wake sleeping hour return eye natural state', 'sleeping', 'sleeping hour', 'sleeping hour return', 'sleeping hour return eye', 'sleeping hour return eye natural', 'sleeping hour return eye natural state', 'hour', 'hour return', 'hour return eye', 'hour return eye natural', 'hour return eye natural state', 'return', 'return eye', 'return eye natural', 'return eye natural state', 'eye', 'eye natural', 'eye natural state', 'natural', 'natural state', 'state']",0,0,0,1,0,0,0.2857142857142857
167752,"I was nervous, scared, I don't know what to expect but everyone from Tammy from Rachel helping me through the phone.",0,nervous scare know expect tommy rachel help phone,"['nervous', 'nervous scare', 'nervous scare know', 'nervous scare know expect', 'nervous scare know expect tommy', 'nervous scare know expect tommy rachel', 'nervous scare know expect tommy rachel help', 'nervous scare know expect tommy rachel help phone', 'scare', 'scare know', 'scare know expect', 'scare know expect tommy', 'scare know expect tommy rachel', 'scare know expect tommy rachel help', 'scare know expect tommy rachel help phone', 'know', 'know expect', 'know expect tommy', 'know expect tommy rachel', 'know expect tommy rachel help', 'know expect tommy rachel help phone', 'expect', 'expect tommy', 'expect tommy rachel', 'expect tommy rachel help', 'expect tommy rachel help phone', 'tommy', 'tommy rachel', 'tommy rachel help', 'tommy rachel help phone', 'rachel', 'rachel help', 'rachel help phone', 'help', 'help phone', 'phone']",1,0,0,0,0,0,0.2857142857142857
85523,He made me feel very comfortable (especially with the fact I had a needle near my eye).,0,feel comfortable especially fact needle near eye,"['feel', 'feel comfortable', 'feel comfortable especially', 'feel comfortable especially fact', 'feel comfortable especially fact needle', 'feel comfortable especially fact needle near', 'feel comfortable especially fact needle near eye', 'comfortable', 'comfortable especially', 'comfortable especially fact', 'comfortable especially fact needle', 'comfortable especially fact needle near', 'comfortable especially fact needle near eye', 'especially', 'especially fact', 'especially fact needle', 'especially fact needle near', 'especially fact needle near eye', 'fact', 'fact needle', 'fact needle near', 'fact needle near eye', 'needle', 'needle near', 'needle near eye', 'near', 'near eye', 'eye']",0,0,0,1,0,0,0.2857142857142857
155639,I also appreciated how Capital Eye Consultants disclosed my total cost of the surgery in advance.,0,appreciate capital eye adviser disclose total cost surgery advance,"['appreciate', 'appreciate capital', 'appreciate capital eye', 'appreciate capital eye adviser', 'appreciate capital eye adviser disclose', 'appreciate capital eye adviser disclose total', 'appreciate capital eye adviser disclose total cost', 'appreciate capital eye adviser disclose total cost surgery', 'appreciate capital eye adviser disclose total cost surgery advance', 'capital', 'capital eye', 'capital eye adviser', 'capital eye adviser disclose', 'capital eye adviser disclose total', 'capital eye adviser disclose total cost', 'capital eye adviser disclose total cost surgery', 'capital eye adviser disclose total cost surgery advance', 'eye', 'eye adviser', 'eye adviser disclose', 'eye adviser disclose total', 'eye adviser disclose total cost', 'eye adviser disclose total cost surgery', 'eye adviser disclose total cost surgery advance', 'adviser', 'adviser disclose', 'adviser disclose total', 'adviser disclose total cost', 'adviser disclose total cost surgery', 'adviser disclose total cost surgery advance', 'disclose', 'disclose total', 'disclose total cost', 'disclose total cost surgery', 'disclose total cost surgery advance', 'total', 'total cost', 'total cost surgery', 'total cost surgery advance', 'cost', 'cost surgery', 'cost surgery advance', 'surgery', 'surgery advance', 'advance']",0,0,0,1,0,0,0.2857142857142857
184076,their so called treatments to treat my under eyes which they didn't treat at all here,1,call treatment treat eye treat,"['call', 'call treatment', 'call treatment treat', 'call treatment treat eye', 'call treatment treat eye treat', 'treatment', 'treatment treat', 'treatment treat eye', 'treatment treat eye treat', 'treat', 'treat eye', 'treat eye treat', 'eye', 'eye treat', 'treat']",0,0,0,1,0,0,0.2857142857142857
77128,He saw me frequently and put in a temporary stitch to protect my eye.,0,see frequently temporary stitch protect eye,"['see', 'see frequently', 'see frequently temporary', 'see frequently temporary stitch', 'see frequently temporary stitch protect', 'see frequently temporary stitch protect eye', 'frequently', 'frequently temporary', 'frequently temporary stitch', 'frequently temporary stitch protect', 'frequently temporary stitch protect eye', 'temporary', 'temporary stitch', 'temporary stitch protect', 'temporary stitch protect eye', 'stitch', 'stitch protect', 'stitch protect eye', 'protect', 'protect eye', 'eye']",0,0,0,1,0,0,0.2857142857142857
188712,This has helped with my TMJ/ teeth grinding   laugh lines / corners around eyes.,0,help thulium tooth grind laugh line corner eye,"['help', 'help thulium', 'help thulium tooth', 'help thulium tooth grind', 'help thulium tooth grind laugh', 'help thulium tooth grind laugh line', 'help thulium tooth grind laugh line corner', 'help thulium tooth grind laugh line corner eye', 'thulium', 'thulium tooth', 'thulium tooth grind', 'thulium tooth grind laugh', 'thulium tooth grind laugh line', 'thulium tooth grind laugh line corner', 'thulium tooth grind laugh line corner eye', 'tooth', 'tooth grind', 'tooth grind laugh', 'tooth grind laugh line', 'tooth grind laugh line corner', 'tooth grind laugh line corner eye', 'grind', 'grind laugh', 'grind laugh line', 'grind laugh line corner', 'grind laugh line corner eye', 'laugh', 'laugh line', 'laugh line corner', 'laugh line corner eye', 'line', 'line corner', 'line corner eye', 'corner', 'corner eye', 'eye']",0,0,0,1,0,0,0.2857142857142857
158758,The full disclosure on their end was highly appreciated as I was very nervous about the recovery process,0,disclosure end highly appreciate nervous recovery process,"['disclosure', 'disclosure end', 'disclosure end highly', 'disclosure end highly appreciate', 'disclosure end highly appreciate nervous', 'disclosure end highly appreciate nervous recovery', 'disclosure end highly appreciate nervous recovery process', 'end', 'end highly', 'end highly appreciate', 'end highly appreciate nervous', 'end highly appreciate nervous recovery', 'end highly appreciate nervous recovery process', 'highly', 'highly appreciate', 'highly appreciate nervous', 'highly appreciate nervous recovery', 'highly appreciate nervous recovery process', 'appreciate', 'appreciate nervous', 'appreciate nervous recovery', 'appreciate nervous recovery process', 'nervous', 'nervous recovery', 'nervous recovery process', 'recovery', 'recovery process', 'process']",1,0,0,0,0,0,0.2857142857142857
139608,"She just wanted a second set of eyes, and he didn't support her.",1,want set eye support,"['want', 'want set', 'want set eye', 'want set eye support', 'set', 'set eye', 'set eye support', 'eye', 'eye support', 'support']",0,0,0,1,0,0,0.2857142857142857
90357,and has an EXCELLENT artistic eye.,0,excellent artistic eye,"['excellent', 'excellent artistic', 'excellent artistic eye', 'artistic', 'artistic eye', 'eye']",0,0,0,1,0,0,0.2857142857142857
160426,It helped slightly but the lump stayed fairly visible under my eye for at least another 2 weeks.,1,help slightly lump stay fairly visible eye,"['help', 'help slightly', 'help slightly lump', 'help slightly lump stay', 'help slightly lump stay fairly', 'help slightly lump stay fairly visible', 'help slightly lump stay fairly visible eye', 'slightly', 'slightly lump', 'slightly lump stay', 'slightly lump stay fairly', 'slightly lump stay fairly visible', 'slightly lump stay fairly visible eye', 'lump', 'lump stay', 'lump stay fairly', 'lump stay fairly visible', 'lump stay fairly visible eye', 'stay', 'stay fairly', 'stay fairly visible', 'stay fairly visible eye', 'fairly', 'fairly visible', 'fairly visible eye', 'visible', 'visible eye', 'eye']",0,0,0,1,0,0,0.2857142857142857
120167,23 year old female (: I have always hated how angry/tired my eyes looked due to the excess skin ontop of my eyelid.,1,year old female hat angrytired eye look excess skin eyelid,"['year', 'year old', 'year old female', 'year old female hat', 'year old female hat angrytired', 'year old female hat angrytired eye', 'year old female hat angrytired eye look', 'year old female hat angrytired eye look excess', 'year old female hat angrytired eye look excess skin', 'year old female hat angrytired eye look excess skin eyelid', 'old', 'old female', 'old female hat', 'old female hat angrytired', 'old female hat angrytired eye', 'old female hat angrytired eye look', 'old female hat angrytired eye look excess', 'old female hat angrytired eye look excess skin', 'old female hat angrytired eye look excess skin eyelid', 'female', 'female hat', 'female hat angrytired', 'female hat angrytired eye', 'female hat angrytired eye look', 'female hat angrytired eye look excess', 'female hat angrytired eye look excess skin', 'female hat angrytired eye look excess skin eyelid', 'hat', 'hat angrytired', 'hat angrytired eye', 'hat angrytired eye look', 'hat angrytired eye look excess', 'hat angrytired eye look excess skin', 'hat angrytired eye look excess skin eyelid', 'angrytired', 'angrytired eye', 'angrytired eye look', 'angrytired eye look excess', 'angrytired eye look excess skin', 'angrytired eye look excess skin eyelid', 'eye', 'eye look', 'eye look excess', 'eye look excess skin', 'eye look excess skin eyelid', 'look', 'look excess', 'look excess skin', 'look excess skin eyelid', 'excess', 'excess skin', 'excess skin eyelid', 'skin', 'skin eyelid', 'eyelid']",0,0,0,1,0,0,0.2857142857142857
81845,If your nervous or have concerns he is calming,0,nervous concern calm,"['nervous', 'nervous concern', 'nervous concern calm', 'concern', 'concern calm', 'calm']",1,0,0,0,0,0,0.2857142857142857
143565,"My husband was extremely nervous about the surgery,",1,husband extremely nervous surgery,"['husband', 'husband extremely', 'husband extremely nervous', 'husband extremely nervous surgery', 'extremely', 'extremely nervous', 'extremely nervous surgery', 'nervous', 'nervous surgery', 'surgery']",1,0,0,0,0,0,0.2857142857142857
60080,"He delighted me in his candor, in his way of communicating medical terms in a way that I could understand and he was compassionate and made eye contact and was caring.",0,delight candor way communicate medical term way understand compassionate eye contact dare,"['delight', 'delight candor', 'delight candor way', 'delight candor way communicate', 'delight candor way communicate medical', 'delight candor way communicate medical term', 'delight candor way communicate medical term way', 'delight candor way communicate medical term way understand', 'delight candor way communicate medical term way understand compassionate', 'delight candor way communicate medical term way understand compassionate eye', 'delight candor way communicate medical term way understand compassionate eye contact', 'delight candor way communicate medical term way understand compassionate eye contact dare', 'candor', 'candor way', 'candor way communicate', 'candor way communicate medical', 'candor way communicate medical term', 'candor way communicate medical term way', 'candor way communicate medical term way understand', 'candor way communicate medical term way understand compassionate', 'candor way communicate medical term way understand compassionate eye', 'candor way communicate medical term way understand compassionate eye contact', 'candor way communicate medical term way understand compassionate eye contact dare', 'way', 'way communicate', 'way communicate medical', 'way communicate medical term', 'way communicate medical term way', 'way communicate medical term way understand', 'way communicate medical term way understand compassionate', 'way communicate medical term way understand compassionate eye', 'way communicate medical term way understand compassionate eye contact', 'way communicate medical term way understand compassionate eye contact dare', 'communicate', 'communicate medical', 'communicate medical term', 'communicate medical term way', 'communicate medical term way understand', 'communicate medical term way understand compassionate', 'communicate medical term way understand compassionate eye', 'communicate medical term way understand compassionate eye contact', 'communicate medical term way understand compassionate eye contact dare', 'medical', 'medical term', 'medical term way', 'medical term way understand', 'medical term way understand compassionate', 'medical term way understand compassionate eye', 'medical term way understand compassionate eye contact', 'medical term way understand compassionate eye contact dare', 'term', 'term way', 'term way understand', 'term way understand compassionate', 'term way understand compassionate eye', 'term way understand compassionate eye contact', 'term way understand compassionate eye contact dare', 'way', 'way understand', 'way understand compassionate', 'way understand compassionate eye', 'way understand compassionate eye contact', 'way understand compassionate eye contact dare', 'understand', 'understand compassionate', 'understand compassionate eye', 'understand compassionate eye contact', 'understand compassionate eye contact dare', 'compassionate', 'compassionate eye', 'compassionate eye contact', 'compassionate eye contact dare', 'eye', 'eye contact', 'eye contact dare', 'contact', 'contact dare', 'dare']",0,0,0,1,0,0,0.2857142857142857
154405,but Nurse Tara literally made it a breeze...,0,nurse tar literally breeze,"['nurse', 'nurse tar', 'nurse tar literally', 'nurse tar literally breeze', 'tar', 'tar literally', 'tar literally breeze', 'literally', 'literally breeze', 'breeze']",0,0,0,0,0,1,0.2857142857142857
138607,"experiences, However, I find the GA Eye Physicians to be extremely professional, knowledgeable",0,experience find eye doctor extremely professional knowledgeable,"['experience', 'experience find', 'experience find eye', 'experience find eye doctor', 'experience find eye doctor extremely', 'experience find eye doctor extremely professional', 'experience find eye doctor extremely professional knowledgeable', 'find', 'find eye', 'find eye doctor', 'find eye doctor extremely', 'find eye doctor extremely professional', 'find eye doctor extremely professional knowledgeable', 'eye', 'eye doctor', 'eye doctor extremely', 'eye doctor extremely professional', 'eye doctor extremely professional knowledgeable', 'doctor', 'doctor extremely', 'doctor extremely professional', 'doctor extremely professional knowledgeable', 'extremely', 'extremely professional', 'extremely professional knowledgeable', 'professional', 'professional knowledgeable', 'knowledgeable']",0,0,0,1,0,0,0.2857142857142857
129595,I went into Prp hair restoration feeling nervous and unaware of what to expect.,1,go pp hair restoration feel nervous unaware expect,"['go', 'go pp', 'go pp hair', 'go pp hair restoration', 'go pp hair restoration feel', 'go pp hair restoration feel nervous', 'go pp hair restoration feel nervous unaware', 'go pp hair restoration feel nervous unaware expect', 'pp', 'pp hair', 'pp hair restoration', 'pp hair restoration feel', 'pp hair restoration feel nervous', 'pp hair restoration feel nervous unaware', 'pp hair restoration feel nervous unaware expect', 'hair', 'hair restoration', 'hair restoration feel', 'hair restoration feel nervous', 'hair restoration feel nervous unaware', 'hair restoration feel nervous unaware expect', 'restoration', 'restoration feel', 'restoration feel nervous', 'restoration feel nervous unaware', 'restoration feel nervous unaware expect', 'feel', 'feel nervous', 'feel nervous unaware', 'feel nervous unaware expect', 'nervous', 'nervous unaware', 'nervous unaware expect', 'unaware', 'unaware expect', 'expect']",1,0,0,0,0,0,0.2857142857142857
113988,"I had Lasik done here and while one eye was corrected, the other was never right.",1,eye correct right,"['eye', 'eye correct', 'eye correct right', 'correct', 'correct right', 'right']",0,0,0,1,0,0,0.2857142857142857
128468,I know that I can trust Dr. Admoni with my family?s eye care.,0,know trust dr family eye care,"['know', 'know trust', 'know trust dr', 'know trust dr family', 'know trust dr family eye', 'know trust dr family eye care', 'trust', 'trust dr', 'trust dr family', 'trust dr family eye', 'trust dr family eye care', 'dr', 'dr family', 'dr family eye', 'dr family eye care', 'family', 'family eye', 'family eye care', 'eye', 'eye care', 'care']",0,0,0,1,0,0,0.2857142857142857
155592,2 eye techs interrupted my eye exam asking for misplaced items.,1,eye tear interrupt eye examination ask misplace item,"['eye', 'eye tear', 'eye tear interrupt', 'eye tear interrupt eye', 'eye tear interrupt eye examination', 'eye tear interrupt eye examination ask', 'eye tear interrupt eye examination ask misplace', 'eye tear interrupt eye examination ask misplace item', 'tear', 'tear interrupt', 'tear interrupt eye', 'tear interrupt eye examination', 'tear interrupt eye examination ask', 'tear interrupt eye examination ask misplace', 'tear interrupt eye examination ask misplace item', 'interrupt', 'interrupt eye', 'interrupt eye examination', 'interrupt eye examination ask', 'interrupt eye examination ask misplace', 'interrupt eye examination ask misplace item', 'eye', 'eye examination', 'eye examination ask', 'eye examination ask misplace', 'eye examination ask misplace item', 'examination', 'examination ask', 'examination ask misplace', 'examination ask misplace item', 'ask', 'ask misplace', 'ask misplace item', 'misplace', 'misplace item', 'item']",0,0,0,1,0,0,0.2857142857142857
190667,"They have the same kind of eye for natural looking results, gentle care and making you feel at ease.",0,kind eye natural look result gentle care make feel ease,"['kind', 'kind eye', 'kind eye natural', 'kind eye natural look', 'kind eye natural look result', 'kind eye natural look result gentle', 'kind eye natural look result gentle care', 'kind eye natural look result gentle care make', 'kind eye natural look result gentle care make feel', 'kind eye natural look result gentle care make feel ease', 'eye', 'eye natural', 'eye natural look', 'eye natural look result', 'eye natural look result gentle', 'eye natural look result gentle care', 'eye natural look result gentle care make', 'eye natural look result gentle care make feel', 'eye natural look result gentle care make feel ease', 'natural', 'natural look', 'natural look result', 'natural look result gentle', 'natural look result gentle care', 'natural look result gentle care make', 'natural look result gentle care make feel', 'natural look result gentle care make feel ease', 'look', 'look result', 'look result gentle', 'look result gentle care', 'look result gentle care make', 'look result gentle care make feel', 'look result gentle care make feel ease', 'result', 'result gentle', 'result gentle care', 'result gentle care make', 'result gentle care make feel', 'result gentle care make feel ease', 'gentle', 'gentle care', 'gentle care make', 'gentle care make feel', 'gentle care make feel ease', 'care', 'care make', 'care make feel', 'care make feel ease', 'make', 'make feel', 'make feel ease', 'feel', 'feel ease', 'ease']",0,0,0,1,0,0,0.2857142857142857
184082,"only about how they refused to touch under my eyes at all, NOTHING.",1,refuse touch eye,"['refuse', 'refuse touch', 'refuse touch eye', 'touch', 'touch eye', 'eye']",0,0,0,1,0,0,0.2857142857142857
83598,for an eye lift that he never performed.,1,eye lift perform,"['eye', 'eye lift', 'eye lift perform', 'lift', 'lift perform', 'perform']",0,0,0,1,0,0,0.2857142857142857
118202,I feel wonderful and my eyes looked like they did when I was 30!,0,feel fantastic eye look like,"['feel', 'feel fantastic', 'feel fantastic eye', 'feel fantastic eye look', 'feel fantastic eye look like', 'fantastic', 'fantastic eye', 'fantastic eye look', 'fantastic eye look like', 'eye', 'eye look', 'eye look like', 'look', 'look like', 'like']",0,0,0,1,0,0,0.2857142857142857
141169,"I had questions after my fillers, nervous because you don't really know what to expect, I've never had them before,and was a little worried",1,question tiller nervous know expect ve little worry,"['question', 'question tiller', 'question tiller nervous', 'question tiller nervous know', 'question tiller nervous know expect', 'question tiller nervous know expect ve', 'question tiller nervous know expect ve little', 'question tiller nervous know expect ve little worry', 'tiller', 'tiller nervous', 'tiller nervous know', 'tiller nervous know expect', 'tiller nervous know expect ve', 'tiller nervous know expect ve little', 'tiller nervous know expect ve little worry', 'nervous', 'nervous know', 'nervous know expect', 'nervous know expect ve', 'nervous know expect ve little', 'nervous know expect ve little worry', 'know', 'know expect', 'know expect ve', 'know expect ve little', 'know expect ve little worry', 'expect', 'expect ve', 'expect ve little', 'expect ve little worry', 've', 've little', 've little worry', 'little', 'little worry', 'worry']",1,0,0,0,0,0,0.2857142857142857
106007,"Always friendly and accommodating, I urge you to see Dr. Reyes.",0,friendly accommodation urge dr eye,"['friendly', 'friendly accommodation', 'friendly accommodation urge', 'friendly accommodation urge dr', 'friendly accommodation urge dr eye', 'accommodation', 'accommodation urge', 'accommodation urge dr', 'accommodation urge dr eye', 'urge', 'urge dr', 'urge dr eye', 'dr', 'dr eye', 'eye']",0,0,0,1,0,0,0.2857142857142857
