commentId,comment,classification,comment_processed,word_phrase_list,happen,map,pure,insanity,similarity_score
60041,He explained what needed to happen,0,explain need happen,"['explain', 'explain need', 'explain need happen', 'need', 'need happen', 'happen']",1,0,0,0,0.125
105224,and botched Aston surgeries since then.One of the patients isme. . I do not wish this to happen to ANYONE else!,1,mottle anton forgery throne patient isle not wish happen,"['mottle', 'mottle anton', 'mottle anton forgery', 'mottle anton forgery throne', 'mottle anton forgery throne patient', 'mottle anton forgery throne patient isle', 'mottle anton forgery throne patient isle not', 'mottle anton forgery throne patient isle not wish', 'mottle anton forgery throne patient isle not wish happen', 'anton', 'anton forgery', 'anton forgery throne', 'anton forgery throne patient', 'anton forgery throne patient isle', 'anton forgery throne patient isle not', 'anton forgery throne patient isle not wish', 'anton forgery throne patient isle not wish happen', 'forgery', 'forgery throne', 'forgery throne patient', 'forgery throne patient isle', 'forgery throne patient isle not', 'forgery throne patient isle not wish', 'forgery throne patient isle not wish happen', 'throne', 'throne patient', 'throne patient isle', 'throne patient isle not', 'throne patient isle not wish', 'throne patient isle not wish happen', 'patient', 'patient isle', 'patient isle not', 'patient isle not wish', 'patient isle not wish happen', 'isle', 'isle not', 'isle not wish', 'isle not wish happen', 'not', 'not wish', 'not wish happen', 'wish', 'wish happen', 'happen']",1,0,0,0,0.03636363636363636
130236,and pre-op requirements in order to make the surgery happen on my desired date.,0,prop requirement order surgery happen desire date,"['prop', 'prop requirement', 'prop requirement order', 'prop requirement order surgery', 'prop requirement order surgery happen', 'prop requirement order surgery happen desire', 'prop requirement order surgery happen desire date', 'requirement', 'requirement order', 'requirement order surgery', 'requirement order surgery happen', 'requirement order surgery happen desire', 'requirement order surgery happen desire date', 'order', 'order surgery', 'order surgery happen', 'order surgery happen desire', 'order surgery happen desire date', 'surgery', 'surgery happen', 'surgery happen desire', 'surgery happen desire date', 'happen', 'happen desire', 'happen desire date', 'desire', 'desire date', 'date']",1,0,0,0,0.05263157894736842
134023,"She got an IV going on me on the first try with almost no pain, which never happens!",0,get four go try no pain happen,"['get', 'get four', 'get four go', 'get four go try', 'get four go try no', 'get four go try no pain', 'get four go try no pain happen', 'four', 'four go', 'four go try', 'four go try no', 'four go try no pain', 'four go try no pain happen', 'go', 'go try', 'go try no', 'go try no pain', 'go try no pain happen', 'try', 'try no', 'try no pain', 'try no pain happen', 'no', 'no pain', 'no pain happen', 'pain', 'pain happen', 'happen']",1,0,0,0,0.05263157894736842
138390,In short as a Team they just make things happen and get them done.,0,short team thing happen,"['short', 'short team', 'short team thing', 'short team thing happen', 'team', 'team thing', 'team thing happen', 'thing', 'thing happen', 'happen']",1,0,0,0,0.1
167132,"and exercising ) but this was not enough for him, I am sure this happened due to the influence of",1,exercise not sure happen influence,"['exercise', 'exercise not', 'exercise not sure', 'exercise not sure happen', 'exercise not sure happen influence', 'not', 'not sure', 'not sure happen', 'not sure happen influence', 'sure', 'sure happen', 'sure happen influence', 'happen', 'happen influence', 'influence']",1,0,0,0,0.08
151783,Never met a nurse who gives shots and does an IV that finesseful and without you even knowing it's happening.,0,meet nurse give shoot four finesseful know happen,"['meet', 'meet nurse', 'meet nurse give', 'meet nurse give shoot', 'meet nurse give shoot four', 'meet nurse give shoot four finesseful', 'meet nurse give shoot four finesseful know', 'meet nurse give shoot four finesseful know happen', 'nurse', 'nurse give', 'nurse give shoot', 'nurse give shoot four', 'nurse give shoot four finesseful', 'nurse give shoot four finesseful know', 'nurse give shoot four finesseful know happen', 'give', 'give shoot', 'give shoot four', 'give shoot four finesseful', 'give shoot four finesseful know', 'give shoot four finesseful know happen', 'shoot', 'shoot four', 'shoot four finesseful', 'shoot four finesseful know', 'shoot four finesseful know happen', 'four', 'four finesseful', 'four finesseful know', 'four finesseful know happen', 'finesseful', 'finesseful know', 'finesseful know happen', 'know', 'know happen', 'happen']",1,0,0,0,0.043478260869565216
161194,I spend a lot of money for a medical peeling and nothing happens to my dark spots in my face!!!,1,spend lot money medical peel happen dark spot face,"['spend', 'spend lot', 'spend lot money', 'spend lot money medical', 'spend lot money medical peel', 'spend lot money medical peel happen', 'spend lot money medical peel happen dark', 'spend lot money medical peel happen dark spot', 'spend lot money medical peel happen dark spot face', 'lot', 'lot money', 'lot money medical', 'lot money medical peel', 'lot money medical peel happen', 'lot money medical peel happen dark', 'lot money medical peel happen dark spot', 'lot money medical peel happen dark spot face', 'money', 'money medical', 'money medical peel', 'money medical peel happen', 'money medical peel happen dark', 'money medical peel happen dark spot', 'money medical peel happen dark spot face', 'medical', 'medical peel', 'medical peel happen', 'medical peel happen dark', 'medical peel happen dark spot', 'medical peel happen dark spot face', 'peel', 'peel happen', 'peel happen dark', 'peel happen dark spot', 'peel happen dark spot face', 'happen', 'happen dark', 'happen dark spot', 'happen dark spot face', 'dark', 'dark spot', 'dark spot face', 'spot', 'spot face', 'face']",1,0,0,0,0.03636363636363636
104453,The insanity of Balog attempting to behave as though he cares is laughable.,1,insanity attempt behave care laughable,"['insanity', 'insanity attempt', 'insanity attempt behave', 'insanity attempt behave care', 'insanity attempt behave care laughable', 'attempt', 'attempt behave', 'attempt behave care', 'attempt behave care laughable', 'behave', 'behave care', 'behave care laughable', 'care', 'care laughable', 'laughable']",0,0,0,1,0.08
81605,I was told what was going to happen,0,tell go happen,"['tell', 'tell go', 'tell go happen', 'go', 'go happen', 'happen']",1,0,0,0,0.125
124333,Then the worst happened and the implants bottomed out.,1,bad happen plant,"['bad', 'bad happen', 'bad happen plant', 'happen', 'happen plant', 'plant']",1,0,0,0,0.125
82684,Dr. Segal made sure everything happened with ease,0,sure happen ease,"['sure', 'sure happen', 'sure happen ease', 'happen', 'happen ease', 'ease']",1,0,0,0,0.125
115984,Not only that the support group they have on facebook is pure bullshit.,1,not support group facebook pure bullshit,"['not', 'not support', 'not support group', 'not support group facebook', 'not support group facebook pure', 'not support group facebook pure bullshit', 'support', 'support group', 'support group facebook', 'support group facebook pure', 'support group facebook pure bullshit', 'group', 'group facebook', 'group facebook pure', 'group facebook pure bullshit', 'facebook', 'facebook pure', 'facebook pure bullshit', 'pure', 'pure bullshit', 'bullshit']",0,0,1,0,0.06451612903225806
168336,"I tried to explain how I felt, what had happened, and that I was in misery.",1,try explain feel happen misery,"['try', 'try explain', 'try explain feel', 'try explain feel happen', 'try explain feel happen misery', 'explain', 'explain feel', 'explain feel happen', 'explain feel happen misery', 'feel', 'feel happen', 'feel happen misery', 'happen', 'happen misery', 'misery']",1,0,0,0,0.08
162797,After the surgery everything happened exactly according to the timeline and prospects i had been given.,0,surgery happen precisely accord timeline prospect give,"['surgery', 'surgery happen', 'surgery happen precisely', 'surgery happen precisely accord', 'surgery happen precisely accord timeline', 'surgery happen precisely accord timeline prospect', 'surgery happen precisely accord timeline prospect give', 'happen', 'happen precisely', 'happen precisely accord', 'happen precisely accord timeline', 'happen precisely accord timeline prospect', 'happen precisely accord timeline prospect give', 'precisely', 'precisely accord', 'precisely accord timeline', 'precisely accord timeline prospect', 'precisely accord timeline prospect give', 'accord', 'accord timeline', 'accord timeline prospect', 'accord timeline prospect give', 'timeline', 'timeline prospect', 'timeline prospect give', 'prospect', 'prospect give', 'give']",1,0,0,0,0.05263157894736842
114416,"They also, helped me with getting my PCP to send my referral, which would have not happened timely, if it were not for them.",0,help get pp send referral not happen timely not,"['help', 'help get', 'help get pp', 'help get pp send', 'help get pp send referral', 'help get pp send referral not', 'help get pp send referral not happen', 'help get pp send referral not happen timely', 'help get pp send referral not happen timely not', 'get', 'get pp', 'get pp send', 'get pp send referral', 'get pp send referral not', 'get pp send referral not happen', 'get pp send referral not happen timely', 'get pp send referral not happen timely not', 'pp', 'pp send', 'pp send referral', 'pp send referral not', 'pp send referral not happen', 'pp send referral not happen timely', 'pp send referral not happen timely not', 'send', 'send referral', 'send referral not', 'send referral not happen', 'send referral not happen timely', 'send referral not happen timely not', 'referral', 'referral not', 'referral not happen', 'referral not happen timely', 'referral not happen timely not', 'not', 'not happen', 'not happen timely', 'not happen timely not', 'happen', 'happen timely', 'happen timely not', 'timely', 'timely not', 'not']",1,0,0,0,0.03636363636363636
87054,and pulled my rotten tooth before I even realized what had happened.,0,pull rotten tooth realize happen,"['pull', 'pull rotten', 'pull rotten tooth', 'pull rotten tooth realize', 'pull rotten tooth realize happen', 'rotten', 'rotten tooth', 'rotten tooth realize', 'rotten tooth realize happen', 'tooth', 'tooth realize', 'tooth realize happen', 'realize', 'realize happen', 'happen']",1,0,0,0,0.08
72729,"Dr. Rich Castellano listened to my cautious nature, and allowed my transformation to happen gradually.",0,listen cautious nature allow transformation happen gradually,"['listen', 'listen cautious', 'listen cautious nature', 'listen cautious nature allow', 'listen cautious nature allow transformation', 'listen cautious nature allow transformation happen', 'listen cautious nature allow transformation happen gradually', 'cautious', 'cautious nature', 'cautious nature allow', 'cautious nature allow transformation', 'cautious nature allow transformation happen', 'cautious nature allow transformation happen gradually', 'nature', 'nature allow', 'nature allow transformation', 'nature allow transformation happen', 'nature allow transformation happen gradually', 'allow', 'allow transformation', 'allow transformation happen', 'allow transformation happen gradually', 'transformation', 'transformation happen', 'transformation happen gradually', 'happen', 'happen gradually', 'gradually']",1,0,0,0,0.05263157894736842
181026,"It's worth every penny honestly, and I would rather pay a high amount for pure service",0,worth honestly pay high pure service,"['worth', 'worth honestly', 'worth honestly pay', 'worth honestly pay high', 'worth honestly pay high pure', 'worth honestly pay high pure service', 'honestly', 'honestly pay', 'honestly pay high', 'honestly pay high pure', 'honestly pay high pure service', 'pay', 'pay high', 'pay high pure', 'pay high pure service', 'high', 'high pure', 'high pure service', 'pure', 'pure service', 'service']",0,0,1,0,0.06451612903225806
186357,and don't forget to book your next appt which was so inappropriate being what just happened.,1,forget book apt inappropriate happen,"['forget', 'forget book', 'forget book apt', 'forget book apt inappropriate', 'forget book apt inappropriate happen', 'book', 'book apt', 'book apt inappropriate', 'book apt inappropriate happen', 'apt', 'apt inappropriate', 'apt inappropriate happen', 'inappropriate', 'inappropriate happen', 'happen']",1,0,0,0,0.08
133248,"Chernoff has been helping me for a little over a year with this injury, and its almost like it never even happened now.",0,chernoff help injury like happen,"['chernoff', 'chernoff help', 'chernoff help injury', 'chernoff help injury like', 'chernoff help injury like happen', 'help', 'help injury', 'help injury like', 'help injury like happen', 'injury', 'injury like', 'injury like happen', 'like', 'like happen', 'happen']",1,0,0,0,0.08
181388,What happened?,1,happen,['happen'],1,0,0,0,0.18181818181818182
113137,"I had an old tattoo I wanted removed, and with the latest laser technology, Dr. Langdon made it happen.",0,old tattoo want remove late laser technology happen,"['old', 'old tattoo', 'old tattoo want', 'old tattoo want remove', 'old tattoo want remove late', 'old tattoo want remove late laser', 'old tattoo want remove late laser technology', 'old tattoo want remove late laser technology happen', 'tattoo', 'tattoo want', 'tattoo want remove', 'tattoo want remove late', 'tattoo want remove late laser', 'tattoo want remove late laser technology', 'tattoo want remove late laser technology happen', 'want', 'want remove', 'want remove late', 'want remove late laser', 'want remove late laser technology', 'want remove late laser technology happen', 'remove', 'remove late', 'remove late laser', 'remove late laser technology', 'remove late laser technology happen', 'late', 'late laser', 'late laser technology', 'late laser technology happen', 'laser', 'laser technology', 'laser technology happen', 'technology', 'technology happen', 'happen']",1,0,0,0,0.043478260869565216
168869,Had to call back several times for this to happen,1,time happen,"['time', 'time happen', 'happen']",1,0,0,0,0.15384615384615385
110982,He is a gentle and kind man who happens to also be a terrific doctor.,0,gentle kind man happen terrific,"['gentle', 'gentle kind', 'gentle kind man', 'gentle kind man happen', 'gentle kind man happen terrific', 'kind', 'kind man', 'kind man happen', 'kind man happen terrific', 'man', 'man happen', 'man happen terrific', 'happen', 'happen terrific', 'terrific']",1,0,0,0,0.08
179691,I didn't think my surgery was going to happen but I got in Dec 22!,0,think surgery go happen get december,"['think', 'think surgery', 'think surgery go', 'think surgery go happen', 'think surgery go happen get', 'think surgery go happen get december', 'surgery', 'surgery go', 'surgery go happen', 'surgery go happen get', 'surgery go happen get december', 'go', 'go happen', 'go happen get', 'go happen get december', 'happen', 'happen get', 'happen get december', 'get', 'get december', 'december']",1,0,0,0,0.06451612903225806
88754,for my son in order to continue with his treatment and just never happened.,1,son order continue treatment happen,"['son', 'son order', 'son order continue', 'son order continue treatment', 'son order continue treatment happen', 'order', 'order continue', 'order continue treatment', 'order continue treatment happen', 'continue', 'continue treatment', 'continue treatment happen', 'treatment', 'treatment happen', 'happen']",1,0,0,0,0.08
128979,He was very good at listening to what result I wanted but then used his experience to make it happen.,0,good listen result want experience happen,"['good', 'good listen', 'good listen result', 'good listen result want', 'good listen result want experience', 'good listen result want experience happen', 'listen', 'listen result', 'listen result want', 'listen result want experience', 'listen result want experience happen', 'result', 'result want', 'result want experience', 'result want experience happen', 'want', 'want experience', 'want experience happen', 'experience', 'experience happen', 'happen']",1,0,0,0,0.06451612903225806
191087,"I underwent a Lipo360 BBL under the care of an exceptional surgeon, Dr. Alexander Earle at Pure Plastic Surgery,",0,undergo lip bal care exceptional surgeon pure plastic surgery,"['undergo', 'undergo lip', 'undergo lip bal', 'undergo lip bal care', 'undergo lip bal care exceptional', 'undergo lip bal care exceptional surgeon', 'undergo lip bal care exceptional surgeon pure', 'undergo lip bal care exceptional surgeon pure plastic', 'undergo lip bal care exceptional surgeon pure plastic surgery', 'lip', 'lip bal', 'lip bal care', 'lip bal care exceptional', 'lip bal care exceptional surgeon', 'lip bal care exceptional surgeon pure', 'lip bal care exceptional surgeon pure plastic', 'lip bal care exceptional surgeon pure plastic surgery', 'bal', 'bal care', 'bal care exceptional', 'bal care exceptional surgeon', 'bal care exceptional surgeon pure', 'bal care exceptional surgeon pure plastic', 'bal care exceptional surgeon pure plastic surgery', 'care', 'care exceptional', 'care exceptional surgeon', 'care exceptional surgeon pure', 'care exceptional surgeon pure plastic', 'care exceptional surgeon pure plastic surgery', 'exceptional', 'exceptional surgeon', 'exceptional surgeon pure', 'exceptional surgeon pure plastic', 'exceptional surgeon pure plastic surgery', 'surgeon', 'surgeon pure', 'surgeon pure plastic', 'surgeon pure plastic surgery', 'pure', 'pure plastic', 'pure plastic surgery', 'plastic', 'plastic surgery', 'surgery']",0,0,1,0,0.03636363636363636
166162,He assured me that would not happen and his promise was kept.,0,assure not happen promise keep,"['assure', 'assure not', 'assure not happen', 'assure not happen promise', 'assure not happen promise keep', 'not', 'not happen', 'not happen promise', 'not happen promise keep', 'happen', 'happen promise', 'happen promise keep', 'promise', 'promise keep', 'keep']",1,0,0,0,0.08
109096,Explaining the procedure and what was happening while she operated.,0,explain procedure happen operate,"['explain', 'explain procedure', 'explain procedure happen', 'explain procedure happen operate', 'procedure', 'procedure happen', 'procedure happen operate', 'happen', 'happen operate', 'operate']",1,0,0,0,0.1
176354,Returning for a second visit would have been inconvenient enough but paying for it was not going to happen.,1,return visit inconvenient pay not go happen,"['return', 'return visit', 'return visit inconvenient', 'return visit inconvenient pay', 'return visit inconvenient pay not', 'return visit inconvenient pay not go', 'return visit inconvenient pay not go happen', 'visit', 'visit inconvenient', 'visit inconvenient pay', 'visit inconvenient pay not', 'visit inconvenient pay not go', 'visit inconvenient pay not go happen', 'inconvenient', 'inconvenient pay', 'inconvenient pay not', 'inconvenient pay not go', 'inconvenient pay not go happen', 'pay', 'pay not', 'pay not go', 'pay not go happen', 'not', 'not go', 'not go happen', 'go', 'go happen', 'happen']",1,0,0,0,0.05263157894736842
188984,one visit with a clear path going forward to prevent it from happening again.,0,visit clear path go forward prevent happen,"['visit', 'visit clear', 'visit clear path', 'visit clear path go', 'visit clear path go forward', 'visit clear path go forward prevent', 'visit clear path go forward prevent happen', 'clear', 'clear path', 'clear path go', 'clear path go forward', 'clear path go forward prevent', 'clear path go forward prevent happen', 'path', 'path go', 'path go forward', 'path go forward prevent', 'path go forward prevent happen', 'go', 'go forward', 'go forward prevent', 'go forward prevent happen', 'forward', 'forward prevent', 'forward prevent happen', 'prevent', 'prevent happen', 'happen']",1,0,0,0,0.05263157894736842
92066,"so I waited 60 minutes before I approached the front desk to ask about my appt, because I understand things happen,",1,wait approach desk ask apt understand thing happen,"['wait', 'wait approach', 'wait approach desk', 'wait approach desk ask', 'wait approach desk ask apt', 'wait approach desk ask apt understand', 'wait approach desk ask apt understand thing', 'wait approach desk ask apt understand thing happen', 'approach', 'approach desk', 'approach desk ask', 'approach desk ask apt', 'approach desk ask apt understand', 'approach desk ask apt understand thing', 'approach desk ask apt understand thing happen', 'desk', 'desk ask', 'desk ask apt', 'desk ask apt understand', 'desk ask apt understand thing', 'desk ask apt understand thing happen', 'ask', 'ask apt', 'ask apt understand', 'ask apt understand thing', 'ask apt understand thing happen', 'apt', 'apt understand', 'apt understand thing', 'apt understand thing happen', 'understand', 'understand thing', 'understand thing happen', 'thing', 'thing happen', 'happen']",1,0,0,0,0.043478260869565216
187833,Not happening Dr. Mark Mofid owes me $18k a refund.,1,not happen mark move owe k refund,"['not', 'not happen', 'not happen mark', 'not happen mark move', 'not happen mark move owe', 'not happen mark move owe k', 'not happen mark move owe k refund', 'happen', 'happen mark', 'happen mark move', 'happen mark move owe', 'happen mark move owe k', 'happen mark move owe k refund', 'mark', 'mark move', 'mark move owe', 'mark move owe k', 'mark move owe k refund', 'move', 'move owe', 'move owe k', 'move owe k refund', 'owe', 'owe k', 'owe k refund', 'k', 'k refund', 'refund']",1,0,0,0,0.05263157894736842
142740,"Her comments were quite frankly scary .She literally said, under her breath, ""wait until you see what is going to happen to your skin "".......",1,comment honestly scar literally say breath wait go happen skin,"['comment', 'comment honestly', 'comment honestly scar', 'comment honestly scar literally', 'comment honestly scar literally say', 'comment honestly scar literally say breath', 'comment honestly scar literally say breath wait', 'comment honestly scar literally say breath wait go', 'comment honestly scar literally say breath wait go happen', 'comment honestly scar literally say breath wait go happen skin', 'honestly', 'honestly scar', 'honestly scar literally', 'honestly scar literally say', 'honestly scar literally say breath', 'honestly scar literally say breath wait', 'honestly scar literally say breath wait go', 'honestly scar literally say breath wait go happen', 'honestly scar literally say breath wait go happen skin', 'scar', 'scar literally', 'scar literally say', 'scar literally say breath', 'scar literally say breath wait', 'scar literally say breath wait go', 'scar literally say breath wait go happen', 'scar literally say breath wait go happen skin', 'literally', 'literally say', 'literally say breath', 'literally say breath wait', 'literally say breath wait go', 'literally say breath wait go happen', 'literally say breath wait go happen skin', 'say', 'say breath', 'say breath wait', 'say breath wait go', 'say breath wait go happen', 'say breath wait go happen skin', 'breath', 'breath wait', 'breath wait go', 'breath wait go happen', 'breath wait go happen skin', 'wait', 'wait go', 'wait go happen', 'wait go happen skin', 'go', 'go happen', 'go happen skin', 'happen', 'happen skin', 'skin']",1,0,0,0,0.03076923076923077
118591,Make you fearful what would happen if a post procedure emergency occurred.,1,fearful happen post procedure emergency occur,"['fearful', 'fearful happen', 'fearful happen post', 'fearful happen post procedure', 'fearful happen post procedure emergency', 'fearful happen post procedure emergency occur', 'happen', 'happen post', 'happen post procedure', 'happen post procedure emergency', 'happen post procedure emergency occur', 'post', 'post procedure', 'post procedure emergency', 'post procedure emergency occur', 'procedure', 'procedure emergency', 'procedure emergency occur', 'emergency', 'emergency occur', 'occur']",1,0,0,0,0.06451612903225806
162962,I was kept aware of what was going on and what was going to be happening.,0,keep aware go go happen,"['keep', 'keep aware', 'keep aware go', 'keep aware go go', 'keep aware go go happen', 'aware', 'aware go', 'aware go go', 'aware go go happen', 'go', 'go go', 'go go happen', 'go', 'go happen', 'happen']",1,0,0,0,0.08
186165,When I asked what had happened Dr Odell left the room running scared.,1,ask happen leave room run scare,"['ask', 'ask happen', 'ask happen leave', 'ask happen leave room', 'ask happen leave room run', 'ask happen leave room run scare', 'happen', 'happen leave', 'happen leave room', 'happen leave room run', 'happen leave room run scare', 'leave', 'leave room', 'leave room run', 'leave room run scare', 'room', 'room run', 'room run scare', 'run', 'run scare', 'scare']",1,0,0,0,0.06451612903225806
173185,A big issue that happened that ruined my post-op recovery,1,big issue happen ruin rostov recovery,"['big', 'big issue', 'big issue happen', 'big issue happen ruin', 'big issue happen ruin rostov', 'big issue happen ruin rostov recovery', 'issue', 'issue happen', 'issue happen ruin', 'issue happen ruin rostov', 'issue happen ruin rostov recovery', 'happen', 'happen ruin', 'happen ruin rostov', 'happen ruin rostov recovery', 'ruin', 'ruin rostov', 'ruin rostov recovery', 'rostov', 'rostov recovery', 'recovery']",1,0,0,0,0.06451612903225806
90475,"The reason this happens is, is that he tries to get everyone in",0,reason happen try,"['reason', 'reason happen', 'reason happen try', 'happen', 'happen try', 'try']",1,0,0,0,0.125
99114,Every detail was explained before my surgery to the what will happen and what could happen.,0,detail explain surgery happen happen,"['detail', 'detail explain', 'detail explain surgery', 'detail explain surgery happen', 'detail explain surgery happen happen', 'explain', 'explain surgery', 'explain surgery happen', 'explain surgery happen happen', 'surgery', 'surgery happen', 'surgery happen happen', 'happen', 'happen happen', 'happen']",1,0,0,0,0.08
121239,"and pre-op are how it happened, except I did not have pain or need for pain relief medication.",0,prop happen not pain need pain relief meditation,"['prop', 'prop happen', 'prop happen not', 'prop happen not pain', 'prop happen not pain need', 'prop happen not pain need pain', 'prop happen not pain need pain relief', 'prop happen not pain need pain relief meditation', 'happen', 'happen not', 'happen not pain', 'happen not pain need', 'happen not pain need pain', 'happen not pain need pain relief', 'happen not pain need pain relief meditation', 'not', 'not pain', 'not pain need', 'not pain need pain', 'not pain need pain relief', 'not pain need pain relief meditation', 'pain', 'pain need', 'pain need pain', 'pain need pain relief', 'pain need pain relief meditation', 'need', 'need pain', 'need pain relief', 'need pain relief meditation', 'pain', 'pain relief', 'pain relief meditation', 'relief', 'relief meditation', 'meditation']",1,0,0,0,0.043478260869565216
190052,"If anyone is looking for a place but are not sure, you will never go wrong with Pure Plastics!!",0,look place not sure wrong pure plastic,"['look', 'look place', 'look place not', 'look place not sure', 'look place not sure wrong', 'look place not sure wrong pure', 'look place not sure wrong pure plastic', 'place', 'place not', 'place not sure', 'place not sure wrong', 'place not sure wrong pure', 'place not sure wrong pure plastic', 'not', 'not sure', 'not sure wrong', 'not sure wrong pure', 'not sure wrong pure plastic', 'sure', 'sure wrong', 'sure wrong pure', 'sure wrong pure plastic', 'wrong', 'wrong pure', 'wrong pure plastic', 'pure', 'pure plastic', 'plastic']",0,0,1,0,0.05263157894736842
162454,Which I understand I signed the paper however you would have never thought this would have happened.,1,understand sign paper think happen,"['understand', 'understand sign', 'understand sign paper', 'understand sign paper think', 'understand sign paper think happen', 'sign', 'sign paper', 'sign paper think', 'sign paper think happen', 'paper', 'paper think', 'paper think happen', 'think', 'think happen', 'happen']",1,0,0,0,0.08
114287,"Waiting room is amazing and staff is very nice, took a little while to be seen by the actual doctor but that happens everywhere.",0,wait room amaze staff nice take little see actual happen,"['wait', 'wait room', 'wait room amaze', 'wait room amaze staff', 'wait room amaze staff nice', 'wait room amaze staff nice take', 'wait room amaze staff nice take little', 'wait room amaze staff nice take little see', 'wait room amaze staff nice take little see actual', 'wait room amaze staff nice take little see actual happen', 'room', 'room amaze', 'room amaze staff', 'room amaze staff nice', 'room amaze staff nice take', 'room amaze staff nice take little', 'room amaze staff nice take little see', 'room amaze staff nice take little see actual', 'room amaze staff nice take little see actual happen', 'amaze', 'amaze staff', 'amaze staff nice', 'amaze staff nice take', 'amaze staff nice take little', 'amaze staff nice take little see', 'amaze staff nice take little see actual', 'amaze staff nice take little see actual happen', 'staff', 'staff nice', 'staff nice take', 'staff nice take little', 'staff nice take little see', 'staff nice take little see actual', 'staff nice take little see actual happen', 'nice', 'nice take', 'nice take little', 'nice take little see', 'nice take little see actual', 'nice take little see actual happen', 'take', 'take little', 'take little see', 'take little see actual', 'take little see actual happen', 'little', 'little see', 'little see actual', 'little see actual happen', 'see', 'see actual', 'see actual happen', 'actual', 'actual happen', 'happen']",1,0,0,0,0.03076923076923077
81676,I stood up from the chair like nothing ever happened.,0,stand chair like happen,"['stand', 'stand chair', 'stand chair like', 'stand chair like happen', 'chair', 'chair like', 'chair like happen', 'like', 'like happen', 'happen']",1,0,0,0,0.1
150167,They were going to contact us with the name id a specialist but that never happened either.,1,go contact specialist happen,"['go', 'go contact', 'go contact specialist', 'go contact specialist happen', 'contact', 'contact specialist', 'contact specialist happen', 'specialist', 'specialist happen', 'happen']",1,0,0,0,0.1
151168,"and if that happens, the only person that's going to be in my letter, if I even write one, will be this scumbag.",1,happen person go letter write scumbag,"['happen', 'happen person', 'happen person go', 'happen person go letter', 'happen person go letter write', 'happen person go letter write scumbag', 'person', 'person go', 'person go letter', 'person go letter write', 'person go letter write scumbag', 'go', 'go letter', 'go letter write', 'go letter write scumbag', 'letter', 'letter write', 'letter write scumbag', 'write', 'write scumbag', 'scumbag']",1,0,0,0,0.06451612903225806
188042,"Pure is responsive, professional and provides everything in writing.",0,pure responsive professional provide write,"['pure', 'pure responsive', 'pure responsive professional', 'pure responsive professional provide', 'pure responsive professional provide write', 'responsive', 'responsive professional', 'responsive professional provide', 'responsive professional provide write', 'professional', 'professional provide', 'professional provide write', 'provide', 'provide write', 'write']",0,0,1,0,0.08
137326,Dr. Song was very understandable to me of what was going to happen at surgery.,0,apprehensible go happen surgery,"['apprehensible', 'apprehensible go', 'apprehensible go happen', 'apprehensible go happen surgery', 'go', 'go happen', 'go happen surgery', 'happen', 'happen surgery', 'surgery']",1,0,0,0,0.1
125922,I'm now married and have a beautiful baby boy and it wouldn't have happened without Dr. Nayaks help.,0,married beautiful baby boy happen nay help,"['married', 'married beautiful', 'married beautiful baby', 'married beautiful baby boy', 'married beautiful baby boy happen', 'married beautiful baby boy happen nay', 'married beautiful baby boy happen nay help', 'beautiful', 'beautiful baby', 'beautiful baby boy', 'beautiful baby boy happen', 'beautiful baby boy happen nay', 'beautiful baby boy happen nay help', 'baby', 'baby boy', 'baby boy happen', 'baby boy happen nay', 'baby boy happen nay help', 'boy', 'boy happen', 'boy happen nay', 'boy happen nay help', 'happen', 'happen nay', 'happen nay help', 'nay', 'nay help', 'help']",1,0,0,0,0.05263157894736842
94189,"She also happens to know how to treat tough epidermal contagious disease as well, and with the utmost integrity.",0,happen know treat tough epidermis contagious disease utmost integrity,"['happen', 'happen know', 'happen know treat', 'happen know treat tough', 'happen know treat tough epidermis', 'happen know treat tough epidermis contagious', 'happen know treat tough epidermis contagious disease', 'happen know treat tough epidermis contagious disease utmost', 'happen know treat tough epidermis contagious disease utmost integrity', 'know', 'know treat', 'know treat tough', 'know treat tough epidermis', 'know treat tough epidermis contagious', 'know treat tough epidermis contagious disease', 'know treat tough epidermis contagious disease utmost', 'know treat tough epidermis contagious disease utmost integrity', 'treat', 'treat tough', 'treat tough epidermis', 'treat tough epidermis contagious', 'treat tough epidermis contagious disease', 'treat tough epidermis contagious disease utmost', 'treat tough epidermis contagious disease utmost integrity', 'tough', 'tough epidermis', 'tough epidermis contagious', 'tough epidermis contagious disease', 'tough epidermis contagious disease utmost', 'tough epidermis contagious disease utmost integrity', 'epidermis', 'epidermis contagious', 'epidermis contagious disease', 'epidermis contagious disease utmost', 'epidermis contagious disease utmost integrity', 'contagious', 'contagious disease', 'contagious disease utmost', 'contagious disease utmost integrity', 'disease', 'disease utmost', 'disease utmost integrity', 'utmost', 'utmost integrity', 'integrity']",1,0,0,0,0.03636363636363636
