commentId,comment,classification,comment_processed,word_phrase_list,prescribed,prescribed medicine,medicine,mix,listen,listen look,look,similarity_score
124466,"I couldn't have asked for a better experience, I highly recommend Dr.Pincus to anyone looking to get this procedure done!",0,ask good experience highly recommend drpincus look procedure,"['ask', 'ask good', 'ask good experience', 'ask good experience highly', 'ask good experience highly recommend', 'ask good experience highly recommend drpincus', 'ask good experience highly recommend drpincus look', 'ask good experience highly recommend drpincus look procedure', 'good', 'good experience', 'good experience highly', 'good experience highly recommend', 'good experience highly recommend drpincus', 'good experience highly recommend drpincus look', 'good experience highly recommend drpincus look procedure', 'experience', 'experience highly', 'experience highly recommend', 'experience highly recommend drpincus', 'experience highly recommend drpincus look', 'experience highly recommend drpincus look procedure', 'highly', 'highly recommend', 'highly recommend drpincus', 'highly recommend drpincus look', 'highly recommend drpincus look procedure', 'recommend', 'recommend drpincus', 'recommend drpincus look', 'recommend drpincus look procedure', 'drpincus', 'drpincus look', 'drpincus look procedure', 'look', 'look procedure', 'procedure']",0,0,0,0,0,0,1,0.125
62082,Always willing to listen,0,willing listen,"['willing', 'willing listen', 'listen']",0,0,0,0,1,0,0,0.125
64911,She listens to me and is very concerned about me.,0,listen concerned,"['listen', 'listen concerned', 'concerned']",0,0,0,0,1,0,0,0.125
95989,"Professional, compassionate, friendly, knowledgeable...let me put it this way, I looked forward to coming in",0,professional compassionate friendly knowledgeablelet way look forward come,"['professional', 'professional compassionate', 'professional compassionate friendly', 'professional compassionate friendly knowledgeablelet', 'professional compassionate friendly knowledgeablelet way', 'professional compassionate friendly knowledgeablelet way look', 'professional compassionate friendly knowledgeablelet way look forward', 'professional compassionate friendly knowledgeablelet way look forward come', 'compassionate', 'compassionate friendly', 'compassionate friendly knowledgeablelet', 'compassionate friendly knowledgeablelet way', 'compassionate friendly knowledgeablelet way look', 'compassionate friendly knowledgeablelet way look forward', 'compassionate friendly knowledgeablelet way look forward come', 'friendly', 'friendly knowledgeablelet', 'friendly knowledgeablelet way', 'friendly knowledgeablelet way look', 'friendly knowledgeablelet way look forward', 'friendly knowledgeablelet way look forward come', 'knowledgeablelet', 'knowledgeablelet way', 'knowledgeablelet way look', 'knowledgeablelet way look forward', 'knowledgeablelet way look forward come', 'way', 'way look', 'way look forward', 'way look forward come', 'look', 'look forward', 'look forward come', 'forward', 'forward come', 'come']",0,0,0,0,0,0,1,0.125
62232,She takes the time to listen to her patients and she's concerned for your welfare and all of your family,0,take time listen patient s concerned welfare family,"['take', 'take time', 'take time listen', 'take time listen patient', 'take time listen patient s', 'take time listen patient s concerned', 'take time listen patient s concerned welfare', 'take time listen patient s concerned welfare family', 'time', 'time listen', 'time listen patient', 'time listen patient s', 'time listen patient s concerned', 'time listen patient s concerned welfare', 'time listen patient s concerned welfare family', 'listen', 'listen patient', 'listen patient s', 'listen patient s concerned', 'listen patient s concerned welfare', 'listen patient s concerned welfare family', 'patient', 'patient s', 'patient s concerned', 'patient s concerned welfare', 'patient s concerned welfare family', 's', 's concerned', 's concerned welfare', 's concerned welfare family', 'concerned', 'concerned welfare', 'concerned welfare family', 'welfare', 'welfare family', 'family']",0,0,0,0,1,0,0,0.125
129783,"Right away, I thought his work looked beautiful and natural",0,right away think work look beautiful natural,"['right', 'right away', 'right away think', 'right away think work', 'right away think work look', 'right away think work look beautiful', 'right away think work look beautiful natural', 'away', 'away think', 'away think work', 'away think work look', 'away think work look beautiful', 'away think work look beautiful natural', 'think', 'think work', 'think work look', 'think work look beautiful', 'think work look beautiful natural', 'work', 'work look', 'work look beautiful', 'work look beautiful natural', 'look', 'look beautiful', 'look beautiful natural', 'beautiful', 'beautiful natural', 'natural']",0,0,0,0,0,0,1,0.125
170418,I showed him lots of pictures and honestly got exactly what I was looking for after having the consultations.,0,show lot picture honestly get precisely look have consultation,"['show', 'show lot', 'show lot picture', 'show lot picture honestly', 'show lot picture honestly get', 'show lot picture honestly get precisely', 'show lot picture honestly get precisely look', 'show lot picture honestly get precisely look have', 'show lot picture honestly get precisely look have consultation', 'lot', 'lot picture', 'lot picture honestly', 'lot picture honestly get', 'lot picture honestly get precisely', 'lot picture honestly get precisely look', 'lot picture honestly get precisely look have', 'lot picture honestly get precisely look have consultation', 'picture', 'picture honestly', 'picture honestly get', 'picture honestly get precisely', 'picture honestly get precisely look', 'picture honestly get precisely look have', 'picture honestly get precisely look have consultation', 'honestly', 'honestly get', 'honestly get precisely', 'honestly get precisely look', 'honestly get precisely look have', 'honestly get precisely look have consultation', 'get', 'get precisely', 'get precisely look', 'get precisely look have', 'get precisely look have consultation', 'precisely', 'precisely look', 'precisely look have', 'precisely look have consultation', 'look', 'look have', 'look have consultation', 'have', 'have consultation', 'consultation']",0,0,0,0,0,0,1,0.125
110479,I may look for another doctor.,1,look doctor,"['look', 'look doctor', 'doctor']",0,0,0,0,0,0,1,0.125
102972,Dr. Charlie prescribed me some face creams and they worked for the most part,0,prescribed face dream work,"['prescribed', 'prescribed face', 'prescribed face dream', 'prescribed face dream work', 'face', 'face dream', 'face dream work', 'dream', 'dream work', 'work']",1,0,0,0,0,0,0,0.125
181028,"I feel lighter, happier and even younger because my breasts look like when",0,feel light happy young breast look like,"['feel', 'feel light', 'feel light happy', 'feel light happy young', 'feel light happy young breast', 'feel light happy young breast look', 'feel light happy young breast look like', 'light', 'light happy', 'light happy young', 'light happy young breast', 'light happy young breast look', 'light happy young breast look like', 'happy', 'happy young', 'happy young breast', 'happy young breast look', 'happy young breast look like', 'young', 'young breast', 'young breast look', 'young breast look like', 'breast', 'breast look', 'breast look like', 'look', 'look like', 'like']",0,0,0,0,0,0,1,0.125
158327,"to talk a quick look at the incisions, I could bring him in!",0,talk quick look incision bring,"['talk', 'talk quick', 'talk quick look', 'talk quick look incision', 'talk quick look incision bring', 'quick', 'quick look', 'quick look incision', 'quick look incision bring', 'look', 'look incision', 'look incision bring', 'incision', 'incision bring', 'bring']",0,0,0,0,0,0,1,0.125
97074,"My skin looks firmer, my acne scars are getting much smaller",0,skin look firm acne scar get small,"['skin', 'skin look', 'skin look firm', 'skin look firm acne', 'skin look firm acne scar', 'skin look firm acne scar get', 'skin look firm acne scar get small', 'look', 'look firm', 'look firm acne', 'look firm acne scar', 'look firm acne scar get', 'look firm acne scar get small', 'firm', 'firm acne', 'firm acne scar', 'firm acne scar get', 'firm acne scar get small', 'acne', 'acne scar', 'acne scar get', 'acne scar get small', 'scar', 'scar get', 'scar get small', 'get', 'get small', 'small']",0,0,0,0,0,0,1,0.125
142329,"Great service, nobody tries to convince you to buy things or to do more procedures: the service provider really listens to you.",0,great service try convert buy thing procedure service provider listen,"['great', 'great service', 'great service try', 'great service try convert', 'great service try convert buy', 'great service try convert buy thing', 'great service try convert buy thing procedure', 'great service try convert buy thing procedure service', 'great service try convert buy thing procedure service provider', 'great service try convert buy thing procedure service provider listen', 'service', 'service try', 'service try convert', 'service try convert buy', 'service try convert buy thing', 'service try convert buy thing procedure', 'service try convert buy thing procedure service', 'service try convert buy thing procedure service provider', 'service try convert buy thing procedure service provider listen', 'try', 'try convert', 'try convert buy', 'try convert buy thing', 'try convert buy thing procedure', 'try convert buy thing procedure service', 'try convert buy thing procedure service provider', 'try convert buy thing procedure service provider listen', 'convert', 'convert buy', 'convert buy thing', 'convert buy thing procedure', 'convert buy thing procedure service', 'convert buy thing procedure service provider', 'convert buy thing procedure service provider listen', 'buy', 'buy thing', 'buy thing procedure', 'buy thing procedure service', 'buy thing procedure service provider', 'buy thing procedure service provider listen', 'thing', 'thing procedure', 'thing procedure service', 'thing procedure service provider', 'thing procedure service provider listen', 'procedure', 'procedure service', 'procedure service provider', 'procedure service provider listen', 'service', 'service provider', 'service provider listen', 'provider', 'provider listen', 'listen']",0,0,0,0,1,0,0,0.125
103418,"He made my breasts look like sisters again, I would even recommend him to my daughter",0,breast look like sister recommend daughter,"['breast', 'breast look', 'breast look like', 'breast look like sister', 'breast look like sister recommend', 'breast look like sister recommend daughter', 'look', 'look like', 'look like sister', 'look like sister recommend', 'look like sister recommend daughter', 'like', 'like sister', 'like sister recommend', 'like sister recommend daughter', 'sister', 'sister recommend', 'sister recommend daughter', 'recommend', 'recommend daughter', 'daughter']",0,0,0,0,0,0,1,0.125
166140,but I was so devastated a year ago when I was looking for a new clinic.,1,devastate look new clinic,"['devastate', 'devastate look', 'devastate look new', 'devastate look new clinic', 'look', 'look new', 'look new clinic', 'new', 'new clinic', 'clinic']",0,0,0,0,0,0,1,0.125
115461,Had fractional laser one week ago today - im so very happy - not to brag but I look amazing - the doctor,0,functional laser m happy brag look amaze doctor,"['functional', 'functional laser', 'functional laser m', 'functional laser m happy', 'functional laser m happy brag', 'functional laser m happy brag look', 'functional laser m happy brag look amaze', 'functional laser m happy brag look amaze doctor', 'laser', 'laser m', 'laser m happy', 'laser m happy brag', 'laser m happy brag look', 'laser m happy brag look amaze', 'laser m happy brag look amaze doctor', 'm', 'm happy', 'm happy brag', 'm happy brag look', 'm happy brag look amaze', 'm happy brag look amaze doctor', 'happy', 'happy brag', 'happy brag look', 'happy brag look amaze', 'happy brag look amaze doctor', 'brag', 'brag look', 'brag look amaze', 'brag look amaze doctor', 'look', 'look amaze', 'look amaze doctor', 'amaze', 'amaze doctor', 'doctor']",0,0,0,0,0,0,1,0.125
126996,I encourage anyone thinking of going to him to really reconsider and take a look at the pictures on real self.,1,encourage think go reconsider look picture real self,"['encourage', 'encourage think', 'encourage think go', 'encourage think go reconsider', 'encourage think go reconsider look', 'encourage think go reconsider look picture', 'encourage think go reconsider look picture real', 'encourage think go reconsider look picture real self', 'think', 'think go', 'think go reconsider', 'think go reconsider look', 'think go reconsider look picture', 'think go reconsider look picture real', 'think go reconsider look picture real self', 'go', 'go reconsider', 'go reconsider look', 'go reconsider look picture', 'go reconsider look picture real', 'go reconsider look picture real self', 'reconsider', 'reconsider look', 'reconsider look picture', 'reconsider look picture real', 'reconsider look picture real self', 'look', 'look picture', 'look picture real', 'look picture real self', 'picture', 'picture real', 'picture real self', 'real', 'real self', 'self']",0,0,0,0,0,0,1,0.125
190662,"While people like this can be easily overlooked in matters of most any profession, medicine is the",1,people like easily overlook matter profession medicine,"['people', 'people like', 'people like easily', 'people like easily overlook', 'people like easily overlook matter', 'people like easily overlook matter profession', 'people like easily overlook matter profession medicine', 'like', 'like easily', 'like easily overlook', 'like easily overlook matter', 'like easily overlook matter profession', 'like easily overlook matter profession medicine', 'easily', 'easily overlook', 'easily overlook matter', 'easily overlook matter profession', 'easily overlook matter profession medicine', 'overlook', 'overlook matter', 'overlook matter profession', 'overlook matter profession medicine', 'matter', 'matter profession', 'matter profession medicine', 'profession', 'profession medicine', 'medicine']",0,0,1,0,0,0,0,0.125
178129,"He listened to me, kept my expectations realistic, and did not overpromise.",0,listen keep expectation realistic overpromise,"['listen', 'listen keep', 'listen keep expectation', 'listen keep expectation realistic', 'listen keep expectation realistic overpromise', 'keep', 'keep expectation', 'keep expectation realistic', 'keep expectation realistic overpromise', 'expectation', 'expectation realistic', 'expectation realistic overpromise', 'realistic', 'realistic overpromise', 'overpromise']",0,0,0,0,1,0,0,0.125
96939,i would and will recommend this office to anyone i know looking for any type of oral surgery.,0,recommend office know look type oral surgery,"['recommend', 'recommend office', 'recommend office know', 'recommend office know look', 'recommend office know look type', 'recommend office know look type oral', 'recommend office know look type oral surgery', 'office', 'office know', 'office know look', 'office know look type', 'office know look type oral', 'office know look type oral surgery', 'know', 'know look', 'know look type', 'know look type oral', 'know look type oral surgery', 'look', 'look type', 'look type oral', 'look type oral surgery', 'type', 'type oral', 'type oral surgery', 'oral', 'oral surgery', 'surgery']",0,0,0,0,0,0,1,0.125
125803,Treatment was started immediately and after 3 months my skin has looked the best it has in 3 years.,0,treatment start immediately skin look good,"['treatment', 'treatment start', 'treatment start immediately', 'treatment start immediately skin', 'treatment start immediately skin look', 'treatment start immediately skin look good', 'start', 'start immediately', 'start immediately skin', 'start immediately skin look', 'start immediately skin look good', 'immediately', 'immediately skin', 'immediately skin look', 'immediately skin look good', 'skin', 'skin look', 'skin look good', 'look', 'look good', 'good']",0,0,0,0,0,0,1,0.125
115648,So I guess I will take him to the ER tomorrow to get the antibiotics and pain medicine he needs.,1,guess erbium antibiotic pain medicine need,"['guess', 'guess erbium', 'guess erbium antibiotic', 'guess erbium antibiotic pain', 'guess erbium antibiotic pain medicine', 'guess erbium antibiotic pain medicine need', 'erbium', 'erbium antibiotic', 'erbium antibiotic pain', 'erbium antibiotic pain medicine', 'erbium antibiotic pain medicine need', 'antibiotic', 'antibiotic pain', 'antibiotic pain medicine', 'antibiotic pain medicine need', 'pain', 'pain medicine', 'pain medicine need', 'medicine', 'medicine need', 'need']",0,0,1,0,0,0,0,0.125
185422,Dr Weiss is the only Dr that listened to me when I said I had cancer.,0,dr listen say cancer,"['dr', 'dr listen', 'dr listen say', 'dr listen say cancer', 'listen', 'listen say', 'listen say cancer', 'say', 'say cancer', 'cancer']",0,0,0,0,1,0,0,0.125
129950,Please look at his before and afters for proof of natural results.,0,look proof natural result,"['look', 'look proof', 'look proof natural', 'look proof natural result', 'proof', 'proof natural', 'proof natural result', 'natural', 'natural result', 'result']",0,0,0,0,0,0,1,0.125
188852,I can't believe it how horrible I look.,1,believe atrocious look,"['believe', 'believe atrocious', 'believe atrocious look', 'atrocious', 'atrocious look', 'look']",0,0,0,0,0,0,1,0.125
185871,There is no where else I would recommend if you are looking,0,recommend look,"['recommend', 'recommend look', 'look']",0,0,0,0,0,0,1,0.125
163224,"I always leave here feeling so wonderful and it's because the staff works to not change how you look,",0,leave feel fantastic staff work change look,"['leave', 'leave feel', 'leave feel fantastic', 'leave feel fantastic staff', 'leave feel fantastic staff work', 'leave feel fantastic staff work change', 'leave feel fantastic staff work change look', 'feel', 'feel fantastic', 'feel fantastic staff', 'feel fantastic staff work', 'feel fantastic staff work change', 'feel fantastic staff work change look', 'fantastic', 'fantastic staff', 'fantastic staff work', 'fantastic staff work change', 'fantastic staff work change look', 'staff', 'staff work', 'staff work change', 'staff work change look', 'work', 'work change', 'work change look', 'change', 'change look', 'look']",0,0,0,0,0,0,1,0.125
63067,Very attentive in listening to my complaints,0,attentive listen complaint,"['attentive', 'attentive listen', 'attentive listen complaint', 'listen', 'listen complaint', 'complaint']",0,0,0,0,1,0,0,0.125
116256,"I am completely satisfied with my results, I never thought my stomach would look as good.",0,completely satisfy result think stomach look good,"['completely', 'completely satisfy', 'completely satisfy result', 'completely satisfy result think', 'completely satisfy result think stomach', 'completely satisfy result think stomach look', 'completely satisfy result think stomach look good', 'satisfy', 'satisfy result', 'satisfy result think', 'satisfy result think stomach', 'satisfy result think stomach look', 'satisfy result think stomach look good', 'result', 'result think', 'result think stomach', 'result think stomach look', 'result think stomach look good', 'think', 'think stomach', 'think stomach look', 'think stomach look good', 'stomach', 'stomach look', 'stomach look good', 'look', 'look good', 'good']",0,0,0,0,0,0,1,0.125
142280,He took the time to look above my hemorrhoid area in his office with his flexible sigmoidoscopy.,0,take time look hemorrhoid area office flexible sigmoidoscopy,"['take', 'take time', 'take time look', 'take time look hemorrhoid', 'take time look hemorrhoid area', 'take time look hemorrhoid area office', 'take time look hemorrhoid area office flexible', 'take time look hemorrhoid area office flexible sigmoidoscopy', 'time', 'time look', 'time look hemorrhoid', 'time look hemorrhoid area', 'time look hemorrhoid area office', 'time look hemorrhoid area office flexible', 'time look hemorrhoid area office flexible sigmoidoscopy', 'look', 'look hemorrhoid', 'look hemorrhoid area', 'look hemorrhoid area office', 'look hemorrhoid area office flexible', 'look hemorrhoid area office flexible sigmoidoscopy', 'hemorrhoid', 'hemorrhoid area', 'hemorrhoid area office', 'hemorrhoid area office flexible', 'hemorrhoid area office flexible sigmoidoscopy', 'area', 'area office', 'area office flexible', 'area office flexible sigmoidoscopy', 'office', 'office flexible', 'office flexible sigmoidoscopy', 'flexible', 'flexible sigmoidoscopy', 'sigmoidoscopy']",0,0,0,0,0,0,1,0.125
101074,He asks questions and listens carefully to the answers.,0,ask question listen carefully answer,"['ask', 'ask question', 'ask question listen', 'ask question listen carefully', 'ask question listen carefully answer', 'question', 'question listen', 'question listen carefully', 'question listen carefully answer', 'listen', 'listen carefully', 'listen carefully answer', 'carefully', 'carefully answer', 'answer']",0,0,0,0,1,0,0,0.125
110961,All I can say is that at only 5 wks I look amazing and can?t imagine the outcome getting better than this,0,look amaze imagine result get good,"['look', 'look amaze', 'look amaze imagine', 'look amaze imagine result', 'look amaze imagine result get', 'look amaze imagine result get good', 'amaze', 'amaze imagine', 'amaze imagine result', 'amaze imagine result get', 'amaze imagine result get good', 'imagine', 'imagine result', 'imagine result get', 'imagine result get good', 'result', 'result get', 'result get good', 'get', 'get good', 'good']",0,0,0,0,0,0,1,0.125
98014,also great with setting up my membership great staff look forward to seeing them again.,0,great set membership great staff look forward see,"['great', 'great set', 'great set membership', 'great set membership great', 'great set membership great staff', 'great set membership great staff look', 'great set membership great staff look forward', 'great set membership great staff look forward see', 'set', 'set membership', 'set membership great', 'set membership great staff', 'set membership great staff look', 'set membership great staff look forward', 'set membership great staff look forward see', 'membership', 'membership great', 'membership great staff', 'membership great staff look', 'membership great staff look forward', 'membership great staff look forward see', 'great', 'great staff', 'great staff look', 'great staff look forward', 'great staff look forward see', 'staff', 'staff look', 'staff look forward', 'staff look forward see', 'look', 'look forward', 'look forward see', 'forward', 'forward see', 'see']",0,0,0,0,0,0,1,0.125
144043,This was my second time going through rhinoplasty so I know what a bad experience looks and feels like.,1,time go nose job know bad experience look feel like,"['time', 'time go', 'time go nose', 'time go nose job', 'time go nose job know', 'time go nose job know bad', 'time go nose job know bad experience', 'time go nose job know bad experience look', 'time go nose job know bad experience look feel', 'time go nose job know bad experience look feel like', 'go', 'go nose', 'go nose job', 'go nose job know', 'go nose job know bad', 'go nose job know bad experience', 'go nose job know bad experience look', 'go nose job know bad experience look feel', 'go nose job know bad experience look feel like', 'nose', 'nose job', 'nose job know', 'nose job know bad', 'nose job know bad experience', 'nose job know bad experience look', 'nose job know bad experience look feel', 'nose job know bad experience look feel like', 'job', 'job know', 'job know bad', 'job know bad experience', 'job know bad experience look', 'job know bad experience look feel', 'job know bad experience look feel like', 'know', 'know bad', 'know bad experience', 'know bad experience look', 'know bad experience look feel', 'know bad experience look feel like', 'bad', 'bad experience', 'bad experience look', 'bad experience look feel', 'bad experience look feel like', 'experience', 'experience look', 'experience look feel', 'experience look feel like', 'look', 'look feel', 'look feel like', 'feel', 'feel like', 'like']",0,0,0,0,0,0,1,0.125
116655,The doctor comes in and looks at you for 2 seconds.,1,doctor come look second,"['doctor', 'doctor come', 'doctor come look', 'doctor come look second', 'come', 'come look', 'come look second', 'look', 'look second', 'second']",0,0,0,0,0,0,1,0.125
131544,"they look terrible and when I tried to take to him about it, he",1,look terrible try,"['look', 'look terrible', 'look terrible try', 'terrible', 'terrible try', 'try']",0,0,0,0,0,0,1,0.125
108070,My tummy tuck looks awesome!,0,mummy tuck look amazing,"['mummy', 'mummy tuck', 'mummy tuck look', 'mummy tuck look amazing', 'tuck', 'tuck look', 'tuck look amazing', 'look', 'look amazing', 'amazing']",0,0,0,0,0,0,1,0.125
69707,"Since I have been a patient at Piedmont Physical Medicine, I have done a who,e lot better.",0,patient medicine lot good,"['patient', 'patient medicine', 'patient medicine lot', 'patient medicine lot good', 'medicine', 'medicine lot', 'medicine lot good', 'lot', 'lot good', 'good']",0,0,1,0,0,0,0,0.125
140209,"Bored with my questions and clearly didn't listen, because she did exactly what I asked her not to.",1,bore question clearly listen precisely ask,"['bore', 'bore question', 'bore question clearly', 'bore question clearly listen', 'bore question clearly listen precisely', 'bore question clearly listen precisely ask', 'question', 'question clearly', 'question clearly listen', 'question clearly listen precisely', 'question clearly listen precisely ask', 'clearly', 'clearly listen', 'clearly listen precisely', 'clearly listen precisely ask', 'listen', 'listen precisely', 'listen precisely ask', 'precisely', 'precisely ask', 'ask']",0,0,0,0,1,0,0,0.125
74528,He took the time out to listen to all of my concerns.,0,take time listen concern,"['take', 'take time', 'take time listen', 'take time listen concern', 'time', 'time listen', 'time listen concern', 'listen', 'listen concern', 'concern']",0,0,0,0,1,0,0,0.125
143913,He makes you very comfortable and he does not pull you too tight or look like a different person.,0,make comfortable pull tight look like different person,"['make', 'make comfortable', 'make comfortable pull', 'make comfortable pull tight', 'make comfortable pull tight look', 'make comfortable pull tight look like', 'make comfortable pull tight look like different', 'make comfortable pull tight look like different person', 'comfortable', 'comfortable pull', 'comfortable pull tight', 'comfortable pull tight look', 'comfortable pull tight look like', 'comfortable pull tight look like different', 'comfortable pull tight look like different person', 'pull', 'pull tight', 'pull tight look', 'pull tight look like', 'pull tight look like different', 'pull tight look like different person', 'tight', 'tight look', 'tight look like', 'tight look like different', 'tight look like different person', 'look', 'look like', 'look like different', 'look like different person', 'like', 'like different', 'like different person', 'different', 'different person', 'person']",0,0,0,0,0,0,1,0.125
124389,"From the time I was debating surgery, to six months post-op, he has listened to all of my questions and concerns!",0,time deal surgery rostov listen question concern,"['time', 'time deal', 'time deal surgery', 'time deal surgery rostov', 'time deal surgery rostov listen', 'time deal surgery rostov listen question', 'time deal surgery rostov listen question concern', 'deal', 'deal surgery', 'deal surgery rostov', 'deal surgery rostov listen', 'deal surgery rostov listen question', 'deal surgery rostov listen question concern', 'surgery', 'surgery rostov', 'surgery rostov listen', 'surgery rostov listen question', 'surgery rostov listen question concern', 'rostov', 'rostov listen', 'rostov listen question', 'rostov listen question concern', 'listen', 'listen question', 'listen question concern', 'question', 'question concern', 'concern']",0,0,0,0,1,0,0,0.125
64149,She listens.,0,listen,['listen'],0,0,0,0,1,0,0,0.125
159266,he will never make you feel like you're being taken advantage of in regards to what you're looking for.,0,feel like take advantage regard look,"['feel', 'feel like', 'feel like take', 'feel like take advantage', 'feel like take advantage regard', 'feel like take advantage regard look', 'like', 'like take', 'like take advantage', 'like take advantage regard', 'like take advantage regard look', 'take', 'take advantage', 'take advantage regard', 'take advantage regard look', 'advantage', 'advantage regard', 'advantage regard look', 'regard', 'regard look', 'look']",0,0,0,0,0,0,1,0.125
126557,Dr. Prestagaard listens well and has solutions no one else suggested.,0,listen solution suggest,"['listen', 'listen solution', 'listen solution suggest', 'solution', 'solution suggest', 'suggest']",0,0,0,0,1,0,0,0.125
127477,"He made me feel very confident in my choices and did not ""over-do"" my look.",0,feel confident choice look,"['feel', 'feel confident', 'feel confident choice', 'feel confident choice look', 'confident', 'confident choice', 'confident choice look', 'choice', 'choice look', 'look']",0,0,0,0,0,0,1,0.125
189324,Does this look like a successful lower bleph to you?,1,look like successful low sleep,"['look', 'look like', 'look like successful', 'look like successful low', 'look like successful low sleep', 'like', 'like successful', 'like successful low', 'like successful low sleep', 'successful', 'successful low', 'successful low sleep', 'low', 'low sleep', 'sleep']",0,0,0,0,0,0,1,0.125
126271,His work was perfect and subtle and I walk around not looking done.,0,work perfect subtle walk look,"['work', 'work perfect', 'work perfect subtle', 'work perfect subtle walk', 'work perfect subtle walk look', 'perfect', 'perfect subtle', 'perfect subtle walk', 'perfect subtle walk look', 'subtle', 'subtle walk', 'subtle walk look', 'walk', 'walk look', 'look']",0,0,0,0,0,0,1,0.125
67236,The medicine did not taste terrible.,1,medicine taste terrible,"['medicine', 'medicine taste', 'medicine taste terrible', 'taste', 'taste terrible', 'terrible']",0,0,1,0,0,0,0,0.125
161091,I am disappointed that I don't look better.,1,disappoint look good,"['disappoint', 'disappoint look', 'disappoint look good', 'look', 'look good', 'good']",0,0,0,0,0,0,1,0.125
72237,my breasts look incredible!!,0,breast look incredible,"['breast', 'breast look', 'breast look incredible', 'look', 'look incredible', 'incredible']",0,0,0,0,0,0,1,0.125
72509,I would recommend Dr. Driscoll if you're looking to do post pregnancy surgery to correct some of those places that make you feel insecure.,0,recommend dr driscoll look post pregnancy surgery correct place feel insecure,"['recommend', 'recommend dr', 'recommend dr driscoll', 'recommend dr driscoll look', 'recommend dr driscoll look post', 'recommend dr driscoll look post pregnancy', 'recommend dr driscoll look post pregnancy surgery', 'recommend dr driscoll look post pregnancy surgery correct', 'recommend dr driscoll look post pregnancy surgery correct place', 'recommend dr driscoll look post pregnancy surgery correct place feel', 'recommend dr driscoll look post pregnancy surgery correct place feel insecure', 'dr', 'dr driscoll', 'dr driscoll look', 'dr driscoll look post', 'dr driscoll look post pregnancy', 'dr driscoll look post pregnancy surgery', 'dr driscoll look post pregnancy surgery correct', 'dr driscoll look post pregnancy surgery correct place', 'dr driscoll look post pregnancy surgery correct place feel', 'dr driscoll look post pregnancy surgery correct place feel insecure', 'driscoll', 'driscoll look', 'driscoll look post', 'driscoll look post pregnancy', 'driscoll look post pregnancy surgery', 'driscoll look post pregnancy surgery correct', 'driscoll look post pregnancy surgery correct place', 'driscoll look post pregnancy surgery correct place feel', 'driscoll look post pregnancy surgery correct place feel insecure', 'look', 'look post', 'look post pregnancy', 'look post pregnancy surgery', 'look post pregnancy surgery correct', 'look post pregnancy surgery correct place', 'look post pregnancy surgery correct place feel', 'look post pregnancy surgery correct place feel insecure', 'post', 'post pregnancy', 'post pregnancy surgery', 'post pregnancy surgery correct', 'post pregnancy surgery correct place', 'post pregnancy surgery correct place feel', 'post pregnancy surgery correct place feel insecure', 'pregnancy', 'pregnancy surgery', 'pregnancy surgery correct', 'pregnancy surgery correct place', 'pregnancy surgery correct place feel', 'pregnancy surgery correct place feel insecure', 'surgery', 'surgery correct', 'surgery correct place', 'surgery correct place feel', 'surgery correct place feel insecure', 'correct', 'correct place', 'correct place feel', 'correct place feel insecure', 'place', 'place feel', 'place feel insecure', 'feel', 'feel insecure', 'insecure']",0,0,0,0,0,0,1,0.125
104017,It has been a long time since a doctor has taken the time to listen to my concerns,1,long time doctor take time listen concern,"['long', 'long time', 'long time doctor', 'long time doctor take', 'long time doctor take time', 'long time doctor take time listen', 'long time doctor take time listen concern', 'time', 'time doctor', 'time doctor take', 'time doctor take time', 'time doctor take time listen', 'time doctor take time listen concern', 'doctor', 'doctor take', 'doctor take time', 'doctor take time listen', 'doctor take time listen concern', 'take', 'take time', 'take time listen', 'take time listen concern', 'time', 'time listen', 'time listen concern', 'listen', 'listen concern', 'concern']",0,0,0,0,1,0,0,0.125
102733,"Both Dr. Soleiman and Litner are warm, caring professionals who listened to what I wanted and delivered.",0,litter warm dare professional listen want deliver,"['litter', 'litter warm', 'litter warm dare', 'litter warm dare professional', 'litter warm dare professional listen', 'litter warm dare professional listen want', 'litter warm dare professional listen want deliver', 'warm', 'warm dare', 'warm dare professional', 'warm dare professional listen', 'warm dare professional listen want', 'warm dare professional listen want deliver', 'dare', 'dare professional', 'dare professional listen', 'dare professional listen want', 'dare professional listen want deliver', 'professional', 'professional listen', 'professional listen want', 'professional listen want deliver', 'listen', 'listen want', 'listen want deliver', 'want', 'want deliver', 'deliver']",0,0,0,0,1,0,0,0.125
128734,"My swelling went down in a week, and I looked as if I never had surgery done.As",0,swell go look surgery donets,"['swell', 'swell go', 'swell go look', 'swell go look surgery', 'swell go look surgery donets', 'go', 'go look', 'go look surgery', 'go look surgery donets', 'look', 'look surgery', 'look surgery donets', 'surgery', 'surgery donets', 'donets']",0,0,0,0,0,0,1,0.125
