commentId,comment,classification,comment_processed,word_phrase_list,personal,personal professional,professional,similarity_score
62384,"I'm very happy with his professional attitude and also with his personality, he's a very good doctor.",0,happy professional attitude personality good,"['happy', 'happy professional', 'happy professional attitude', 'happy professional attitude personality', 'happy professional attitude personality good', 'professional', 'professional attitude', 'professional attitude personality', 'professional attitude personality good', 'attitude', 'attitude personality', 'attitude personality good', 'personality', 'personality good', 'good']",0,0,1,0.1111111111111111
83233,"and customer oriented doctor, always took the time to make a personal connection with me as a patient.",0,customer torment take time personal connection patient,"['customer', 'customer torment', 'customer torment take', 'customer torment take time', 'customer torment take time personal', 'customer torment take time personal connection', 'customer torment take time personal connection patient', 'torment', 'torment take', 'torment take time', 'torment take time personal', 'torment take time personal connection', 'torment take time personal connection patient', 'take', 'take time', 'take time personal', 'take time personal connection', 'take time personal connection patient', 'time', 'time personal', 'time personal connection', 'time personal connection patient', 'personal', 'personal connection', 'personal connection patient', 'connection', 'connection patient', 'patient']",1,0,0,0.06451612903225806
133509,"It has been a total nightmare , frustration , to leave your patient in severe pain is very cruel and very unprofessional!!",1,total nightmare frustration leave patient severe pain barbarous professional,"['total', 'total nightmare', 'total nightmare frustration', 'total nightmare frustration leave', 'total nightmare frustration leave patient', 'total nightmare frustration leave patient severe', 'total nightmare frustration leave patient severe pain', 'total nightmare frustration leave patient severe pain barbarous', 'total nightmare frustration leave patient severe pain barbarous professional', 'nightmare', 'nightmare frustration', 'nightmare frustration leave', 'nightmare frustration leave patient', 'nightmare frustration leave patient severe', 'nightmare frustration leave patient severe pain', 'nightmare frustration leave patient severe pain barbarous', 'nightmare frustration leave patient severe pain barbarous professional', 'frustration', 'frustration leave', 'frustration leave patient', 'frustration leave patient severe', 'frustration leave patient severe pain', 'frustration leave patient severe pain barbarous', 'frustration leave patient severe pain barbarous professional', 'leave', 'leave patient', 'leave patient severe', 'leave patient severe pain', 'leave patient severe pain barbarous', 'leave patient severe pain barbarous professional', 'patient', 'patient severe', 'patient severe pain', 'patient severe pain barbarous', 'patient severe pain barbarous professional', 'severe', 'severe pain', 'severe pain barbarous', 'severe pain barbarous professional', 'pain', 'pain barbarous', 'pain barbarous professional', 'barbarous', 'barbarous professional', 'professional']",0,0,1,0.041666666666666664
62452,She is personable,0,personal,['personal'],1,0,0,0.5
161497,"Doctor was very unprofessional, a friend when there for a procedure,",1,professional friend procedure,"['professional', 'professional friend', 'professional friend procedure', 'friend', 'friend procedure', 'procedure']",0,0,1,0.2222222222222222
171394,For a back spine location upper management is really spineless and unprofessional.,1,spine location upper management spindle professional,"['spine', 'spine location', 'spine location upper', 'spine location upper management', 'spine location upper management spindle', 'spine location upper management spindle professional', 'location', 'location upper', 'location upper management', 'location upper management spindle', 'location upper management spindle professional', 'upper', 'upper management', 'upper management spindle', 'upper management spindle professional', 'management', 'management spindle', 'management spindle professional', 'spindle', 'spindle professional', 'professional']",0,0,1,0.08333333333333333
77467,"They were all friendly, informative and professional.  (And the shots did not hurt that much).  Thanks.",0,friendly information professional shoot not hurt thanks,"['friendly', 'friendly information', 'friendly information professional', 'friendly information professional shoot', 'friendly information professional shoot not', 'friendly information professional shoot not hurt', 'friendly information professional shoot not hurt thanks', 'information', 'information professional', 'information professional shoot', 'information professional shoot not', 'information professional shoot not hurt', 'information professional shoot not hurt thanks', 'professional', 'professional shoot', 'professional shoot not', 'professional shoot not hurt', 'professional shoot not hurt thanks', 'shoot', 'shoot not', 'shoot not hurt', 'shoot not hurt thanks', 'not', 'not hurt', 'not hurt thanks', 'hurt', 'hurt thanks', 'thanks']",0,0,1,0.06451612903225806
110682,He and his staff were always professional and financing was a breeze.,0,staff professional finance breeze,"['staff', 'staff professional', 'staff professional finance', 'staff professional finance breeze', 'professional', 'professional finance', 'professional finance breeze', 'finance', 'finance breeze', 'breeze']",0,0,1,0.15384615384615385
70242,but i dont think the wait time is very professional at all...,1,think wait time professional,"['think', 'think wait', 'think wait time', 'think wait time professional', 'wait', 'wait time', 'wait time professional', 'time', 'time professional', 'professional']",0,0,1,0.15384615384615385
181389,Only small gripe was the loud music in reception and having to look at practice owners personal family photos on screen above dental chair.,1,small grip loud music reception have look practice owner personal family photograph screen dental chair,"['small', 'small grip', 'small grip loud', 'small grip loud music', 'small grip loud music reception', 'small grip loud music reception have', 'small grip loud music reception have look', 'small grip loud music reception have look practice', 'small grip loud music reception have look practice owner', 'small grip loud music reception have look practice owner personal', 'small grip loud music reception have look practice owner personal family', 'small grip loud music reception have look practice owner personal family photograph', 'small grip loud music reception have look practice owner personal family photograph screen', 'small grip loud music reception have look practice owner personal family photograph screen dental', 'small grip loud music reception have look practice owner personal family photograph screen dental chair', 'grip', 'grip loud', 'grip loud music', 'grip loud music reception', 'grip loud music reception have', 'grip loud music reception have look', 'grip loud music reception have look practice', 'grip loud music reception have look practice owner', 'grip loud music reception have look practice owner personal', 'grip loud music reception have look practice owner personal family', 'grip loud music reception have look practice owner personal family photograph', 'grip loud music reception have look practice owner personal family photograph screen', 'grip loud music reception have look practice owner personal family photograph screen dental', 'grip loud music reception have look practice owner personal family photograph screen dental chair', 'loud', 'loud music', 'loud music reception', 'loud music reception have', 'loud music reception have look', 'loud music reception have look practice', 'loud music reception have look practice owner', 'loud music reception have look practice owner personal', 'loud music reception have look practice owner personal family', 'loud music reception have look practice owner personal family photograph', 'loud music reception have look practice owner personal family photograph screen', 'loud music reception have look practice owner personal family photograph screen dental', 'loud music reception have look practice owner personal family photograph screen dental chair', 'music', 'music reception', 'music reception have', 'music reception have look', 'music reception have look practice', 'music reception have look practice owner', 'music reception have look practice owner personal', 'music reception have look practice owner personal family', 'music reception have look practice owner personal family photograph', 'music reception have look practice owner personal family photograph screen', 'music reception have look practice owner personal family photograph screen dental', 'music reception have look practice owner personal family photograph screen dental chair', 'reception', 'reception have', 'reception have look', 'reception have look practice', 'reception have look practice owner', 'reception have look practice owner personal', 'reception have look practice owner personal family', 'reception have look practice owner personal family photograph', 'reception have look practice owner personal family photograph screen', 'reception have look practice owner personal family photograph screen dental', 'reception have look practice owner personal family photograph screen dental chair', 'have', 'have look', 'have look practice', 'have look practice owner', 'have look practice owner personal', 'have look practice owner personal family', 'have look practice owner personal family photograph', 'have look practice owner personal family photograph screen', 'have look practice owner personal family photograph screen dental', 'have look practice owner personal family photograph screen dental chair', 'look', 'look practice', 'look practice owner', 'look practice owner personal', 'look practice owner personal family', 'look practice owner personal family photograph', 'look practice owner personal family photograph screen', 'look practice owner personal family photograph screen dental', 'look practice owner personal family photograph screen dental chair', 'practice', 'practice owner', 'practice owner personal', 'practice owner personal family', 'practice owner personal family photograph', 'practice owner personal family photograph screen', 'practice owner personal family photograph screen dental', 'practice owner personal family photograph screen dental chair', 'owner', 'owner personal', 'owner personal family', 'owner personal family photograph', 'owner personal family photograph screen', 'owner personal family photograph screen dental', 'owner personal family photograph screen dental chair', 'personal', 'personal family', 'personal family photograph', 'personal family photograph screen', 'personal family photograph screen dental', 'personal family photograph screen dental chair', 'family', 'family photograph', 'family photograph screen', 'family photograph screen dental', 'family photograph screen dental chair', 'photograph', 'photograph screen', 'photograph screen dental', 'photograph screen dental chair', 'screen', 'screen dental', 'screen dental chair', 'dental', 'dental chair', 'chair']",1,0,0,0.016260162601626018
76933,"More personal, caring, sincere and polite.",0,personal dare sincere polite,"['personal', 'personal dare', 'personal dare sincere', 'personal dare sincere polite', 'dare', 'dare sincere', 'dare sincere polite', 'sincere', 'sincere polite', 'polite']",1,0,0,0.15384615384615385
113740,I can say from my personal experience that the negative reviews are very true.,1,personal experience negative review true,"['personal', 'personal experience', 'personal experience negative', 'personal experience negative review', 'personal experience negative review true', 'experience', 'experience negative', 'experience negative review', 'experience negative review true', 'negative', 'negative review', 'negative review true', 'review', 'review true', 'true']",1,0,0,0.1111111111111111
122541,This office is the most wonderful group of professionals I had ever been to.,0,office fantastic group professional,"['office', 'office fantastic', 'office fantastic group', 'office fantastic group professional', 'fantastic', 'fantastic group', 'fantastic group professional', 'group', 'group professional', 'professional']",0,0,1,0.15384615384615385
151350,"Dr. Parker and his staff are very knowledgeable, experienced, personable, and most importantly they care about getting positive results for their patients.",0,staff knowledgeable experience personal importantly care get positive result patient,"['staff', 'staff knowledgeable', 'staff knowledgeable experience', 'staff knowledgeable experience personal', 'staff knowledgeable experience personal importantly', 'staff knowledgeable experience personal importantly care', 'staff knowledgeable experience personal importantly care get', 'staff knowledgeable experience personal importantly care get positive', 'staff knowledgeable experience personal importantly care get positive result', 'staff knowledgeable experience personal importantly care get positive result patient', 'knowledgeable', 'knowledgeable experience', 'knowledgeable experience personal', 'knowledgeable experience personal importantly', 'knowledgeable experience personal importantly care', 'knowledgeable experience personal importantly care get', 'knowledgeable experience personal importantly care get positive', 'knowledgeable experience personal importantly care get positive result', 'knowledgeable experience personal importantly care get positive result patient', 'experience', 'experience personal', 'experience personal importantly', 'experience personal importantly care', 'experience personal importantly care get', 'experience personal importantly care get positive', 'experience personal importantly care get positive result', 'experience personal importantly care get positive result patient', 'personal', 'personal importantly', 'personal importantly care', 'personal importantly care get', 'personal importantly care get positive', 'personal importantly care get positive result', 'personal importantly care get positive result patient', 'importantly', 'importantly care', 'importantly care get', 'importantly care get positive', 'importantly care get positive result', 'importantly care get positive result patient', 'care', 'care get', 'care get positive', 'care get positive result', 'care get positive result patient', 'get', 'get positive', 'get positive result', 'get positive result patient', 'positive', 'positive result', 'positive result patient', 'result', 'result patient', 'patient']",1,0,0,0.034482758620689655
171054,The nurse and person performing the procedure (never knew who they actually were) were cold and laughing to each other about their personal lives.,1,nurse person perform procedure know actually cold laugh personal life,"['nurse', 'nurse person', 'nurse person perform', 'nurse person perform procedure', 'nurse person perform procedure know', 'nurse person perform procedure know actually', 'nurse person perform procedure know actually cold', 'nurse person perform procedure know actually cold laugh', 'nurse person perform procedure know actually cold laugh personal', 'nurse person perform procedure know actually cold laugh personal life', 'person', 'person perform', 'person perform procedure', 'person perform procedure know', 'person perform procedure know actually', 'person perform procedure know actually cold', 'person perform procedure know actually cold laugh', 'person perform procedure know actually cold laugh personal', 'person perform procedure know actually cold laugh personal life', 'perform', 'perform procedure', 'perform procedure know', 'perform procedure know actually', 'perform procedure know actually cold', 'perform procedure know actually cold laugh', 'perform procedure know actually cold laugh personal', 'perform procedure know actually cold laugh personal life', 'procedure', 'procedure know', 'procedure know actually', 'procedure know actually cold', 'procedure know actually cold laugh', 'procedure know actually cold laugh personal', 'procedure know actually cold laugh personal life', 'know', 'know actually', 'know actually cold', 'know actually cold laugh', 'know actually cold laugh personal', 'know actually cold laugh personal life', 'actually', 'actually cold', 'actually cold laugh', 'actually cold laugh personal', 'actually cold laugh personal life', 'cold', 'cold laugh', 'cold laugh personal', 'cold laugh personal life', 'laugh', 'laugh personal', 'laugh personal life', 'personal', 'personal life', 'life']",1,0,0,0.034482758620689655
96662,"for my medical file (3 months running) , but they have sent me another patients personal paperwork!!!",1,medical file run send patient personal paperwork,"['medical', 'medical file', 'medical file run', 'medical file run send', 'medical file run send patient', 'medical file run send patient personal', 'medical file run send patient personal paperwork', 'file', 'file run', 'file run send', 'file run send patient', 'file run send patient personal', 'file run send patient personal paperwork', 'run', 'run send', 'run send patient', 'run send patient personal', 'run send patient personal paperwork', 'send', 'send patient', 'send patient personal', 'send patient personal paperwork', 'patient', 'patient personal', 'patient personal paperwork', 'personal', 'personal paperwork', 'paperwork']",1,0,0,0.06451612903225806
180679,It's rare to find a doctor that combines such personal touches and care,0,rare find combine personal touch care,"['rare', 'rare find', 'rare find combine', 'rare find combine personal', 'rare find combine personal touch', 'rare find combine personal touch care', 'find', 'find combine', 'find combine personal', 'find combine personal touch', 'find combine personal touch care', 'combine', 'combine personal', 'combine personal touch', 'combine personal touch care', 'personal', 'personal touch', 'personal touch care', 'touch', 'touch care', 'care']",1,0,0,0.08333333333333333
92819,"Dr Haworth's staff: Professional, kind and accomodating.",0,professional kind accomodating,"['professional', 'professional kind', 'professional kind accomodating', 'kind', 'kind accomodating', 'accomodating']",0,0,1,0.2222222222222222
64146,"He works in a very professional manner, he knows what he's talking about and he's very understanding.",0,work professional manner know talk understanding,"['work', 'work professional', 'work professional manner', 'work professional manner know', 'work professional manner know talk', 'work professional manner know talk understanding', 'professional', 'professional manner', 'professional manner know', 'professional manner know talk', 'professional manner know talk understanding', 'manner', 'manner know', 'manner know talk', 'manner know talk understanding', 'know', 'know talk', 'know talk understanding', 'talk', 'talk understanding', 'understanding']",0,0,1,0.08333333333333333
64040,"She was professional, prompt, knowledgeable, and caring.",0,professional prompt knowledgeable dare,"['professional', 'professional prompt', 'professional prompt knowledgeable', 'professional prompt knowledgeable dare', 'prompt', 'prompt knowledgeable', 'prompt knowledgeable dare', 'knowledgeable', 'knowledgeable dare', 'dare']",0,0,1,0.15384615384615385
158586,I am just very frustrated with their non professional performance.,1,frustrate not professional performance,"['frustrate', 'frustrate not', 'frustrate not professional', 'frustrate not professional performance', 'not', 'not professional', 'not professional performance', 'professional', 'professional performance', 'performance']",0,0,1,0.15384615384615385
113474,"Everyone including Dr. Basu himself were professional, kind, and most importantly put me first.",0,include professional kind importantly,"['include', 'include professional', 'include professional kind', 'include professional kind importantly', 'professional', 'professional kind', 'professional kind importantly', 'kind', 'kind importantly', 'importantly']",0,0,1,0.15384615384615385
141948,"The staff was helpful, friendly, and professional.",0,staff helpful friendly professional,"['staff', 'staff helpful', 'staff helpful friendly', 'staff helpful friendly professional', 'helpful', 'helpful friendly', 'helpful friendly professional', 'friendly', 'friendly professional', 'professional']",0,0,1,0.15384615384615385
59791,You were very professional with me friendly and concern that each and everyone I wouldn't change a think I was personally satisfied.,0,professional friendly concern change think personally satisfy,"['professional', 'professional friendly', 'professional friendly concern', 'professional friendly concern change', 'professional friendly concern change think', 'professional friendly concern change think personally', 'professional friendly concern change think personally satisfy', 'friendly', 'friendly concern', 'friendly concern change', 'friendly concern change think', 'friendly concern change think personally', 'friendly concern change think personally satisfy', 'concern', 'concern change', 'concern change think', 'concern change think personally', 'concern change think personally satisfy', 'change', 'change think', 'change think personally', 'change think personally satisfy', 'think', 'think personally', 'think personally satisfy', 'personally', 'personally satisfy', 'satisfy']",0,0,1,0.06451612903225806
133117,"Awesome awesome awesome the people here are so kind and helpful and informative, highly professional!",0,amazing amazing amazing people kind helpful information highly professional,"['amazing', 'amazing amazing', 'amazing amazing amazing', 'amazing amazing amazing people', 'amazing amazing amazing people kind', 'amazing amazing amazing people kind helpful', 'amazing amazing amazing people kind helpful information', 'amazing amazing amazing people kind helpful information highly', 'amazing amazing amazing people kind helpful information highly professional', 'amazing', 'amazing amazing', 'amazing amazing people', 'amazing amazing people kind', 'amazing amazing people kind helpful', 'amazing amazing people kind helpful information', 'amazing amazing people kind helpful information highly', 'amazing amazing people kind helpful information highly professional', 'amazing', 'amazing people', 'amazing people kind', 'amazing people kind helpful', 'amazing people kind helpful information', 'amazing people kind helpful information highly', 'amazing people kind helpful information highly professional', 'people', 'people kind', 'people kind helpful', 'people kind helpful information', 'people kind helpful information highly', 'people kind helpful information highly professional', 'kind', 'kind helpful', 'kind helpful information', 'kind helpful information highly', 'kind helpful information highly professional', 'helpful', 'helpful information', 'helpful information highly', 'helpful information highly professional', 'information', 'information highly', 'information highly professional', 'highly', 'highly professional', 'professional']",0,0,1,0.041666666666666664
99878,"Most unethical ""professional"".",1,ethical professional,"['ethical', 'ethical professional', 'professional']",0,0,1,0.3333333333333333
142468,They are always personable and accommodating to my needs. .,0,personal accommodation need,"['personal', 'personal accommodation', 'personal accommodation need', 'accommodation', 'accommodation need', 'need']",1,0,0,0.2222222222222222
90705,She takes a personal interest in all of them,0,take personal interest,"['take', 'take personal', 'take personal interest', 'personal', 'personal interest', 'interest']",1,0,0,0.2222222222222222
90653,Dr. Baum is literally the worst medical professional that I've had the misfortune to visit.,1,literally bad medical professional misfortune visit,"['literally', 'literally bad', 'literally bad medical', 'literally bad medical professional', 'literally bad medical professional misfortune', 'literally bad medical professional misfortune visit', 'bad', 'bad medical', 'bad medical professional', 'bad medical professional misfortune', 'bad medical professional misfortune visit', 'medical', 'medical professional', 'medical professional misfortune', 'medical professional misfortune visit', 'professional', 'professional misfortune', 'professional misfortune visit', 'misfortune', 'misfortune visit', 'visit']",0,0,1,0.08333333333333333
113968,Dr. Greller and staff are very personable and make you feel that your their only patient.,0,staff personal feel patient,"['staff', 'staff personal', 'staff personal feel', 'staff personal feel patient', 'personal', 'personal feel', 'personal feel patient', 'feel', 'feel patient', 'patient']",1,0,0,0.15384615384615385
89781,GLAD MY GUT LED ME HERE TO PROFESSIONALS THAT REALLY CARE!,0,glad gut lead professional care,"['glad', 'glad gut', 'glad gut lead', 'glad gut lead professional', 'glad gut lead professional care', 'gut', 'gut lead', 'gut lead professional', 'gut lead professional care', 'lead', 'lead professional', 'lead professional care', 'professional', 'professional care', 'care']",0,0,1,0.1111111111111111
158096,"Doesn't seem like the professional office of a highly trained medical doctor that I'm going to pay, out of pocket, tens of thousands of dollars",1,like professional office highly train medical go pay pocket,"['like', 'like professional', 'like professional office', 'like professional office highly', 'like professional office highly train', 'like professional office highly train medical', 'like professional office highly train medical go', 'like professional office highly train medical go pay', 'like professional office highly train medical go pay pocket', 'professional', 'professional office', 'professional office highly', 'professional office highly train', 'professional office highly train medical', 'professional office highly train medical go', 'professional office highly train medical go pay', 'professional office highly train medical go pay pocket', 'office', 'office highly', 'office highly train', 'office highly train medical', 'office highly train medical go', 'office highly train medical go pay', 'office highly train medical go pay pocket', 'highly', 'highly train', 'highly train medical', 'highly train medical go', 'highly train medical go pay', 'highly train medical go pay pocket', 'train', 'train medical', 'train medical go', 'train medical go pay', 'train medical go pay pocket', 'medical', 'medical go', 'medical go pay', 'medical go pay pocket', 'go', 'go pay', 'go pay pocket', 'pay', 'pay pocket', 'pocket']",0,0,1,0.041666666666666664
65409,Very professiona,0,professional,['professional'],0,0,1,0.5
97470,"Young Professional - Charleston, SC.",0,young professional charleston,"['young', 'young professional', 'young professional charleston', 'professional', 'professional charleston', 'charleston']",0,0,1,0.2222222222222222
100341,Dr. Garcia is such a professional and his staff is amazing.,0,professional staff amaze,"['professional', 'professional staff', 'professional staff amaze', 'staff', 'staff amaze', 'amaze']",0,0,1,0.2222222222222222
188042,"Pure is responsive, professional and provides everything in writing.",0,pure responsive professional provide write,"['pure', 'pure responsive', 'pure responsive professional', 'pure responsive professional provide', 'pure responsive professional provide write', 'responsive', 'responsive professional', 'responsive professional provide', 'responsive professional provide write', 'professional', 'professional provide', 'professional provide write', 'provide', 'provide write', 'write']",0,0,1,0.1111111111111111
135093,Every time I walk through the office I am greeted in the most professional way.,0,time walk office greet professional way,"['time', 'time walk', 'time walk office', 'time walk office greet', 'time walk office greet professional', 'time walk office greet professional way', 'walk', 'walk office', 'walk office greet', 'walk office greet professional', 'walk office greet professional way', 'office', 'office greet', 'office greet professional', 'office greet professional way', 'greet', 'greet professional', 'greet professional way', 'professional', 'professional way', 'way']",0,0,1,0.08333333333333333
95989,"Professional, compassionate, friendly, knowledgeable...let me put it this way, I looked forward to coming in",0,professional compassionate friendly knowledgeablelet way look forward come,"['professional', 'professional compassionate', 'professional compassionate friendly', 'professional compassionate friendly knowledgeablelet', 'professional compassionate friendly knowledgeablelet way', 'professional compassionate friendly knowledgeablelet way look', 'professional compassionate friendly knowledgeablelet way look forward', 'professional compassionate friendly knowledgeablelet way look forward come', 'compassionate', 'compassionate friendly', 'compassionate friendly knowledgeablelet', 'compassionate friendly knowledgeablelet way', 'compassionate friendly knowledgeablelet way look', 'compassionate friendly knowledgeablelet way look forward', 'compassionate friendly knowledgeablelet way look forward come', 'friendly', 'friendly knowledgeablelet', 'friendly knowledgeablelet way', 'friendly knowledgeablelet way look', 'friendly knowledgeablelet way look forward', 'friendly knowledgeablelet way look forward come', 'knowledgeablelet', 'knowledgeablelet way', 'knowledgeablelet way look', 'knowledgeablelet way look forward', 'knowledgeablelet way look forward come', 'way', 'way look', 'way look forward', 'way look forward come', 'look', 'look forward', 'look forward come', 'forward', 'forward come', 'come']",0,0,1,0.05128205128205128
61634,The doctor is always professional and personable.,0,professional personal,"['professional', 'professional personal', 'personal']",1,0,1,0.6666666666666666
153649,LE DAMOS GRACIAS A DIOS POR SU VIDA Y POR TODO EL PERSONAL DE ASISTENCIA EN LA CL?NICA.,0,lupus erythematosus gracious dysprosium y elevation personal delaware asistencia en lanthanum clinical,"['lupus', 'lupus erythematosus', 'lupus erythematosus gracious', 'lupus erythematosus gracious dysprosium', 'lupus erythematosus gracious dysprosium y', 'lupus erythematosus gracious dysprosium y elevation', 'lupus erythematosus gracious dysprosium y elevation personal', 'lupus erythematosus gracious dysprosium y elevation personal delaware', 'lupus erythematosus gracious dysprosium y elevation personal delaware asistencia', 'lupus erythematosus gracious dysprosium y elevation personal delaware asistencia en', 'lupus erythematosus gracious dysprosium y elevation personal delaware asistencia en lanthanum', 'lupus erythematosus gracious dysprosium y elevation personal delaware asistencia en lanthanum clinical', 'erythematosus', 'erythematosus gracious', 'erythematosus gracious dysprosium', 'erythematosus gracious dysprosium y', 'erythematosus gracious dysprosium y elevation', 'erythematosus gracious dysprosium y elevation personal', 'erythematosus gracious dysprosium y elevation personal delaware', 'erythematosus gracious dysprosium y elevation personal delaware asistencia', 'erythematosus gracious dysprosium y elevation personal delaware asistencia en', 'erythematosus gracious dysprosium y elevation personal delaware asistencia en lanthanum', 'erythematosus gracious dysprosium y elevation personal delaware asistencia en lanthanum clinical', 'gracious', 'gracious dysprosium', 'gracious dysprosium y', 'gracious dysprosium y elevation', 'gracious dysprosium y elevation personal', 'gracious dysprosium y elevation personal delaware', 'gracious dysprosium y elevation personal delaware asistencia', 'gracious dysprosium y elevation personal delaware asistencia en', 'gracious dysprosium y elevation personal delaware asistencia en lanthanum', 'gracious dysprosium y elevation personal delaware asistencia en lanthanum clinical', 'dysprosium', 'dysprosium y', 'dysprosium y elevation', 'dysprosium y elevation personal', 'dysprosium y elevation personal delaware', 'dysprosium y elevation personal delaware asistencia', 'dysprosium y elevation personal delaware asistencia en', 'dysprosium y elevation personal delaware asistencia en lanthanum', 'dysprosium y elevation personal delaware asistencia en lanthanum clinical', 'y', 'y elevation', 'y elevation personal', 'y elevation personal delaware', 'y elevation personal delaware asistencia', 'y elevation personal delaware asistencia en', 'y elevation personal delaware asistencia en lanthanum', 'y elevation personal delaware asistencia en lanthanum clinical', 'elevation', 'elevation personal', 'elevation personal delaware', 'elevation personal delaware asistencia', 'elevation personal delaware asistencia en', 'elevation personal delaware asistencia en lanthanum', 'elevation personal delaware asistencia en lanthanum clinical', 'personal', 'personal delaware', 'personal delaware asistencia', 'personal delaware asistencia en', 'personal delaware asistencia en lanthanum', 'personal delaware asistencia en lanthanum clinical', 'delaware', 'delaware asistencia', 'delaware asistencia en', 'delaware asistencia en lanthanum', 'delaware asistencia en lanthanum clinical', 'asistencia', 'asistencia en', 'asistencia en lanthanum', 'asistencia en lanthanum clinical', 'en', 'en lanthanum', 'en lanthanum clinical', 'lanthanum', 'lanthanum clinical', 'clinical']",1,0,0,0.024691358024691357
106002,"Very personable, answered all my questions We were in agreement about the result I wanted from the surgery.",0,personal answer question agreement result want surgery,"['personal', 'personal answer', 'personal answer question', 'personal answer question agreement', 'personal answer question agreement result', 'personal answer question agreement result want', 'personal answer question agreement result want surgery', 'answer', 'answer question', 'answer question agreement', 'answer question agreement result', 'answer question agreement result want', 'answer question agreement result want surgery', 'question', 'question agreement', 'question agreement result', 'question agreement result want', 'question agreement result want surgery', 'agreement', 'agreement result', 'agreement result want', 'agreement result want surgery', 'result', 'result want', 'result want surgery', 'want', 'want surgery', 'surgery']",1,0,0,0.06451612903225806
88728,Everyone was professional and caring even though they had a problem with the front door and 30 people waiting in line Cudos,0,professional dare problem door people wait line curl,"['professional', 'professional dare', 'professional dare problem', 'professional dare problem door', 'professional dare problem door people', 'professional dare problem door people wait', 'professional dare problem door people wait line', 'professional dare problem door people wait line curl', 'dare', 'dare problem', 'dare problem door', 'dare problem door people', 'dare problem door people wait', 'dare problem door people wait line', 'dare problem door people wait line curl', 'problem', 'problem door', 'problem door people', 'problem door people wait', 'problem door people wait line', 'problem door people wait line curl', 'door', 'door people', 'door people wait', 'door people wait line', 'door people wait line curl', 'people', 'people wait', 'people wait line', 'people wait line curl', 'wait', 'wait line', 'wait line curl', 'line', 'line curl', 'curl']",0,0,1,0.05128205128205128
127311,The office staff and medical professionals are all wonderful.,0,office staff medical professional fantastic,"['office', 'office staff', 'office staff medical', 'office staff medical professional', 'office staff medical professional fantastic', 'staff', 'staff medical', 'staff medical professional', 'staff medical professional fantastic', 'medical', 'medical professional', 'medical professional fantastic', 'professional', 'professional fantastic', 'fantastic']",0,0,1,0.1111111111111111
131935,"I was a reconstruction case and had my reservations going back under the knife, Dr. Ballard is and has been very professional",0,reconstruction case reservation go knife ballad professional,"['reconstruction', 'reconstruction case', 'reconstruction case reservation', 'reconstruction case reservation go', 'reconstruction case reservation go knife', 'reconstruction case reservation go knife ballad', 'reconstruction case reservation go knife ballad professional', 'case', 'case reservation', 'case reservation go', 'case reservation go knife', 'case reservation go knife ballad', 'case reservation go knife ballad professional', 'reservation', 'reservation go', 'reservation go knife', 'reservation go knife ballad', 'reservation go knife ballad professional', 'go', 'go knife', 'go knife ballad', 'go knife ballad professional', 'knife', 'knife ballad', 'knife ballad professional', 'ballad', 'ballad professional', 'professional']",0,0,1,0.06451612903225806
65265,"He's attentive, professional.",0,attentive professional,"['attentive', 'attentive professional', 'professional']",0,0,1,0.3333333333333333
124774,the care I received was very professional and I was provided with the information,0,care receive professional provide information,"['care', 'care receive', 'care receive professional', 'care receive professional provide', 'care receive professional provide information', 'receive', 'receive professional', 'receive professional provide', 'receive professional provide information', 'professional', 'professional provide', 'professional provide information', 'provide', 'provide information', 'information']",0,0,1,0.1111111111111111
94366,"His staff are among the most genuine, professional and caring I have come across both personally",0,staff genuine professional dare come personally,"['staff', 'staff genuine', 'staff genuine professional', 'staff genuine professional dare', 'staff genuine professional dare come', 'staff genuine professional dare come personally', 'genuine', 'genuine professional', 'genuine professional dare', 'genuine professional dare come', 'genuine professional dare come personally', 'professional', 'professional dare', 'professional dare come', 'professional dare come personally', 'dare', 'dare come', 'dare come personally', 'come', 'come personally', 'personally']",0,0,1,0.08333333333333333
152420,"He doesn?t even use Botox extremely unprofessional and rude do not let this man ever touch your face, do your self a favor.",1,use extremely professional rude not let man touch face self favor,"['use', 'use extremely', 'use extremely professional', 'use extremely professional rude', 'use extremely professional rude not', 'use extremely professional rude not let', 'use extremely professional rude not let man', 'use extremely professional rude not let man touch', 'use extremely professional rude not let man touch face', 'use extremely professional rude not let man touch face self', 'use extremely professional rude not let man touch face self favor', 'extremely', 'extremely professional', 'extremely professional rude', 'extremely professional rude not', 'extremely professional rude not let', 'extremely professional rude not let man', 'extremely professional rude not let man touch', 'extremely professional rude not let man touch face', 'extremely professional rude not let man touch face self', 'extremely professional rude not let man touch face self favor', 'professional', 'professional rude', 'professional rude not', 'professional rude not let', 'professional rude not let man', 'professional rude not let man touch', 'professional rude not let man touch face', 'professional rude not let man touch face self', 'professional rude not let man touch face self favor', 'rude', 'rude not', 'rude not let', 'rude not let man', 'rude not let man touch', 'rude not let man touch face', 'rude not let man touch face self', 'rude not let man touch face self favor', 'not', 'not let', 'not let man', 'not let man touch', 'not let man touch face', 'not let man touch face self', 'not let man touch face self favor', 'let', 'let man', 'let man touch', 'let man touch face', 'let man touch face self', 'let man touch face self favor', 'man', 'man touch', 'man touch face', 'man touch face self', 'man touch face self favor', 'touch', 'touch face', 'touch face self', 'touch face self favor', 'face', 'face self', 'face self favor', 'self', 'self favor', 'favor']",0,0,1,0.028985507246376812
