commentId,comment,classification,comment_processed,word_phrase_list,reception,reception incredibly,reception incredibly rude,incredibly,incredibly rude,rude,similarity_score
160540,From entering the coolest office which doesn?t feel like an office bc you have awesome decor and a totally warm and inviting reception.,0,enter cool office feel like office bc amazing door wholly warm invite reception,"['enter', 'enter cool', 'enter cool office', 'enter cool office feel', 'enter cool office feel like', 'enter cool office feel like office', 'enter cool office feel like office bc', 'enter cool office feel like office bc amazing', 'enter cool office feel like office bc amazing door', 'enter cool office feel like office bc amazing door wholly', 'enter cool office feel like office bc amazing door wholly warm', 'enter cool office feel like office bc amazing door wholly warm invite', 'enter cool office feel like office bc amazing door wholly warm invite reception', 'cool', 'cool office', 'cool office feel', 'cool office feel like', 'cool office feel like office', 'cool office feel like office bc', 'cool office feel like office bc amazing', 'cool office feel like office bc amazing door', 'cool office feel like office bc amazing door wholly', 'cool office feel like office bc amazing door wholly warm', 'cool office feel like office bc amazing door wholly warm invite', 'cool office feel like office bc amazing door wholly warm invite reception', 'office', 'office feel', 'office feel like', 'office feel like office', 'office feel like office bc', 'office feel like office bc amazing', 'office feel like office bc amazing door', 'office feel like office bc amazing door wholly', 'office feel like office bc amazing door wholly warm', 'office feel like office bc amazing door wholly warm invite', 'office feel like office bc amazing door wholly warm invite reception', 'feel', 'feel like', 'feel like office', 'feel like office bc', 'feel like office bc amazing', 'feel like office bc amazing door', 'feel like office bc amazing door wholly', 'feel like office bc amazing door wholly warm', 'feel like office bc amazing door wholly warm invite', 'feel like office bc amazing door wholly warm invite reception', 'like', 'like office', 'like office bc', 'like office bc amazing', 'like office bc amazing door', 'like office bc amazing door wholly', 'like office bc amazing door wholly warm', 'like office bc amazing door wholly warm invite', 'like office bc amazing door wholly warm invite reception', 'office', 'office bc', 'office bc amazing', 'office bc amazing door', 'office bc amazing door wholly', 'office bc amazing door wholly warm', 'office bc amazing door wholly warm invite', 'office bc amazing door wholly warm invite reception', 'bc', 'bc amazing', 'bc amazing door', 'bc amazing door wholly', 'bc amazing door wholly warm', 'bc amazing door wholly warm invite', 'bc amazing door wholly warm invite reception', 'amazing', 'amazing door', 'amazing door wholly', 'amazing door wholly warm', 'amazing door wholly warm invite', 'amazing door wholly warm invite reception', 'door', 'door wholly', 'door wholly warm', 'door wholly warm invite', 'door wholly warm invite reception', 'wholly', 'wholly warm', 'wholly warm invite', 'wholly warm invite reception', 'warm', 'warm invite', 'warm invite reception', 'invite', 'invite reception', 'reception']",1,0,0,0,0,0,0.020618556701030927
131199,so we could ask questions rather we were taken to talk to the lady in billing who was nothing but rude.,1,ask question take talk lady fill rude,"['ask', 'ask question', 'ask question take', 'ask question take talk', 'ask question take talk lady', 'ask question take talk lady fill', 'ask question take talk lady fill rude', 'question', 'question take', 'question take talk', 'question take talk lady', 'question take talk lady fill', 'question take talk lady fill rude', 'take', 'take talk', 'take talk lady', 'take talk lady fill', 'take talk lady fill rude', 'talk', 'talk lady', 'talk lady fill', 'talk lady fill rude', 'lady', 'lady fill', 'lady fill rude', 'fill', 'fill rude', 'rude']",0,0,0,0,0,1,0.058823529411764705
127289,"Also MIchelle with Arbor Lab was very rude, and not respectful of my wishes to have my husband with me during lab draw.",1,mitchell harbor lab rude not respectful wish husband lab draw,"['mitchell', 'mitchell harbor', 'mitchell harbor lab', 'mitchell harbor lab rude', 'mitchell harbor lab rude not', 'mitchell harbor lab rude not respectful', 'mitchell harbor lab rude not respectful wish', 'mitchell harbor lab rude not respectful wish husband', 'mitchell harbor lab rude not respectful wish husband lab', 'mitchell harbor lab rude not respectful wish husband lab draw', 'harbor', 'harbor lab', 'harbor lab rude', 'harbor lab rude not', 'harbor lab rude not respectful', 'harbor lab rude not respectful wish', 'harbor lab rude not respectful wish husband', 'harbor lab rude not respectful wish husband lab', 'harbor lab rude not respectful wish husband lab draw', 'lab', 'lab rude', 'lab rude not', 'lab rude not respectful', 'lab rude not respectful wish', 'lab rude not respectful wish husband', 'lab rude not respectful wish husband lab', 'lab rude not respectful wish husband lab draw', 'rude', 'rude not', 'rude not respectful', 'rude not respectful wish', 'rude not respectful wish husband', 'rude not respectful wish husband lab', 'rude not respectful wish husband lab draw', 'not', 'not respectful', 'not respectful wish', 'not respectful wish husband', 'not respectful wish husband lab', 'not respectful wish husband lab draw', 'respectful', 'respectful wish', 'respectful wish husband', 'respectful wish husband lab', 'respectful wish husband lab draw', 'wish', 'wish husband', 'wish husband lab', 'wish husband lab draw', 'husband', 'husband lab', 'husband lab draw', 'lab', 'lab draw', 'draw']",0,0,0,0,0,1,0.03278688524590164
148031,At reception there were two women that didn't have a clue trying to teach a third woman.,1,reception woman clue try teach woman,"['reception', 'reception woman', 'reception woman clue', 'reception woman clue try', 'reception woman clue try teach', 'reception woman clue try teach woman', 'woman', 'woman clue', 'woman clue try', 'woman clue try teach', 'woman clue try teach woman', 'clue', 'clue try', 'clue try teach', 'clue try teach woman', 'try', 'try teach', 'try teach woman', 'teach', 'teach woman', 'woman']",1,0,0,0,0,0,0.07407407407407407
110759,Their entire staff is extremely rude and not helpful.,1,entire staff extremely rude not helpful,"['entire', 'entire staff', 'entire staff extremely', 'entire staff extremely rude', 'entire staff extremely rude not', 'entire staff extremely rude not helpful', 'staff', 'staff extremely', 'staff extremely rude', 'staff extremely rude not', 'staff extremely rude not helpful', 'extremely', 'extremely rude', 'extremely rude not', 'extremely rude not helpful', 'rude', 'rude not', 'rude not helpful', 'not', 'not helpful', 'helpful']",0,0,0,0,0,1,0.07407407407407407
69972,"The reception, nursing and medical staff were very responsive, friendly and helpful.",0,reception nurse medical staff responsive friendly helpful,"['reception', 'reception nurse', 'reception nurse medical', 'reception nurse medical staff', 'reception nurse medical staff responsive', 'reception nurse medical staff responsive friendly', 'reception nurse medical staff responsive friendly helpful', 'nurse', 'nurse medical', 'nurse medical staff', 'nurse medical staff responsive', 'nurse medical staff responsive friendly', 'nurse medical staff responsive friendly helpful', 'medical', 'medical staff', 'medical staff responsive', 'medical staff responsive friendly', 'medical staff responsive friendly helpful', 'staff', 'staff responsive', 'staff responsive friendly', 'staff responsive friendly helpful', 'responsive', 'responsive friendly', 'responsive friendly helpful', 'friendly', 'friendly helpful', 'helpful']",1,0,0,0,0,0,0.058823529411764705
89355,"receptionist was outstanding and Radiologist was nice, friendly",0,reception outstanding radiologist nice friendly,"['reception', 'reception outstanding', 'reception outstanding radiologist', 'reception outstanding radiologist nice', 'reception outstanding radiologist nice friendly', 'outstanding', 'outstanding radiologist', 'outstanding radiologist nice', 'outstanding radiologist nice friendly', 'radiologist', 'radiologist nice', 'radiologist nice friendly', 'nice', 'nice friendly', 'friendly']",1,0,0,0,0,0,0.09523809523809523
124258,The receptionist Veronica is so friendly!,0,reception verona friendly,"['reception', 'reception verona', 'reception verona friendly', 'verona', 'verona friendly', 'friendly']",1,0,0,0,0,0,0.16666666666666666
176413,The staff is super rude !!,1,staff super rude,"['staff', 'staff super', 'staff super rude', 'super', 'super rude', 'rude']",0,0,0,0,0,1,0.16666666666666666
82332,Doctor was rude,1,rude,['rude'],0,0,0,0,0,1,0.2857142857142857
161435,"Very unprofessional staff do not come here for your surgery ladies and gentlemen!!!!! ""Surgeon"" was rude!",1,professional staff not come surgery lady gentleman surgeon rude,"['professional', 'professional staff', 'professional staff not', 'professional staff not come', 'professional staff not come surgery', 'professional staff not come surgery lady', 'professional staff not come surgery lady gentleman', 'professional staff not come surgery lady gentleman surgeon', 'professional staff not come surgery lady gentleman surgeon rude', 'staff', 'staff not', 'staff not come', 'staff not come surgery', 'staff not come surgery lady', 'staff not come surgery lady gentleman', 'staff not come surgery lady gentleman surgeon', 'staff not come surgery lady gentleman surgeon rude', 'not', 'not come', 'not come surgery', 'not come surgery lady', 'not come surgery lady gentleman', 'not come surgery lady gentleman surgeon', 'not come surgery lady gentleman surgeon rude', 'come', 'come surgery', 'come surgery lady', 'come surgery lady gentleman', 'come surgery lady gentleman surgeon', 'come surgery lady gentleman surgeon rude', 'surgery', 'surgery lady', 'surgery lady gentleman', 'surgery lady gentleman surgeon', 'surgery lady gentleman surgeon rude', 'lady', 'lady gentleman', 'lady gentleman surgeon', 'lady gentleman surgeon rude', 'gentleman', 'gentleman surgeon', 'gentleman surgeon rude', 'surgeon', 'surgeon rude', 'rude']",0,0,0,0,0,1,0.0392156862745098
148144,"He was rude, , show off, smart alec, , godComplex.i felt he was even evil",1,rude smart avec godcomplexi feel evil,"['rude', 'rude smart', 'rude smart avec', 'rude smart avec godcomplexi', 'rude smart avec godcomplexi feel', 'rude smart avec godcomplexi feel evil', 'smart', 'smart avec', 'smart avec godcomplexi', 'smart avec godcomplexi feel', 'smart avec godcomplexi feel evil', 'avec', 'avec godcomplexi', 'avec godcomplexi feel', 'avec godcomplexi feel evil', 'godcomplexi', 'godcomplexi feel', 'godcomplexi feel evil', 'feel', 'feel evil', 'evil']",0,0,0,0,0,1,0.07407407407407407
143909,"Zero bedside manner, one size fits all ""treatments"", terribly miserable and rude front desk staff.",1,bedside manner size fit treatment terribly miserable rude desk staff,"['bedside', 'bedside manner', 'bedside manner size', 'bedside manner size fit', 'bedside manner size fit treatment', 'bedside manner size fit treatment terribly', 'bedside manner size fit treatment terribly miserable', 'bedside manner size fit treatment terribly miserable rude', 'bedside manner size fit treatment terribly miserable rude desk', 'bedside manner size fit treatment terribly miserable rude desk staff', 'manner', 'manner size', 'manner size fit', 'manner size fit treatment', 'manner size fit treatment terribly', 'manner size fit treatment terribly miserable', 'manner size fit treatment terribly miserable rude', 'manner size fit treatment terribly miserable rude desk', 'manner size fit treatment terribly miserable rude desk staff', 'size', 'size fit', 'size fit treatment', 'size fit treatment terribly', 'size fit treatment terribly miserable', 'size fit treatment terribly miserable rude', 'size fit treatment terribly miserable rude desk', 'size fit treatment terribly miserable rude desk staff', 'fit', 'fit treatment', 'fit treatment terribly', 'fit treatment terribly miserable', 'fit treatment terribly miserable rude', 'fit treatment terribly miserable rude desk', 'fit treatment terribly miserable rude desk staff', 'treatment', 'treatment terribly', 'treatment terribly miserable', 'treatment terribly miserable rude', 'treatment terribly miserable rude desk', 'treatment terribly miserable rude desk staff', 'terribly', 'terribly miserable', 'terribly miserable rude', 'terribly miserable rude desk', 'terribly miserable rude desk staff', 'miserable', 'miserable rude', 'miserable rude desk', 'miserable rude desk staff', 'rude', 'rude desk', 'rude desk staff', 'desk', 'desk staff', 'staff']",0,0,0,0,0,1,0.03278688524590164
166990,Her office staff has always been rude and in no way helpful.,1,office staff rude no way helpful,"['office', 'office staff', 'office staff rude', 'office staff rude no', 'office staff rude no way', 'office staff rude no way helpful', 'staff', 'staff rude', 'staff rude no', 'staff rude no way', 'staff rude no way helpful', 'rude', 'rude no', 'rude no way', 'rude no way helpful', 'no', 'no way', 'no way helpful', 'way', 'way helpful', 'helpful']",0,0,0,0,0,1,0.07407407407407407
76063,The receptionist let me know that I would be seen soon.,0,reception let know see soon,"['reception', 'reception let', 'reception let know', 'reception let know see', 'reception let know see soon', 'let', 'let know', 'let know see', 'let know see soon', 'know', 'know see', 'know see soon', 'see', 'see soon', 'soon']",1,0,0,0,0,0,0.09523809523809523
141853,"She is incredibly warm, empathetic, and patient.",0,incredibly warm sympathetic patient,"['incredibly', 'incredibly warm', 'incredibly warm sympathetic', 'incredibly warm sympathetic patient', 'warm', 'warm sympathetic', 'warm sympathetic patient', 'sympathetic', 'sympathetic patient', 'patient']",0,0,0,1,0,0,0.125
97961,"The staff was extremely rude, they have about 5 appointment at the same exact time to see the same Doctor.",1,staff extremely rude appointment exact time,"['staff', 'staff extremely', 'staff extremely rude', 'staff extremely rude appointment', 'staff extremely rude appointment exact', 'staff extremely rude appointment exact time', 'extremely', 'extremely rude', 'extremely rude appointment', 'extremely rude appointment exact', 'extremely rude appointment exact time', 'rude', 'rude appointment', 'rude appointment exact', 'rude appointment exact time', 'appointment', 'appointment exact', 'appointment exact time', 'exact', 'exact time', 'time']",0,0,0,0,0,1,0.07407407407407407
90241,Very rude over the phone.,1,rude phone,"['rude', 'rude phone', 'phone']",0,0,0,0,0,1,0.2222222222222222
95141,The girls at the reception was very kind...,0,girl reception kind,"['girl', 'girl reception', 'girl reception kind', 'reception', 'reception kind', 'kind']",1,0,0,0,0,0,0.16666666666666666
182149,"Additionally, as usual, Madeleine (reception coordinator) is alway warm and welcoming, not only on the phone,",0,extra usual madeleine reception coordinate away warm welcome not phone,"['extra', 'extra usual', 'extra usual madeleine', 'extra usual madeleine reception', 'extra usual madeleine reception coordinate', 'extra usual madeleine reception coordinate away', 'extra usual madeleine reception coordinate away warm', 'extra usual madeleine reception coordinate away warm welcome', 'extra usual madeleine reception coordinate away warm welcome not', 'extra usual madeleine reception coordinate away warm welcome not phone', 'usual', 'usual madeleine', 'usual madeleine reception', 'usual madeleine reception coordinate', 'usual madeleine reception coordinate away', 'usual madeleine reception coordinate away warm', 'usual madeleine reception coordinate away warm welcome', 'usual madeleine reception coordinate away warm welcome not', 'usual madeleine reception coordinate away warm welcome not phone', 'madeleine', 'madeleine reception', 'madeleine reception coordinate', 'madeleine reception coordinate away', 'madeleine reception coordinate away warm', 'madeleine reception coordinate away warm welcome', 'madeleine reception coordinate away warm welcome not', 'madeleine reception coordinate away warm welcome not phone', 'reception', 'reception coordinate', 'reception coordinate away', 'reception coordinate away warm', 'reception coordinate away warm welcome', 'reception coordinate away warm welcome not', 'reception coordinate away warm welcome not phone', 'coordinate', 'coordinate away', 'coordinate away warm', 'coordinate away warm welcome', 'coordinate away warm welcome not', 'coordinate away warm welcome not phone', 'away', 'away warm', 'away warm welcome', 'away warm welcome not', 'away warm welcome not phone', 'warm', 'warm welcome', 'warm welcome not', 'warm welcome not phone', 'welcome', 'welcome not', 'welcome not phone', 'not', 'not phone', 'phone']",1,0,0,0,0,0,0.03278688524590164
142647,but he is incredibly compassionate and has an unparalleled eye for aesthetics.,0,incredibly compassionate alone eye aesthetic,"['incredibly', 'incredibly compassionate', 'incredibly compassionate alone', 'incredibly compassionate alone eye', 'incredibly compassionate alone eye aesthetic', 'compassionate', 'compassionate alone', 'compassionate alone eye', 'compassionate alone eye aesthetic', 'alone', 'alone eye', 'alone eye aesthetic', 'eye', 'eye aesthetic', 'aesthetic']",0,0,0,1,0,0,0.09523809523809523
87544,"the receptionists, while friendly in the office, are rude on the phone.",1,receptionist friendly office rude phone,"['receptionist', 'receptionist friendly', 'receptionist friendly office', 'receptionist friendly office rude', 'receptionist friendly office rude phone', 'friendly', 'friendly office', 'friendly office rude', 'friendly office rude phone', 'office', 'office rude', 'office rude phone', 'rude', 'rude phone', 'phone']",0,0,0,0,0,1,0.09523809523809523
145712,"The receptionist was very kind, as well as the dermatology assistant (sorry I",0,reception kind dermatology assistant sorry,"['reception', 'reception kind', 'reception kind dermatology', 'reception kind dermatology assistant', 'reception kind dermatology assistant sorry', 'kind', 'kind dermatology', 'kind dermatology assistant', 'kind dermatology assistant sorry', 'dermatology', 'dermatology assistant', 'dermatology assistant sorry', 'assistant', 'assistant sorry', 'sorry']",1,0,0,0,0,0,0.09523809523809523
134878,When I asked to speck with the manager she was SUPER RUDE and a ugly attitude.,1,ask speck manager super rude ugly attitude,"['ask', 'ask speck', 'ask speck manager', 'ask speck manager super', 'ask speck manager super rude', 'ask speck manager super rude ugly', 'ask speck manager super rude ugly attitude', 'speck', 'speck manager', 'speck manager super', 'speck manager super rude', 'speck manager super rude ugly', 'speck manager super rude ugly attitude', 'manager', 'manager super', 'manager super rude', 'manager super rude ugly', 'manager super rude ugly attitude', 'super', 'super rude', 'super rude ugly', 'super rude ugly attitude', 'rude', 'rude ugly', 'rude ugly attitude', 'ugly', 'ugly attitude', 'attitude']",0,0,0,0,0,1,0.058823529411764705
114511,This doctor was extremely rude and had no bedside manner.,1,extremely rude no bedside manner,"['extremely', 'extremely rude', 'extremely rude no', 'extremely rude no bedside', 'extremely rude no bedside manner', 'rude', 'rude no', 'rude no bedside', 'rude no bedside manner', 'no', 'no bedside', 'no bedside manner', 'bedside', 'bedside manner', 'manner']",0,0,0,0,0,1,0.09523809523809523
134815,"The doctors are amazing, the staff is good, except practice manager, Marisol, who is unprofessional and rude.",1,doctor amaze staff good practice manager madison professional rude,"['doctor', 'doctor amaze', 'doctor amaze staff', 'doctor amaze staff good', 'doctor amaze staff good practice', 'doctor amaze staff good practice manager', 'doctor amaze staff good practice manager madison', 'doctor amaze staff good practice manager madison professional', 'doctor amaze staff good practice manager madison professional rude', 'amaze', 'amaze staff', 'amaze staff good', 'amaze staff good practice', 'amaze staff good practice manager', 'amaze staff good practice manager madison', 'amaze staff good practice manager madison professional', 'amaze staff good practice manager madison professional rude', 'staff', 'staff good', 'staff good practice', 'staff good practice manager', 'staff good practice manager madison', 'staff good practice manager madison professional', 'staff good practice manager madison professional rude', 'good', 'good practice', 'good practice manager', 'good practice manager madison', 'good practice manager madison professional', 'good practice manager madison professional rude', 'practice', 'practice manager', 'practice manager madison', 'practice manager madison professional', 'practice manager madison professional rude', 'manager', 'manager madison', 'manager madison professional', 'manager madison professional rude', 'madison', 'madison professional', 'madison professional rude', 'professional', 'professional rude', 'rude']",0,0,0,0,0,1,0.0392156862745098
173014,but the treatment costs are incredibly reasonable!,0,treatment cost incredibly reasonable,"['treatment', 'treatment cost', 'treatment cost incredibly', 'treatment cost incredibly reasonable', 'cost', 'cost incredibly', 'cost incredibly reasonable', 'incredibly', 'incredibly reasonable', 'reasonable']",0,0,0,1,0,0,0.125
153393,"Although everyone who assisted me their names I should recall, please forgive but for Dr Mccollough, Angela , the receptionist "" Lady Red;",0,assist name recall forgive mccollough angela reception lady red,"['assist', 'assist name', 'assist name recall', 'assist name recall forgive', 'assist name recall forgive mccollough', 'assist name recall forgive mccollough angela', 'assist name recall forgive mccollough angela reception', 'assist name recall forgive mccollough angela reception lady', 'assist name recall forgive mccollough angela reception lady red', 'name', 'name recall', 'name recall forgive', 'name recall forgive mccollough', 'name recall forgive mccollough angela', 'name recall forgive mccollough angela reception', 'name recall forgive mccollough angela reception lady', 'name recall forgive mccollough angela reception lady red', 'recall', 'recall forgive', 'recall forgive mccollough', 'recall forgive mccollough angela', 'recall forgive mccollough angela reception', 'recall forgive mccollough angela reception lady', 'recall forgive mccollough angela reception lady red', 'forgive', 'forgive mccollough', 'forgive mccollough angela', 'forgive mccollough angela reception', 'forgive mccollough angela reception lady', 'forgive mccollough angela reception lady red', 'mccollough', 'mccollough angela', 'mccollough angela reception', 'mccollough angela reception lady', 'mccollough angela reception lady red', 'angela', 'angela reception', 'angela reception lady', 'angela reception lady red', 'reception', 'reception lady', 'reception lady red', 'lady', 'lady red', 'red']",1,0,0,0,0,0,0.0392156862745098
90609,The receptionist was very cordial,0,reception cordial,"['reception', 'reception cordial', 'cordial']",1,0,0,0,0,0,0.2222222222222222
158625,"Not to mention Colleen was always so rude and kept asking for more cash, changed my procedure twice.",1,not mention college rude keep ask cash change procedure twice,"['not', 'not mention', 'not mention college', 'not mention college rude', 'not mention college rude keep', 'not mention college rude keep ask', 'not mention college rude keep ask cash', 'not mention college rude keep ask cash change', 'not mention college rude keep ask cash change procedure', 'not mention college rude keep ask cash change procedure twice', 'mention', 'mention college', 'mention college rude', 'mention college rude keep', 'mention college rude keep ask', 'mention college rude keep ask cash', 'mention college rude keep ask cash change', 'mention college rude keep ask cash change procedure', 'mention college rude keep ask cash change procedure twice', 'college', 'college rude', 'college rude keep', 'college rude keep ask', 'college rude keep ask cash', 'college rude keep ask cash change', 'college rude keep ask cash change procedure', 'college rude keep ask cash change procedure twice', 'rude', 'rude keep', 'rude keep ask', 'rude keep ask cash', 'rude keep ask cash change', 'rude keep ask cash change procedure', 'rude keep ask cash change procedure twice', 'keep', 'keep ask', 'keep ask cash', 'keep ask cash change', 'keep ask cash change procedure', 'keep ask cash change procedure twice', 'ask', 'ask cash', 'ask cash change', 'ask cash change procedure', 'ask cash change procedure twice', 'cash', 'cash change', 'cash change procedure', 'cash change procedure twice', 'change', 'change procedure', 'change procedure twice', 'procedure', 'procedure twice', 'twice']",0,0,0,0,0,1,0.03278688524590164
150474,I was recently treated by Dr. Tafur and found him to be very rude.,1,recently treat fur find rude,"['recently', 'recently treat', 'recently treat fur', 'recently treat fur find', 'recently treat fur find rude', 'treat', 'treat fur', 'treat fur find', 'treat fur find rude', 'fur', 'fur find', 'fur find rude', 'find', 'find rude', 'rude']",0,0,0,0,0,1,0.09523809523809523
156486,"Staff at the front desk are very rude, no smile, no politeness, it feels like they don't like their job",1,staff desk rude no smile no politeness feel like like job,"['staff', 'staff desk', 'staff desk rude', 'staff desk rude no', 'staff desk rude no smile', 'staff desk rude no smile no', 'staff desk rude no smile no politeness', 'staff desk rude no smile no politeness feel', 'staff desk rude no smile no politeness feel like', 'staff desk rude no smile no politeness feel like like', 'staff desk rude no smile no politeness feel like like job', 'desk', 'desk rude', 'desk rude no', 'desk rude no smile', 'desk rude no smile no', 'desk rude no smile no politeness', 'desk rude no smile no politeness feel', 'desk rude no smile no politeness feel like', 'desk rude no smile no politeness feel like like', 'desk rude no smile no politeness feel like like job', 'rude', 'rude no', 'rude no smile', 'rude no smile no', 'rude no smile no politeness', 'rude no smile no politeness feel', 'rude no smile no politeness feel like', 'rude no smile no politeness feel like like', 'rude no smile no politeness feel like like job', 'no', 'no smile', 'no smile no', 'no smile no politeness', 'no smile no politeness feel', 'no smile no politeness feel like', 'no smile no politeness feel like like', 'no smile no politeness feel like like job', 'smile', 'smile no', 'smile no politeness', 'smile no politeness feel', 'smile no politeness feel like', 'smile no politeness feel like like', 'smile no politeness feel like like job', 'no', 'no politeness', 'no politeness feel', 'no politeness feel like', 'no politeness feel like like', 'no politeness feel like like job', 'politeness', 'politeness feel', 'politeness feel like', 'politeness feel like like', 'politeness feel like like job', 'feel', 'feel like', 'feel like like', 'feel like like job', 'like', 'like like', 'like like job', 'like', 'like job', 'job']",0,0,0,0,0,1,0.027777777777777776
122904,I've witnessed them treating patients very badly at the reception desk.,1,witness treat patient badly reception desk,"['witness', 'witness treat', 'witness treat patient', 'witness treat patient badly', 'witness treat patient badly reception', 'witness treat patient badly reception desk', 'treat', 'treat patient', 'treat patient badly', 'treat patient badly reception', 'treat patient badly reception desk', 'patient', 'patient badly', 'patient badly reception', 'patient badly reception desk', 'badly', 'badly reception', 'badly reception desk', 'reception', 'reception desk', 'desk']",1,0,0,0,0,0,0.07407407407407407
97577,He's not afraid to give his incredibly well informed opinion.,0,not afraid incredibly inform opinion,"['not', 'not afraid', 'not afraid incredibly', 'not afraid incredibly inform', 'not afraid incredibly inform opinion', 'afraid', 'afraid incredibly', 'afraid incredibly inform', 'afraid incredibly inform opinion', 'incredibly', 'incredibly inform', 'incredibly inform opinion', 'inform', 'inform opinion', 'opinion']",0,0,0,1,0,0,0.09523809523809523
136196,"Yes, we understand that we NEED to be there for an appointment but the ladies up front are rude, uncaring",1,yes understand need appointment lady rude approach,"['yes', 'yes understand', 'yes understand need', 'yes understand need appointment', 'yes understand need appointment lady', 'yes understand need appointment lady rude', 'yes understand need appointment lady rude approach', 'understand', 'understand need', 'understand need appointment', 'understand need appointment lady', 'understand need appointment lady rude', 'understand need appointment lady rude approach', 'need', 'need appointment', 'need appointment lady', 'need appointment lady rude', 'need appointment lady rude approach', 'appointment', 'appointment lady', 'appointment lady rude', 'appointment lady rude approach', 'lady', 'lady rude', 'lady rude approach', 'rude', 'rude approach', 'approach']",0,0,0,0,0,1,0.058823529411764705
181285,"This was Incredibly Painful, took my breath away and I occasionally yelled out curse words and asked if I could have something to squeeze.",1,incredibly painful take breath away occasionally yell curse word ask squeeze,"['incredibly', 'incredibly painful', 'incredibly painful take', 'incredibly painful take breath', 'incredibly painful take breath away', 'incredibly painful take breath away occasionally', 'incredibly painful take breath away occasionally yell', 'incredibly painful take breath away occasionally yell curse', 'incredibly painful take breath away occasionally yell curse word', 'incredibly painful take breath away occasionally yell curse word ask', 'incredibly painful take breath away occasionally yell curse word ask squeeze', 'painful', 'painful take', 'painful take breath', 'painful take breath away', 'painful take breath away occasionally', 'painful take breath away occasionally yell', 'painful take breath away occasionally yell curse', 'painful take breath away occasionally yell curse word', 'painful take breath away occasionally yell curse word ask', 'painful take breath away occasionally yell curse word ask squeeze', 'take', 'take breath', 'take breath away', 'take breath away occasionally', 'take breath away occasionally yell', 'take breath away occasionally yell curse', 'take breath away occasionally yell curse word', 'take breath away occasionally yell curse word ask', 'take breath away occasionally yell curse word ask squeeze', 'breath', 'breath away', 'breath away occasionally', 'breath away occasionally yell', 'breath away occasionally yell curse', 'breath away occasionally yell curse word', 'breath away occasionally yell curse word ask', 'breath away occasionally yell curse word ask squeeze', 'away', 'away occasionally', 'away occasionally yell', 'away occasionally yell curse', 'away occasionally yell curse word', 'away occasionally yell curse word ask', 'away occasionally yell curse word ask squeeze', 'occasionally', 'occasionally yell', 'occasionally yell curse', 'occasionally yell curse word', 'occasionally yell curse word ask', 'occasionally yell curse word ask squeeze', 'yell', 'yell curse', 'yell curse word', 'yell curse word ask', 'yell curse word ask squeeze', 'curse', 'curse word', 'curse word ask', 'curse word ask squeeze', 'word', 'word ask', 'word ask squeeze', 'ask', 'ask squeeze', 'squeeze']",0,0,0,1,0,0,0.027777777777777776
105521,Even our pharmacy complain to us about how impossible and rude they work.,1,pharmacy complain impossible rude work,"['pharmacy', 'pharmacy complain', 'pharmacy complain impossible', 'pharmacy complain impossible rude', 'pharmacy complain impossible rude work', 'complain', 'complain impossible', 'complain impossible rude', 'complain impossible rude work', 'impossible', 'impossible rude', 'impossible rude work', 'rude', 'rude work', 'work']",0,0,0,0,0,1,0.09523809523809523
