commentId,comment,classification,comment_processed,word_phrase_list,yea,alopecia,gun,gun know,know,know use,know use goose,use,use goose,goose,suggest,similarity_score
162658,These guys are the real deal !,0,gun real deal,"['gun', 'gun real', 'gun real deal', 'real', 'real deal', 'deal']",0,0,1,0,0,0,0,0,0,0,0,0.058823529411764705
133807,I am very grateful for his care and would suggest him to anyone I wish my Mother would have known about him because she suffered,0,grateful care suggest wish mother know suffer,"['grateful', 'grateful care', 'grateful care suggest', 'grateful care suggest wish', 'grateful care suggest wish mother', 'grateful care suggest wish mother know', 'grateful care suggest wish mother know suffer', 'care', 'care suggest', 'care suggest wish', 'care suggest wish mother', 'care suggest wish mother know', 'care suggest wish mother know suffer', 'suggest', 'suggest wish', 'suggest wish mother', 'suggest wish mother know', 'suggest wish mother know suffer', 'wish', 'wish mother', 'wish mother know', 'wish mother know suffer', 'mother', 'mother know', 'mother know suffer', 'know', 'know suffer', 'suffer']",0,0,0,0,1,0,0,0,0,0,1,0.07142857142857142
107662,"He is the best in the area, I know because I have used everyone else.",0,good area know,"['good', 'good area', 'good area know', 'area', 'area know', 'know']",0,0,0,0,1,0,0,0,0,0,0,0.058823529411764705
112320,"only use this ""endodontist"" if you have low standards for dental care.",1,use endodontist low standard dental care,"['use', 'use endodontist', 'use endodontist low', 'use endodontist low standard', 'use endodontist low standard dental', 'use endodontist low standard dental care', 'endodontist', 'endodontist low', 'endodontist low standard', 'endodontist low standard dental', 'endodontist low standard dental care', 'low', 'low standard', 'low standard dental', 'low standard dental care', 'standard', 'standard dental', 'standard dental care', 'dental', 'dental care', 'care']",0,0,0,0,0,0,0,1,0,0,0,0.04081632653061224
102631,We are both very comfortable with Dr. Muller and would use him again and again.,0,comfortable use,"['comfortable', 'comfortable use', 'use']",0,0,0,0,0,0,0,1,0,0,0,0.06451612903225806
186627,he just KNEW where something wasn't quite right.,0,know right,"['know', 'know right', 'right']",0,0,0,0,1,0,0,0,0,0,0,0.06451612903225806
104516,This is something that I can absolutely use to help my students.,0,absolutely use help student,"['absolutely', 'absolutely use', 'absolutely use help', 'absolutely use help student', 'use', 'use help', 'use help student', 'help', 'help student', 'student']",0,0,0,0,0,0,0,1,0,0,0,0.05263157894736842
135508,"I was going through depression because my body wasn't the same anymore and I knew my body would change when I have children,",1,go depression body anymore know body change child,"['go', 'go depression', 'go depression body', 'go depression body anymore', 'go depression body anymore know', 'go depression body anymore know body', 'go depression body anymore know body change', 'go depression body anymore know body change child', 'depression', 'depression body', 'depression body anymore', 'depression body anymore know', 'depression body anymore know body', 'depression body anymore know body change', 'depression body anymore know body change child', 'body', 'body anymore', 'body anymore know', 'body anymore know body', 'body anymore know body change', 'body anymore know body change child', 'anymore', 'anymore know', 'anymore know body', 'anymore know body change', 'anymore know body change child', 'know', 'know body', 'know body change', 'know body change child', 'body', 'body change', 'body change child', 'change', 'change child', 'child']",0,0,0,0,1,0,0,0,0,0,0,0.03125
63159,She's funny and knows how I am,0,funny know,"['funny', 'funny know', 'know']",0,0,0,0,1,0,0,0,0,0,0,0.06451612903225806
98656,so I will recomend Dr Kovanda to every one I know who mite be thinking of plastic surgery.,0,recommend know think plastic surgery,"['recommend', 'recommend know', 'recommend know think', 'recommend know think plastic', 'recommend know think plastic surgery', 'know', 'know think', 'know think plastic', 'know think plastic surgery', 'think', 'think plastic', 'think plastic surgery', 'plastic', 'plastic surgery', 'surgery']",0,0,0,0,1,0,0,0,0,0,0,0.046511627906976744
125406,"About prices, it's fair because of Dr.Gershenbaum use the high-quality implants and stuff in this all procedure.",0,price fair drgershenbaum use highquality plant stuff procedure,"['price', 'price fair', 'price fair drgershenbaum', 'price fair drgershenbaum use', 'price fair drgershenbaum use highquality', 'price fair drgershenbaum use highquality plant', 'price fair drgershenbaum use highquality plant stuff', 'price fair drgershenbaum use highquality plant stuff procedure', 'fair', 'fair drgershenbaum', 'fair drgershenbaum use', 'fair drgershenbaum use highquality', 'fair drgershenbaum use highquality plant', 'fair drgershenbaum use highquality plant stuff', 'fair drgershenbaum use highquality plant stuff procedure', 'drgershenbaum', 'drgershenbaum use', 'drgershenbaum use highquality', 'drgershenbaum use highquality plant', 'drgershenbaum use highquality plant stuff', 'drgershenbaum use highquality plant stuff procedure', 'use', 'use highquality', 'use highquality plant', 'use highquality plant stuff', 'use highquality plant stuff procedure', 'highquality', 'highquality plant', 'highquality plant stuff', 'highquality plant stuff procedure', 'plant', 'plant stuff', 'plant stuff procedure', 'stuff', 'stuff procedure', 'procedure']",0,0,0,0,0,0,0,1,0,0,0,0.03125
123504,"I know this isn't a Pepose problem but, what do people do?",1,know repose problem people,"['know', 'know repose', 'know repose problem', 'know repose problem people', 'repose', 'repose problem', 'repose problem people', 'problem', 'problem people', 'people']",0,0,0,0,1,0,0,0,0,0,0,0.05263157894736842
144346,for me after my laser treatment and can't wait to use all my wonderful products.,0,laser treatment wait use fantastic product,"['laser', 'laser treatment', 'laser treatment wait', 'laser treatment wait use', 'laser treatment wait use fantastic', 'laser treatment wait use fantastic product', 'treatment', 'treatment wait', 'treatment wait use', 'treatment wait use fantastic', 'treatment wait use fantastic product', 'wait', 'wait use', 'wait use fantastic', 'wait use fantastic product', 'use', 'use fantastic', 'use fantastic product', 'fantastic', 'fantastic product', 'product']",0,0,0,0,0,0,0,1,0,0,0,0.04081632653061224
101491,Very modern and use the latest technology to treat sinus issues.,0,modern use late technology treat sinus issue,"['modern', 'modern use', 'modern use late', 'modern use late technology', 'modern use late technology treat', 'modern use late technology treat sinus', 'modern use late technology treat sinus issue', 'use', 'use late', 'use late technology', 'use late technology treat', 'use late technology treat sinus', 'use late technology treat sinus issue', 'late', 'late technology', 'late technology treat', 'late technology treat sinus', 'late technology treat sinus issue', 'technology', 'technology treat', 'technology treat sinus', 'technology treat sinus issue', 'treat', 'treat sinus', 'treat sinus issue', 'sinus', 'sinus issue', 'issue']",0,0,0,0,0,0,0,1,0,0,0,0.03571428571428571
112323,He suggested several options for me.,0,suggest option,"['suggest', 'suggest option', 'option']",0,0,0,0,0,0,0,0,0,0,1,0.06451612903225806
160535,Our experience using a known donor and securing all of the paperwork in order,1,experience know donor secure paperwork order,"['experience', 'experience know', 'experience know donor', 'experience know donor secure', 'experience know donor secure paperwork', 'experience know donor secure paperwork order', 'know', 'know donor', 'know donor secure', 'know donor secure paperwork', 'know donor secure paperwork order', 'donor', 'donor secure', 'donor secure paperwork', 'donor secure paperwork order', 'secure', 'secure paperwork', 'secure paperwork order', 'paperwork', 'paperwork order', 'order']",0,0,0,0,1,0,0,0,0,0,0,0.04081632653061224
184832,"Guys, please go to a doctor who's going to put you under general anesthesia.",1,gun doctor go general,"['gun', 'gun doctor', 'gun doctor go', 'gun doctor go general', 'doctor', 'doctor go', 'doctor go general', 'go', 'go general', 'general']",0,0,1,0,0,0,0,0,0,0,0,0.05263157894736842
184626,I knew the first time that I met her that I was in great hands!,0,know time meet great hand,"['know', 'know time', 'know time meet', 'know time meet great', 'know time meet great hand', 'time', 'time meet', 'time meet great', 'time meet great hand', 'meet', 'meet great', 'meet great hand', 'great', 'great hand', 'hand']",0,0,0,0,1,0,0,0,0,0,0,0.046511627906976744
123907,They did a very good job I well always use them thank you guys so much!!!,0,good job use thank gun,"['good', 'good job', 'good job use', 'good job use thank', 'good job use thank gun', 'job', 'job use', 'job use thank', 'job use thank gun', 'use', 'use thank', 'use thank gun', 'thank', 'thank gun', 'gun']",0,0,1,0,0,0,0,1,0,0,0,0.09302325581395349
68600,"I knew he had amazing credentials and after my consult, I knew I wouldn't use anyone else for my surgery but Dr. Soto.",0,know amaze certificate consult know use surgery dr soto,"['know', 'know amaze', 'know amaze certificate', 'know amaze certificate consult', 'know amaze certificate consult know', 'know amaze certificate consult know use', 'know amaze certificate consult know use surgery', 'know amaze certificate consult know use surgery dr', 'know amaze certificate consult know use surgery dr soto', 'amaze', 'amaze certificate', 'amaze certificate consult', 'amaze certificate consult know', 'amaze certificate consult know use', 'amaze certificate consult know use surgery', 'amaze certificate consult know use surgery dr', 'amaze certificate consult know use surgery dr soto', 'certificate', 'certificate consult', 'certificate consult know', 'certificate consult know use', 'certificate consult know use surgery', 'certificate consult know use surgery dr', 'certificate consult know use surgery dr soto', 'consult', 'consult know', 'consult know use', 'consult know use surgery', 'consult know use surgery dr', 'consult know use surgery dr soto', 'know', 'know use', 'know use surgery', 'know use surgery dr', 'know use surgery dr soto', 'use', 'use surgery', 'use surgery dr', 'use surgery dr soto', 'surgery', 'surgery dr', 'surgery dr soto', 'dr', 'dr soto', 'soto']",0,0,0,0,1,1,0,1,0,0,0,0.0821917808219178
99329,I love the dr and the staff and the office is super clean and the staff knows what to do,0,love dr staff office super clean staff know,"['love', 'love dr', 'love dr staff', 'love dr staff office', 'love dr staff office super', 'love dr staff office super clean', 'love dr staff office super clean staff', 'love dr staff office super clean staff know', 'dr', 'dr staff', 'dr staff office', 'dr staff office super', 'dr staff office super clean', 'dr staff office super clean staff', 'dr staff office super clean staff know', 'staff', 'staff office', 'staff office super', 'staff office super clean', 'staff office super clean staff', 'staff office super clean staff know', 'office', 'office super', 'office super clean', 'office super clean staff', 'office super clean staff know', 'super', 'super clean', 'super clean staff', 'super clean staff know', 'clean', 'clean staff', 'clean staff know', 'staff', 'staff know', 'know']",0,0,0,0,1,0,0,0,0,0,0,0.03125
117551,"However, a nurse did address me at that mark, and let me know that I was next.",0,nurse address mark let know,"['nurse', 'nurse address', 'nurse address mark', 'nurse address mark let', 'nurse address mark let know', 'address', 'address mark', 'address mark let', 'address mark let know', 'mark', 'mark let', 'mark let know', 'let', 'let know', 'know']",0,0,0,0,1,0,0,0,0,0,0,0.046511627906976744
113645,Within 24 hours my Mother had better use of her right arm,0,hour mother good use right arm,"['hour', 'hour mother', 'hour mother good', 'hour mother good use', 'hour mother good use right', 'hour mother good use right arm', 'mother', 'mother good', 'mother good use', 'mother good use right', 'mother good use right arm', 'good', 'good use', 'good use right', 'good use right arm', 'use', 'use right', 'use right arm', 'right', 'right arm', 'arm']",0,0,0,0,0,0,0,1,0,0,0,0.04081632653061224
114916,I would never suggest him to do anything especially not any cutting,1,suggest especially not cut,"['suggest', 'suggest especially', 'suggest especially not', 'suggest especially not cut', 'especially', 'especially not', 'especially not cut', 'not', 'not cut', 'cut']",0,0,0,0,0,0,0,0,0,0,1,0.05263157894736842
122087,I knew then I had found my dermatologist!,0,know find dermatologist,"['know', 'know find', 'know find dermatologist', 'find', 'find dermatologist', 'dermatologist']",0,0,0,0,1,0,0,0,0,0,0,0.058823529411764705
145231,I have full use of my fingers after the Xiaflex injections (for Dupuyns contracture) administered by John Boyle.,0,use finger xiaflex injection dupuyns contracture administer,"['use', 'use finger', 'use finger xiaflex', 'use finger xiaflex injection', 'use finger xiaflex injection dupuyns', 'use finger xiaflex injection dupuyns contracture', 'use finger xiaflex injection dupuyns contracture administer', 'finger', 'finger xiaflex', 'finger xiaflex injection', 'finger xiaflex injection dupuyns', 'finger xiaflex injection dupuyns contracture', 'finger xiaflex injection dupuyns contracture administer', 'xiaflex', 'xiaflex injection', 'xiaflex injection dupuyns', 'xiaflex injection dupuyns contracture', 'xiaflex injection dupuyns contracture administer', 'injection', 'injection dupuyns', 'injection dupuyns contracture', 'injection dupuyns contracture administer', 'dupuyns', 'dupuyns contracture', 'dupuyns contracture administer', 'contracture', 'contracture administer', 'administer']",0,0,0,0,0,0,0,1,0,0,0,0.03571428571428571
160538,"Our first transfer failed, and we do wish we had known the odds a bit better before embarking on the procedure.",1,transfer fail wish know odds bit good embrace procedure,"['transfer', 'transfer fail', 'transfer fail wish', 'transfer fail wish know', 'transfer fail wish know odds', 'transfer fail wish know odds bit', 'transfer fail wish know odds bit good', 'transfer fail wish know odds bit good embrace', 'transfer fail wish know odds bit good embrace procedure', 'fail', 'fail wish', 'fail wish know', 'fail wish know odds', 'fail wish know odds bit', 'fail wish know odds bit good', 'fail wish know odds bit good embrace', 'fail wish know odds bit good embrace procedure', 'wish', 'wish know', 'wish know odds', 'wish know odds bit', 'wish know odds bit good', 'wish know odds bit good embrace', 'wish know odds bit good embrace procedure', 'know', 'know odds', 'know odds bit', 'know odds bit good', 'know odds bit good embrace', 'know odds bit good embrace procedure', 'odds', 'odds bit', 'odds bit good', 'odds bit good embrace', 'odds bit good embrace procedure', 'bit', 'bit good', 'bit good embrace', 'bit good embrace procedure', 'good', 'good embrace', 'good embrace procedure', 'embrace', 'embrace procedure', 'procedure']",0,0,0,0,1,0,0,0,0,0,0,0.0273972602739726
128133,Knows what he's doing and goes ahead with confidence,0,know go ahead confidence,"['know', 'know go', 'know go ahead', 'know go ahead confidence', 'go', 'go ahead', 'go ahead confidence', 'ahead', 'ahead confidence', 'confidence']",0,0,0,0,1,0,0,0,0,0,0,0.05263157894736842
106220,If you didn't know I had surgery -you would not be able to tell !,0,know surgery not able tell,"['know', 'know surgery', 'know surgery not', 'know surgery not able', 'know surgery not able tell', 'surgery', 'surgery not', 'surgery not able', 'surgery not able tell', 'not', 'not able', 'not able tell', 'able', 'able tell', 'tell']",0,0,0,0,1,0,0,0,0,0,0,0.046511627906976744
167344,"I don't know if she possesses uncanny ancient time travel wizardry or what but,",0,know posse uncanny ancient time travel wizard,"['know', 'know posse', 'know posse uncanny', 'know posse uncanny ancient', 'know posse uncanny ancient time', 'know posse uncanny ancient time travel', 'know posse uncanny ancient time travel wizard', 'posse', 'posse uncanny', 'posse uncanny ancient', 'posse uncanny ancient time', 'posse uncanny ancient time travel', 'posse uncanny ancient time travel wizard', 'uncanny', 'uncanny ancient', 'uncanny ancient time', 'uncanny ancient time travel', 'uncanny ancient time travel wizard', 'ancient', 'ancient time', 'ancient time travel', 'ancient time travel wizard', 'time', 'time travel', 'time travel wizard', 'travel', 'travel wizard', 'wizard']",0,0,0,0,1,0,0,0,0,0,0,0.03571428571428571
131412,"My friends comment about my younger looks,they notice the change but no one actually knows that I had anything done!!!!!",0,friend comment young looksthey notice change no actually know,"['friend', 'friend comment', 'friend comment young', 'friend comment young looksthey', 'friend comment young looksthey notice', 'friend comment young looksthey notice change', 'friend comment young looksthey notice change no', 'friend comment young looksthey notice change no actually', 'friend comment young looksthey notice change no actually know', 'comment', 'comment young', 'comment young looksthey', 'comment young looksthey notice', 'comment young looksthey notice change', 'comment young looksthey notice change no', 'comment young looksthey notice change no actually', 'comment young looksthey notice change no actually know', 'young', 'young looksthey', 'young looksthey notice', 'young looksthey notice change', 'young looksthey notice change no', 'young looksthey notice change no actually', 'young looksthey notice change no actually know', 'looksthey', 'looksthey notice', 'looksthey notice change', 'looksthey notice change no', 'looksthey notice change no actually', 'looksthey notice change no actually know', 'notice', 'notice change', 'notice change no', 'notice change no actually', 'notice change no actually know', 'change', 'change no', 'change no actually', 'change no actually know', 'no', 'no actually', 'no actually know', 'actually', 'actually know', 'know']",0,0,0,0,1,0,0,0,0,0,0,0.0273972602739726
99821,I could tell he was so skilled at these injections because it was over before I knew it!,0,tell skilled injection know,"['tell', 'tell skilled', 'tell skilled injection', 'tell skilled injection know', 'skilled', 'skilled injection', 'skilled injection know', 'injection', 'injection know', 'know']",0,0,0,0,1,0,0,0,0,0,0,0.05263157894736842
166556,"I met with his assistant instead, though I didn't know she was his assistant until I asked about who she was.",1,meet assistant instead know assistant ask,"['meet', 'meet assistant', 'meet assistant instead', 'meet assistant instead know', 'meet assistant instead know assistant', 'meet assistant instead know assistant ask', 'assistant', 'assistant instead', 'assistant instead know', 'assistant instead know assistant', 'assistant instead know assistant ask', 'instead', 'instead know', 'instead know assistant', 'instead know assistant ask', 'know', 'know assistant', 'know assistant ask', 'assistant', 'assistant ask', 'ask']",0,0,0,0,1,0,0,0,0,0,0,0.04081632653061224
102746,As a matter of fact if people don't know I've had it done they just think retirement has been good to me!,0,matter fact people know think retirement good,"['matter', 'matter fact', 'matter fact people', 'matter fact people know', 'matter fact people know think', 'matter fact people know think retirement', 'matter fact people know think retirement good', 'fact', 'fact people', 'fact people know', 'fact people know think', 'fact people know think retirement', 'fact people know think retirement good', 'people', 'people know', 'people know think', 'people know think retirement', 'people know think retirement good', 'know', 'know think', 'know think retirement', 'know think retirement good', 'think', 'think retirement', 'think retirement good', 'retirement', 'retirement good', 'good']",0,0,0,0,1,0,0,0,0,0,0,0.03571428571428571
65885,He knew what he was doing,0,know,['know'],0,0,0,0,1,0,0,0,0,0,0,0.06896551724137931
129706,I was unaware of anything when i came in but know everything i need to know now..,0,unaware come know need know,"['unaware', 'unaware come', 'unaware come know', 'unaware come know need', 'unaware come know need know', 'come', 'come know', 'come know need', 'come know need know', 'know', 'know need', 'know need know', 'need', 'need know', 'know']",0,0,0,0,1,0,0,0,0,0,0,0.046511627906976744
114415,It is actually a pleasure to go to their office knowing you will get appropriate care.,0,actually pleasure office know appropriate care,"['actually', 'actually pleasure', 'actually pleasure office', 'actually pleasure office know', 'actually pleasure office know appropriate', 'actually pleasure office know appropriate care', 'pleasure', 'pleasure office', 'pleasure office know', 'pleasure office know appropriate', 'pleasure office know appropriate care', 'office', 'office know', 'office know appropriate', 'office know appropriate care', 'know', 'know appropriate', 'know appropriate care', 'appropriate', 'appropriate care', 'care']",0,0,0,0,1,0,0,0,0,0,0,0.04081632653061224
128840,I know the doctors time is valuable but so is the patients,1,know doctor time valuable patient,"['know', 'know doctor', 'know doctor time', 'know doctor time valuable', 'know doctor time valuable patient', 'doctor', 'doctor time', 'doctor time valuable', 'doctor time valuable patient', 'time', 'time valuable', 'time valuable patient', 'valuable', 'valuable patient', 'patient']",0,0,0,0,1,0,0,0,0,0,0,0.046511627906976744
124071,"he knew exactly what my problems are and did give me the right medications, he is a great person",0,know precisely problem right meditation great person,"['know', 'know precisely', 'know precisely problem', 'know precisely problem right', 'know precisely problem right meditation', 'know precisely problem right meditation great', 'know precisely problem right meditation great person', 'precisely', 'precisely problem', 'precisely problem right', 'precisely problem right meditation', 'precisely problem right meditation great', 'precisely problem right meditation great person', 'problem', 'problem right', 'problem right meditation', 'problem right meditation great', 'problem right meditation great person', 'right', 'right meditation', 'right meditation great', 'right meditation great person', 'meditation', 'meditation great', 'meditation great person', 'great', 'great person', 'person']",0,0,0,0,1,0,0,0,0,0,0,0.03571428571428571
107909,The laser burned her cornea and she constantly has to use eye drops.,1,laser burn cornea constantly use eye drop,"['laser', 'laser burn', 'laser burn cornea', 'laser burn cornea constantly', 'laser burn cornea constantly use', 'laser burn cornea constantly use eye', 'laser burn cornea constantly use eye drop', 'burn', 'burn cornea', 'burn cornea constantly', 'burn cornea constantly use', 'burn cornea constantly use eye', 'burn cornea constantly use eye drop', 'cornea', 'cornea constantly', 'cornea constantly use', 'cornea constantly use eye', 'cornea constantly use eye drop', 'constantly', 'constantly use', 'constantly use eye', 'constantly use eye drop', 'use', 'use eye', 'use eye drop', 'eye', 'eye drop', 'drop']",0,0,0,0,0,0,0,1,0,0,0,0.03571428571428571
187470,I should have known something was up with the assistant's hesitancy to proceed even after doctor told him to.,1,know assistant hesitancy proceed doctor tell,"['know', 'know assistant', 'know assistant hesitancy', 'know assistant hesitancy proceed', 'know assistant hesitancy proceed doctor', 'know assistant hesitancy proceed doctor tell', 'assistant', 'assistant hesitancy', 'assistant hesitancy proceed', 'assistant hesitancy proceed doctor', 'assistant hesitancy proceed doctor tell', 'hesitancy', 'hesitancy proceed', 'hesitancy proceed doctor', 'hesitancy proceed doctor tell', 'proceed', 'proceed doctor', 'proceed doctor tell', 'doctor', 'doctor tell', 'tell']",0,0,0,0,1,0,0,0,0,0,0,0.04081632653061224
113830,When we went into the details he knew actually what he had to do and explained why.,0,go detail know actually explain,"['go', 'go detail', 'go detail know', 'go detail know actually', 'go detail know actually explain', 'detail', 'detail know', 'detail know actually', 'detail know actually explain', 'know', 'know actually', 'know actually explain', 'actually', 'actually explain', 'explain']",0,0,0,0,1,0,0,0,0,0,0,0.046511627906976744
113584,From my first consultation I knew that I wouldn?t have to search for another doctor or opinion.,0,consultation know search doctor opinion,"['consultation', 'consultation know', 'consultation know search', 'consultation know search doctor', 'consultation know search doctor opinion', 'know', 'know search', 'know search doctor', 'know search doctor opinion', 'search', 'search doctor', 'search doctor opinion', 'doctor', 'doctor opinion', 'opinion']",0,0,0,0,1,0,0,0,0,0,0,0.046511627906976744
141331,and know they want to charge me for a procedure that is not going to be done.,1,know want charge procedure not go,"['know', 'know want', 'know want charge', 'know want charge procedure', 'know want charge procedure not', 'know want charge procedure not go', 'want', 'want charge', 'want charge procedure', 'want charge procedure not', 'want charge procedure not go', 'charge', 'charge procedure', 'charge procedure not', 'charge procedure not go', 'procedure', 'procedure not', 'procedure not go', 'not', 'not go', 'go']",0,0,0,0,1,0,0,0,0,0,0,0.04081632653061224
83477,"Horrible place, I would never recommend this place to anybody, to many young people that don't know what they are doing.",1,atrocious place recommend place anybody young people know,"['atrocious', 'atrocious place', 'atrocious place recommend', 'atrocious place recommend place', 'atrocious place recommend place anybody', 'atrocious place recommend place anybody young', 'atrocious place recommend place anybody young people', 'atrocious place recommend place anybody young people know', 'place', 'place recommend', 'place recommend place', 'place recommend place anybody', 'place recommend place anybody young', 'place recommend place anybody young people', 'place recommend place anybody young people know', 'recommend', 'recommend place', 'recommend place anybody', 'recommend place anybody young', 'recommend place anybody young people', 'recommend place anybody young people know', 'place', 'place anybody', 'place anybody young', 'place anybody young people', 'place anybody young people know', 'anybody', 'anybody young', 'anybody young people', 'anybody young people know', 'young', 'young people', 'young people know', 'people', 'people know', 'know']",0,0,0,0,1,0,0,0,0,0,0,0.03125
68468,All my questions were answered and I knew what to expect due to their attention to all the details.--DM,0,question answer know expect attention detail,"['question', 'question answer', 'question answer know', 'question answer know expect', 'question answer know expect attention', 'question answer know expect attention detail', 'answer', 'answer know', 'answer know expect', 'answer know expect attention', 'answer know expect attention detail', 'know', 'know expect', 'know expect attention', 'know expect attention detail', 'expect', 'expect attention', 'expect attention detail', 'attention', 'attention detail', 'detail']",0,0,0,0,1,0,0,0,0,0,0,0.04081632653061224
116267,"When I was researching for a surgeon, I knew they both were the perfect doctors to fix my nose.",0,search surgeon know perfect doctor fix nose,"['search', 'search surgeon', 'search surgeon know', 'search surgeon know perfect', 'search surgeon know perfect doctor', 'search surgeon know perfect doctor fix', 'search surgeon know perfect doctor fix nose', 'surgeon', 'surgeon know', 'surgeon know perfect', 'surgeon know perfect doctor', 'surgeon know perfect doctor fix', 'surgeon know perfect doctor fix nose', 'know', 'know perfect', 'know perfect doctor', 'know perfect doctor fix', 'know perfect doctor fix nose', 'perfect', 'perfect doctor', 'perfect doctor fix', 'perfect doctor fix nose', 'doctor', 'doctor fix', 'doctor fix nose', 'fix', 'fix nose', 'nose']",0,0,0,0,1,0,0,0,0,0,0,0.03571428571428571
101195,I didn't know he was the same surgeon that my aunt used in 12 years earlier and her breast are also mismatch.,1,know surgeon aunt breast dispatch,"['know', 'know surgeon', 'know surgeon aunt', 'know surgeon aunt breast', 'know surgeon aunt breast dispatch', 'surgeon', 'surgeon aunt', 'surgeon aunt breast', 'surgeon aunt breast dispatch', 'aunt', 'aunt breast', 'aunt breast dispatch', 'breast', 'breast dispatch', 'dispatch']",0,0,0,0,1,0,0,0,0,0,0,0.046511627906976744
160658,but I?ve suggested her to every female I come across!,0,suggest female come,"['suggest', 'suggest female', 'suggest female come', 'female', 'female come', 'come']",0,0,0,0,0,0,0,0,0,0,1,0.058823529411764705
101277,He may be blunt and straight to the point but he will tell you what you need to know without beating around the bush.,0,blunt straight point tell need know beat,"['blunt', 'blunt straight', 'blunt straight point', 'blunt straight point tell', 'blunt straight point tell need', 'blunt straight point tell need know', 'blunt straight point tell need know beat', 'straight', 'straight point', 'straight point tell', 'straight point tell need', 'straight point tell need know', 'straight point tell need know beat', 'point', 'point tell', 'point tell need', 'point tell need know', 'point tell need know beat', 'tell', 'tell need', 'tell need know', 'tell need know beat', 'need', 'need know', 'need know beat', 'know', 'know beat', 'beat']",0,0,0,0,1,0,0,0,0,0,0,0.03571428571428571
122978,since I knew the doctor knew some background on me.,0,know doctor know background,"['know', 'know doctor', 'know doctor know', 'know doctor know background', 'doctor', 'doctor know', 'doctor know background', 'know', 'know background', 'background']",0,0,0,0,1,0,0,0,0,0,0,0.05263157894736842
165686,I don't know what my results will be yet but I'm not at all worried about them.,0,know result not worry,"['know', 'know result', 'know result not', 'know result not worry', 'result', 'result not', 'result not worry', 'not', 'not worry', 'worry']",0,0,0,0,1,0,0,0,0,0,0,0.05263157894736842
188276,I know because I've worked in aesthetics for about 8 years and have been tried other providers and his technique A .,0,know work aesthetic try provide technique,"['know', 'know work', 'know work aesthetic', 'know work aesthetic try', 'know work aesthetic try provide', 'know work aesthetic try provide technique', 'work', 'work aesthetic', 'work aesthetic try', 'work aesthetic try provide', 'work aesthetic try provide technique', 'aesthetic', 'aesthetic try', 'aesthetic try provide', 'aesthetic try provide technique', 'try', 'try provide', 'try provide technique', 'provide', 'provide technique', 'technique']",0,0,0,0,1,0,0,0,0,0,0,0.04081632653061224
94096,It is reassuring to know they are learning from the best!,0,reassure know learn good,"['reassure', 'reassure know', 'reassure know learn', 'reassure know learn good', 'know', 'know learn', 'know learn good', 'learn', 'learn good', 'good']",0,0,0,0,1,0,0,0,0,0,0,0.05263157894736842
103585,and kept at a very tolerable level through the use of Exparel (not all surgeons offer or know how to use) and appropriate after care.,0,keep tolerable level use expel not surgeon offer know use appropriate care,"['keep', 'keep tolerable', 'keep tolerable level', 'keep tolerable level use', 'keep tolerable level use expel', 'keep tolerable level use expel not', 'keep tolerable level use expel not surgeon', 'keep tolerable level use expel not surgeon offer', 'keep tolerable level use expel not surgeon offer know', 'keep tolerable level use expel not surgeon offer know use', 'keep tolerable level use expel not surgeon offer know use appropriate', 'keep tolerable level use expel not surgeon offer know use appropriate care', 'tolerable', 'tolerable level', 'tolerable level use', 'tolerable level use expel', 'tolerable level use expel not', 'tolerable level use expel not surgeon', 'tolerable level use expel not surgeon offer', 'tolerable level use expel not surgeon offer know', 'tolerable level use expel not surgeon offer know use', 'tolerable level use expel not surgeon offer know use appropriate', 'tolerable level use expel not surgeon offer know use appropriate care', 'level', 'level use', 'level use expel', 'level use expel not', 'level use expel not surgeon', 'level use expel not surgeon offer', 'level use expel not surgeon offer know', 'level use expel not surgeon offer know use', 'level use expel not surgeon offer know use appropriate', 'level use expel not surgeon offer know use appropriate care', 'use', 'use expel', 'use expel not', 'use expel not surgeon', 'use expel not surgeon offer', 'use expel not surgeon offer know', 'use expel not surgeon offer know use', 'use expel not surgeon offer know use appropriate', 'use expel not surgeon offer know use appropriate care', 'expel', 'expel not', 'expel not surgeon', 'expel not surgeon offer', 'expel not surgeon offer know', 'expel not surgeon offer know use', 'expel not surgeon offer know use appropriate', 'expel not surgeon offer know use appropriate care', 'not', 'not surgeon', 'not surgeon offer', 'not surgeon offer know', 'not surgeon offer know use', 'not surgeon offer know use appropriate', 'not surgeon offer know use appropriate care', 'surgeon', 'surgeon offer', 'surgeon offer know', 'surgeon offer know use', 'surgeon offer know use appropriate', 'surgeon offer know use appropriate care', 'offer', 'offer know', 'offer know use', 'offer know use appropriate', 'offer know use appropriate care', 'know', 'know use', 'know use appropriate', 'know use appropriate care', 'use', 'use appropriate', 'use appropriate care', 'appropriate', 'appropriate care', 'care']",0,0,0,0,1,1,0,1,0,0,0,0.05660377358490566
143502,Valerie really knew what she was doing and did not over fill my lips.,0,know not fill lip,"['know', 'know not', 'know not fill', 'know not fill lip', 'not', 'not fill', 'not fill lip', 'fill', 'fill lip', 'lip']",0,0,0,0,1,0,0,0,0,0,0,0.05263157894736842
