commentId,comment,classification,comment_processed,word_phrase_list,spectacular,impression,similarity_score
69826,She seemed less than enthused about helping ...just not a good front entry impression.,0,entrust help not good entry impression,"['entrust', 'entrust help', 'entrust help not', 'entrust help not good', 'entrust help not good entry', 'entrust help not good entry impression', 'help', 'help not', 'help not good', 'help not good entry', 'help not good entry impression', 'not', 'not good', 'not good entry', 'not good entry impression', 'good', 'good entry', 'good entry impression', 'entry', 'entry impression', 'impression']",0,1,0.08333333333333333
184221,I'll start with Spectacular!,0,ill start spectacular,"['ill', 'ill start', 'ill start spectacular', 'start', 'start spectacular', 'spectacular']",1,0,0.2222222222222222
122531,I had my eye troughs done and he did a spectacular job,0,eye trough spectacular job,"['eye', 'eye trough', 'eye trough spectacular', 'eye trough spectacular job', 'trough', 'trough spectacular', 'trough spectacular job', 'spectacular', 'spectacular job', 'job']",1,0,0.15384615384615385
159817,"In UTTER SHOCK at the hostility I was receiving as a first impression to this office I responded with ""I can leave.""",1,utter shock hostility receive impression office respond leave,"['utter', 'utter shock', 'utter shock hostility', 'utter shock hostility receive', 'utter shock hostility receive impression', 'utter shock hostility receive impression office', 'utter shock hostility receive impression office respond', 'utter shock hostility receive impression office respond leave', 'shock', 'shock hostility', 'shock hostility receive', 'shock hostility receive impression', 'shock hostility receive impression office', 'shock hostility receive impression office respond', 'shock hostility receive impression office respond leave', 'hostility', 'hostility receive', 'hostility receive impression', 'hostility receive impression office', 'hostility receive impression office respond', 'hostility receive impression office respond leave', 'receive', 'receive impression', 'receive impression office', 'receive impression office respond', 'receive impression office respond leave', 'impression', 'impression office', 'impression office respond', 'impression office respond leave', 'office', 'office respond', 'office respond leave', 'respond', 'respond leave', 'leave']",0,1,0.05128205128205128
159792,so that he can make proper impression of lower jaw.,0,proper impression low jaw,"['proper', 'proper impression', 'proper impression low', 'proper impression low jaw', 'impression', 'impression low', 'impression low jaw', 'low', 'low jaw', 'jaw']",0,1,0.15384615384615385
162982,They made an awesome first impression.,0,amazing impression,"['amazing', 'amazing impression', 'impression']",0,1,0.3333333333333333
184112,Illuminate just made such an impression on me that I told myself I wanted to let others know !,0,illuminate impression tell want let know,"['illuminate', 'illuminate impression', 'illuminate impression tell', 'illuminate impression tell want', 'illuminate impression tell want let', 'illuminate impression tell want let know', 'impression', 'impression tell', 'impression tell want', 'impression tell want let', 'impression tell want let know', 'tell', 'tell want', 'tell want let', 'tell want let know', 'want', 'want let', 'want let know', 'let', 'let know', 'know']",0,1,0.08333333333333333
159749,so that he can make proper impression of lower jaw.,0,proper impression low jaw,"['proper', 'proper impression', 'proper impression low', 'proper impression low jaw', 'impression', 'impression low', 'impression low jaw', 'low', 'low jaw', 'jaw']",0,1,0.15384615384615385
107812,First impression - the staff is super nice and caring.,0,impression staff super nice dare,"['impression', 'impression staff', 'impression staff super', 'impression staff super nice', 'impression staff super nice dare', 'staff', 'staff super', 'staff super nice', 'staff super nice dare', 'super', 'super nice', 'super nice dare', 'nice', 'nice dare', 'dare']",0,1,0.1111111111111111
88204,"I was under the impression that I will meet with Dr. Jones to consult me, not a coordinator.",1,impression meet consult not coordinate,"['impression', 'impression meet', 'impression meet consult', 'impression meet consult not', 'impression meet consult not coordinate', 'meet', 'meet consult', 'meet consult not', 'meet consult not coordinate', 'consult', 'consult not', 'consult not coordinate', 'not', 'not coordinate', 'coordinate']",0,1,0.1111111111111111
168738,My mom recently went to Khrom Dermatology and she can't stop raving about the spectacular treatment as well as staff.,0,mon recently go dermatology stop rave spectacular treatment staff,"['mon', 'mon recently', 'mon recently go', 'mon recently go dermatology', 'mon recently go dermatology stop', 'mon recently go dermatology stop rave', 'mon recently go dermatology stop rave spectacular', 'mon recently go dermatology stop rave spectacular treatment', 'mon recently go dermatology stop rave spectacular treatment staff', 'recently', 'recently go', 'recently go dermatology', 'recently go dermatology stop', 'recently go dermatology stop rave', 'recently go dermatology stop rave spectacular', 'recently go dermatology stop rave spectacular treatment', 'recently go dermatology stop rave spectacular treatment staff', 'go', 'go dermatology', 'go dermatology stop', 'go dermatology stop rave', 'go dermatology stop rave spectacular', 'go dermatology stop rave spectacular treatment', 'go dermatology stop rave spectacular treatment staff', 'dermatology', 'dermatology stop', 'dermatology stop rave', 'dermatology stop rave spectacular', 'dermatology stop rave spectacular treatment', 'dermatology stop rave spectacular treatment staff', 'stop', 'stop rave', 'stop rave spectacular', 'stop rave spectacular treatment', 'stop rave spectacular treatment staff', 'rave', 'rave spectacular', 'rave spectacular treatment', 'rave spectacular treatment staff', 'spectacular', 'spectacular treatment', 'spectacular treatment staff', 'treatment', 'treatment staff', 'staff']",1,0,0.041666666666666664
122532,I had my eye troughs done and he did a spectacular job,0,eye trough spectacular job,"['eye', 'eye trough', 'eye trough spectacular', 'eye trough spectacular job', 'trough', 'trough spectacular', 'trough spectacular job', 'spectacular', 'spectacular job', 'job']",1,0,0.15384615384615385
123656,"In general my impression of him is of being experienced, kind, caring about helping a patient in a humane way.",0,general impression experience kind dare help patient humane way,"['general', 'general impression', 'general impression experience', 'general impression experience kind', 'general impression experience kind dare', 'general impression experience kind dare help', 'general impression experience kind dare help patient', 'general impression experience kind dare help patient humane', 'general impression experience kind dare help patient humane way', 'impression', 'impression experience', 'impression experience kind', 'impression experience kind dare', 'impression experience kind dare help', 'impression experience kind dare help patient', 'impression experience kind dare help patient humane', 'impression experience kind dare help patient humane way', 'experience', 'experience kind', 'experience kind dare', 'experience kind dare help', 'experience kind dare help patient', 'experience kind dare help patient humane', 'experience kind dare help patient humane way', 'kind', 'kind dare', 'kind dare help', 'kind dare help patient', 'kind dare help patient humane', 'kind dare help patient humane way', 'dare', 'dare help', 'dare help patient', 'dare help patient humane', 'dare help patient humane way', 'help', 'help patient', 'help patient humane', 'help patient humane way', 'patient', 'patient humane', 'patient humane way', 'humane', 'humane way', 'way']",0,1,0.041666666666666664
125399,The office staff are nothing short of spectacular. ????????????,0,office staff short spectacular,"['office', 'office staff', 'office staff short', 'office staff short spectacular', 'staff', 'staff short', 'staff short spectacular', 'short', 'short spectacular', 'spectacular']",1,0,0.15384615384615385
