commentId,comment,classification,comment_processed,word_phrase_list,dislike,dislike guy,guy,similarity_score
152925,This guy goes from your best-friend to American psycho if you ask direct questions or show unhappiness with your results.,1,guy go befriend psychic ask direct question unhappiness result,"['guy', 'guy go', 'guy go befriend', 'guy go befriend psychic', 'guy go befriend psychic ask', 'guy go befriend psychic ask direct', 'guy go befriend psychic ask direct question', 'guy go befriend psychic ask direct question unhappiness', 'guy go befriend psychic ask direct question unhappiness result', 'go', 'go befriend', 'go befriend psychic', 'go befriend psychic ask', 'go befriend psychic ask direct', 'go befriend psychic ask direct question', 'go befriend psychic ask direct question unhappiness', 'go befriend psychic ask direct question unhappiness result', 'befriend', 'befriend psychic', 'befriend psychic ask', 'befriend psychic ask direct', 'befriend psychic ask direct question', 'befriend psychic ask direct question unhappiness', 'befriend psychic ask direct question unhappiness result', 'psychic', 'psychic ask', 'psychic ask direct', 'psychic ask direct question', 'psychic ask direct question unhappiness', 'psychic ask direct question unhappiness result', 'ask', 'ask direct', 'ask direct question', 'ask direct question unhappiness', 'ask direct question unhappiness result', 'direct', 'direct question', 'direct question unhappiness', 'direct question unhappiness result', 'question', 'question unhappiness', 'question unhappiness result', 'unhappiness', 'unhappiness result', 'result']",0,0,1,0.041666666666666664
158957,"Thankfully, I didn?t have to waste time researching other Plastic Surgeons because I have always known him to be ?my guy?",0,grateful waste time search plastic surgeon know guy,"['grateful', 'grateful waste', 'grateful waste time', 'grateful waste time search', 'grateful waste time search plastic', 'grateful waste time search plastic surgeon', 'grateful waste time search plastic surgeon know', 'grateful waste time search plastic surgeon know guy', 'waste', 'waste time', 'waste time search', 'waste time search plastic', 'waste time search plastic surgeon', 'waste time search plastic surgeon know', 'waste time search plastic surgeon know guy', 'time', 'time search', 'time search plastic', 'time search plastic surgeon', 'time search plastic surgeon know', 'time search plastic surgeon know guy', 'search', 'search plastic', 'search plastic surgeon', 'search plastic surgeon know', 'search plastic surgeon know guy', 'plastic', 'plastic surgeon', 'plastic surgeon know', 'plastic surgeon know guy', 'surgeon', 'surgeon know', 'surgeon know guy', 'know', 'know guy', 'guy']",0,0,1,0.05128205128205128
184010,DO NOT TRUST THIS GUY WITH YOUR NOSE,1,not trust guy nose,"['not', 'not trust', 'not trust guy', 'not trust guy nose', 'trust', 'trust guy', 'trust guy nose', 'guy', 'guy nose', 'nose']",0,0,1,0.15384615384615385
162432,For a girl seeing a guy OBGYN was so different for me but not in a bad way.,0,girl see guy obey different not bad way,"['girl', 'girl see', 'girl see guy', 'girl see guy obey', 'girl see guy obey different', 'girl see guy obey different not', 'girl see guy obey different not bad', 'girl see guy obey different not bad way', 'see', 'see guy', 'see guy obey', 'see guy obey different', 'see guy obey different not', 'see guy obey different not bad', 'see guy obey different not bad way', 'guy', 'guy obey', 'guy obey different', 'guy obey different not', 'guy obey different not bad', 'guy obey different not bad way', 'obey', 'obey different', 'obey different not', 'obey different not bad', 'obey different not bad way', 'different', 'different not', 'different not bad', 'different not bad way', 'not', 'not bad', 'not bad way', 'bad', 'bad way', 'way']",0,0,1,0.05128205128205128
101440,"He is a very classy guy, not all just about the money but wants good results and happy patients, which I am!",0,class guy not money want good result happy patient,"['class', 'class guy', 'class guy not', 'class guy not money', 'class guy not money want', 'class guy not money want good', 'class guy not money want good result', 'class guy not money want good result happy', 'class guy not money want good result happy patient', 'guy', 'guy not', 'guy not money', 'guy not money want', 'guy not money want good', 'guy not money want good result', 'guy not money want good result happy', 'guy not money want good result happy patient', 'not', 'not money', 'not money want', 'not money want good', 'not money want good result', 'not money want good result happy', 'not money want good result happy patient', 'money', 'money want', 'money want good', 'money want good result', 'money want good result happy', 'money want good result happy patient', 'want', 'want good', 'want good result', 'want good result happy', 'want good result happy patient', 'good', 'good result', 'good result happy', 'good result happy patient', 'result', 'result happy', 'result happy patient', 'happy', 'happy patient', 'patient']",0,0,1,0.041666666666666664
163277,This is might be my guy!,0,guy,['guy'],0,0,1,0.5
67613,Front desk clerk and lab guy were both pleasant and efficient.,0,desk clerk lab guy pleasant efficient,"['desk', 'desk clerk', 'desk clerk lab', 'desk clerk lab guy', 'desk clerk lab guy pleasant', 'desk clerk lab guy pleasant efficient', 'clerk', 'clerk lab', 'clerk lab guy', 'clerk lab guy pleasant', 'clerk lab guy pleasant efficient', 'lab', 'lab guy', 'lab guy pleasant', 'lab guy pleasant efficient', 'guy', 'guy pleasant', 'guy pleasant efficient', 'pleasant', 'pleasant efficient', 'efficient']",0,0,1,0.08333333333333333
86323,Dr. Davoudi is not a face guy at all.,1,not face guy,"['not', 'not face', 'not face guy', 'face', 'face guy', 'guy']",0,0,1,0.2222222222222222
104418,He is a rude butcher I would never let anyone I know near this mean guy.,1,rude butcher let know near mean guy,"['rude', 'rude butcher', 'rude butcher let', 'rude butcher let know', 'rude butcher let know near', 'rude butcher let know near mean', 'rude butcher let know near mean guy', 'butcher', 'butcher let', 'butcher let know', 'butcher let know near', 'butcher let know near mean', 'butcher let know near mean guy', 'let', 'let know', 'let know near', 'let know near mean', 'let know near mean guy', 'know', 'know near', 'know near mean', 'know near mean guy', 'near', 'near mean', 'near mean guy', 'mean', 'mean guy', 'guy']",0,0,1,0.06451612903225806
96655,and gives the feeling to the patient of being the guy next door.,0,give feel patient guy door,"['give', 'give feel', 'give feel patient', 'give feel patient guy', 'give feel patient guy door', 'feel', 'feel patient', 'feel patient guy', 'feel patient guy door', 'patient', 'patient guy', 'patient guy door', 'guy', 'guy door', 'door']",0,0,1,0.1111111111111111
186999,"If you're in pain, he's your guy!",0,pain guy,"['pain', 'pain guy', 'guy']",0,0,1,0.3333333333333333
83686,"Honestly, after that exam, I wouldn't let this guy within 100 feet of my brother with a scalpel.",1,honestly examination let guy foot brother scale,"['honestly', 'honestly examination', 'honestly examination let', 'honestly examination let guy', 'honestly examination let guy foot', 'honestly examination let guy foot brother', 'honestly examination let guy foot brother scale', 'examination', 'examination let', 'examination let guy', 'examination let guy foot', 'examination let guy foot brother', 'examination let guy foot brother scale', 'let', 'let guy', 'let guy foot', 'let guy foot brother', 'let guy foot brother scale', 'guy', 'guy foot', 'guy foot brother', 'guy foot brother scale', 'foot', 'foot brother', 'foot brother scale', 'brother', 'brother scale', 'scale']",0,0,1,0.06451612903225806
64447,Everything about the guy delights me.,0,guy delight,"['guy', 'guy delight', 'delight']",0,0,1,0.3333333333333333
161513,"but the thing is Dr.Rodriguez,didn't do the surgery,it was his helper ,a guy named David,and to top this was the thet",1,thing drrodriguezdidnt surgery helper guy name dividend,"['thing', 'thing drrodriguezdidnt', 'thing drrodriguezdidnt surgery', 'thing drrodriguezdidnt surgery helper', 'thing drrodriguezdidnt surgery helper guy', 'thing drrodriguezdidnt surgery helper guy name', 'thing drrodriguezdidnt surgery helper guy name dividend', 'drrodriguezdidnt', 'drrodriguezdidnt surgery', 'drrodriguezdidnt surgery helper', 'drrodriguezdidnt surgery helper guy', 'drrodriguezdidnt surgery helper guy name', 'drrodriguezdidnt surgery helper guy name dividend', 'surgery', 'surgery helper', 'surgery helper guy', 'surgery helper guy name', 'surgery helper guy name dividend', 'helper', 'helper guy', 'helper guy name', 'helper guy name dividend', 'guy', 'guy name', 'guy name dividend', 'name', 'name dividend', 'dividend']",0,0,1,0.06451612903225806
102693,"you really feel like you are family, Dr Prasad is a very cool guy",0,feel like family pray cool guy,"['feel', 'feel like', 'feel like family', 'feel like family pray', 'feel like family pray cool', 'feel like family pray cool guy', 'like', 'like family', 'like family pray', 'like family pray cool', 'like family pray cool guy', 'family', 'family pray', 'family pray cool', 'family pray cool guy', 'pray', 'pray cool', 'pray cool guy', 'cool', 'cool guy', 'guy']",0,0,1,0.08333333333333333
152342,Ladies be careful with this guy.,1,lady careful guy,"['lady', 'lady careful', 'lady careful guy', 'careful', 'careful guy', 'guy']",0,0,1,0.2222222222222222
111340,He is a no BS kind of guy. .,0,no kind guy,"['no', 'no kind', 'no kind guy', 'kind', 'kind guy', 'guy']",0,0,1,0.2222222222222222
66677,I strongly disliked the lack of communication,1,strongly dislike lack communication,"['strongly', 'strongly dislike', 'strongly dislike lack', 'strongly dislike lack communication', 'dislike', 'dislike lack', 'dislike lack communication', 'lack', 'lack communication', 'communication']",1,0,0,0.15384615384615385
188487,Nothing to dislike.,0,dislike,['dislike'],1,0,0,0.5
60924,He's very pleasant and an all around nice guy,0,pleasant nice guy,"['pleasant', 'pleasant nice', 'pleasant nice guy', 'nice', 'nice guy', 'guy']",0,0,1,0.2222222222222222
152732,Eyes examined by both clinical director and the big guy himself.,0,eye examine clinical director big guy,"['eye', 'eye examine', 'eye examine clinical', 'eye examine clinical director', 'eye examine clinical director big', 'eye examine clinical director big guy', 'examine', 'examine clinical', 'examine clinical director', 'examine clinical director big', 'examine clinical director big guy', 'clinical', 'clinical director', 'clinical director big', 'clinical director big guy', 'director', 'director big', 'director big guy', 'big', 'big guy', 'guy']",0,0,1,0.08333333333333333
63849,He is a wonderful guy with a good sense of humor and understands me,0,fantastic guy good sense humor understand,"['fantastic', 'fantastic guy', 'fantastic guy good', 'fantastic guy good sense', 'fantastic guy good sense humor', 'fantastic guy good sense humor understand', 'guy', 'guy good', 'guy good sense', 'guy good sense humor', 'guy good sense humor understand', 'good', 'good sense', 'good sense humor', 'good sense humor understand', 'sense', 'sense humor', 'sense humor understand', 'humor', 'humor understand', 'understand']",0,0,1,0.08333333333333333
83650,and he did the surgery in half the time the other guy said it would take.,0,surgery time guy say,"['surgery', 'surgery time', 'surgery time guy', 'surgery time guy say', 'time', 'time guy', 'time guy say', 'guy', 'guy say', 'say']",0,0,1,0.15384615384615385
74383,he may be a nice guy but his staff is a 0 out of 10.,1,nice guy staff,"['nice', 'nice guy', 'nice guy staff', 'guy', 'guy staff', 'staff']",0,0,1,0.2222222222222222
61105,Nice guy,0,nice guy,"['nice', 'nice guy', 'guy']",0,0,1,0.3333333333333333
95266,"Highly recommend, you can't go wrong with this guy.",0,highly recommend wrong guy,"['highly', 'highly recommend', 'highly recommend wrong', 'highly recommend wrong guy', 'recommend', 'recommend wrong', 'recommend wrong guy', 'wrong', 'wrong guy', 'guy']",0,0,1,0.15384615384615385
63364,"He's very easy to reach, always called back and a nice guy all the way around.",0,easy reach call nice guy way,"['easy', 'easy reach', 'easy reach call', 'easy reach call nice', 'easy reach call nice guy', 'easy reach call nice guy way', 'reach', 'reach call', 'reach call nice', 'reach call nice guy', 'reach call nice guy way', 'call', 'call nice', 'call nice guy', 'call nice guy way', 'nice', 'nice guy', 'nice guy way', 'guy', 'guy way', 'way']",0,0,1,0.08333333333333333
188378,and with you...this guy continually dismissed and attempted to intimidate me....Be mindful of their bedside manner.,0,youth guy continually dismiss attempt intimidate mere mindful bedside manner,"['youth', 'youth guy', 'youth guy continually', 'youth guy continually dismiss', 'youth guy continually dismiss attempt', 'youth guy continually dismiss attempt intimidate', 'youth guy continually dismiss attempt intimidate mere', 'youth guy continually dismiss attempt intimidate mere mindful', 'youth guy continually dismiss attempt intimidate mere mindful bedside', 'youth guy continually dismiss attempt intimidate mere mindful bedside manner', 'guy', 'guy continually', 'guy continually dismiss', 'guy continually dismiss attempt', 'guy continually dismiss attempt intimidate', 'guy continually dismiss attempt intimidate mere', 'guy continually dismiss attempt intimidate mere mindful', 'guy continually dismiss attempt intimidate mere mindful bedside', 'guy continually dismiss attempt intimidate mere mindful bedside manner', 'continually', 'continually dismiss', 'continually dismiss attempt', 'continually dismiss attempt intimidate', 'continually dismiss attempt intimidate mere', 'continually dismiss attempt intimidate mere mindful', 'continually dismiss attempt intimidate mere mindful bedside', 'continually dismiss attempt intimidate mere mindful bedside manner', 'dismiss', 'dismiss attempt', 'dismiss attempt intimidate', 'dismiss attempt intimidate mere', 'dismiss attempt intimidate mere mindful', 'dismiss attempt intimidate mere mindful bedside', 'dismiss attempt intimidate mere mindful bedside manner', 'attempt', 'attempt intimidate', 'attempt intimidate mere', 'attempt intimidate mere mindful', 'attempt intimidate mere mindful bedside', 'attempt intimidate mere mindful bedside manner', 'intimidate', 'intimidate mere', 'intimidate mere mindful', 'intimidate mere mindful bedside', 'intimidate mere mindful bedside manner', 'mere', 'mere mindful', 'mere mindful bedside', 'mere mindful bedside manner', 'mindful', 'mindful bedside', 'mindful bedside manner', 'bedside', 'bedside manner', 'manner']",0,0,1,0.034482758620689655
166792,Ryan Neinstein is the guy.,0,guy,['guy'],0,0,1,0.5
163982,The picture is a little creepy with all the female employees touching and hugging the guy in the middle ?,1,picture little female employee touch hug guy middle,"['picture', 'picture little', 'picture little female', 'picture little female employee', 'picture little female employee touch', 'picture little female employee touch hug', 'picture little female employee touch hug guy', 'picture little female employee touch hug guy middle', 'little', 'little female', 'little female employee', 'little female employee touch', 'little female employee touch hug', 'little female employee touch hug guy', 'little female employee touch hug guy middle', 'female', 'female employee', 'female employee touch', 'female employee touch hug', 'female employee touch hug guy', 'female employee touch hug guy middle', 'employee', 'employee touch', 'employee touch hug', 'employee touch hug guy', 'employee touch hug guy middle', 'touch', 'touch hug', 'touch hug guy', 'touch hug guy middle', 'hug', 'hug guy', 'hug guy middle', 'guy', 'guy middle', 'middle']",0,0,1,0.05128205128205128
178125,He is an ok guy,0,ok guy,"['ok', 'ok guy', 'guy']",0,0,1,0.3333333333333333
88690,"This guy is the best doctor, bar none, in the whole northeast part of FL.",0,guy good bar none northeast,"['guy', 'guy good', 'guy good bar', 'guy good bar none', 'guy good bar none northeast', 'good', 'good bar', 'good bar none', 'good bar none northeast', 'bar', 'bar none', 'bar none northeast', 'none', 'none northeast', 'northeast']",0,0,1,0.1111111111111111
65564,Great guy.,0,great guy,"['great', 'great guy', 'guy']",0,0,1,0.3333333333333333
64681,He's a really nice guy and very knowledgeable.,0,nice guy knowledgeable,"['nice', 'nice guy', 'nice guy knowledgeable', 'guy', 'guy knowledgeable', 'knowledgeable']",0,0,1,0.2222222222222222
138755,"to tell dr clary about the guy in front he immediately stood up and screamed at me ""that's my son",1,tell clay guy immediately stand scream son,"['tell', 'tell clay', 'tell clay guy', 'tell clay guy immediately', 'tell clay guy immediately stand', 'tell clay guy immediately stand scream', 'tell clay guy immediately stand scream son', 'clay', 'clay guy', 'clay guy immediately', 'clay guy immediately stand', 'clay guy immediately stand scream', 'clay guy immediately stand scream son', 'guy', 'guy immediately', 'guy immediately stand', 'guy immediately stand scream', 'guy immediately stand scream son', 'immediately', 'immediately stand', 'immediately stand scream', 'immediately stand scream son', 'stand', 'stand scream', 'stand scream son', 'scream', 'scream son', 'son']",0,0,1,0.06451612903225806
163183,way . 10 more mins later they bring in another young guy ( who's face doesn't move),1,way mind late bring young guy face,"['way', 'way mind', 'way mind late', 'way mind late bring', 'way mind late bring young', 'way mind late bring young guy', 'way mind late bring young guy face', 'mind', 'mind late', 'mind late bring', 'mind late bring young', 'mind late bring young guy', 'mind late bring young guy face', 'late', 'late bring', 'late bring young', 'late bring young guy', 'late bring young guy face', 'bring', 'bring young', 'bring young guy', 'bring young guy face', 'young', 'young guy', 'young guy face', 'guy', 'guy face', 'face']",0,0,1,0.06451612903225806
102228,Great guy great dentist great work.,0,great guy great dentist great work,"['great', 'great guy', 'great guy great', 'great guy great dentist', 'great guy great dentist great', 'great guy great dentist great work', 'guy', 'guy great', 'guy great dentist', 'guy great dentist great', 'guy great dentist great work', 'great', 'great dentist', 'great dentist great', 'great dentist great work', 'dentist', 'dentist great', 'dentist great work', 'great', 'great work', 'work']",0,0,1,0.08333333333333333
71205,I disliked the appearance of my ears since I was a child.,1,dislike appearance ear child,"['dislike', 'dislike appearance', 'dislike appearance ear', 'dislike appearance ear child', 'appearance', 'appearance ear', 'appearance ear child', 'ear', 'ear child', 'child']",1,0,0,0.15384615384615385
139065,guy is not to be trusted!,1,guy not trust,"['guy', 'guy not', 'guy not trust', 'not', 'not trust', 'trust']",0,0,1,0.2222222222222222
95191,this guy is the best when it comes to making you look like a million bucks!,0,guy good come make look like,"['guy', 'guy good', 'guy good come', 'guy good come make', 'guy good come make look', 'guy good come make look like', 'good', 'good come', 'good come make', 'good come make look', 'good come make look like', 'come', 'come make', 'come make look', 'come make look like', 'make', 'make look', 'make look like', 'look', 'look like', 'like']",0,0,1,0.08333333333333333
176611,Funny guy too.,0,funny guy,"['funny', 'funny guy', 'guy']",0,0,1,0.3333333333333333
158294,"Thanks to Charleston's ""Face Guy""!",0,thanks charleston face guy,"['thanks', 'thanks charleston', 'thanks charleston face', 'thanks charleston face guy', 'charleston', 'charleston face', 'charleston face guy', 'face', 'face guy', 'guy']",0,0,1,0.15384615384615385
60934,He seems like a nice guy.,0,like nice guy,"['like', 'like nice', 'like nice guy', 'nice', 'nice guy', 'guy']",0,0,1,0.2222222222222222
167480,If you're looking for a cosmetic procedure than this is your guy.,0,look cosmetic procedure guy,"['look', 'look cosmetic', 'look cosmetic procedure', 'look cosmetic procedure guy', 'cosmetic', 'cosmetic procedure', 'cosmetic procedure guy', 'procedure', 'procedure guy', 'guy']",0,0,1,0.15384615384615385
153471,I had to switch to this guy due to insurance changes and now I?m stuck with him.,1,switch guy insurance change stick,"['switch', 'switch guy', 'switch guy insurance', 'switch guy insurance change', 'switch guy insurance change stick', 'guy', 'guy insurance', 'guy insurance change', 'guy insurance change stick', 'insurance', 'insurance change', 'insurance change stick', 'change', 'change stick', 'stick']",0,0,1,0.1111111111111111
176281,"Really, just a good guy! #4 Results.",0,good guy result,"['good', 'good guy', 'good guy result', 'guy', 'guy result', 'result']",0,0,1,0.2222222222222222
111978,Dr. Song is one guy that needs to stop being a doctor.,1,guy need stop,"['guy', 'guy need', 'guy need stop', 'need', 'need stop', 'stop']",0,0,1,0.2222222222222222
83599,This guy is a liar,1,guy liar,"['guy', 'guy liar', 'liar']",0,0,1,0.3333333333333333
188836,"so much money for it, who would go through another procedure with this guy?",1,money procedure guy,"['money', 'money procedure', 'money procedure guy', 'procedure', 'procedure guy', 'guy']",0,0,1,0.2222222222222222
178267,Dr. Jasper it's not a bad guy the only problem is he rubbing his patients,1,not bad guy problem rubbing patient,"['not', 'not bad', 'not bad guy', 'not bad guy problem', 'not bad guy problem rubbing', 'not bad guy problem rubbing patient', 'bad', 'bad guy', 'bad guy problem', 'bad guy problem rubbing', 'bad guy problem rubbing patient', 'guy', 'guy problem', 'guy problem rubbing', 'guy problem rubbing patient', 'problem', 'problem rubbing', 'problem rubbing patient', 'rubbing', 'rubbing patient', 'patient']",0,0,1,0.08333333333333333
94657,He has saved my life.Good guy. ?.,0,save lifegood guy,"['save', 'save lifegood', 'save lifegood guy', 'lifegood', 'lifegood guy', 'guy']",0,0,1,0.2222222222222222
91632,"Shawn is a very nice guy, did a great job.",0,show nice guy great job,"['show', 'show nice', 'show nice guy', 'show nice guy great', 'show nice guy great job', 'nice', 'nice guy', 'nice guy great', 'nice guy great job', 'guy', 'guy great', 'guy great job', 'great', 'great job', 'job']",0,0,1,0.1111111111111111
157798,If you are looking for a neurosurgeon I suggest the you look elsewhere This guy is a liar!!!!,1,look neurosurgeon suggest look guy liar,"['look', 'look neurosurgeon', 'look neurosurgeon suggest', 'look neurosurgeon suggest look', 'look neurosurgeon suggest look guy', 'look neurosurgeon suggest look guy liar', 'neurosurgeon', 'neurosurgeon suggest', 'neurosurgeon suggest look', 'neurosurgeon suggest look guy', 'neurosurgeon suggest look guy liar', 'suggest', 'suggest look', 'suggest look guy', 'suggest look guy liar', 'look', 'look guy', 'look guy liar', 'guy', 'guy liar', 'liar']",0,0,1,0.08333333333333333
63200,He is a joyful type of guy.,0,joyful type guy,"['joyful', 'joyful type', 'joyful type guy', 'type', 'type guy', 'guy']",0,0,1,0.2222222222222222
74103,I'm sure that this guy will be on painkillers,1,sure guy analgesic,"['sure', 'sure guy', 'sure guy analgesic', 'guy', 'guy analgesic', 'analgesic']",0,0,1,0.2222222222222222
60098,The guy is a very personable guy.,0,guy personal guy,"['guy', 'guy personal', 'guy personal guy', 'personal', 'personal guy', 'guy']",0,0,1,0.2222222222222222
161438,Dr. Jenson is an athletic guy and had a lot of good advice above and beyond your average podiatrist.,0,athletic guy lot good advice average chiropodist,"['athletic', 'athletic guy', 'athletic guy lot', 'athletic guy lot good', 'athletic guy lot good advice', 'athletic guy lot good advice average', 'athletic guy lot good advice average chiropodist', 'guy', 'guy lot', 'guy lot good', 'guy lot good advice', 'guy lot good advice average', 'guy lot good advice average chiropodist', 'lot', 'lot good', 'lot good advice', 'lot good advice average', 'lot good advice average chiropodist', 'good', 'good advice', 'good advice average', 'good advice average chiropodist', 'advice', 'advice average', 'advice average chiropodist', 'average', 'average chiropodist', 'chiropodist']",0,0,1,0.06451612903225806
185815,"so if anybody is thinking of getting a breast reduction, this is your guy trust me hands-down as a patient,",0,anybody think get breast reduction guy trust handsdown patient,"['anybody', 'anybody think', 'anybody think get', 'anybody think get breast', 'anybody think get breast reduction', 'anybody think get breast reduction guy', 'anybody think get breast reduction guy trust', 'anybody think get breast reduction guy trust handsdown', 'anybody think get breast reduction guy trust handsdown patient', 'think', 'think get', 'think get breast', 'think get breast reduction', 'think get breast reduction guy', 'think get breast reduction guy trust', 'think get breast reduction guy trust handsdown', 'think get breast reduction guy trust handsdown patient', 'get', 'get breast', 'get breast reduction', 'get breast reduction guy', 'get breast reduction guy trust', 'get breast reduction guy trust handsdown', 'get breast reduction guy trust handsdown patient', 'breast', 'breast reduction', 'breast reduction guy', 'breast reduction guy trust', 'breast reduction guy trust handsdown', 'breast reduction guy trust handsdown patient', 'reduction', 'reduction guy', 'reduction guy trust', 'reduction guy trust handsdown', 'reduction guy trust handsdown patient', 'guy', 'guy trust', 'guy trust handsdown', 'guy trust handsdown patient', 'trust', 'trust handsdown', 'trust handsdown patient', 'handsdown', 'handsdown patient', 'patient']",0,0,1,0.041666666666666664
186737,Dr. Laurence is just over all awesome guy to talk to as well .,0,amazing guy talk,"['amazing', 'amazing guy', 'amazing guy talk', 'guy', 'guy talk', 'talk']",0,0,1,0.2222222222222222
152569,If you are looking for someone to help you deal with pain or better yet relieve you of pain this guy isn't it.,1,look help deal pain good relieve pain guy,"['look', 'look help', 'look help deal', 'look help deal pain', 'look help deal pain good', 'look help deal pain good relieve', 'look help deal pain good relieve pain', 'look help deal pain good relieve pain guy', 'help', 'help deal', 'help deal pain', 'help deal pain good', 'help deal pain good relieve', 'help deal pain good relieve pain', 'help deal pain good relieve pain guy', 'deal', 'deal pain', 'deal pain good', 'deal pain good relieve', 'deal pain good relieve pain', 'deal pain good relieve pain guy', 'pain', 'pain good', 'pain good relieve', 'pain good relieve pain', 'pain good relieve pain guy', 'good', 'good relieve', 'good relieve pain', 'good relieve pain guy', 'relieve', 'relieve pain', 'relieve pain guy', 'pain', 'pain guy', 'guy']",0,0,1,0.05128205128205128
103137,"I made an appointment to see this guy great sense of humor, makes it look way too easy.",0,appointment guy great sense humor make look way easy,"['appointment', 'appointment guy', 'appointment guy great', 'appointment guy great sense', 'appointment guy great sense humor', 'appointment guy great sense humor make', 'appointment guy great sense humor make look', 'appointment guy great sense humor make look way', 'appointment guy great sense humor make look way easy', 'guy', 'guy great', 'guy great sense', 'guy great sense humor', 'guy great sense humor make', 'guy great sense humor make look', 'guy great sense humor make look way', 'guy great sense humor make look way easy', 'great', 'great sense', 'great sense humor', 'great sense humor make', 'great sense humor make look', 'great sense humor make look way', 'great sense humor make look way easy', 'sense', 'sense humor', 'sense humor make', 'sense humor make look', 'sense humor make look way', 'sense humor make look way easy', 'humor', 'humor make', 'humor make look', 'humor make look way', 'humor make look way easy', 'make', 'make look', 'make look way', 'make look way easy', 'look', 'look way', 'look way easy', 'way', 'way easy', 'easy']",0,0,1,0.041666666666666664
118125,He knows his stuff and he?s overall a very sweet guy.,0,know stuff overall sweet guy,"['know', 'know stuff', 'know stuff overall', 'know stuff overall sweet', 'know stuff overall sweet guy', 'stuff', 'stuff overall', 'stuff overall sweet', 'stuff overall sweet guy', 'overall', 'overall sweet', 'overall sweet guy', 'sweet', 'sweet guy', 'guy']",0,0,1,0.1111111111111111
64690,"Well, I dislike the guy.",1,dislike guy,"['dislike', 'dislike guy', 'guy']",1,1,1,1.0
97532,"Doctor is a quack, I would not take my dog to this guy.",1,quick not dog guy,"['quick', 'quick not', 'quick not dog', 'quick not dog guy', 'not', 'not dog', 'not dog guy', 'dog', 'dog guy', 'guy']",0,0,1,0.15384615384615385
100794,This is the guy you want !!!,0,guy want,"['guy', 'guy want', 'want']",0,0,1,0.3333333333333333
88063,The guy completely butchered the job,1,guy completely butcher job,"['guy', 'guy completely', 'guy completely butcher', 'guy completely butcher job', 'completely', 'completely butcher', 'completely butcher job', 'butcher', 'butcher job', 'job']",0,0,1,0.15384615384615385
100949,and doesnt get annoyed at thousands of questions this guy is great thanks doc.,0,annoyed question guy great thanks,"['annoyed', 'annoyed question', 'annoyed question guy', 'annoyed question guy great', 'annoyed question guy great thanks', 'question', 'question guy', 'question guy great', 'question guy great thanks', 'guy', 'guy great', 'guy great thanks', 'great', 'great thanks', 'thanks']",0,0,1,0.1111111111111111
72829,Dr. Frank even took as in the following day just to follow up on our little guy without an appointment.,0,take follow day follow little guy appointment,"['take', 'take follow', 'take follow day', 'take follow day follow', 'take follow day follow little', 'take follow day follow little guy', 'take follow day follow little guy appointment', 'follow', 'follow day', 'follow day follow', 'follow day follow little', 'follow day follow little guy', 'follow day follow little guy appointment', 'day', 'day follow', 'day follow little', 'day follow little guy', 'day follow little guy appointment', 'follow', 'follow little', 'follow little guy', 'follow little guy appointment', 'little', 'little guy', 'little guy appointment', 'guy', 'guy appointment', 'appointment']",0,0,1,0.06451612903225806
126172,"And honestly, he?s a nice guy!",0,honestly nice guy,"['honestly', 'honestly nice', 'honestly nice guy', 'nice', 'nice guy', 'guy']",0,0,1,0.2222222222222222
156604,I really dislike the dentist idea in general but she made me feel more comfortable about making this a routine.,0,dislike dentist idea general feel comfortable make routine,"['dislike', 'dislike dentist', 'dislike dentist idea', 'dislike dentist idea general', 'dislike dentist idea general feel', 'dislike dentist idea general feel comfortable', 'dislike dentist idea general feel comfortable make', 'dislike dentist idea general feel comfortable make routine', 'dentist', 'dentist idea', 'dentist idea general', 'dentist idea general feel', 'dentist idea general feel comfortable', 'dentist idea general feel comfortable make', 'dentist idea general feel comfortable make routine', 'idea', 'idea general', 'idea general feel', 'idea general feel comfortable', 'idea general feel comfortable make', 'idea general feel comfortable make routine', 'general', 'general feel', 'general feel comfortable', 'general feel comfortable make', 'general feel comfortable make routine', 'feel', 'feel comfortable', 'feel comfortable make', 'feel comfortable make routine', 'comfortable', 'comfortable make', 'comfortable make routine', 'make', 'make routine', 'routine']",1,0,0,0.05128205128205128
61527,He's a really nice guy and very knowledgeable,0,nice guy knowledgeable,"['nice', 'nice guy', 'nice guy knowledgeable', 'guy', 'guy knowledgeable', 'knowledgeable']",0,0,1,0.2222222222222222
66130,The guy was absolutely fabulous.,0,guy absolutely fabulous,"['guy', 'guy absolutely', 'guy absolutely fabulous', 'absolutely', 'absolutely fabulous', 'fabulous']",0,0,1,0.2222222222222222
59502,I felt very calm and relaxed with you guy,0,feel calm relax guy,"['feel', 'feel calm', 'feel calm relax', 'feel calm relax guy', 'calm', 'calm relax', 'calm relax guy', 'relax', 'relax guy', 'guy']",0,0,1,0.15384615384615385
176243,Very nice guy along with all the staff.,0,nice guy staff,"['nice', 'nice guy', 'nice guy staff', 'guy', 'guy staff', 'staff']",0,0,1,0.2222222222222222
111779,This guy is the worst!,1,guy bad,"['guy', 'guy bad', 'bad']",0,0,1,0.3333333333333333
