commentId,comment,classification,comment_processed,word_phrase_list,beauty,mention,need,need sort,sort,massage,similarity_score
125708,"He really listens and tries his best to sort it the problems, come up with resolutions and help patients regain their lives.",0,listen try good sort problem come resolution help patient find life,"['listen', 'listen try', 'listen try good', 'listen try good sort', 'listen try good sort problem', 'listen try good sort problem come', 'listen try good sort problem come resolution', 'listen try good sort problem come resolution help', 'listen try good sort problem come resolution help patient', 'listen try good sort problem come resolution help patient find', 'listen try good sort problem come resolution help patient find life', 'try', 'try good', 'try good sort', 'try good sort problem', 'try good sort problem come', 'try good sort problem come resolution', 'try good sort problem come resolution help', 'try good sort problem come resolution help patient', 'try good sort problem come resolution help patient find', 'try good sort problem come resolution help patient find life', 'good', 'good sort', 'good sort problem', 'good sort problem come', 'good sort problem come resolution', 'good sort problem come resolution help', 'good sort problem come resolution help patient', 'good sort problem come resolution help patient find', 'good sort problem come resolution help patient find life', 'sort', 'sort problem', 'sort problem come', 'sort problem come resolution', 'sort problem come resolution help', 'sort problem come resolution help patient', 'sort problem come resolution help patient find', 'sort problem come resolution help patient find life', 'problem', 'problem come', 'problem come resolution', 'problem come resolution help', 'problem come resolution help patient', 'problem come resolution help patient find', 'problem come resolution help patient find life', 'come', 'come resolution', 'come resolution help', 'come resolution help patient', 'come resolution help patient find', 'come resolution help patient find life', 'resolution', 'resolution help', 'resolution help patient', 'resolution help patient find', 'resolution help patient find life', 'help', 'help patient', 'help patient find', 'help patient find life', 'patient', 'patient find', 'patient find life', 'find', 'find life', 'life']",0,0,0,0,1,0,0.125
103490,Not to mention I asked if they accepted my insurance over phone before scheduling and they said yes,1,mention ask accept insurance phone schelling say yes,"['mention', 'mention ask', 'mention ask accept', 'mention ask accept insurance', 'mention ask accept insurance phone', 'mention ask accept insurance phone schelling', 'mention ask accept insurance phone schelling say', 'mention ask accept insurance phone schelling say yes', 'ask', 'ask accept', 'ask accept insurance', 'ask accept insurance phone', 'ask accept insurance phone schelling', 'ask accept insurance phone schelling say', 'ask accept insurance phone schelling say yes', 'accept', 'accept insurance', 'accept insurance phone', 'accept insurance phone schelling', 'accept insurance phone schelling say', 'accept insurance phone schelling say yes', 'insurance', 'insurance phone', 'insurance phone schelling', 'insurance phone schelling say', 'insurance phone schelling say yes', 'phone', 'phone schelling', 'phone schelling say', 'phone schelling say yes', 'schelling', 'schelling say', 'schelling say yes', 'say', 'say yes', 'yes']",0,1,0,0,0,0,0.125
99951,I would highly recommend him and his organization to anyone needing eye care.,0,highly recommend organization need eye care,"['highly', 'highly recommend', 'highly recommend organization', 'highly recommend organization need', 'highly recommend organization need eye', 'highly recommend organization need eye care', 'recommend', 'recommend organization', 'recommend organization need', 'recommend organization need eye', 'recommend organization need eye care', 'organization', 'organization need', 'organization need eye', 'organization need eye care', 'need', 'need eye', 'need eye care', 'eye', 'eye care', 'care']",0,0,1,0,0,0,0.125
116571,"Like I mentioned, my first visit was amazing and I had no issues.",0,like mention visit amaze issue,"['like', 'like mention', 'like mention visit', 'like mention visit amaze', 'like mention visit amaze issue', 'mention', 'mention visit', 'mention visit amaze', 'mention visit amaze issue', 'visit', 'visit amaze', 'visit amaze issue', 'amaze', 'amaze issue', 'issue']",0,1,0,0,0,0,0.125
131638,Michelle has a fantastic eye for what her client's needs are.,0,fantastic eye client need,"['fantastic', 'fantastic eye', 'fantastic eye client', 'fantastic eye client need', 'eye', 'eye client', 'eye client need', 'client', 'client need', 'need']",0,0,1,0,0,0,0.125
167596,My husband was quoted thousands of dollars for apparently 12 fillings he needed (we got a second opinion and this amount was overkill,1,husband quote apparently fill need get opinion overall,"['husband', 'husband quote', 'husband quote apparently', 'husband quote apparently fill', 'husband quote apparently fill need', 'husband quote apparently fill need get', 'husband quote apparently fill need get opinion', 'husband quote apparently fill need get opinion overall', 'quote', 'quote apparently', 'quote apparently fill', 'quote apparently fill need', 'quote apparently fill need get', 'quote apparently fill need get opinion', 'quote apparently fill need get opinion overall', 'apparently', 'apparently fill', 'apparently fill need', 'apparently fill need get', 'apparently fill need get opinion', 'apparently fill need get opinion overall', 'fill', 'fill need', 'fill need get', 'fill need get opinion', 'fill need get opinion overall', 'need', 'need get', 'need get opinion', 'need get opinion overall', 'get', 'get opinion', 'get opinion overall', 'opinion', 'opinion overall', 'overall']",0,0,1,0,0,0,0.125
92477,and do recommend anyone needing an OB/GYN to him!,0,recommend need obey,"['recommend', 'recommend need', 'recommend need obey', 'need', 'need obey', 'obey']",0,0,1,0,0,0,0.125
189301,She let's you not about new treatments that could help reach your skin care goals without over-selling you on stuff you don't need.,0,let new treatment help reach skin care goal overselling stuff need,"['let', 'let new', 'let new treatment', 'let new treatment help', 'let new treatment help reach', 'let new treatment help reach skin', 'let new treatment help reach skin care', 'let new treatment help reach skin care goal', 'let new treatment help reach skin care goal overselling', 'let new treatment help reach skin care goal overselling stuff', 'let new treatment help reach skin care goal overselling stuff need', 'new', 'new treatment', 'new treatment help', 'new treatment help reach', 'new treatment help reach skin', 'new treatment help reach skin care', 'new treatment help reach skin care goal', 'new treatment help reach skin care goal overselling', 'new treatment help reach skin care goal overselling stuff', 'new treatment help reach skin care goal overselling stuff need', 'treatment', 'treatment help', 'treatment help reach', 'treatment help reach skin', 'treatment help reach skin care', 'treatment help reach skin care goal', 'treatment help reach skin care goal overselling', 'treatment help reach skin care goal overselling stuff', 'treatment help reach skin care goal overselling stuff need', 'help', 'help reach', 'help reach skin', 'help reach skin care', 'help reach skin care goal', 'help reach skin care goal overselling', 'help reach skin care goal overselling stuff', 'help reach skin care goal overselling stuff need', 'reach', 'reach skin', 'reach skin care', 'reach skin care goal', 'reach skin care goal overselling', 'reach skin care goal overselling stuff', 'reach skin care goal overselling stuff need', 'skin', 'skin care', 'skin care goal', 'skin care goal overselling', 'skin care goal overselling stuff', 'skin care goal overselling stuff need', 'care', 'care goal', 'care goal overselling', 'care goal overselling stuff', 'care goal overselling stuff need', 'goal', 'goal overselling', 'goal overselling stuff', 'goal overselling stuff need', 'overselling', 'overselling stuff', 'overselling stuff need', 'stuff', 'stuff need', 'need']",0,0,1,0,0,0,0.125
58101,"No, except, they need better chairs.",1,need good chair,"['need', 'need good', 'need good chair', 'good', 'good chair', 'chair']",0,0,1,0,0,0,0.125
114372,She obviously has the training and expertise needed to get your wanted results.,0,obviously train expertness need want result,"['obviously', 'obviously train', 'obviously train expertness', 'obviously train expertness need', 'obviously train expertness need want', 'obviously train expertness need want result', 'train', 'train expertness', 'train expertness need', 'train expertness need want', 'train expertness need want result', 'expertness', 'expertness need', 'expertness need want', 'expertness need want result', 'need', 'need want', 'need want result', 'want', 'want result', 'result']",0,0,1,0,0,0,0.125
124004,The thing they forgot to mention in fine print was guaranteed for 90 days!,1,thing forget mention fine print guarantee,"['thing', 'thing forget', 'thing forget mention', 'thing forget mention fine', 'thing forget mention fine print', 'thing forget mention fine print guarantee', 'forget', 'forget mention', 'forget mention fine', 'forget mention fine print', 'forget mention fine print guarantee', 'mention', 'mention fine', 'mention fine print', 'mention fine print guarantee', 'fine', 'fine print', 'fine print guarantee', 'print', 'print guarantee', 'guarantee']",0,1,0,0,0,0,0.125
97403,"I suggest ppl really look into dr. Pearlman to have whatever you need done. ,the staff was extremely polite to me.",0,suggest pp look dr parkman need staff extremely polite,"['suggest', 'suggest pp', 'suggest pp look', 'suggest pp look dr', 'suggest pp look dr parkman', 'suggest pp look dr parkman need', 'suggest pp look dr parkman need staff', 'suggest pp look dr parkman need staff extremely', 'suggest pp look dr parkman need staff extremely polite', 'pp', 'pp look', 'pp look dr', 'pp look dr parkman', 'pp look dr parkman need', 'pp look dr parkman need staff', 'pp look dr parkman need staff extremely', 'pp look dr parkman need staff extremely polite', 'look', 'look dr', 'look dr parkman', 'look dr parkman need', 'look dr parkman need staff', 'look dr parkman need staff extremely', 'look dr parkman need staff extremely polite', 'dr', 'dr parkman', 'dr parkman need', 'dr parkman need staff', 'dr parkman need staff extremely', 'dr parkman need staff extremely polite', 'parkman', 'parkman need', 'parkman need staff', 'parkman need staff extremely', 'parkman need staff extremely polite', 'need', 'need staff', 'need staff extremely', 'need staff extremely polite', 'staff', 'staff extremely', 'staff extremely polite', 'extremely', 'extremely polite', 'polite']",0,0,1,0,0,0,0.125
141039,so I feel like I need to immediately hide out at home after the appointment.,1,feel like need immediately hide home appointment,"['feel', 'feel like', 'feel like need', 'feel like need immediately', 'feel like need immediately hide', 'feel like need immediately hide home', 'feel like need immediately hide home appointment', 'like', 'like need', 'like need immediately', 'like need immediately hide', 'like need immediately hide home', 'like need immediately hide home appointment', 'need', 'need immediately', 'need immediately hide', 'need immediately hide home', 'need immediately hide home appointment', 'immediately', 'immediately hide', 'immediately hide home', 'immediately hide home appointment', 'hide', 'hide home', 'hide home appointment', 'home', 'home appointment', 'appointment']",0,0,1,0,0,0,0.125
151703,But he explained to me and worked on only what really needed to be fixed.,0,explain work need fix,"['explain', 'explain work', 'explain work need', 'explain work need fix', 'work', 'work need', 'work need fix', 'need', 'need fix', 'fix']",0,0,1,0,0,0,0.125
68947,He always squeezes me in between appointments in times that I need to see him for emergencies.,0,squeeze appointment time need emergency,"['squeeze', 'squeeze appointment', 'squeeze appointment time', 'squeeze appointment time need', 'squeeze appointment time need emergency', 'appointment', 'appointment time', 'appointment time need', 'appointment time need emergency', 'time', 'time need', 'time need emergency', 'need', 'need emergency', 'emergency']",0,0,1,0,0,0,0.125
104733,"If you are not in need of a procedure, he'll tell you.",0,need procedure hell tell,"['need', 'need procedure', 'need procedure hell', 'need procedure hell tell', 'procedure', 'procedure hell', 'procedure hell tell', 'hell', 'hell tell', 'tell']",0,0,1,0,0,0,0.125
143609,"No one rushed me, plenty of the ladies offered to hold my hand if needed,",0,rush plenty lady offer hold hand need,"['rush', 'rush plenty', 'rush plenty lady', 'rush plenty lady offer', 'rush plenty lady offer hold', 'rush plenty lady offer hold hand', 'rush plenty lady offer hold hand need', 'plenty', 'plenty lady', 'plenty lady offer', 'plenty lady offer hold', 'plenty lady offer hold hand', 'plenty lady offer hold hand need', 'lady', 'lady offer', 'lady offer hold', 'lady offer hold hand', 'lady offer hold hand need', 'offer', 'offer hold', 'offer hold hand', 'offer hold hand need', 'hold', 'hold hand', 'hold hand need', 'hand', 'hand need', 'need']",0,0,1,0,0,0,0.125
82174,we even received after-hours phone calls when needed.,0,receive afterhours phone call need,"['receive', 'receive afterhours', 'receive afterhours phone', 'receive afterhours phone call', 'receive afterhours phone call need', 'afterhours', 'afterhours phone', 'afterhours phone call', 'afterhours phone call need', 'phone', 'phone call', 'phone call need', 'call', 'call need', 'need']",0,0,1,0,0,0,0.125
129170,Dr. Wise and team listen to your needs and tailor a solution to them and never try to oversell.,0,dr wise team listen need tailor solution try overseer,"['dr', 'dr wise', 'dr wise team', 'dr wise team listen', 'dr wise team listen need', 'dr wise team listen need tailor', 'dr wise team listen need tailor solution', 'dr wise team listen need tailor solution try', 'dr wise team listen need tailor solution try overseer', 'wise', 'wise team', 'wise team listen', 'wise team listen need', 'wise team listen need tailor', 'wise team listen need tailor solution', 'wise team listen need tailor solution try', 'wise team listen need tailor solution try overseer', 'team', 'team listen', 'team listen need', 'team listen need tailor', 'team listen need tailor solution', 'team listen need tailor solution try', 'team listen need tailor solution try overseer', 'listen', 'listen need', 'listen need tailor', 'listen need tailor solution', 'listen need tailor solution try', 'listen need tailor solution try overseer', 'need', 'need tailor', 'need tailor solution', 'need tailor solution try', 'need tailor solution try overseer', 'tailor', 'tailor solution', 'tailor solution try', 'tailor solution try overseer', 'solution', 'solution try', 'solution try overseer', 'try', 'try overseer', 'overseer']",0,0,1,0,0,0,0.125
70701,On top of that my nostrils are uneven and i need to get a revision rhinoplasty!,1,nostril uneven need revision nose job,"['nostril', 'nostril uneven', 'nostril uneven need', 'nostril uneven need revision', 'nostril uneven need revision nose', 'nostril uneven need revision nose job', 'uneven', 'uneven need', 'uneven need revision', 'uneven need revision nose', 'uneven need revision nose job', 'need', 'need revision', 'need revision nose', 'need revision nose job', 'revision', 'revision nose', 'revision nose job', 'nose', 'nose job', 'job']",0,0,1,0,0,0,0.125
92775,and his staff made me feel like they were there to cater to my needs.,0,staff feel like cater need,"['staff', 'staff feel', 'staff feel like', 'staff feel like cater', 'staff feel like cater need', 'feel', 'feel like', 'feel like cater', 'feel like cater need', 'like', 'like cater', 'like cater need', 'cater', 'cater need', 'need']",0,0,1,0,0,0,0.125
179370,He never sold me on doing more work than what I needed (this boosted my self esteem).,0,sell work need boast self esteem,"['sell', 'sell work', 'sell work need', 'sell work need boast', 'sell work need boast self', 'sell work need boast self esteem', 'work', 'work need', 'work need boast', 'work need boast self', 'work need boast self esteem', 'need', 'need boast', 'need boast self', 'need boast self esteem', 'boast', 'boast self', 'boast self esteem', 'self', 'self esteem', 'esteem']",0,0,1,0,0,0,0.125
118546,his office personnel have gone out of their way to assure I get to see Doctor Tafur when I need his help.,0,office personnel go way assure doctor fur need help,"['office', 'office personnel', 'office personnel go', 'office personnel go way', 'office personnel go way assure', 'office personnel go way assure doctor', 'office personnel go way assure doctor fur', 'office personnel go way assure doctor fur need', 'office personnel go way assure doctor fur need help', 'personnel', 'personnel go', 'personnel go way', 'personnel go way assure', 'personnel go way assure doctor', 'personnel go way assure doctor fur', 'personnel go way assure doctor fur need', 'personnel go way assure doctor fur need help', 'go', 'go way', 'go way assure', 'go way assure doctor', 'go way assure doctor fur', 'go way assure doctor fur need', 'go way assure doctor fur need help', 'way', 'way assure', 'way assure doctor', 'way assure doctor fur', 'way assure doctor fur need', 'way assure doctor fur need help', 'assure', 'assure doctor', 'assure doctor fur', 'assure doctor fur need', 'assure doctor fur need help', 'doctor', 'doctor fur', 'doctor fur need', 'doctor fur need help', 'fur', 'fur need', 'fur need help', 'need', 'need help', 'help']",0,0,1,0,0,0,0.125
111177,Dr Hewell is a nice surgeon but his overall work needs help.,1,nice surgeon overall work need help,"['nice', 'nice surgeon', 'nice surgeon overall', 'nice surgeon overall work', 'nice surgeon overall work need', 'nice surgeon overall work need help', 'surgeon', 'surgeon overall', 'surgeon overall work', 'surgeon overall work need', 'surgeon overall work need help', 'overall', 'overall work', 'overall work need', 'overall work need help', 'work', 'work need', 'work need help', 'need', 'need help', 'help']",0,0,1,0,0,0,0.125
179048,It's fun to hear the things she learns and then incorporate it into my needs.,0,fun hear thing learn incorporate need,"['fun', 'fun hear', 'fun hear thing', 'fun hear thing learn', 'fun hear thing learn incorporate', 'fun hear thing learn incorporate need', 'hear', 'hear thing', 'hear thing learn', 'hear thing learn incorporate', 'hear thing learn incorporate need', 'thing', 'thing learn', 'thing learn incorporate', 'thing learn incorporate need', 'learn', 'learn incorporate', 'learn incorporate need', 'incorporate', 'incorporate need', 'need']",0,0,1,0,0,0,0.125
121071,"When I mentioned it was ""unacceptable"", the immediate answer was there is nothing they can do.",1,mention unacceptable immediate answer,"['mention', 'mention unacceptable', 'mention unacceptable immediate', 'mention unacceptable immediate answer', 'unacceptable', 'unacceptable immediate', 'unacceptable immediate answer', 'immediate', 'immediate answer', 'answer']",0,1,0,0,0,0,0.125
128253,Went to see this awesome surgeon and he said I didn?t need surgery.,0,go amazing surgeon say need surgery,"['go', 'go amazing', 'go amazing surgeon', 'go amazing surgeon say', 'go amazing surgeon say need', 'go amazing surgeon say need surgery', 'amazing', 'amazing surgeon', 'amazing surgeon say', 'amazing surgeon say need', 'amazing surgeon say need surgery', 'surgeon', 'surgeon say', 'surgeon say need', 'surgeon say need surgery', 'say', 'say need', 'say need surgery', 'need', 'need surgery', 'surgery']",0,0,1,0,0,0,0.125
153686,and told them my mouth is still messed up I?m speaking sideways bottom right side will not move I need to see doctor.,1,tell mouth miss m speak sideways right need doctor,"['tell', 'tell mouth', 'tell mouth miss', 'tell mouth miss m', 'tell mouth miss m speak', 'tell mouth miss m speak sideways', 'tell mouth miss m speak sideways right', 'tell mouth miss m speak sideways right need', 'tell mouth miss m speak sideways right need doctor', 'mouth', 'mouth miss', 'mouth miss m', 'mouth miss m speak', 'mouth miss m speak sideways', 'mouth miss m speak sideways right', 'mouth miss m speak sideways right need', 'mouth miss m speak sideways right need doctor', 'miss', 'miss m', 'miss m speak', 'miss m speak sideways', 'miss m speak sideways right', 'miss m speak sideways right need', 'miss m speak sideways right need doctor', 'm', 'm speak', 'm speak sideways', 'm speak sideways right', 'm speak sideways right need', 'm speak sideways right need doctor', 'speak', 'speak sideways', 'speak sideways right', 'speak sideways right need', 'speak sideways right need doctor', 'sideways', 'sideways right', 'sideways right need', 'sideways right need doctor', 'right', 'right need', 'right need doctor', 'need', 'need doctor', 'doctor']",0,0,1,0,0,0,0.125
156535,He takes care about all the things you need to take care of beyond the medications.,0,take care thing need care meditation,"['take', 'take care', 'take care thing', 'take care thing need', 'take care thing need care', 'take care thing need care meditation', 'care', 'care thing', 'care thing need', 'care thing need care', 'care thing need care meditation', 'thing', 'thing need', 'thing need care', 'thing need care meditation', 'need', 'need care', 'need care meditation', 'care', 'care meditation', 'meditation']",0,0,1,0,0,0,0.125
122141,and we're able to take care of all of my needs prior and post-surgery.,0,able care need prior postsurgery,"['able', 'able care', 'able care need', 'able care need prior', 'able care need prior postsurgery', 'care', 'care need', 'care need prior', 'care need prior postsurgery', 'need', 'need prior', 'need prior postsurgery', 'prior', 'prior postsurgery', 'postsurgery']",0,0,1,0,0,0,0.125
108349,They called me back when needed and also helped me with a bill that I received.,0,call need help bill receive,"['call', 'call need', 'call need help', 'call need help bill', 'call need help bill receive', 'need', 'need help', 'need help bill', 'need help bill receive', 'help', 'help bill', 'help bill receive', 'bill', 'bill receive', 'receive']",0,0,1,0,0,0,0.125
98252,Not to mention funny!!,0,mention funny,"['mention', 'mention funny', 'funny']",0,1,0,0,0,0,0.125
100559,This office has always gone above and beyond to accommodate my needs.,0,office go accommodate need,"['office', 'office go', 'office go accommodate', 'office go accommodate need', 'go', 'go accommodate', 'go accommodate need', 'accommodate', 'accommodate need', 'need']",0,0,1,0,0,0,0.125
168206,Dr. Gallaher is prompt in returning messages and texts updates as needed.,0,prompt return message text update need,"['prompt', 'prompt return', 'prompt return message', 'prompt return message text', 'prompt return message text update', 'prompt return message text update need', 'return', 'return message', 'return message text', 'return message text update', 'return message text update need', 'message', 'message text', 'message text update', 'message text update need', 'text', 'text update', 'text update need', 'update', 'update need', 'need']",0,0,1,0,0,0,0.125
108317,If I ever need any other work I will definitely be back.,0,need work decidedly,"['need', 'need work', 'need work decidedly', 'work', 'work decidedly', 'decidedly']",0,0,1,0,0,0,0.125
133709,Dr. Alexander gave me the extra boost that I needed for self confidence.,0,give extra boost need self confidence,"['give', 'give extra', 'give extra boost', 'give extra boost need', 'give extra boost need self', 'give extra boost need self confidence', 'extra', 'extra boost', 'extra boost need', 'extra boost need self', 'extra boost need self confidence', 'boost', 'boost need', 'boost need self', 'boost need self confidence', 'need', 'need self', 'need self confidence', 'self', 'self confidence', 'confidence']",0,0,1,0,0,0,0.125
144865,This needs to be corrected.,1,need correct,"['need', 'need correct', 'correct']",0,0,1,0,0,0,0.125
154392,She and the other staff members make it known that they have my back and are super reassuring where they need to be.,0,staff member know super reassure need,"['staff', 'staff member', 'staff member know', 'staff member know super', 'staff member know super reassure', 'staff member know super reassure need', 'member', 'member know', 'member know super', 'member know super reassure', 'member know super reassure need', 'know', 'know super', 'know super reassure', 'know super reassure need', 'super', 'super reassure', 'super reassure need', 'reassure', 'reassure need', 'need']",0,0,1,0,0,0,0.125
84716,and clearly cares about the needs of his patients.,0,clearly care need patient,"['clearly', 'clearly care', 'clearly care need', 'clearly care need patient', 'care', 'care need', 'care need patient', 'need', 'need patient', 'patient']",0,0,1,0,0,0,0.125
82465,for a massage the front desk girls were very polite and friendly.,0,massage desk girl polite friendly,"['massage', 'massage desk', 'massage desk girl', 'massage desk girl polite', 'massage desk girl polite friendly', 'desk', 'desk girl', 'desk girl polite', 'desk girl polite friendly', 'girl', 'girl polite', 'girl polite friendly', 'polite', 'polite friendly', 'friendly']",0,0,0,0,0,1,0.125
141802,Why do they say that they'd do a touch up if needed on the follow up appointment,1,d touch need follow appointment,"['d', 'd touch', 'd touch need', 'd touch need follow', 'd touch need follow appointment', 'touch', 'touch need', 'touch need follow', 'touch need follow appointment', 'need', 'need follow', 'need follow appointment', 'follow', 'follow appointment', 'appointment']",0,0,1,0,0,0,0.125
188565,"I also following the recommendations on getting facial, which something I rather feel not needed.",1,follow recommendation get facial feel need,"['follow', 'follow recommendation', 'follow recommendation get', 'follow recommendation get facial', 'follow recommendation get facial feel', 'follow recommendation get facial feel need', 'recommendation', 'recommendation get', 'recommendation get facial', 'recommendation get facial feel', 'recommendation get facial feel need', 'get', 'get facial', 'get facial feel', 'get facial feel need', 'facial', 'facial feel', 'facial feel need', 'feel', 'feel need', 'need']",0,0,1,0,0,0,0.125
165149,And front office staff need to realize that people in the waiting room can hear them.,1,office staff need realize people wait room hear,"['office', 'office staff', 'office staff need', 'office staff need realize', 'office staff need realize people', 'office staff need realize people wait', 'office staff need realize people wait room', 'office staff need realize people wait room hear', 'staff', 'staff need', 'staff need realize', 'staff need realize people', 'staff need realize people wait', 'staff need realize people wait room', 'staff need realize people wait room hear', 'need', 'need realize', 'need realize people', 'need realize people wait', 'need realize people wait room', 'need realize people wait room hear', 'realize', 'realize people', 'realize people wait', 'realize people wait room', 'realize people wait room hear', 'people', 'people wait', 'people wait room', 'people wait room hear', 'wait', 'wait room', 'wait room hear', 'room', 'room hear', 'hear']",0,0,1,0,0,0,0.125
88007,"He speaks perfect English, holds your hand if needed, looks you in the eye",0,speak perfect hold hand need look eye,"['speak', 'speak perfect', 'speak perfect hold', 'speak perfect hold hand', 'speak perfect hold hand need', 'speak perfect hold hand need look', 'speak perfect hold hand need look eye', 'perfect', 'perfect hold', 'perfect hold hand', 'perfect hold hand need', 'perfect hold hand need look', 'perfect hold hand need look eye', 'hold', 'hold hand', 'hold hand need', 'hold hand need look', 'hold hand need look eye', 'hand', 'hand need', 'hand need look', 'hand need look eye', 'need', 'need look', 'need look eye', 'look', 'look eye', 'eye']",0,0,1,0,0,0,0.125
58111,"I didn't see the need for any type of improvement.  The care was great.  The physician was excellent, and the staff was good.",0,need type improvement care great doctor excellent staff good,"['need', 'need type', 'need type improvement', 'need type improvement care', 'need type improvement care great', 'need type improvement care great doctor', 'need type improvement care great doctor excellent', 'need type improvement care great doctor excellent staff', 'need type improvement care great doctor excellent staff good', 'type', 'type improvement', 'type improvement care', 'type improvement care great', 'type improvement care great doctor', 'type improvement care great doctor excellent', 'type improvement care great doctor excellent staff', 'type improvement care great doctor excellent staff good', 'improvement', 'improvement care', 'improvement care great', 'improvement care great doctor', 'improvement care great doctor excellent', 'improvement care great doctor excellent staff', 'improvement care great doctor excellent staff good', 'care', 'care great', 'care great doctor', 'care great doctor excellent', 'care great doctor excellent staff', 'care great doctor excellent staff good', 'great', 'great doctor', 'great doctor excellent', 'great doctor excellent staff', 'great doctor excellent staff good', 'doctor', 'doctor excellent', 'doctor excellent staff', 'doctor excellent staff good', 'excellent', 'excellent staff', 'excellent staff good', 'staff', 'staff good', 'good']",0,0,1,0,0,0,0.125
88019,I wouldn't hesitate to suggest them to anyone needing these kinds of services.,0,hesitate suggest need kind service,"['hesitate', 'hesitate suggest', 'hesitate suggest need', 'hesitate suggest need kind', 'hesitate suggest need kind service', 'suggest', 'suggest need', 'suggest need kind', 'suggest need kind service', 'need', 'need kind', 'need kind service', 'kind', 'kind service', 'service']",0,0,1,0,0,0,0.125
148013,"If it is necessary to see a dermatologist or just needing an annual check up, I would go nowhere else.",0,necessary dermatologist need check,"['necessary', 'necessary dermatologist', 'necessary dermatologist need', 'necessary dermatologist need check', 'dermatologist', 'dermatologist need', 'dermatologist need check', 'need', 'need check', 'check']",0,0,1,0,0,0,0.125
154707,"need, I will be calling Dr. Marc to say, ""Lets get to it!""",0,need call let,"['need', 'need call', 'need call let', 'call', 'call let', 'let']",0,0,1,0,0,0,0.125
71218,at no point prior to surgery did he ever mention the possibility of my areolas being deformed.,1,point prior surgery mention possibility areolar deform,"['point', 'point prior', 'point prior surgery', 'point prior surgery mention', 'point prior surgery mention possibility', 'point prior surgery mention possibility areolar', 'point prior surgery mention possibility areolar deform', 'prior', 'prior surgery', 'prior surgery mention', 'prior surgery mention possibility', 'prior surgery mention possibility areolar', 'prior surgery mention possibility areolar deform', 'surgery', 'surgery mention', 'surgery mention possibility', 'surgery mention possibility areolar', 'surgery mention possibility areolar deform', 'mention', 'mention possibility', 'mention possibility areolar', 'mention possibility areolar deform', 'possibility', 'possibility areolar', 'possibility areolar deform', 'areolar', 'areolar deform', 'deform']",0,1,0,0,0,0,0.125
102677,He first ordered a disc o gram which gave him the information he needed to preform a successful surgery for me.,0,order give information need reform successful surgery,"['order', 'order give', 'order give information', 'order give information need', 'order give information need reform', 'order give information need reform successful', 'order give information need reform successful surgery', 'give', 'give information', 'give information need', 'give information need reform', 'give information need reform successful', 'give information need reform successful surgery', 'information', 'information need', 'information need reform', 'information need reform successful', 'information need reform successful surgery', 'need', 'need reform', 'need reform successful', 'need reform successful surgery', 'reform', 'reform successful', 'reform successful surgery', 'successful', 'successful surgery', 'surgery']",0,0,1,0,0,0,0.125
110817,and really needed to see her and she was willing to work with me and treated me regardless or my situation.,0,need willing work treat regardless situation,"['need', 'need willing', 'need willing work', 'need willing work treat', 'need willing work treat regardless', 'need willing work treat regardless situation', 'willing', 'willing work', 'willing work treat', 'willing work treat regardless', 'willing work treat regardless situation', 'work', 'work treat', 'work treat regardless', 'work treat regardless situation', 'treat', 'treat regardless', 'treat regardless situation', 'regardless', 'regardless situation', 'situation']",0,0,1,0,0,0,0.125
120875,If you need something done Maria is always there to help.,0,need help,"['need', 'need help', 'help']",0,0,1,0,0,0,0.125
70878,but needed to be redone.,1,need,['need'],0,0,1,0,0,0,0.125
64910,She gives me all the time I need.,0,give time need,"['give', 'give time', 'give time need', 'time', 'time need', 'need']",0,0,1,0,0,0,0.125
187782,I respect this characteristic and will return to him as needed.,0,respect characteristic return need,"['respect', 'respect characteristic', 'respect characteristic return', 'respect characteristic return need', 'characteristic', 'characteristic return', 'characteristic return need', 'return', 'return need', 'need']",0,0,1,0,0,0,0.125
114999,Dr. Ayala answered all my questions and tailored a special treatment for my needs.,0,answer question tailor special treatment need,"['answer', 'answer question', 'answer question tailor', 'answer question tailor special', 'answer question tailor special treatment', 'answer question tailor special treatment need', 'question', 'question tailor', 'question tailor special', 'question tailor special treatment', 'question tailor special treatment need', 'tailor', 'tailor special', 'tailor special treatment', 'tailor special treatment need', 'special', 'special treatment', 'special treatment need', 'treatment', 'treatment need', 'need']",0,0,1,0,0,0,0.125
188797,I was offended by this but he also mentioned that there is nothing we can do to fix this issue.,1,offend mention fix issue,"['offend', 'offend mention', 'offend mention fix', 'offend mention fix issue', 'mention', 'mention fix', 'mention fix issue', 'fix', 'fix issue', 'issue']",0,1,0,0,0,0,0.125
156385,My advice is no need to go anywhere else.,0,advice need,"['advice', 'advice need', 'need']",0,0,1,0,0,0,0.125
143031,So bad that I felt the need to write a review...something I have not done before,1,bad feel need write reviewsomething,"['bad', 'bad feel', 'bad feel need', 'bad feel need write', 'bad feel need write reviewsomething', 'feel', 'feel need', 'feel need write', 'feel need write reviewsomething', 'need', 'need write', 'need write reviewsomething', 'write', 'write reviewsomething', 'reviewsomething']",0,0,1,0,0,0,0.125
