commentId,comment,classification,comment_processed,word_phrase_list,service,service cash,cash,cash practice,practice,similarity_score,regression_weight
180242,He's had so many lawsuits from mal practice his insurance company won't cover him anymore..,1,lawsuit mal practice insurance company wo cover anymore,"['lawsuit', 'lawsuit mal', 'lawsuit mal practice', 'lawsuit mal practice insurance', 'lawsuit mal practice insurance company', 'lawsuit mal practice insurance company wo', 'lawsuit mal practice insurance company wo cover', 'lawsuit mal practice insurance company wo cover anymore', 'mal', 'mal practice', 'mal practice insurance', 'mal practice insurance company', 'mal practice insurance company wo', 'mal practice insurance company wo cover', 'mal practice insurance company wo cover anymore', 'practice', 'practice insurance', 'practice insurance company', 'practice insurance company wo', 'practice insurance company wo cover', 'practice insurance company wo cover anymore', 'insurance', 'insurance company', 'insurance company wo', 'insurance company wo cover', 'insurance company wo cover anymore', 'company', 'company wo', 'company wo cover', 'company wo cover anymore', 'wo', 'wo cover', 'wo cover anymore', 'cover', 'cover anymore', 'anymore']",0,0,0,0,1,0.0333333333333333,0.0
160509,"Beware...Dr Deuks laser spine surgery is not Medicare approved....He wanted $27,.000.00 in cash",1,beware deck laser spine surgery not approve want cash,"['beware', 'beware deck', 'beware deck laser', 'beware deck laser spine', 'beware deck laser spine surgery', 'beware deck laser spine surgery not', 'beware deck laser spine surgery not approve', 'beware deck laser spine surgery not approve want', 'beware deck laser spine surgery not approve want cash', 'deck', 'deck laser', 'deck laser spine', 'deck laser spine surgery', 'deck laser spine surgery not', 'deck laser spine surgery not approve', 'deck laser spine surgery not approve want', 'deck laser spine surgery not approve want cash', 'laser', 'laser spine', 'laser spine surgery', 'laser spine surgery not', 'laser spine surgery not approve', 'laser spine surgery not approve want', 'laser spine surgery not approve want cash', 'spine', 'spine surgery', 'spine surgery not', 'spine surgery not approve', 'spine surgery not approve want', 'spine surgery not approve want cash', 'surgery', 'surgery not', 'surgery not approve', 'surgery not approve want', 'surgery not approve want cash', 'not', 'not approve', 'not approve want', 'not approve want cash', 'approve', 'approve want', 'approve want cash', 'want', 'want cash', 'cash']",0,0,1,0,0,0.0268817204301075,0.0
144557,You are lucky to have her as part of your practice.,0,lucky practice,"['lucky', 'lucky practice', 'practice']",0,0,0,0,1,0.2777777777777778,0.0
135121,"So after my dermaplaning appointment, I asked about their services and was immediately sat down by Cindy and had my consultation THE SAME DAY!",0,dermaplaning appointment ask service immediately sit consultation,"['dermaplaning', 'dermaplaning appointment', 'dermaplaning appointment ask', 'dermaplaning appointment ask service', 'dermaplaning appointment ask service immediately', 'dermaplaning appointment ask service immediately sit', 'dermaplaning appointment ask service immediately sit consultation', 'appointment', 'appointment ask', 'appointment ask service', 'appointment ask service immediately', 'appointment ask service immediately sit', 'appointment ask service immediately sit consultation', 'ask', 'ask service', 'ask service immediately', 'ask service immediately sit', 'ask service immediately sit consultation', 'service', 'service immediately', 'service immediately sit', 'service immediately sit consultation', 'immediately', 'immediately sit', 'immediately sit consultation', 'sit', 'sit consultation', 'consultation']",1,0,0,0,0,0.0423728813559322,0.0
123004,Clarity Clinic is a great practice for all of your psych needs!,0,clarity clinic great practice need,"['clarity', 'clarity clinic', 'clarity clinic great', 'clarity clinic great practice', 'clarity clinic great practice need', 'clinic', 'clinic great', 'clinic great practice', 'clinic great practice need', 'great', 'great practice', 'great practice need', 'practice', 'practice need', 'need']",0,0,0,0,1,0.0757575757575757,0.0
152012,The customer service is exemplar!,0,customer service exemplar,"['customer', 'customer service', 'customer service exemplar', 'service', 'service exemplar', 'exemplar']",1,0,0,0,0,0.1666666666666666,0.0
144244,While the Dr. that is gone at his new private practice is Financing High Class Mercedes AMG's,1,dr go new private practice finance high class precede amos,"['dr', 'dr go', 'dr go new', 'dr go new private', 'dr go new private practice', 'dr go new private practice finance', 'dr go new private practice finance high', 'dr go new private practice finance high class', 'dr go new private practice finance high class precede', 'dr go new private practice finance high class precede amos', 'go', 'go new', 'go new private', 'go new private practice', 'go new private practice finance', 'go new private practice finance high', 'go new private practice finance high class', 'go new private practice finance high class precede', 'go new private practice finance high class precede amos', 'new', 'new private', 'new private practice', 'new private practice finance', 'new private practice finance high', 'new private practice finance high class', 'new private practice finance high class precede', 'new private practice finance high class precede amos', 'private', 'private practice', 'private practice finance', 'private practice finance high', 'private practice finance high class', 'private practice finance high class precede', 'private practice finance high class precede amos', 'practice', 'practice finance', 'practice finance high', 'practice finance high class', 'practice finance high class precede', 'practice finance high class precede amos', 'finance', 'finance high', 'finance high class', 'finance high class precede', 'finance high class precede amos', 'high', 'high class', 'high class precede', 'high class precede amos', 'class', 'class precede', 'class precede amos', 'precede', 'precede amos', 'amos']",0,0,0,0,1,0.0221238938053097,0.0
114417,Office is organized so you will receive prompt service.,0,office organize receive prompt service,"['office', 'office organize', 'office organize receive', 'office organize receive prompt', 'office organize receive prompt service', 'organize', 'organize receive', 'organize receive prompt', 'organize receive prompt service', 'receive', 'receive prompt', 'receive prompt service', 'prompt', 'prompt service', 'service']",1,0,0,0,0,0.0757575757575757,0.0
153003,Not only is the level of service terrible the staff is rude to patients,1,not level service terrible staff rude patient,"['not', 'not level', 'not level service', 'not level service terrible', 'not level service terrible staff', 'not level service terrible staff rude', 'not level service terrible staff rude patient', 'level', 'level service', 'level service terrible', 'level service terrible staff', 'level service terrible staff rude', 'level service terrible staff rude patient', 'service', 'service terrible', 'service terrible staff', 'service terrible staff rude', 'service terrible staff rude patient', 'terrible', 'terrible staff', 'terrible staff rude', 'terrible staff rude patient', 'staff', 'staff rude', 'staff rude patient', 'rude', 'rude patient', 'patient']",1,0,0,0,0,0.0423728813559322,0.0
161607,"but he literally told me they couldn't do anything about the scars, since it's outside of their scope of practice",1,literally tell scar outside scope practice,"['literally', 'literally tell', 'literally tell scar', 'literally tell scar outside', 'literally tell scar outside scope', 'literally tell scar outside scope practice', 'tell', 'tell scar', 'tell scar outside', 'tell scar outside scope', 'tell scar outside scope practice', 'scar', 'scar outside', 'scar outside scope', 'scar outside scope practice', 'outside', 'outside scope', 'outside scope practice', 'scope', 'scope practice', 'practice']",0,0,0,0,1,0.0555555555555555,0.0
105037,"Would highly recommend, extremely knowledgeable practice and great office personnel as well.",0,highly recommend extremely knowledgeable practice great office personnel,"['highly', 'highly recommend', 'highly recommend extremely', 'highly recommend extremely knowledgeable', 'highly recommend extremely knowledgeable practice', 'highly recommend extremely knowledgeable practice great', 'highly recommend extremely knowledgeable practice great office', 'highly recommend extremely knowledgeable practice great office personnel', 'recommend', 'recommend extremely', 'recommend extremely knowledgeable', 'recommend extremely knowledgeable practice', 'recommend extremely knowledgeable practice great', 'recommend extremely knowledgeable practice great office', 'recommend extremely knowledgeable practice great office personnel', 'extremely', 'extremely knowledgeable', 'extremely knowledgeable practice', 'extremely knowledgeable practice great', 'extremely knowledgeable practice great office', 'extremely knowledgeable practice great office personnel', 'knowledgeable', 'knowledgeable practice', 'knowledgeable practice great', 'knowledgeable practice great office', 'knowledgeable practice great office personnel', 'practice', 'practice great', 'practice great office', 'practice great office personnel', 'great', 'great office', 'great office personnel', 'office', 'office personnel', 'personnel']",0,0,0,0,1,0.0333333333333333,0.0
105736,"Would not recommend this practice for myself, family, or friends.",1,not recommend practice family friend,"['not', 'not recommend', 'not recommend practice', 'not recommend practice family', 'not recommend practice family friend', 'recommend', 'recommend practice', 'recommend practice family', 'recommend practice family friend', 'practice', 'practice family', 'practice family friend', 'family', 'family friend', 'friend']",0,0,0,0,1,0.0757575757575757,0.0
114646,The office is inviting and the service is great.,0,office invite service great,"['office', 'office invite', 'office invite service', 'office invite service great', 'invite', 'invite service', 'invite service great', 'service', 'service great', 'great']",1,0,0,0,0,0.108695652173913,0.0
148156,I did not get the treatment I went for at this practice due to gross negligence.,1,not treatment go practice gross negligence,"['not', 'not treatment', 'not treatment go', 'not treatment go practice', 'not treatment go practice gross', 'not treatment go practice gross negligence', 'treatment', 'treatment go', 'treatment go practice', 'treatment go practice gross', 'treatment go practice gross negligence', 'go', 'go practice', 'go practice gross', 'go practice gross negligence', 'practice', 'practice gross', 'practice gross negligence', 'gross', 'gross negligence', 'negligence']",0,0,0,0,1,0.0555555555555555,0.0
186218,The way he conducts his practice is a model for the way all practices should be conducted.,0,way conduct practice model way practice conduct,"['way', 'way conduct', 'way conduct practice', 'way conduct practice model', 'way conduct practice model way', 'way conduct practice model way practice', 'way conduct practice model way practice conduct', 'conduct', 'conduct practice', 'conduct practice model', 'conduct practice model way', 'conduct practice model way practice', 'conduct practice model way practice conduct', 'practice', 'practice model', 'practice model way', 'practice model way practice', 'practice model way practice conduct', 'model', 'model way', 'model way practice', 'model way practice conduct', 'way', 'way practice', 'way practice conduct', 'practice', 'practice conduct', 'conduct']",0,0,0,0,1,0.0423728813559322,0.0
127133,"They are too lackadaisical with their services, hence 1  hr wait times, and unfilled prescriptions.",1,lackadaisical service wait time untilled prescription,"['lackadaisical', 'lackadaisical service', 'lackadaisical service wait', 'lackadaisical service wait time', 'lackadaisical service wait time untilled', 'lackadaisical service wait time untilled prescription', 'service', 'service wait', 'service wait time', 'service wait time untilled', 'service wait time untilled prescription', 'wait', 'wait time', 'wait time untilled', 'wait time untilled prescription', 'time', 'time untilled', 'time untilled prescription', 'untilled', 'untilled prescription', 'prescription']",1,0,0,0,0,0.0555555555555555,0.0
67505,Excellent service.,0,excellent service,"['excellent', 'excellent service', 'service']",1,0,0,0,0,0.2777777777777778,0.0
83267,"Great practice but, he is just a horrible doctor.",1,great practice atrocious doctor,"['great', 'great practice', 'great practice atrocious', 'great practice atrocious doctor', 'practice', 'practice atrocious', 'practice atrocious doctor', 'atrocious', 'atrocious doctor', 'doctor']",0,0,0,0,1,0.108695652173913,0.0
133814,This is my second surgical appointment and we both (my husband and I) were very pleased with the service rendered.,0,surgical appointment husband please service render,"['surgical', 'surgical appointment', 'surgical appointment husband', 'surgical appointment husband please', 'surgical appointment husband please service', 'surgical appointment husband please service render', 'appointment', 'appointment husband', 'appointment husband please', 'appointment husband please service', 'appointment husband please service render', 'husband', 'husband please', 'husband please service', 'husband please service render', 'please', 'please service', 'please service render', 'service', 'service render', 'render']",1,0,0,0,0,0.0555555555555555,0.0
111358,If that isn't customer service I don't know what is.,0,customer service know,"['customer', 'customer service', 'customer service know', 'service', 'service know', 'know']",1,0,0,0,0,0.1666666666666666,0.0
156645,This is terrible service regardless of how nice the waiting area is.,1,terrible service regardless nice wait area,"['terrible', 'terrible service', 'terrible service regardless', 'terrible service regardless nice', 'terrible service regardless nice wait', 'terrible service regardless nice wait area', 'service', 'service regardless', 'service regardless nice', 'service regardless nice wait', 'service regardless nice wait area', 'regardless', 'regardless nice', 'regardless nice wait', 'regardless nice wait area', 'nice', 'nice wait', 'nice wait area', 'wait', 'wait area', 'area']",1,0,0,0,0,0.0555555555555555,0.0
178057,and his practices are always evolving to stay at the cutting edge of the cosmetic enhancement industry.,0,practice revolve stay cut edge cosmetic enhancement industry,"['practice', 'practice revolve', 'practice revolve stay', 'practice revolve stay cut', 'practice revolve stay cut edge', 'practice revolve stay cut edge cosmetic', 'practice revolve stay cut edge cosmetic enhancement', 'practice revolve stay cut edge cosmetic enhancement industry', 'revolve', 'revolve stay', 'revolve stay cut', 'revolve stay cut edge', 'revolve stay cut edge cosmetic', 'revolve stay cut edge cosmetic enhancement', 'revolve stay cut edge cosmetic enhancement industry', 'stay', 'stay cut', 'stay cut edge', 'stay cut edge cosmetic', 'stay cut edge cosmetic enhancement', 'stay cut edge cosmetic enhancement industry', 'cut', 'cut edge', 'cut edge cosmetic', 'cut edge cosmetic enhancement', 'cut edge cosmetic enhancement industry', 'edge', 'edge cosmetic', 'edge cosmetic enhancement', 'edge cosmetic enhancement industry', 'cosmetic', 'cosmetic enhancement', 'cosmetic enhancement industry', 'enhancement', 'enhancement industry', 'industry']",0,0,0,0,1,0.0333333333333333,0.0
159241,I live 2 hours away from his practice,1,live hour away practice,"['live', 'live hour', 'live hour away', 'live hour away practice', 'hour', 'hour away', 'hour away practice', 'away', 'away practice', 'practice']",0,0,0,0,1,0.108695652173913,0.0
143850,They have an amazing staff that is well educated and have an abundance of services for every need.,0,amaze staff educate abundance service need,"['amaze', 'amaze staff', 'amaze staff educate', 'amaze staff educate abundance', 'amaze staff educate abundance service', 'amaze staff educate abundance service need', 'staff', 'staff educate', 'staff educate abundance', 'staff educate abundance service', 'staff educate abundance service need', 'educate', 'educate abundance', 'educate abundance service', 'educate abundance service need', 'abundance', 'abundance service', 'abundance service need', 'service', 'service need', 'need']",1,0,0,0,0,0.0555555555555555,0.0
135320,Everything associated with his practice is Top Notch.,0,associate practice notch,"['associate', 'associate practice', 'associate practice notch', 'practice', 'practice notch', 'notch']",0,0,0,0,1,0.1666666666666666,0.0
160793,I really like the service and the man,0,like service man,"['like', 'like service', 'like service man', 'service', 'service man', 'man']",1,0,0,0,0,0.1666666666666666,0.0
175634,Remember....PRIVATE PRACTICES SCANNING YOUR ID IS NOT LAW!,1,rememberprivate practice scan not law,"['rememberprivate', 'rememberprivate practice', 'rememberprivate practice scan', 'rememberprivate practice scan not', 'rememberprivate practice scan not law', 'practice', 'practice scan', 'practice scan not', 'practice scan not law', 'scan', 'scan not', 'scan not law', 'not', 'not law', 'law']",0,0,0,0,1,0.0757575757575757,0.0
153294,but she pushed a treatment on me that I didn?t consent for and that?s just bad business practice.,1,push treatment consent bad business practice,"['push', 'push treatment', 'push treatment consent', 'push treatment consent bad', 'push treatment consent bad business', 'push treatment consent bad business practice', 'treatment', 'treatment consent', 'treatment consent bad', 'treatment consent bad business', 'treatment consent bad business practice', 'consent', 'consent bad', 'consent bad business', 'consent bad business practice', 'bad', 'bad business', 'bad business practice', 'business', 'business practice', 'practice']",0,0,0,0,1,0.0555555555555555,0.0
148389,"My laser hair removal services with Bri have been characterized by professionalism, promptness, kindness, and a deep knowledge of technique.",0,laser hair removal service characterize professionalism promptness kindness deep cognition technique,"['laser', 'laser hair', 'laser hair removal', 'laser hair removal service', 'laser hair removal service characterize', 'laser hair removal service characterize professionalism', 'laser hair removal service characterize professionalism promptness', 'laser hair removal service characterize professionalism promptness kindness', 'laser hair removal service characterize professionalism promptness kindness deep', 'laser hair removal service characterize professionalism promptness kindness deep cognition', 'laser hair removal service characterize professionalism promptness kindness deep cognition technique', 'hair', 'hair removal', 'hair removal service', 'hair removal service characterize', 'hair removal service characterize professionalism', 'hair removal service characterize professionalism promptness', 'hair removal service characterize professionalism promptness kindness', 'hair removal service characterize professionalism promptness kindness deep', 'hair removal service characterize professionalism promptness kindness deep cognition', 'hair removal service characterize professionalism promptness kindness deep cognition technique', 'removal', 'removal service', 'removal service characterize', 'removal service characterize professionalism', 'removal service characterize professionalism promptness', 'removal service characterize professionalism promptness kindness', 'removal service characterize professionalism promptness kindness deep', 'removal service characterize professionalism promptness kindness deep cognition', 'removal service characterize professionalism promptness kindness deep cognition technique', 'service', 'service characterize', 'service characterize professionalism', 'service characterize professionalism promptness', 'service characterize professionalism promptness kindness', 'service characterize professionalism promptness kindness deep', 'service characterize professionalism promptness kindness deep cognition', 'service characterize professionalism promptness kindness deep cognition technique', 'characterize', 'characterize professionalism', 'characterize professionalism promptness', 'characterize professionalism promptness kindness', 'characterize professionalism promptness kindness deep', 'characterize professionalism promptness kindness deep cognition', 'characterize professionalism promptness kindness deep cognition technique', 'professionalism', 'professionalism promptness', 'professionalism promptness kindness', 'professionalism promptness kindness deep', 'professionalism promptness kindness deep cognition', 'professionalism promptness kindness deep cognition technique', 'promptness', 'promptness kindness', 'promptness kindness deep', 'promptness kindness deep cognition', 'promptness kindness deep cognition technique', 'kindness', 'kindness deep', 'kindness deep cognition', 'kindness deep cognition technique', 'deep', 'deep cognition', 'deep cognition technique', 'cognition', 'cognition technique', 'technique']",1,0,0,0,0,0.0185185185185185,0.0
85731,My whole family loves the practice.,0,family love practice,"['family', 'family love', 'family love practice', 'love', 'love practice', 'practice']",0,0,0,0,1,0.1666666666666666,0.0
94748,They not only give me exceptional services but the have taken the time to get to know me as a person.,0,not exceptional service take time know person,"['not', 'not exceptional', 'not exceptional service', 'not exceptional service take', 'not exceptional service take time', 'not exceptional service take time know', 'not exceptional service take time know person', 'exceptional', 'exceptional service', 'exceptional service take', 'exceptional service take time', 'exceptional service take time know', 'exceptional service take time know person', 'service', 'service take', 'service take time', 'service take time know', 'service take time know person', 'take', 'take time', 'take time know', 'take time know person', 'time', 'time know', 'time know person', 'know', 'know person', 'person']",1,0,0,0,0,0.0423728813559322,0.0
113797,"My son, my daughter and my husband have all gotten their braces through this practice and everyone is beyond pleased with the service.",0,son daughter husband get brace practice please service,"['son', 'son daughter', 'son daughter husband', 'son daughter husband get', 'son daughter husband get brace', 'son daughter husband get brace practice', 'son daughter husband get brace practice please', 'son daughter husband get brace practice please service', 'daughter', 'daughter husband', 'daughter husband get', 'daughter husband get brace', 'daughter husband get brace practice', 'daughter husband get brace practice please', 'daughter husband get brace practice please service', 'husband', 'husband get', 'husband get brace', 'husband get brace practice', 'husband get brace practice please', 'husband get brace practice please service', 'get', 'get brace', 'get brace practice', 'get brace practice please', 'get brace practice please service', 'brace', 'brace practice', 'brace practice please', 'brace practice please service', 'practice', 'practice please', 'practice please service', 'please', 'please service', 'service']",1,0,0,0,1,0.0666666666666666,0.0
129050,He also consults and gives you advice on any other doubts or concerns regarding other services !,0,consult give advice doubt concern service,"['consult', 'consult give', 'consult give advice', 'consult give advice doubt', 'consult give advice doubt concern', 'consult give advice doubt concern service', 'give', 'give advice', 'give advice doubt', 'give advice doubt concern', 'give advice doubt concern service', 'advice', 'advice doubt', 'advice doubt concern', 'advice doubt concern service', 'doubt', 'doubt concern', 'doubt concern service', 'concern', 'concern service', 'service']",1,0,0,0,0,0.0555555555555555,0.0
128897,"for ONE HOUR here in the room, nobody asked if I'm ok or if need something, worst service and patients care",1,room ask ok need bad service patient care,"['room', 'room ask', 'room ask ok', 'room ask ok need', 'room ask ok need bad', 'room ask ok need bad service', 'room ask ok need bad service patient', 'room ask ok need bad service patient care', 'ask', 'ask ok', 'ask ok need', 'ask ok need bad', 'ask ok need bad service', 'ask ok need bad service patient', 'ask ok need bad service patient care', 'ok', 'ok need', 'ok need bad', 'ok need bad service', 'ok need bad service patient', 'ok need bad service patient care', 'need', 'need bad', 'need bad service', 'need bad service patient', 'need bad service patient care', 'bad', 'bad service', 'bad service patient', 'bad service patient care', 'service', 'service patient', 'service patient care', 'patient', 'patient care', 'care']",1,0,0,0,0,0.0333333333333333,0.0
162338,I will definitely seek out more services from Mara in the future.,0,decidedly seek service mary future,"['decidedly', 'decidedly seek', 'decidedly seek service', 'decidedly seek service mary', 'decidedly seek service mary future', 'seek', 'seek service', 'seek service mary', 'seek service mary future', 'service', 'service mary', 'service mary future', 'mary', 'mary future', 'future']",1,0,0,0,0,0.0757575757575757,0.0
130399,"Excellent service one again, still very pleased.",0,excellent service please,"['excellent', 'excellent service', 'excellent service please', 'service', 'service please', 'please']",1,0,0,0,0,0.1666666666666666,0.0
106280,One of the best doctors around - personable and kind - great rapport with her staff and patients - provides top-notch 'service'.,0,good doctor personal kind great support staff patient provide ace service,"['good', 'good doctor', 'good doctor personal', 'good doctor personal kind', 'good doctor personal kind great', 'good doctor personal kind great support', 'good doctor personal kind great support staff', 'good doctor personal kind great support staff patient', 'good doctor personal kind great support staff patient provide', 'good doctor personal kind great support staff patient provide ace', 'good doctor personal kind great support staff patient provide ace service', 'doctor', 'doctor personal', 'doctor personal kind', 'doctor personal kind great', 'doctor personal kind great support', 'doctor personal kind great support staff', 'doctor personal kind great support staff patient', 'doctor personal kind great support staff patient provide', 'doctor personal kind great support staff patient provide ace', 'doctor personal kind great support staff patient provide ace service', 'personal', 'personal kind', 'personal kind great', 'personal kind great support', 'personal kind great support staff', 'personal kind great support staff patient', 'personal kind great support staff patient provide', 'personal kind great support staff patient provide ace', 'personal kind great support staff patient provide ace service', 'kind', 'kind great', 'kind great support', 'kind great support staff', 'kind great support staff patient', 'kind great support staff patient provide', 'kind great support staff patient provide ace', 'kind great support staff patient provide ace service', 'great', 'great support', 'great support staff', 'great support staff patient', 'great support staff patient provide', 'great support staff patient provide ace', 'great support staff patient provide ace service', 'support', 'support staff', 'support staff patient', 'support staff patient provide', 'support staff patient provide ace', 'support staff patient provide ace service', 'staff', 'staff patient', 'staff patient provide', 'staff patient provide ace', 'staff patient provide ace service', 'patient', 'patient provide', 'patient provide ace', 'patient provide ace service', 'provide', 'provide ace', 'provide ace service', 'ace', 'ace service', 'service']",1,0,0,0,0,0.0185185185185185,0.0
103829,"and knowledgeable.As an established patient of Dr. Sarah Jurney, and previously Dr. Hardwick Smith, I have the highest regard for this practice and their services.",0,knowledgeableas establish patient previously high regard practice service,"['knowledgeableas', 'knowledgeableas establish', 'knowledgeableas establish patient', 'knowledgeableas establish patient previously', 'knowledgeableas establish patient previously high', 'knowledgeableas establish patient previously high regard', 'knowledgeableas establish patient previously high regard practice', 'knowledgeableas establish patient previously high regard practice service', 'establish', 'establish patient', 'establish patient previously', 'establish patient previously high', 'establish patient previously high regard', 'establish patient previously high regard practice', 'establish patient previously high regard practice service', 'patient', 'patient previously', 'patient previously high', 'patient previously high regard', 'patient previously high regard practice', 'patient previously high regard practice service', 'previously', 'previously high', 'previously high regard', 'previously high regard practice', 'previously high regard practice service', 'high', 'high regard', 'high regard practice', 'high regard practice service', 'regard', 'regard practice', 'regard practice service', 'practice', 'practice service', 'service']",1,0,0,0,1,0.0666666666666666,0.0
138238,They all seem very knowledgeable and quickly fill it the gaps in service.,0,knowledgeable quickly fill gap service,"['knowledgeable', 'knowledgeable quickly', 'knowledgeable quickly fill', 'knowledgeable quickly fill gap', 'knowledgeable quickly fill gap service', 'quickly', 'quickly fill', 'quickly fill gap', 'quickly fill gap service', 'fill', 'fill gap', 'fill gap service', 'gap', 'gap service', 'service']",1,0,0,0,0,0.0757575757575757,0.0
77175,"I have found my new practice and guess what,? I live in PA!!",0,find new practice guess live pa,"['find', 'find new', 'find new practice', 'find new practice guess', 'find new practice guess live', 'find new practice guess live pa', 'new', 'new practice', 'new practice guess', 'new practice guess live', 'new practice guess live pa', 'practice', 'practice guess', 'practice guess live', 'practice guess live pa', 'guess', 'guess live', 'guess live pa', 'live', 'live pa', 'pa']",0,0,0,0,1,0.0555555555555555,0.0
161520,Dr. O'Day should retire or just limit his practice to Lasik,1,retire limit practice,"['retire', 'retire limit', 'retire limit practice', 'limit', 'limit practice', 'practice']",0,0,0,0,1,0.1666666666666666,0.0
150718,It takes an hour for someone to answer the phone and its just the answering service.,1,take answer phone answer service,"['take', 'take answer', 'take answer phone', 'take answer phone answer', 'take answer phone answer service', 'answer', 'answer phone', 'answer phone answer', 'answer phone answer service', 'phone', 'phone answer', 'phone answer service', 'answer', 'answer service', 'service']",1,0,0,0,0,0.0757575757575757,0.0
143916,They have an amazing staff that is well educated and have an abundance of services for every need.,0,amaze staff educate abundance service need,"['amaze', 'amaze staff', 'amaze staff educate', 'amaze staff educate abundance', 'amaze staff educate abundance service', 'amaze staff educate abundance service need', 'staff', 'staff educate', 'staff educate abundance', 'staff educate abundance service', 'staff educate abundance service need', 'educate', 'educate abundance', 'educate abundance service', 'educate abundance service need', 'abundance', 'abundance service', 'abundance service need', 'service', 'service need', 'need']",1,0,0,0,0,0.0555555555555555,0.0
105078,"Truly professional medical staff and services, flexible scheduling and very short wait times.",0,service flexible schelling short wait time,"['service', 'service flexible', 'service flexible schelling', 'service flexible schelling short', 'service flexible schelling short wait', 'service flexible schelling short wait time', 'flexible', 'flexible schelling', 'flexible schelling short', 'flexible schelling short wait', 'flexible schelling short wait time', 'schelling', 'schelling short', 'schelling short wait', 'schelling short wait time', 'short', 'short wait', 'short wait time', 'wait', 'wait time', 'time']",1,0,0,0,0,0.0555555555555555,0.0
70495,He made me feel like I am his only patient even though he is been in practice for over 40 years.,0,feel like patient practice,"['feel', 'feel like', 'feel like patient', 'feel like patient practice', 'like', 'like patient', 'like patient practice', 'patient', 'patient practice', 'practice']",0,0,0,0,1,0.108695652173913,0.0
160367,He said that the full price of the service was the 50% discount and he charged me the full price of 500 dollars.,1,say price service discount charge price dollar,"['say', 'say price', 'say price service', 'say price service discount', 'say price service discount charge', 'say price service discount charge price', 'say price service discount charge price dollar', 'price', 'price service', 'price service discount', 'price service discount charge', 'price service discount charge price', 'price service discount charge price dollar', 'service', 'service discount', 'service discount charge', 'service discount charge price', 'service discount charge price dollar', 'discount', 'discount charge', 'discount charge price', 'discount charge price dollar', 'charge', 'charge price', 'charge price dollar', 'price', 'price dollar', 'dollar']",1,0,0,0,0,0.0423728813559322,0.0
155477,for a so-called supervisor that has a joke on his answering service and the mailbox is also full making himself unavailable!,1,call supervisor joke answer service mailbox make available,"['call', 'call supervisor', 'call supervisor joke', 'call supervisor joke answer', 'call supervisor joke answer service', 'call supervisor joke answer service mailbox', 'call supervisor joke answer service mailbox make', 'call supervisor joke answer service mailbox make available', 'supervisor', 'supervisor joke', 'supervisor joke answer', 'supervisor joke answer service', 'supervisor joke answer service mailbox', 'supervisor joke answer service mailbox make', 'supervisor joke answer service mailbox make available', 'joke', 'joke answer', 'joke answer service', 'joke answer service mailbox', 'joke answer service mailbox make', 'joke answer service mailbox make available', 'answer', 'answer service', 'answer service mailbox', 'answer service mailbox make', 'answer service mailbox make available', 'service', 'service mailbox', 'service mailbox make', 'service mailbox make available', 'mailbox', 'mailbox make', 'mailbox make available', 'make', 'make available', 'available']",1,0,0,0,0,0.0333333333333333,0.0
142100,I was a patient at his previous practice and I would follow him anywhere.,0,patient previous practice follow,"['patient', 'patient previous', 'patient previous practice', 'patient previous practice follow', 'previous', 'previous practice', 'previous practice follow', 'practice', 'practice follow', 'follow']",0,0,0,0,1,0.108695652173913,0.0
61960,"Very pleased with her service, always.",0,please service,"['please', 'please service', 'service']",1,0,0,0,0,0.2777777777777778,0.0
99836,I am very satisfied with the services of the doctors and the staff here.,0,satisfy service doctor staff,"['satisfy', 'satisfy service', 'satisfy service doctor', 'satisfy service doctor staff', 'service', 'service doctor', 'service doctor staff', 'doctor', 'doctor staff', 'staff']",1,0,0,0,0,0.108695652173913,0.0
86922,and the staff highly trained in customer service.,0,staff highly train customer service,"['staff', 'staff highly', 'staff highly train', 'staff highly train customer', 'staff highly train customer service', 'highly', 'highly train', 'highly train customer', 'highly train customer service', 'train', 'train customer', 'train customer service', 'customer', 'customer service', 'service']",1,0,0,0,0,0.0757575757575757,0.0
59802,Good Service.,0,good service,"['good', 'good service', 'service']",1,0,0,0,0,0.2777777777777778,0.0
186129,"The wife and I are both physicians, actively practicing in the community.",0,wife doctor actively practice community,"['wife', 'wife doctor', 'wife doctor actively', 'wife doctor actively practice', 'wife doctor actively practice community', 'doctor', 'doctor actively', 'doctor actively practice', 'doctor actively practice community', 'actively', 'actively practice', 'actively practice community', 'practice', 'practice community', 'community']",0,0,0,0,1,0.0757575757575757,0.0
151924,She will advice you on the products and services you need but not ones that you do not.,0,advice product service need not one not,"['advice', 'advice product', 'advice product service', 'advice product service need', 'advice product service need not', 'advice product service need not one', 'advice product service need not one not', 'product', 'product service', 'product service need', 'product service need not', 'product service need not one', 'product service need not one not', 'service', 'service need', 'service need not', 'service need not one', 'service need not one not', 'need', 'need not', 'need not one', 'need not one not', 'not', 'not one', 'not one not', 'one', 'one not', 'not']",1,0,0,0,0,0.0423728813559322,0.0
