commentId,comment,classification,comment_processed,word_phrase_list,skin,skin face,face,face numb,numb,similarity_score
180291,She's my skin girl.,0,s skin girl,"['s', 's skin', 's skin girl', 'skin', 'skin girl', 'girl']",1,0,0,0,0,0.5
124423,I've been seeing Tracy monthly and using the suggested image skin care products for almost a year now and the change is unbelievable.,0,ve see trace suggest image skin care product change unbelievable,"['ve', 've see', 've see trace', 've see trace suggest', 've see trace suggest image', 've see trace suggest image skin', 've see trace suggest image skin care', 've see trace suggest image skin care product', 've see trace suggest image skin care product change', 've see trace suggest image skin care product change unbelievable', 'see', 'see trace', 'see trace suggest', 'see trace suggest image', 'see trace suggest image skin', 'see trace suggest image skin care', 'see trace suggest image skin care product', 'see trace suggest image skin care product change', 'see trace suggest image skin care product change unbelievable', 'trace', 'trace suggest', 'trace suggest image', 'trace suggest image skin', 'trace suggest image skin care', 'trace suggest image skin care product', 'trace suggest image skin care product change', 'trace suggest image skin care product change unbelievable', 'suggest', 'suggest image', 'suggest image skin', 'suggest image skin care', 'suggest image skin care product', 'suggest image skin care product change', 'suggest image skin care product change unbelievable', 'image', 'image skin', 'image skin care', 'image skin care product', 'image skin care product change', 'image skin care product change unbelievable', 'skin', 'skin care', 'skin care product', 'skin care product change', 'skin care product change unbelievable', 'care', 'care product', 'care product change', 'care product change unbelievable', 'product', 'product change', 'product change unbelievable', 'change', 'change unbelievable', 'unbelievable']",1,0,0,0,0,0.5
115317,and have changed my skin's appearance to be more healthy and youthful looking.,0,change skin appearance healthy youthful look,"['change', 'change skin', 'change skin appearance', 'change skin appearance healthy', 'change skin appearance healthy youthful', 'change skin appearance healthy youthful look', 'skin', 'skin appearance', 'skin appearance healthy', 'skin appearance healthy youthful', 'skin appearance healthy youthful look', 'appearance', 'appearance healthy', 'appearance healthy youthful', 'appearance healthy youthful look', 'healthy', 'healthy youthful', 'healthy youthful look', 'youthful', 'youthful look', 'look']",1,0,0,0,0,0.5
176301,and that white Moh's surgery patients heal great--as if it were my skin's fault and nothing as a result from the surgery.,1,white moss surgery patient heal great skin fault result surgery,"['white', 'white moss', 'white moss surgery', 'white moss surgery patient', 'white moss surgery patient heal', 'white moss surgery patient heal great', 'white moss surgery patient heal great skin', 'white moss surgery patient heal great skin fault', 'white moss surgery patient heal great skin fault result', 'white moss surgery patient heal great skin fault result surgery', 'moss', 'moss surgery', 'moss surgery patient', 'moss surgery patient heal', 'moss surgery patient heal great', 'moss surgery patient heal great skin', 'moss surgery patient heal great skin fault', 'moss surgery patient heal great skin fault result', 'moss surgery patient heal great skin fault result surgery', 'surgery', 'surgery patient', 'surgery patient heal', 'surgery patient heal great', 'surgery patient heal great skin', 'surgery patient heal great skin fault', 'surgery patient heal great skin fault result', 'surgery patient heal great skin fault result surgery', 'patient', 'patient heal', 'patient heal great', 'patient heal great skin', 'patient heal great skin fault', 'patient heal great skin fault result', 'patient heal great skin fault result surgery', 'heal', 'heal great', 'heal great skin', 'heal great skin fault', 'heal great skin fault result', 'heal great skin fault result surgery', 'great', 'great skin', 'great skin fault', 'great skin fault result', 'great skin fault result surgery', 'skin', 'skin fault', 'skin fault result', 'skin fault result surgery', 'fault', 'fault result', 'fault result surgery', 'result', 'result surgery', 'surgery']",1,0,0,0,0,0.5
172763,I felt comfortable asking questions/expressing if a product did not feel right on my face.,0,feel comfortable ask questionsexpressing product feel right face,"['feel', 'feel comfortable', 'feel comfortable ask', 'feel comfortable ask questionsexpressing', 'feel comfortable ask questionsexpressing product', 'feel comfortable ask questionsexpressing product feel', 'feel comfortable ask questionsexpressing product feel right', 'feel comfortable ask questionsexpressing product feel right face', 'comfortable', 'comfortable ask', 'comfortable ask questionsexpressing', 'comfortable ask questionsexpressing product', 'comfortable ask questionsexpressing product feel', 'comfortable ask questionsexpressing product feel right', 'comfortable ask questionsexpressing product feel right face', 'ask', 'ask questionsexpressing', 'ask questionsexpressing product', 'ask questionsexpressing product feel', 'ask questionsexpressing product feel right', 'ask questionsexpressing product feel right face', 'questionsexpressing', 'questionsexpressing product', 'questionsexpressing product feel', 'questionsexpressing product feel right', 'questionsexpressing product feel right face', 'product', 'product feel', 'product feel right', 'product feel right face', 'feel', 'feel right', 'feel right face', 'right', 'right face', 'face']",0,0,1,0,0,0.5
128366,"I have seen numerous Dermatologists for my skin and she is by far, the very best.",0,see numerous dermatologist skin far good,"['see', 'see numerous', 'see numerous dermatologist', 'see numerous dermatologist skin', 'see numerous dermatologist skin far', 'see numerous dermatologist skin far good', 'numerous', 'numerous dermatologist', 'numerous dermatologist skin', 'numerous dermatologist skin far', 'numerous dermatologist skin far good', 'dermatologist', 'dermatologist skin', 'dermatologist skin far', 'dermatologist skin far good', 'skin', 'skin far', 'skin far good', 'far', 'far good', 'good']",1,0,0,0,0,0.5
187830,He gave me a face n neck lift n rhinoplasty the results were horrible!,1,give face n neck lift n nose job result atrocious,"['give', 'give face', 'give face n', 'give face n neck', 'give face n neck lift', 'give face n neck lift n', 'give face n neck lift n nose', 'give face n neck lift n nose job', 'give face n neck lift n nose job result', 'give face n neck lift n nose job result atrocious', 'face', 'face n', 'face n neck', 'face n neck lift', 'face n neck lift n', 'face n neck lift n nose', 'face n neck lift n nose job', 'face n neck lift n nose job result', 'face n neck lift n nose job result atrocious', 'n', 'n neck', 'n neck lift', 'n neck lift n', 'n neck lift n nose', 'n neck lift n nose job', 'n neck lift n nose job result', 'n neck lift n nose job result atrocious', 'neck', 'neck lift', 'neck lift n', 'neck lift n nose', 'neck lift n nose job', 'neck lift n nose job result', 'neck lift n nose job result atrocious', 'lift', 'lift n', 'lift n nose', 'lift n nose job', 'lift n nose job result', 'lift n nose job result atrocious', 'n', 'n nose', 'n nose job', 'n nose job result', 'n nose job result atrocious', 'nose', 'nose job', 'nose job result', 'nose job result atrocious', 'job', 'job result', 'job result atrocious', 'result', 'result atrocious', 'atrocious']",0,0,1,0,0,0.5
139650,I love my Botox and skin care.,0,love skin care,"['love', 'love skin', 'love skin care', 'skin', 'skin care', 'care']",1,0,0,0,0,0.5
108360,"I think they must have fake reviews, b/c other than a pretty office nothing was good about this place.",1,think face review bc pretty office good place,"['think', 'think face', 'think face review', 'think face review bc', 'think face review bc pretty', 'think face review bc pretty office', 'think face review bc pretty office good', 'think face review bc pretty office good place', 'face', 'face review', 'face review bc', 'face review bc pretty', 'face review bc pretty office', 'face review bc pretty office good', 'face review bc pretty office good place', 'review', 'review bc', 'review bc pretty', 'review bc pretty office', 'review bc pretty office good', 'review bc pretty office good place', 'bc', 'bc pretty', 'bc pretty office', 'bc pretty office good', 'bc pretty office good place', 'pretty', 'pretty office', 'pretty office good', 'pretty office good place', 'office', 'office good', 'office good place', 'good', 'good place', 'place']",0,0,1,0,0,0.5
139314,So the surgery was a complete failure not only that but now the skin above my eye sags making me look tired.,1,surgery complete failure skin eye say make look tire,"['surgery', 'surgery complete', 'surgery complete failure', 'surgery complete failure skin', 'surgery complete failure skin eye', 'surgery complete failure skin eye say', 'surgery complete failure skin eye say make', 'surgery complete failure skin eye say make look', 'surgery complete failure skin eye say make look tire', 'complete', 'complete failure', 'complete failure skin', 'complete failure skin eye', 'complete failure skin eye say', 'complete failure skin eye say make', 'complete failure skin eye say make look', 'complete failure skin eye say make look tire', 'failure', 'failure skin', 'failure skin eye', 'failure skin eye say', 'failure skin eye say make', 'failure skin eye say make look', 'failure skin eye say make look tire', 'skin', 'skin eye', 'skin eye say', 'skin eye say make', 'skin eye say make look', 'skin eye say make look tire', 'eye', 'eye say', 'eye say make', 'eye say make look', 'eye say make look tire', 'say', 'say make', 'say make look', 'say make look tire', 'make', 'make look', 'make look tire', 'look', 'look tire', 'tire']",1,0,0,0,0,0.5
147205,"I don't even need a foundation, my skin is glowing and it feels so light on my skin.",0,need foundation skin glow feel light skin,"['need', 'need foundation', 'need foundation skin', 'need foundation skin glow', 'need foundation skin glow feel', 'need foundation skin glow feel light', 'need foundation skin glow feel light skin', 'foundation', 'foundation skin', 'foundation skin glow', 'foundation skin glow feel', 'foundation skin glow feel light', 'foundation skin glow feel light skin', 'skin', 'skin glow', 'skin glow feel', 'skin glow feel light', 'skin glow feel light skin', 'glow', 'glow feel', 'glow feel light', 'glow feel light skin', 'feel', 'feel light', 'feel light skin', 'light', 'light skin', 'skin']",1,0,0,0,0,0.5
106071,LOVING the sunblock and the face wash.,0,love sunscreen face wash,"['love', 'love sunscreen', 'love sunscreen face', 'love sunscreen face wash', 'sunscreen', 'sunscreen face', 'sunscreen face wash', 'face', 'face wash', 'wash']",0,0,1,0,0,0.5
170924,So I felt not only RUSHED but belittled because of my skin tone.,1,feel rush befit skin tone,"['feel', 'feel rush', 'feel rush befit', 'feel rush befit skin', 'feel rush befit skin tone', 'rush', 'rush befit', 'rush befit skin', 'rush befit skin tone', 'befit', 'befit skin', 'befit skin tone', 'skin', 'skin tone', 'tone']",1,0,0,0,0,0.5
165236,Sarune numbed and continually checked my condition.,0,serene numb continually check condition,"['serene', 'serene numb', 'serene numb continually', 'serene numb continually check', 'serene numb continually check condition', 'numb', 'numb continually', 'numb continually check', 'numb continually check condition', 'continually', 'continually check', 'continually check condition', 'check', 'check condition', 'condition']",0,0,0,0,1,0.5
58225,This caused the problem that I am now faced with.,1,cause problem face,"['cause', 'cause problem', 'cause problem face', 'problem', 'problem face', 'face']",0,0,1,0,0,0.5
152135,"still not satisfied as they are not even , they do not look fake or together .",1,satisfy look face,"['satisfy', 'satisfy look', 'satisfy look face', 'look', 'look face', 'face']",0,0,1,0,0,0.5
68731,My skin is smoother and tighter.,0,skin smooth tight,"['skin', 'skin smooth', 'skin smooth tight', 'smooth', 'smooth tight', 'tight']",1,0,0,0,0,0.5
99686,"Dr. Lee is a pro, and has a great aesthetic in order to give your face more balance and harmony.",0,pro great aesthetic order face balance harmony,"['pro', 'pro great', 'pro great aesthetic', 'pro great aesthetic order', 'pro great aesthetic order face', 'pro great aesthetic order face balance', 'pro great aesthetic order face balance harmony', 'great', 'great aesthetic', 'great aesthetic order', 'great aesthetic order face', 'great aesthetic order face balance', 'great aesthetic order face balance harmony', 'aesthetic', 'aesthetic order', 'aesthetic order face', 'aesthetic order face balance', 'aesthetic order face balance harmony', 'order', 'order face', 'order face balance', 'order face balance harmony', 'face', 'face balance', 'face balance harmony', 'balance', 'balance harmony', 'harmony']",0,0,1,0,0,0.5
68476,I am so very happy with my face now!!!,0,happy face,"['happy', 'happy face', 'face']",0,0,1,0,0,0.5
139418,took excellent care of my son who was attacked on his face by a Doberman.,0,take excellent care son attack face doberman,"['take', 'take excellent', 'take excellent care', 'take excellent care son', 'take excellent care son attack', 'take excellent care son attack face', 'take excellent care son attack face doberman', 'excellent', 'excellent care', 'excellent care son', 'excellent care son attack', 'excellent care son attack face', 'excellent care son attack face doberman', 'care', 'care son', 'care son attack', 'care son attack face', 'care son attack face doberman', 'son', 'son attack', 'son attack face', 'son attack face doberman', 'attack', 'attack face', 'attack face doberman', 'face', 'face doberman', 'doberman']",0,0,1,0,0,0.5
118559,Heather has achieved excellent results normalizing the appearance of my 2 skin graft sites.,0,heather achieve excellent result normalize appearance skin graft site,"['heather', 'heather achieve', 'heather achieve excellent', 'heather achieve excellent result', 'heather achieve excellent result normalize', 'heather achieve excellent result normalize appearance', 'heather achieve excellent result normalize appearance skin', 'heather achieve excellent result normalize appearance skin graft', 'heather achieve excellent result normalize appearance skin graft site', 'achieve', 'achieve excellent', 'achieve excellent result', 'achieve excellent result normalize', 'achieve excellent result normalize appearance', 'achieve excellent result normalize appearance skin', 'achieve excellent result normalize appearance skin graft', 'achieve excellent result normalize appearance skin graft site', 'excellent', 'excellent result', 'excellent result normalize', 'excellent result normalize appearance', 'excellent result normalize appearance skin', 'excellent result normalize appearance skin graft', 'excellent result normalize appearance skin graft site', 'result', 'result normalize', 'result normalize appearance', 'result normalize appearance skin', 'result normalize appearance skin graft', 'result normalize appearance skin graft site', 'normalize', 'normalize appearance', 'normalize appearance skin', 'normalize appearance skin graft', 'normalize appearance skin graft site', 'appearance', 'appearance skin', 'appearance skin graft', 'appearance skin graft site', 'skin', 'skin graft', 'skin graft site', 'graft', 'graft site', 'site']",1,0,0,0,0,0.5
127846,I very much appreciate that he will take the time that is necessary to further investigate if he suspects a problem with your skin.,0,appreciate time necessary investigate suspect problem skin,"['appreciate', 'appreciate time', 'appreciate time necessary', 'appreciate time necessary investigate', 'appreciate time necessary investigate suspect', 'appreciate time necessary investigate suspect problem', 'appreciate time necessary investigate suspect problem skin', 'time', 'time necessary', 'time necessary investigate', 'time necessary investigate suspect', 'time necessary investigate suspect problem', 'time necessary investigate suspect problem skin', 'necessary', 'necessary investigate', 'necessary investigate suspect', 'necessary investigate suspect problem', 'necessary investigate suspect problem skin', 'investigate', 'investigate suspect', 'investigate suspect problem', 'investigate suspect problem skin', 'suspect', 'suspect problem', 'suspect problem skin', 'problem', 'problem skin', 'skin']",1,0,0,0,0,0.5
164730,"so Dr. Su can numb the whole leg, and you'll be asked to flex your calf muscle.",0,numb leg ll ask flex calf muscle,"['numb', 'numb leg', 'numb leg ll', 'numb leg ll ask', 'numb leg ll ask flex', 'numb leg ll ask flex calf', 'numb leg ll ask flex calf muscle', 'leg', 'leg ll', 'leg ll ask', 'leg ll ask flex', 'leg ll ask flex calf', 'leg ll ask flex calf muscle', 'll', 'll ask', 'll ask flex', 'll ask flex calf', 'll ask flex calf muscle', 'ask', 'ask flex', 'ask flex calf', 'ask flex calf muscle', 'flex', 'flex calf', 'flex calf muscle', 'calf', 'calf muscle', 'muscle']",0,0,0,0,1,0.5
74177,"he filled a hole in my nose grafting skin from my head, fixed my deviated septum, did turbinate reduction and then rebuilt my nose.",0,fill hole nose graft skin head fix deviate septum turbinate reduction rebuild nose,"['fill', 'fill hole', 'fill hole nose', 'fill hole nose graft', 'fill hole nose graft skin', 'fill hole nose graft skin head', 'fill hole nose graft skin head fix', 'fill hole nose graft skin head fix deviate', 'fill hole nose graft skin head fix deviate septum', 'fill hole nose graft skin head fix deviate septum turbinate', 'fill hole nose graft skin head fix deviate septum turbinate reduction', 'fill hole nose graft skin head fix deviate septum turbinate reduction rebuild', 'fill hole nose graft skin head fix deviate septum turbinate reduction rebuild nose', 'hole', 'hole nose', 'hole nose graft', 'hole nose graft skin', 'hole nose graft skin head', 'hole nose graft skin head fix', 'hole nose graft skin head fix deviate', 'hole nose graft skin head fix deviate septum', 'hole nose graft skin head fix deviate septum turbinate', 'hole nose graft skin head fix deviate septum turbinate reduction', 'hole nose graft skin head fix deviate septum turbinate reduction rebuild', 'hole nose graft skin head fix deviate septum turbinate reduction rebuild nose', 'nose', 'nose graft', 'nose graft skin', 'nose graft skin head', 'nose graft skin head fix', 'nose graft skin head fix deviate', 'nose graft skin head fix deviate septum', 'nose graft skin head fix deviate septum turbinate', 'nose graft skin head fix deviate septum turbinate reduction', 'nose graft skin head fix deviate septum turbinate reduction rebuild', 'nose graft skin head fix deviate septum turbinate reduction rebuild nose', 'graft', 'graft skin', 'graft skin head', 'graft skin head fix', 'graft skin head fix deviate', 'graft skin head fix deviate septum', 'graft skin head fix deviate septum turbinate', 'graft skin head fix deviate septum turbinate reduction', 'graft skin head fix deviate septum turbinate reduction rebuild', 'graft skin head fix deviate septum turbinate reduction rebuild nose', 'skin', 'skin head', 'skin head fix', 'skin head fix deviate', 'skin head fix deviate septum', 'skin head fix deviate septum turbinate', 'skin head fix deviate septum turbinate reduction', 'skin head fix deviate septum turbinate reduction rebuild', 'skin head fix deviate septum turbinate reduction rebuild nose', 'head', 'head fix', 'head fix deviate', 'head fix deviate septum', 'head fix deviate septum turbinate', 'head fix deviate septum turbinate reduction', 'head fix deviate septum turbinate reduction rebuild', 'head fix deviate septum turbinate reduction rebuild nose', 'fix', 'fix deviate', 'fix deviate septum', 'fix deviate septum turbinate', 'fix deviate septum turbinate reduction', 'fix deviate septum turbinate reduction rebuild', 'fix deviate septum turbinate reduction rebuild nose', 'deviate', 'deviate septum', 'deviate septum turbinate', 'deviate septum turbinate reduction', 'deviate septum turbinate reduction rebuild', 'deviate septum turbinate reduction rebuild nose', 'septum', 'septum turbinate', 'septum turbinate reduction', 'septum turbinate reduction rebuild', 'septum turbinate reduction rebuild nose', 'turbinate', 'turbinate reduction', 'turbinate reduction rebuild', 'turbinate reduction rebuild nose', 'reduction', 'reduction rebuild', 'reduction rebuild nose', 'rebuild', 'rebuild nose', 'nose']",1,0,0,0,0,0.5
105940,There is no one else I would trust with my face - my only concern is what to do if he ever retires!,0,trust face concern retire,"['trust', 'trust face', 'trust face concern', 'trust face concern retire', 'face', 'face concern', 'face concern retire', 'concern', 'concern retire', 'retire']",0,0,1,0,0,0.5
84970,but my nose looks absolutely ideal on my face.,0,nose look absolutely ideal face,"['nose', 'nose look', 'nose look absolutely', 'nose look absolutely ideal', 'nose look absolutely ideal face', 'look', 'look absolutely', 'look absolutely ideal', 'look absolutely ideal face', 'absolutely', 'absolutely ideal', 'absolutely ideal face', 'ideal', 'ideal face', 'face']",0,0,1,0,0,0.5
189323,BUT before I could get my money back she had me sign something that I wouldn't sue her fake face ass!,1,money sign sue face face a,"['money', 'money sign', 'money sign sue', 'money sign sue face', 'money sign sue face face', 'money sign sue face face a', 'sign', 'sign sue', 'sign sue face', 'sign sue face face', 'sign sue face face a', 'sue', 'sue face', 'sue face face', 'sue face face a', 'face', 'face face', 'face face a', 'face', 'face a', 'a']",0,0,1,0,0,0.5
180825,The two receiptionist with horrid skin complexions toppled off with excessive clown make up,1,receiptionist horrid skin complexion top excessive clown,"['receiptionist', 'receiptionist horrid', 'receiptionist horrid skin', 'receiptionist horrid skin complexion', 'receiptionist horrid skin complexion top', 'receiptionist horrid skin complexion top excessive', 'receiptionist horrid skin complexion top excessive clown', 'horrid', 'horrid skin', 'horrid skin complexion', 'horrid skin complexion top', 'horrid skin complexion top excessive', 'horrid skin complexion top excessive clown', 'skin', 'skin complexion', 'skin complexion top', 'skin complexion top excessive', 'skin complexion top excessive clown', 'complexion', 'complexion top', 'complexion top excessive', 'complexion top excessive clown', 'top', 'top excessive', 'top excessive clown', 'excessive', 'excessive clown', 'clown']",1,0,0,0,0,0.5
121046,I am 40 and I can?t remember when my face has ever felt like this.,0,remember face feel like,"['remember', 'remember face', 'remember face feel', 'remember face feel like', 'face', 'face feel', 'face feel like', 'feel', 'feel like', 'like']",0,0,1,0,0,0.5
100101,Dr. Maack did a phenomenal job closing a hole on my face left by skin cancer surgery.,0,phenomenon job close hole face leave skin cancer surgery,"['phenomenon', 'phenomenon job', 'phenomenon job close', 'phenomenon job close hole', 'phenomenon job close hole face', 'phenomenon job close hole face leave', 'phenomenon job close hole face leave skin', 'phenomenon job close hole face leave skin cancer', 'phenomenon job close hole face leave skin cancer surgery', 'job', 'job close', 'job close hole', 'job close hole face', 'job close hole face leave', 'job close hole face leave skin', 'job close hole face leave skin cancer', 'job close hole face leave skin cancer surgery', 'close', 'close hole', 'close hole face', 'close hole face leave', 'close hole face leave skin', 'close hole face leave skin cancer', 'close hole face leave skin cancer surgery', 'hole', 'hole face', 'hole face leave', 'hole face leave skin', 'hole face leave skin cancer', 'hole face leave skin cancer surgery', 'face', 'face leave', 'face leave skin', 'face leave skin cancer', 'face leave skin cancer surgery', 'leave', 'leave skin', 'leave skin cancer', 'leave skin cancer surgery', 'skin', 'skin cancer', 'skin cancer surgery', 'cancer', 'cancer surgery', 'surgery']",1,0,1,0,0,1.0000000000000002
70924,He has mastered the art of putting your face back together like it was.,0,master art put face like,"['master', 'master art', 'master art put', 'master art put face', 'master art put face like', 'art', 'art put', 'art put face', 'art put face like', 'put', 'put face', 'put face like', 'face', 'face like', 'like']",0,0,1,0,0,0.5
77077,there is absolutely no other fascial plastic surgeon that I would ever allow to come close to my face,0,absolutely fascial plastic surgeon allow come close face,"['absolutely', 'absolutely fascial', 'absolutely fascial plastic', 'absolutely fascial plastic surgeon', 'absolutely fascial plastic surgeon allow', 'absolutely fascial plastic surgeon allow come', 'absolutely fascial plastic surgeon allow come close', 'absolutely fascial plastic surgeon allow come close face', 'fascial', 'fascial plastic', 'fascial plastic surgeon', 'fascial plastic surgeon allow', 'fascial plastic surgeon allow come', 'fascial plastic surgeon allow come close', 'fascial plastic surgeon allow come close face', 'plastic', 'plastic surgeon', 'plastic surgeon allow', 'plastic surgeon allow come', 'plastic surgeon allow come close', 'plastic surgeon allow come close face', 'surgeon', 'surgeon allow', 'surgeon allow come', 'surgeon allow come close', 'surgeon allow come close face', 'allow', 'allow come', 'allow come close', 'allow come close face', 'come', 'come close', 'come close face', 'close', 'close face', 'face']",0,0,1,0,0,0.5
87372,so many questions but she did not skip a beat.,0,question skin beat,"['question', 'question skin', 'question skin beat', 'skin', 'skin beat', 'beat']",1,0,0,0,0,0.5
177224,I'm 30  hours out and my skin is already starting to heal and get those little coffee grounds (MENDS).,0,m hour skin start heal little coffee ground end,"['m', 'm hour', 'm hour skin', 'm hour skin start', 'm hour skin start heal', 'm hour skin start heal little', 'm hour skin start heal little coffee', 'm hour skin start heal little coffee ground', 'm hour skin start heal little coffee ground end', 'hour', 'hour skin', 'hour skin start', 'hour skin start heal', 'hour skin start heal little', 'hour skin start heal little coffee', 'hour skin start heal little coffee ground', 'hour skin start heal little coffee ground end', 'skin', 'skin start', 'skin start heal', 'skin start heal little', 'skin start heal little coffee', 'skin start heal little coffee ground', 'skin start heal little coffee ground end', 'start', 'start heal', 'start heal little', 'start heal little coffee', 'start heal little coffee ground', 'start heal little coffee ground end', 'heal', 'heal little', 'heal little coffee', 'heal little coffee ground', 'heal little coffee ground end', 'little', 'little coffee', 'little coffee ground', 'little coffee ground end', 'coffee', 'coffee ground', 'coffee ground end', 'ground', 'ground end', 'end']",1,0,0,0,0,0.5
169723,i was so numb and barely felt anything he was,0,numb barely feel,"['numb', 'numb barely', 'numb barely feel', 'barely', 'barely feel', 'feel']",0,0,0,0,1,0.5
95192,"After reading multiple good reviews, I decided to give the The Skin Center in Mt Lebanon a try...Big Mistake!",1,read multiple good review decide skin center try mistake,"['read', 'read multiple', 'read multiple good', 'read multiple good review', 'read multiple good review decide', 'read multiple good review decide skin', 'read multiple good review decide skin center', 'read multiple good review decide skin center try', 'read multiple good review decide skin center try mistake', 'multiple', 'multiple good', 'multiple good review', 'multiple good review decide', 'multiple good review decide skin', 'multiple good review decide skin center', 'multiple good review decide skin center try', 'multiple good review decide skin center try mistake', 'good', 'good review', 'good review decide', 'good review decide skin', 'good review decide skin center', 'good review decide skin center try', 'good review decide skin center try mistake', 'review', 'review decide', 'review decide skin', 'review decide skin center', 'review decide skin center try', 'review decide skin center try mistake', 'decide', 'decide skin', 'decide skin center', 'decide skin center try', 'decide skin center try mistake', 'skin', 'skin center', 'skin center try', 'skin center try mistake', 'center', 'center try', 'center try mistake', 'try', 'try mistake', 'mistake']",1,0,0,0,0,0.5
190148,"I'm so happy to report that I'm 3 months post op from having a deep plane facelift, upper blethroplasty and fat transfer",0,m happy report m post op have deep plane face lift upper blethroplasty fat transfer,"['m', 'm happy', 'm happy report', 'm happy report m', 'm happy report m post', 'm happy report m post op', 'm happy report m post op have', 'm happy report m post op have deep', 'm happy report m post op have deep plane', 'm happy report m post op have deep plane face', 'm happy report m post op have deep plane face lift', 'm happy report m post op have deep plane face lift upper', 'm happy report m post op have deep plane face lift upper blethroplasty', 'm happy report m post op have deep plane face lift upper blethroplasty fat', 'm happy report m post op have deep plane face lift upper blethroplasty fat transfer', 'happy', 'happy report', 'happy report m', 'happy report m post', 'happy report m post op', 'happy report m post op have', 'happy report m post op have deep', 'happy report m post op have deep plane', 'happy report m post op have deep plane face', 'happy report m post op have deep plane face lift', 'happy report m post op have deep plane face lift upper', 'happy report m post op have deep plane face lift upper blethroplasty', 'happy report m post op have deep plane face lift upper blethroplasty fat', 'happy report m post op have deep plane face lift upper blethroplasty fat transfer', 'report', 'report m', 'report m post', 'report m post op', 'report m post op have', 'report m post op have deep', 'report m post op have deep plane', 'report m post op have deep plane face', 'report m post op have deep plane face lift', 'report m post op have deep plane face lift upper', 'report m post op have deep plane face lift upper blethroplasty', 'report m post op have deep plane face lift upper blethroplasty fat', 'report m post op have deep plane face lift upper blethroplasty fat transfer', 'm', 'm post', 'm post op', 'm post op have', 'm post op have deep', 'm post op have deep plane', 'm post op have deep plane face', 'm post op have deep plane face lift', 'm post op have deep plane face lift upper', 'm post op have deep plane face lift upper blethroplasty', 'm post op have deep plane face lift upper blethroplasty fat', 'm post op have deep plane face lift upper blethroplasty fat transfer', 'post', 'post op', 'post op have', 'post op have deep', 'post op have deep plane', 'post op have deep plane face', 'post op have deep plane face lift', 'post op have deep plane face lift upper', 'post op have deep plane face lift upper blethroplasty', 'post op have deep plane face lift upper blethroplasty fat', 'post op have deep plane face lift upper blethroplasty fat transfer', 'op', 'op have', 'op have deep', 'op have deep plane', 'op have deep plane face', 'op have deep plane face lift', 'op have deep plane face lift upper', 'op have deep plane face lift upper blethroplasty', 'op have deep plane face lift upper blethroplasty fat', 'op have deep plane face lift upper blethroplasty fat transfer', 'have', 'have deep', 'have deep plane', 'have deep plane face', 'have deep plane face lift', 'have deep plane face lift upper', 'have deep plane face lift upper blethroplasty', 'have deep plane face lift upper blethroplasty fat', 'have deep plane face lift upper blethroplasty fat transfer', 'deep', 'deep plane', 'deep plane face', 'deep plane face lift', 'deep plane face lift upper', 'deep plane face lift upper blethroplasty', 'deep plane face lift upper blethroplasty fat', 'deep plane face lift upper blethroplasty fat transfer', 'plane', 'plane face', 'plane face lift', 'plane face lift upper', 'plane face lift upper blethroplasty', 'plane face lift upper blethroplasty fat', 'plane face lift upper blethroplasty fat transfer', 'face', 'face lift', 'face lift upper', 'face lift upper blethroplasty', 'face lift upper blethroplasty fat', 'face lift upper blethroplasty fat transfer', 'lift', 'lift upper', 'lift upper blethroplasty', 'lift upper blethroplasty fat', 'lift upper blethroplasty fat transfer', 'upper', 'upper blethroplasty', 'upper blethroplasty fat', 'upper blethroplasty fat transfer', 'blethroplasty', 'blethroplasty fat', 'blethroplasty fat transfer', 'fat', 'fat transfer', 'transfer']",0,0,1,0,0,0.5
142740,"Her comments were quite frankly scary .She literally said, under her breath, ""wait until you see what is going to happen to your skin "".......",1,comment honestly scar literally say breath wait go happen skin,"['comment', 'comment honestly', 'comment honestly scar', 'comment honestly scar literally', 'comment honestly scar literally say', 'comment honestly scar literally say breath', 'comment honestly scar literally say breath wait', 'comment honestly scar literally say breath wait go', 'comment honestly scar literally say breath wait go happen', 'comment honestly scar literally say breath wait go happen skin', 'honestly', 'honestly scar', 'honestly scar literally', 'honestly scar literally say', 'honestly scar literally say breath', 'honestly scar literally say breath wait', 'honestly scar literally say breath wait go', 'honestly scar literally say breath wait go happen', 'honestly scar literally say breath wait go happen skin', 'scar', 'scar literally', 'scar literally say', 'scar literally say breath', 'scar literally say breath wait', 'scar literally say breath wait go', 'scar literally say breath wait go happen', 'scar literally say breath wait go happen skin', 'literally', 'literally say', 'literally say breath', 'literally say breath wait', 'literally say breath wait go', 'literally say breath wait go happen', 'literally say breath wait go happen skin', 'say', 'say breath', 'say breath wait', 'say breath wait go', 'say breath wait go happen', 'say breath wait go happen skin', 'breath', 'breath wait', 'breath wait go', 'breath wait go happen', 'breath wait go happen skin', 'wait', 'wait go', 'wait go happen', 'wait go happen skin', 'go', 'go happen', 'go happen skin', 'happen', 'happen skin', 'skin']",1,0,0,0,0,0.5
