commentId,comment,classification,comment_processed,word_phrase_list,tell,tell post,post,similarity_score
170581,"Dr. Stern told me my back was ""horrendous.""",1,tell awful,"['tell', 'tell awful', 'awful']",1,0,0,0.3333333333333333
191300,"To add, the surgery started right on time-- I walked into the surgery room with the post op nurse",0,add surgery start right time walk surgery room post op nurse,"['add', 'add surgery', 'add surgery start', 'add surgery start right', 'add surgery start right time', 'add surgery start right time walk', 'add surgery start right time walk surgery', 'add surgery start right time walk surgery room', 'add surgery start right time walk surgery room post', 'add surgery start right time walk surgery room post op', 'add surgery start right time walk surgery room post op nurse', 'surgery', 'surgery start', 'surgery start right', 'surgery start right time', 'surgery start right time walk', 'surgery start right time walk surgery', 'surgery start right time walk surgery room', 'surgery start right time walk surgery room post', 'surgery start right time walk surgery room post op', 'surgery start right time walk surgery room post op nurse', 'start', 'start right', 'start right time', 'start right time walk', 'start right time walk surgery', 'start right time walk surgery room', 'start right time walk surgery room post', 'start right time walk surgery room post op', 'start right time walk surgery room post op nurse', 'right', 'right time', 'right time walk', 'right time walk surgery', 'right time walk surgery room', 'right time walk surgery room post', 'right time walk surgery room post op', 'right time walk surgery room post op nurse', 'time', 'time walk', 'time walk surgery', 'time walk surgery room', 'time walk surgery room post', 'time walk surgery room post op', 'time walk surgery room post op nurse', 'walk', 'walk surgery', 'walk surgery room', 'walk surgery room post', 'walk surgery room post op', 'walk surgery room post op nurse', 'surgery', 'surgery room', 'surgery room post', 'surgery room post op', 'surgery room post op nurse', 'room', 'room post', 'room post op', 'room post op nurse', 'post', 'post op', 'post op nurse', 'op', 'op nurse', 'nurse']",0,0,1,0.018726591760299626
117983,I can not tell you how thrilled I am.,0,not tell thrill,"['not', 'not tell', 'not tell thrill', 'tell', 'tell thrill', 'thrill']",1,0,0,0.18518518518518517
130083,Well that was not the case because I was told the next available would be in another month and a half!!,1,not case tell available,"['not', 'not case', 'not case tell', 'not case tell available', 'case', 'case tell', 'case tell available', 'tell', 'tell available', 'available']",1,0,0,0.11627906976744186
144741,"I was told that I was flagged as a non compliant patient since I was not on the infusion drug,",1,tell flag not complaint patient not infusion drug,"['tell', 'tell flag', 'tell flag not', 'tell flag not complaint', 'tell flag not complaint patient', 'tell flag not complaint patient not', 'tell flag not complaint patient not infusion', 'tell flag not complaint patient not infusion drug', 'flag', 'flag not', 'flag not complaint', 'flag not complaint patient', 'flag not complaint patient not', 'flag not complaint patient not infusion', 'flag not complaint patient not infusion drug', 'not', 'not complaint', 'not complaint patient', 'not complaint patient not', 'not complaint patient not infusion', 'not complaint patient not infusion drug', 'complaint', 'complaint patient', 'complaint patient not', 'complaint patient not infusion', 'complaint patient not infusion drug', 'patient', 'patient not', 'patient not infusion', 'patient not infusion drug', 'not', 'not infusion', 'not infusion drug', 'infusion', 'infusion drug', 'drug']",1,0,0,0.034013605442176874
64821,He tells you what has to be done.,0,tell,['tell'],1,0,0,0.7142857142857143
125863,"Even though this other doc of mine suggested I had a very legit reason to request a change to Dr. Shah, I was told NO.",1,suggest leave reason request change tell no,"['suggest', 'suggest leave', 'suggest leave reason', 'suggest leave reason request', 'suggest leave reason request change', 'suggest leave reason request change tell', 'suggest leave reason request change tell no', 'leave', 'leave reason', 'leave reason request', 'leave reason request change', 'leave reason request change tell', 'leave reason request change tell no', 'reason', 'reason request', 'reason request change', 'reason request change tell', 'reason request change tell no', 'request', 'request change', 'request change tell', 'request change tell no', 'change', 'change tell', 'change tell no', 'tell', 'tell no', 'no']",1,0,0,0.043478260869565216
147699,so I had to be woken up from anesthesia to be told my nightmare was not over.,1,woman tell nightmare not,"['woman', 'woman tell', 'woman tell nightmare', 'woman tell nightmare not', 'tell', 'tell nightmare', 'tell nightmare not', 'nightmare', 'nightmare not', 'not']",1,0,0,0.11627906976744186
180244,and have never had any post surgery problems after 15 yrs.,0,post surgery problem yes,"['post', 'post surgery', 'post surgery problem', 'post surgery problem yes', 'surgery', 'surgery problem', 'surgery problem yes', 'problem', 'problem yes', 'yes']",0,0,1,0.11627906976744186
125996,"Worse Doctor I have ever had, he tells you one thing and does another",1,bad doctor tell thing,"['bad', 'bad doctor', 'bad doctor tell', 'bad doctor tell thing', 'doctor', 'doctor tell', 'doctor tell thing', 'tell', 'tell thing', 'thing']",1,0,0,0.11627906976744186
191232,her talents not only made them look fuller but you can't be even tell I have filler!,0,talent not look full tell filler,"['talent', 'talent not', 'talent not look', 'talent not look full', 'talent not look full tell', 'talent not look full tell filler', 'not', 'not look', 'not look full', 'not look full tell', 'not look full tell filler', 'look', 'look full', 'look full tell', 'look full tell filler', 'full', 'full tell', 'full tell filler', 'tell', 'tell filler', 'filler']",1,0,0,0.0574712643678161
177411,"I was never provided with even a referral to a periodontist, even though I had often told Gilbert how frustrating it was",1,provide referral periodontist tell gilbert frustration,"['provide', 'provide referral', 'provide referral periodontist', 'provide referral periodontist tell', 'provide referral periodontist tell gilbert', 'provide referral periodontist tell gilbert frustration', 'referral', 'referral periodontist', 'referral periodontist tell', 'referral periodontist tell gilbert', 'referral periodontist tell gilbert frustration', 'periodontist', 'periodontist tell', 'periodontist tell gilbert', 'periodontist tell gilbert frustration', 'tell', 'tell gilbert', 'tell gilbert frustration', 'gilbert', 'gilbert frustration', 'frustration']",1,0,0,0.0574712643678161
95098,His staff called me several times to check on me post op.,0,staff call time check post op,"['staff', 'staff call', 'staff call time', 'staff call time check', 'staff call time check post', 'staff call time check post op', 'call', 'call time', 'call time check', 'call time check post', 'call time check post op', 'time', 'time check', 'time check post', 'time check post op', 'check', 'check post', 'check post op', 'post', 'post op', 'op']",0,0,1,0.0574712643678161
80204,and tell you about it before doing it.,0,tell,['tell'],1,0,0,0.7142857142857143
98266,and post surgery you r instruction help a lot.,0,post surgery r instruction help lot,"['post', 'post surgery', 'post surgery r', 'post surgery r instruction', 'post surgery r instruction help', 'post surgery r instruction help lot', 'surgery', 'surgery r', 'surgery r instruction', 'surgery r instruction help', 'surgery r instruction help lot', 'r', 'r instruction', 'r instruction help', 'r instruction help lot', 'instruction', 'instruction help', 'instruction help lot', 'help', 'help lot', 'lot']",0,0,1,0.0574712643678161
175327,"Her work is superb and she cares about it, and I can tell she enjoys what she does.",0,work superb care tell enjoy,"['work', 'work superb', 'work superb care', 'work superb care tell', 'work superb care tell enjoy', 'superb', 'superb care', 'superb care tell', 'superb care tell enjoy', 'care', 'care tell', 'care tell enjoy', 'tell', 'tell enjoy', 'enjoy']",1,0,0,0.07936507936507936
71015,You cannot tell I had any surgery done.,0,not tell surgery,"['not', 'not tell', 'not tell surgery', 'tell', 'tell surgery', 'surgery']",1,0,0,0.18518518518518517
150478,The surgery center was small and his pain management technique was such that I had very little post operative pain.,0,surgery center small pain management technique little post operative pain,"['surgery', 'surgery center', 'surgery center small', 'surgery center small pain', 'surgery center small pain management', 'surgery center small pain management technique', 'surgery center small pain management technique little', 'surgery center small pain management technique little post', 'surgery center small pain management technique little post operative', 'surgery center small pain management technique little post operative pain', 'center', 'center small', 'center small pain', 'center small pain management', 'center small pain management technique', 'center small pain management technique little', 'center small pain management technique little post', 'center small pain management technique little post operative', 'center small pain management technique little post operative pain', 'small', 'small pain', 'small pain management', 'small pain management technique', 'small pain management technique little', 'small pain management technique little post', 'small pain management technique little post operative', 'small pain management technique little post operative pain', 'pain', 'pain management', 'pain management technique', 'pain management technique little', 'pain management technique little post', 'pain management technique little post operative', 'pain management technique little post operative pain', 'management', 'management technique', 'management technique little', 'management technique little post', 'management technique little post operative', 'management technique little post operative pain', 'technique', 'technique little', 'technique little post', 'technique little post operative', 'technique little post operative pain', 'little', 'little post', 'little post operative', 'little post operative pain', 'post', 'post operative', 'post operative pain', 'operative', 'operative pain', 'pain']",0,0,1,0.02242152466367713
147520,"But when the issue become difficult he just gives up and tells you,"" You need to go somewhere else",1,issue difficult give tell need,"['issue', 'issue difficult', 'issue difficult give', 'issue difficult give tell', 'issue difficult give tell need', 'difficult', 'difficult give', 'difficult give tell', 'difficult give tell need', 'give', 'give tell', 'give tell need', 'tell', 'tell need', 'need']",1,0,0,0.07936507936507936
156943,My name is Susan Hannaford Tell them i sent you!!,0,tell send,"['tell', 'tell send', 'send']",1,0,0,0.3333333333333333
101004,The pre and post operation instructions are impressive as well.,0,pre post operation instruction impressive,"['pre', 'pre post', 'pre post operation', 'pre post operation instruction', 'pre post operation instruction impressive', 'post', 'post operation', 'post operation instruction', 'post operation instruction impressive', 'operation', 'operation instruction', 'operation instruction impressive', 'instruction', 'instruction impressive', 'impressive']",0,0,1,0.07936507936507936
117727,"I told the doctor before the surgery that I wanted a SMAS facelift, He instead injected me with fat.",1,tell doctor surgery want sea face lift instead inject fat,"['tell', 'tell doctor', 'tell doctor surgery', 'tell doctor surgery want', 'tell doctor surgery want sea', 'tell doctor surgery want sea face', 'tell doctor surgery want sea face lift', 'tell doctor surgery want sea face lift instead', 'tell doctor surgery want sea face lift instead inject', 'tell doctor surgery want sea face lift instead inject fat', 'doctor', 'doctor surgery', 'doctor surgery want', 'doctor surgery want sea', 'doctor surgery want sea face', 'doctor surgery want sea face lift', 'doctor surgery want sea face lift instead', 'doctor surgery want sea face lift instead inject', 'doctor surgery want sea face lift instead inject fat', 'surgery', 'surgery want', 'surgery want sea', 'surgery want sea face', 'surgery want sea face lift', 'surgery want sea face lift instead', 'surgery want sea face lift instead inject', 'surgery want sea face lift instead inject fat', 'want', 'want sea', 'want sea face', 'want sea face lift', 'want sea face lift instead', 'want sea face lift instead inject', 'want sea face lift instead inject fat', 'sea', 'sea face', 'sea face lift', 'sea face lift instead', 'sea face lift instead inject', 'sea face lift instead inject fat', 'face', 'face lift', 'face lift instead', 'face lift instead inject', 'face lift instead inject fat', 'lift', 'lift instead', 'lift instead inject', 'lift instead inject fat', 'instead', 'instead inject', 'instead inject fat', 'inject', 'inject fat', 'fat']",1,0,0,0.02242152466367713
190174,He was straight forward and direct about what my expectations should be post op and how they would look.,0,straight forward direct expectation post op look,"['straight', 'straight forward', 'straight forward direct', 'straight forward direct expectation', 'straight forward direct expectation post', 'straight forward direct expectation post op', 'straight forward direct expectation post op look', 'forward', 'forward direct', 'forward direct expectation', 'forward direct expectation post', 'forward direct expectation post op', 'forward direct expectation post op look', 'direct', 'direct expectation', 'direct expectation post', 'direct expectation post op', 'direct expectation post op look', 'expectation', 'expectation post', 'expectation post op', 'expectation post op look', 'post', 'post op', 'post op look', 'op', 'op look', 'look']",0,0,1,0.043478260869565216
68643,i was told what fertility issues i had very quick.,0,tell fertility issue quick,"['tell', 'tell fertility', 'tell fertility issue', 'tell fertility issue quick', 'fertility', 'fertility issue', 'fertility issue quick', 'issue', 'issue quick', 'quick']",1,0,0,0.11627906976744186
111328,She told me how exactly she would do my chin lift.,0,tell precisely chin lift,"['tell', 'tell precisely', 'tell precisely chin', 'tell precisely chin lift', 'precisely', 'precisely chin', 'precisely chin lift', 'chin', 'chin lift', 'lift']",1,0,0,0.11627906976744186
179020,"I explicitly told them (and signed) that I wanted no part in being posted on social media, even if my face wasn't in it.",1,explicitly tell sign want no post social medium face,"['explicitly', 'explicitly tell', 'explicitly tell sign', 'explicitly tell sign want', 'explicitly tell sign want no', 'explicitly tell sign want no post', 'explicitly tell sign want no post social', 'explicitly tell sign want no post social medium', 'explicitly tell sign want no post social medium face', 'tell', 'tell sign', 'tell sign want', 'tell sign want no', 'tell sign want no post', 'tell sign want no post social', 'tell sign want no post social medium', 'tell sign want no post social medium face', 'sign', 'sign want', 'sign want no', 'sign want no post', 'sign want no post social', 'sign want no post social medium', 'sign want no post social medium face', 'want', 'want no', 'want no post', 'want no post social', 'want no post social medium', 'want no post social medium face', 'no', 'no post', 'no post social', 'no post social medium', 'no post social medium face', 'post', 'post social', 'post social medium', 'post social medium face', 'social', 'social medium', 'social medium face', 'medium', 'medium face', 'face']",1,0,1,0.0546448087431694
126351,I came for a consultation regarding fillers and was told consultation was free but was billed $1000 with free consultation.,1,come consultation tiller tell consultation free kill free consultation,"['come', 'come consultation', 'come consultation tiller', 'come consultation tiller tell', 'come consultation tiller tell consultation', 'come consultation tiller tell consultation free', 'come consultation tiller tell consultation free kill', 'come consultation tiller tell consultation free kill free', 'come consultation tiller tell consultation free kill free consultation', 'consultation', 'consultation tiller', 'consultation tiller tell', 'consultation tiller tell consultation', 'consultation tiller tell consultation free', 'consultation tiller tell consultation free kill', 'consultation tiller tell consultation free kill free', 'consultation tiller tell consultation free kill free consultation', 'tiller', 'tiller tell', 'tiller tell consultation', 'tiller tell consultation free', 'tiller tell consultation free kill', 'tiller tell consultation free kill free', 'tiller tell consultation free kill free consultation', 'tell', 'tell consultation', 'tell consultation free', 'tell consultation free kill', 'tell consultation free kill free', 'tell consultation free kill free consultation', 'consultation', 'consultation free', 'consultation free kill', 'consultation free kill free', 'consultation free kill free consultation', 'free', 'free kill', 'free kill free', 'free kill free consultation', 'kill', 'kill free', 'kill free consultation', 'free', 'free consultation', 'consultation']",1,0,0,0.0273224043715847
168232,so they can hear exactly what the doctor is saying. (Lied about calling the pharmacy telling me that the pharmacist,1,hear precisely doctor say lie call pharmacy tell pharmacist,"['hear', 'hear precisely', 'hear precisely doctor', 'hear precisely doctor say', 'hear precisely doctor say lie', 'hear precisely doctor say lie call', 'hear precisely doctor say lie call pharmacy', 'hear precisely doctor say lie call pharmacy tell', 'hear precisely doctor say lie call pharmacy tell pharmacist', 'precisely', 'precisely doctor', 'precisely doctor say', 'precisely doctor say lie', 'precisely doctor say lie call', 'precisely doctor say lie call pharmacy', 'precisely doctor say lie call pharmacy tell', 'precisely doctor say lie call pharmacy tell pharmacist', 'doctor', 'doctor say', 'doctor say lie', 'doctor say lie call', 'doctor say lie call pharmacy', 'doctor say lie call pharmacy tell', 'doctor say lie call pharmacy tell pharmacist', 'say', 'say lie', 'say lie call', 'say lie call pharmacy', 'say lie call pharmacy tell', 'say lie call pharmacy tell pharmacist', 'lie', 'lie call', 'lie call pharmacy', 'lie call pharmacy tell', 'lie call pharmacy tell pharmacist', 'call', 'call pharmacy', 'call pharmacy tell', 'call pharmacy tell pharmacist', 'pharmacy', 'pharmacy tell', 'pharmacy tell pharmacist', 'tell', 'tell pharmacist', 'pharmacist']",1,0,0,0.0273224043715847
167417,I was told that my eyebrows did not look uneven and that I could just be experiencing normal discomfort.,1,tell eyebrow not look uneven experience normal discomfort,"['tell', 'tell eyebrow', 'tell eyebrow not', 'tell eyebrow not look', 'tell eyebrow not look uneven', 'tell eyebrow not look uneven experience', 'tell eyebrow not look uneven experience normal', 'tell eyebrow not look uneven experience normal discomfort', 'eyebrow', 'eyebrow not', 'eyebrow not look', 'eyebrow not look uneven', 'eyebrow not look uneven experience', 'eyebrow not look uneven experience normal', 'eyebrow not look uneven experience normal discomfort', 'not', 'not look', 'not look uneven', 'not look uneven experience', 'not look uneven experience normal', 'not look uneven experience normal discomfort', 'look', 'look uneven', 'look uneven experience', 'look uneven experience normal', 'look uneven experience normal discomfort', 'uneven', 'uneven experience', 'uneven experience normal', 'uneven experience normal discomfort', 'experience', 'experience normal', 'experience normal discomfort', 'normal', 'normal discomfort', 'discomfort']",1,0,0,0.034013605442176874
190271,"First, be very aware that the doctor will NOT see you post operation until 6 months after the procedure.",1,aware doctor not post operation procedure,"['aware', 'aware doctor', 'aware doctor not', 'aware doctor not post', 'aware doctor not post operation', 'aware doctor not post operation procedure', 'doctor', 'doctor not', 'doctor not post', 'doctor not post operation', 'doctor not post operation procedure', 'not', 'not post', 'not post operation', 'not post operation procedure', 'post', 'post operation', 'post operation procedure', 'operation', 'operation procedure', 'procedure']",0,0,1,0.0574712643678161
125956,He has a team dedicated to promoting his work and monitoring the reviews posted on him.,1,team dedicate promote work monitor review post,"['team', 'team dedicate', 'team dedicate promote', 'team dedicate promote work', 'team dedicate promote work monitor', 'team dedicate promote work monitor review', 'team dedicate promote work monitor review post', 'dedicate', 'dedicate promote', 'dedicate promote work', 'dedicate promote work monitor', 'dedicate promote work monitor review', 'dedicate promote work monitor review post', 'promote', 'promote work', 'promote work monitor', 'promote work monitor review', 'promote work monitor review post', 'work', 'work monitor', 'work monitor review', 'work monitor review post', 'monitor', 'monitor review', 'monitor review post', 'review', 'review post', 'post']",0,0,1,0.043478260869565216
127228,Was told to come in 45 min ahead of appt just to fill out PAGES of paperwork that th Dr never read.,1,tell come min ahead apt fill page paperwork th dr read,"['tell', 'tell come', 'tell come min', 'tell come min ahead', 'tell come min ahead apt', 'tell come min ahead apt fill', 'tell come min ahead apt fill page', 'tell come min ahead apt fill page paperwork', 'tell come min ahead apt fill page paperwork th', 'tell come min ahead apt fill page paperwork th dr', 'tell come min ahead apt fill page paperwork th dr read', 'come', 'come min', 'come min ahead', 'come min ahead apt', 'come min ahead apt fill', 'come min ahead apt fill page', 'come min ahead apt fill page paperwork', 'come min ahead apt fill page paperwork th', 'come min ahead apt fill page paperwork th dr', 'come min ahead apt fill page paperwork th dr read', 'min', 'min ahead', 'min ahead apt', 'min ahead apt fill', 'min ahead apt fill page', 'min ahead apt fill page paperwork', 'min ahead apt fill page paperwork th', 'min ahead apt fill page paperwork th dr', 'min ahead apt fill page paperwork th dr read', 'ahead', 'ahead apt', 'ahead apt fill', 'ahead apt fill page', 'ahead apt fill page paperwork', 'ahead apt fill page paperwork th', 'ahead apt fill page paperwork th dr', 'ahead apt fill page paperwork th dr read', 'apt', 'apt fill', 'apt fill page', 'apt fill page paperwork', 'apt fill page paperwork th', 'apt fill page paperwork th dr', 'apt fill page paperwork th dr read', 'fill', 'fill page', 'fill page paperwork', 'fill page paperwork th', 'fill page paperwork th dr', 'fill page paperwork th dr read', 'page', 'page paperwork', 'page paperwork th', 'page paperwork th dr', 'page paperwork th dr read', 'paperwork', 'paperwork th', 'paperwork th dr', 'paperwork th dr read', 'th', 'th dr', 'th dr read', 'dr', 'dr read', 'read']",1,0,0,0.018726591760299626
184312,I told her what I was looking for and she had me preview with a pair or,0,tell look review pair,"['tell', 'tell look', 'tell look review', 'tell look review pair', 'look', 'look review', 'look review pair', 'review', 'review pair', 'pair']",1,0,0,0.11627906976744186
184764,"a root canal”…When I told them just pull it, again, at the check out.",1,root canalwhen tell pull check,"['root', 'root canalwhen', 'root canalwhen tell', 'root canalwhen tell pull', 'root canalwhen tell pull check', 'canalwhen', 'canalwhen tell', 'canalwhen tell pull', 'canalwhen tell pull check', 'tell', 'tell pull', 'tell pull check', 'pull', 'pull check', 'check']",1,0,0,0.07936507936507936
107991,and later came to tell me that the doctor will bill full amount to me and not willing to take the insurance Co-pay.,1,late come tell doctor bill not willing insurance copy,"['late', 'late come', 'late come tell', 'late come tell doctor', 'late come tell doctor bill', 'late come tell doctor bill not', 'late come tell doctor bill not willing', 'late come tell doctor bill not willing insurance', 'late come tell doctor bill not willing insurance copy', 'come', 'come tell', 'come tell doctor', 'come tell doctor bill', 'come tell doctor bill not', 'come tell doctor bill not willing', 'come tell doctor bill not willing insurance', 'come tell doctor bill not willing insurance copy', 'tell', 'tell doctor', 'tell doctor bill', 'tell doctor bill not', 'tell doctor bill not willing', 'tell doctor bill not willing insurance', 'tell doctor bill not willing insurance copy', 'doctor', 'doctor bill', 'doctor bill not', 'doctor bill not willing', 'doctor bill not willing insurance', 'doctor bill not willing insurance copy', 'bill', 'bill not', 'bill not willing', 'bill not willing insurance', 'bill not willing insurance copy', 'not', 'not willing', 'not willing insurance', 'not willing insurance copy', 'willing', 'willing insurance', 'willing insurance copy', 'insurance', 'insurance copy', 'copy']",1,0,0,0.0273224043715847
180273,Results were told to me after the procedure and all was found to be normal,0,result tell procedure find normal,"['result', 'result tell', 'result tell procedure', 'result tell procedure find', 'result tell procedure find normal', 'tell', 'tell procedure', 'tell procedure find', 'tell procedure find normal', 'procedure', 'procedure find', 'procedure find normal', 'find', 'find normal', 'normal']",1,0,0,0.07936507936507936
81582,"Dr Tharp was wonderful, he tells you like it is and in words you understand, just a wonderful person",0,fantastic tell like word understand fantastic person,"['fantastic', 'fantastic tell', 'fantastic tell like', 'fantastic tell like word', 'fantastic tell like word understand', 'fantastic tell like word understand fantastic', 'fantastic tell like word understand fantastic person', 'tell', 'tell like', 'tell like word', 'tell like word understand', 'tell like word understand fantastic', 'tell like word understand fantastic person', 'like', 'like word', 'like word understand', 'like word understand fantastic', 'like word understand fantastic person', 'word', 'word understand', 'word understand fantastic', 'word understand fantastic person', 'understand', 'understand fantastic', 'understand fantastic person', 'fantastic', 'fantastic person', 'person']",1,0,0,0.043478260869565216
158506,I told him to please calm down and act professionally and he shouted in the lobby that I attacked him in the room.,1,tell calm act professionally shout lobby attack room,"['tell', 'tell calm', 'tell calm act', 'tell calm act professionally', 'tell calm act professionally shout', 'tell calm act professionally shout lobby', 'tell calm act professionally shout lobby attack', 'tell calm act professionally shout lobby attack room', 'calm', 'calm act', 'calm act professionally', 'calm act professionally shout', 'calm act professionally shout lobby', 'calm act professionally shout lobby attack', 'calm act professionally shout lobby attack room', 'act', 'act professionally', 'act professionally shout', 'act professionally shout lobby', 'act professionally shout lobby attack', 'act professionally shout lobby attack room', 'professionally', 'professionally shout', 'professionally shout lobby', 'professionally shout lobby attack', 'professionally shout lobby attack room', 'shout', 'shout lobby', 'shout lobby attack', 'shout lobby attack room', 'lobby', 'lobby attack', 'lobby attack room', 'attack', 'attack room', 'room']",1,0,0,0.034013605442176874
125997,If we asked a question he would tell us to buy his book and enroll in his online class.,1,ask question tell buy book knoll on-line class,"['ask', 'ask question', 'ask question tell', 'ask question tell buy', 'ask question tell buy book', 'ask question tell buy book knoll', 'ask question tell buy book knoll on-line', 'ask question tell buy book knoll on-line class', 'question', 'question tell', 'question tell buy', 'question tell buy book', 'question tell buy book knoll', 'question tell buy book knoll on-line', 'question tell buy book knoll on-line class', 'tell', 'tell buy', 'tell buy book', 'tell buy book knoll', 'tell buy book knoll on-line', 'tell buy book knoll on-line class', 'buy', 'buy book', 'buy book knoll', 'buy book knoll on-line', 'buy book knoll on-line class', 'book', 'book knoll', 'book knoll on-line', 'book knoll on-line class', 'knoll', 'knoll on-line', 'knoll on-line class', 'on-line', 'on-line class', 'class']",1,0,0,0.034013605442176874
186686,With thee implants and a new bridge the price he charged me was so good that I told him to do it.,0,thee plant new bridge price charge good tell,"['thee', 'thee plant', 'thee plant new', 'thee plant new bridge', 'thee plant new bridge price', 'thee plant new bridge price charge', 'thee plant new bridge price charge good', 'thee plant new bridge price charge good tell', 'plant', 'plant new', 'plant new bridge', 'plant new bridge price', 'plant new bridge price charge', 'plant new bridge price charge good', 'plant new bridge price charge good tell', 'new', 'new bridge', 'new bridge price', 'new bridge price charge', 'new bridge price charge good', 'new bridge price charge good tell', 'bridge', 'bridge price', 'bridge price charge', 'bridge price charge good', 'bridge price charge good tell', 'price', 'price charge', 'price charge good', 'price charge good tell', 'charge', 'charge good', 'charge good tell', 'good', 'good tell', 'tell']",1,0,0,0.034013605442176874
159387,"After I texted back to tell him, he responded, again via text message, that he could no longer see me.",1,test tell respond text message no long,"['test', 'test tell', 'test tell respond', 'test tell respond text', 'test tell respond text message', 'test tell respond text message no', 'test tell respond text message no long', 'tell', 'tell respond', 'tell respond text', 'tell respond text message', 'tell respond text message no', 'tell respond text message no long', 'respond', 'respond text', 'respond text message', 'respond text message no', 'respond text message no long', 'text', 'text message', 'text message no', 'text message no long', 'message', 'message no', 'message no long', 'no', 'no long', 'long']",1,0,0,0.043478260869565216
103283,"they have changed what my total billing for pre-natal, delivery, and post natal would cost 3 times.",1,change total fill parental delivery post natal cost time,"['change', 'change total', 'change total fill', 'change total fill parental', 'change total fill parental delivery', 'change total fill parental delivery post', 'change total fill parental delivery post natal', 'change total fill parental delivery post natal cost', 'change total fill parental delivery post natal cost time', 'total', 'total fill', 'total fill parental', 'total fill parental delivery', 'total fill parental delivery post', 'total fill parental delivery post natal', 'total fill parental delivery post natal cost', 'total fill parental delivery post natal cost time', 'fill', 'fill parental', 'fill parental delivery', 'fill parental delivery post', 'fill parental delivery post natal', 'fill parental delivery post natal cost', 'fill parental delivery post natal cost time', 'parental', 'parental delivery', 'parental delivery post', 'parental delivery post natal', 'parental delivery post natal cost', 'parental delivery post natal cost time', 'delivery', 'delivery post', 'delivery post natal', 'delivery post natal cost', 'delivery post natal cost time', 'post', 'post natal', 'post natal cost', 'post natal cost time', 'natal', 'natal cost', 'natal cost time', 'cost', 'cost time', 'time']",0,0,1,0.0273224043715847
114186,When we asked her why did she told us to come earlier she could not say anything coherent.,1,ask tell come early not coherent,"['ask', 'ask tell', 'ask tell come', 'ask tell come early', 'ask tell come early not', 'ask tell come early not coherent', 'tell', 'tell come', 'tell come early', 'tell come early not', 'tell come early not coherent', 'come', 'come early', 'come early not', 'come early not coherent', 'early', 'early not', 'early not coherent', 'not', 'not coherent', 'coherent']",1,0,0,0.0574712643678161
143318,Very comfortable process and you can really tell they care about your results.,0,comfortable process tell care result,"['comfortable', 'comfortable process', 'comfortable process tell', 'comfortable process tell care', 'comfortable process tell care result', 'process', 'process tell', 'process tell care', 'process tell care result', 'tell', 'tell care', 'tell care result', 'care', 'care result', 'result']",1,0,0,0.07936507936507936
97840,Still worried about this as post op problems are coming into play.,1,worry post op problem come play,"['worry', 'worry post', 'worry post op', 'worry post op problem', 'worry post op problem come', 'worry post op problem come play', 'post', 'post op', 'post op problem', 'post op problem come', 'post op problem come play', 'op', 'op problem', 'op problem come', 'op problem come play', 'problem', 'problem come', 'problem come play', 'come', 'come play', 'play']",0,0,1,0.0574712643678161
185464,My experience has been what the doctor told me to expect.,0,experience doctor tell expect,"['experience', 'experience doctor', 'experience doctor tell', 'experience doctor tell expect', 'doctor', 'doctor tell', 'doctor tell expect', 'tell', 'tell expect', 'expect']",1,0,0,0.11627906976744186
105955,She had not listened to me when I told her about the serious side effects of the first time.,1,not listen tell effect time,"['not', 'not listen', 'not listen tell', 'not listen tell effect', 'not listen tell effect time', 'listen', 'listen tell', 'listen tell effect', 'listen tell effect time', 'tell', 'tell effect', 'tell effect time', 'effect', 'effect time', 'time']",1,0,0,0.07936507936507936
126279,"I told them to let the doctor know I was leaving, filled out the form to receive my medical records and left.",1,tell let doctor know leave fill form receive medical record leave,"['tell', 'tell let', 'tell let doctor', 'tell let doctor know', 'tell let doctor know leave', 'tell let doctor know leave fill', 'tell let doctor know leave fill form', 'tell let doctor know leave fill form receive', 'tell let doctor know leave fill form receive medical', 'tell let doctor know leave fill form receive medical record', 'tell let doctor know leave fill form receive medical record leave', 'let', 'let doctor', 'let doctor know', 'let doctor know leave', 'let doctor know leave fill', 'let doctor know leave fill form', 'let doctor know leave fill form receive', 'let doctor know leave fill form receive medical', 'let doctor know leave fill form receive medical record', 'let doctor know leave fill form receive medical record leave', 'doctor', 'doctor know', 'doctor know leave', 'doctor know leave fill', 'doctor know leave fill form', 'doctor know leave fill form receive', 'doctor know leave fill form receive medical', 'doctor know leave fill form receive medical record', 'doctor know leave fill form receive medical record leave', 'know', 'know leave', 'know leave fill', 'know leave fill form', 'know leave fill form receive', 'know leave fill form receive medical', 'know leave fill form receive medical record', 'know leave fill form receive medical record leave', 'leave', 'leave fill', 'leave fill form', 'leave fill form receive', 'leave fill form receive medical', 'leave fill form receive medical record', 'leave fill form receive medical record leave', 'fill', 'fill form', 'fill form receive', 'fill form receive medical', 'fill form receive medical record', 'fill form receive medical record leave', 'form', 'form receive', 'form receive medical', 'form receive medical record', 'form receive medical record leave', 'receive', 'receive medical', 'receive medical record', 'receive medical record leave', 'medical', 'medical record', 'medical record leave', 'record', 'record leave', 'leave']",1,0,0,0.018726591760299626
